inventory_movement_id,movement_datetime,plant_id,item_id,product_id,movement_type,quantity,uom,location_code,source_system
IM-0008535,2026-07-02 21:51:00,P02,PRD-042,PRD-042,FG_SHIP,-1515,EA,WIP-01,WMS
IM-0008536,2026-03-11 13:42:00,P01,PRD-013,PRD-013,FG_RECEIPT,3215,EA,RM-A,WMS
IM-0008537,2025-12-24 22:19:00,P02,MAT-031,PRD-052,RM_ISSUE,-7315,EA,WIP-01,WMS
IM-0008538,2026-04-10 01:45:00,P03,PRD-035,PRD-035,FG_SHIP,-2469,EA,WIP-01,WMS
IM-0008539,2026-07-02 08:57:00,P02,MAT-025,PRD-035,RM_RECEIPT,1933,EA,RM-A,WMS
IM-0008540,2026-04-05 04:37:00,P01,MAT-015,PRD-025,RM_ISSUE,-8852,EA,RM-A,WMS
IM-0008541,2026-06-22 04:36:00,P03,PRD-020,PRD-020,FG_SHIP,-2274,EA,FG-01,WMS
IM-0008542,2025-10-31 08:13:00,P02,MAT-029,PRD-045,RM_ISSUE,-5815,EA,WIP-01,WMS
IM-0008543,2025-08-20 06:44:00,P01,MAT-001,PRD-074,RM_ISSUE,-3980,EA,FG-02,WMS
IM-0008544,2025-11-21 23:18:00,P01,MAT-030,PRD-012,RM_ISSUE,-2982,EA,RM-A,WMS
IM-0008545,2026-05-03 19:38:00,P02,PRD-028,PRD-028,FG_SHIP,-3862,EA,RM-A,WMS
IM-0008546,2026-01-24 17:10:00,P02,MAT-037,PRD-018,RM_ISSUE,-4450,EA,FG-01,WMS
IM-0008547,2026-01-30 20:37:00,P01,MAT-025,PRD-035,RM_ISSUE,-4435,EA,WIP-01,WMS
IM-0008548,2026-02-26 13:10:00,P03,PRD-043,PRD-043,FG_RECEIPT,1597,EA,FG-01,WMS
IM-0008549,2026-01-13 05:22:00,P01,MAT-018,PRD-026,RM_RECEIPT,3442,EA,RM-B,WMS
IM-0008550,2026-05-08 09:27:00,P03,PRD-060,PRD-060,FG_RECEIPT,826,EA,WIP-01,WMS
IM-0008551,2025-08-19 12:13:00,P02,MAT-030,PRD-060,RM_ISSUE,-419,EA,RM-A,WMS
IM-0008552,2025-09-22 22:39:00,P01,PRD-001,PRD-001,FG_RECEIPT,345,EA,FG-02,WMS
IM-0008553,2026-04-19 11:52:00,P01,PRD-027,PRD-027,FG_RECEIPT,5548,EA,WIP-01,WMS
IM-0008554,2025-08-05 14:54:00,P03,MAT-032,PRD-005,RM_ISSUE,-819,EA,RM-A,WMS
IM-0008555,2026-04-10 15:19:00,P01,PRD-073,PRD-073,FG_RECEIPT,938,EA,WIP-01,WMS
IM-0008556,2026-01-13 06:30:00,P02,PRD-071,PRD-071,FG_RECEIPT,2211,EA,RM-B,WMS
IM-0008557,2026-01-02 22:59:00,P02,PRD-047,PRD-047,FG_SHIP,-2829,EA,RM-A,WMS
IM-0008558,2025-10-06 17:47:00,P01,PRD-078,PRD-078,FG_RECEIPT,612,EA,FG-02,WMS
IM-0008559,2025-10-27 09:07:00,P01,MAT-014,PRD-068,RM_RECEIPT,4695,EA,FG-02,WMS
IM-0008560,2026-04-06 23:13:00,P01,PRD-055,PRD-055,FG_SHIP,-923,EA,FG-02,WMS
IM-0008561,2026-07-04 05:53:00,P01,MAT-017,PRD-019,RM_RECEIPT,651,EA,RM-A,WMS
IM-0008562,2026-04-05 23:01:00,P01,PRD-043,PRD-043,FG_RECEIPT,788,EA,RM-B,WMS
IM-0008563,2026-06-24 11:12:00,P02,MAT-018,PRD-030,RM_ISSUE,-347,EA,WIP-01,WMS
IM-0008564,2025-09-04 20:04:00,P02,MAT-030,PRD-009,RM_ISSUE,-2534,EA,FG-02,WMS
IM-0008565,2025-11-27 02:47:00,P02,PRD-030,PRD-030,FG_RECEIPT,1036,EA,RM-B,WMS
IM-0008566,2025-11-06 18:54:00,P03,MAT-026,PRD-059,RM_RECEIPT,4749,EA,RM-B,WMS
IM-0008567,2026-06-28 21:49:00,P02,MAT-006,PRD-001,RM_RECEIPT,2476,EA,RM-B,WMS
IM-0008568,2025-10-24 14:46:00,P01,PRD-001,PRD-001,ADJUSTMENT,655,EA,FG-01,WMS
IM-0008569,2026-03-18 02:48:00,P01,MAT-018,PRD-002,RM_ISSUE,-2174,EA,WIP-01,WMS
IM-0008570,2026-07-20 09:15:00,P03,PRD-077,PRD-077,FG_RECEIPT,1175,EA,FG-02,WMS
IM-0008571,2025-12-27 00:08:00,P01,MAT-027,PRD-061,RM_RECEIPT,749,EA,RM-A,WMS
IM-0008572,2026-01-23 22:04:00,P01,PRD-044,PRD-044,FG_SHIP,-2655,EA,FG-01,WMS
IM-0008573,2025-12-01 07:20:00,P01,PRD-078,PRD-078,ADJUSTMENT,4076,EA,RM-B,WMS
IM-0008574,2025-12-26 14:51:00,P02,PRD-067,PRD-067,FG_RECEIPT,4140,EA,RM-B,WMS
IM-0008575,2025-09-13 09:04:00,P03,MAT-033,PRD-022,RM_ISSUE,-677,EA,WIP-01,WMS
IM-0008576,2025-11-04 20:31:00,P03,PRD-048,PRD-048,FG_SHIP,-4952,EA,WIP-01,WMS
IM-0008577,2025-08-13 16:14:00,P01,PRD-053,PRD-053,FG_RECEIPT,1143,EA,FG-02,WMS
IM-0008578,2026-02-15 14:12:00,P03,MAT-027,PRD-072,RM_ISSUE,-939,EA,WIP-01,WMS
IM-0008579,2025-12-17 12:38:00,P01,MAT-008,PRD-065,RM_ISSUE,-1070,EA,RM-B,WMS
IM-0008580,2026-07-15 08:20:00,P01,MAT-026,PRD-046,RM_ISSUE,-629,EA,FG-02,WMS
IM-0008581,2025-08-03 02:32:00,P01,PRD-005,PRD-005,FG_SHIP,-1417,EA,RM-A,WMS
IM-0008582,2025-10-26 05:47:00,P01,PRD-072,PRD-072,FG_SHIP,-3537,EA,FG-01,WMS
IM-0008583,2026-06-15 07:03:00,P01,MAT-035,PRD-016,RM_RECEIPT,6852,EA,RM-B,WMS
IM-0008584,2026-06-20 22:56:00,P03,MAT-033,PRD-044,RM_RECEIPT,2357,EA,RM-B,WMS
IM-0008585,2026-07-14 14:18:00,P01,PRD-056,PRD-056,FG_SHIP,-3225,EA,RM-A,WMS
IM-0008586,2025-12-19 10:47:00,P03,PRD-001,PRD-001,FG_SHIP,-3136,EA,WIP-01,WMS
IM-0008587,2026-05-30 14:34:00,P02,MAT-003,PRD-014,RM_ISSUE,-1467,EA,RM-B,WMS
IM-0008588,2026-07-24 20:01:00,P01,PRD-003,PRD-003,FG_SHIP,-1198,EA,WIP-01,WMS
IM-0008589,2025-10-07 13:49:00,P03,PRD-028,PRD-028,FG_RECEIPT,1727,EA,WIP-01,WMS
IM-0008590,2025-08-09 12:07:00,P02,PRD-057,PRD-057,FG_SHIP,-1103,EA,RM-B,WMS
IM-0008591,2026-03-05 22:40:00,P01,MAT-005,PRD-033,RM_RECEIPT,2376,EA,RM-B,WMS
IM-0008592,2025-11-02 11:01:00,P01,PRD-065,PRD-065,FG_SHIP,-1267,EA,FG-02,WMS
IM-0008593,2026-02-25 15:18:00,P02,MAT-030,PRD-012,RM_RECEIPT,3596,EA,RM-A,WMS
IM-0008594,2025-08-06 11:11:00,P01,MAT-024,PRD-003,RM_ISSUE,-2786,EA,WIP-01,WMS
IM-0008595,2026-01-21 02:20:00,P01,PRD-066,PRD-066,FG_SHIP,-2819,EA,RM-A,WMS
IM-0008596,2025-10-18 21:03:00,P02,PRD-015,PRD-015,FG_RECEIPT,3847,EA,FG-01,WMS
IM-0008597,2026-05-25 01:56:00,P03,MAT-018,PRD-078,RM_RECEIPT,1310,EA,WIP-01,WMS
IM-0008598,2026-02-21 02:36:00,P03,MAT-018,PRD-054,RM_ISSUE,-2987,EA,WIP-01,WMS
IM-0008599,2026-06-28 12:28:00,P03,MAT-022,PRD-047,RM_ISSUE,-2218,EA,WIP-01,WMS
IM-0008600,2026-03-25 17:56:00,P01,PRD-039,PRD-039,FG_SHIP,-1839,EA,RM-A,WMS
IM-0008601,2025-11-21 12:25:00,P03,MAT-014,PRD-070,RM_RECEIPT,6858,EA,RM-A,WMS
IM-0008602,2025-11-04 16:22:00,P03,MAT-032,PRD-015,RM_ISSUE,-546,EA,FG-02,WMS
IM-0008603,2026-06-29 21:50:00,P01,MAT-007,PRD-055,RM_RECEIPT,485,EA,RM-B,WMS
IM-0008604,2026-02-01 06:04:00,P01,PRD-049,PRD-049,FG_SHIP,-1954,EA,FG-01,WMS
IM-0008605,2026-02-04 04:45:00,P02,MAT-018,PRD-078,RM_RECEIPT,1982,EA,FG-02,WMS
IM-0008606,2026-06-16 20:13:00,P01,MAT-005,PRD-058,RM_RECEIPT,461,EA,FG-01,WMS
IM-0008607,2025-12-26 21:06:00,P02,PRD-045,PRD-045,FG_SHIP,-982,EA,RM-B,WMS
IM-0008608,2026-02-15 06:45:00,P01,PRD-070,PRD-070,FG_RECEIPT,2376,EA,FG-01,WMS
IM-0008609,2025-11-03 22:49:00,P03,PRD-006,PRD-006,FG_SHIP,-696,EA,WIP-01,WMS
IM-0008610,2025-12-09 05:44:00,P03,PRD-039,PRD-039,FG_RECEIPT,1536,EA,RM-A,WMS
IM-0008611,2025-12-18 23:55:00,P01,PRD-017,PRD-017,FG_SHIP,-3012,EA,FG-01,WMS
IM-0008612,2025-10-27 20:54:00,P02,PRD-057,PRD-057,FG_RECEIPT,3975,EA,RM-B,WMS
IM-0008613,2026-07-28 19:57:00,P02,MAT-032,PRD-015,RM_ISSUE,-9026,EA,FG-02,WMS
IM-0008614,2026-01-02 13:25:00,P01,PRD-043,PRD-043,FG_SHIP,-3629,EA,RM-B,WMS
IM-0008615,2026-06-18 14:26:00,P03,MAT-030,PRD-009,RM_ISSUE,-2228,EA,FG-01,WMS
IM-0008616,2026-06-08 00:01:00,P01,PRD-020,PRD-020,FG_RECEIPT,824,EA,FG-02,WMS
IM-0008617,2025-08-05 15:44:00,P01,PRD-052,PRD-052,FG_RECEIPT,5068,EA,FG-01,WMS
IM-0008618,2026-06-14 16:16:00,P02,PRD-062,PRD-062,FG_SHIP,-950,EA,WIP-01,WMS
IM-0008619,2025-08-08 01:08:00,P01,MAT-012,PRD-011,RM_ISSUE,-870,EA,FG-01,WMS
IM-0008620,2026-07-15 22:27:00,P02,MAT-022,PRD-047,RM_ISSUE,-4421,EA,FG-01,WMS
IM-0008621,2025-12-28 04:57:00,P03,MAT-035,PRD-066,RM_ISSUE,-1160,EA,RM-A,WMS
IM-0008622,2025-10-23 10:57:00,P03,PRD-075,PRD-075,FG_SHIP,-293,EA,FG-02,WMS
IM-0008623,2026-04-16 19:16:00,P03,MAT-024,PRD-013,RM_RECEIPT,12661,EA,FG-02,WMS
IM-0008624,2025-10-07 14:39:00,P02,MAT-031,PRD-008,RM_ISSUE,-2399,EA,RM-A,WMS
IM-0008625,2025-08-06 01:59:00,P02,MAT-006,PRD-001,RM_ISSUE,-1239,EA,RM-B,WMS
IM-0008626,2025-12-04 12:13:00,P02,MAT-008,PRD-065,RM_RECEIPT,12125,EA,RM-A,WMS
IM-0008627,2025-08-30 08:14:00,P03,MAT-031,PRD-043,RM_RECEIPT,990,EA,RM-B,WMS
IM-0008628,2026-05-28 17:23:00,P02,MAT-004,PRD-032,RM_RECEIPT,421,EA,FG-02,WMS
IM-0008629,2025-10-23 03:42:00,P01,MAT-030,PRD-041,RM_ISSUE,-4846,EA,FG-02,WMS
IM-0008630,2025-10-20 13:30:00,P01,MAT-030,PRD-062,RM_ISSUE,-1572,EA,FG-02,WMS
IM-0008631,2025-09-17 11:06:00,P01,MAT-033,PRD-044,RM_ISSUE,-1264,EA,WIP-01,WMS
IM-0008632,2026-03-06 06:12:00,P03,PRD-046,PRD-046,FG_SHIP,-2470,EA,FG-01,WMS
IM-0008633,2025-09-30 01:08:00,P01,PRD-041,PRD-041,FG_RECEIPT,511,EA,RM-A,WMS
IM-0008634,2026-01-22 09:46:00,P02,MAT-010,PRD-063,RM_RECEIPT,1592,EA,WIP-01,WMS
IM-0008635,2026-02-23 21:48:00,P03,PRD-054,PRD-054,FG_SHIP,-2374,EA,FG-02,WMS
IM-0008636,2026-01-03 05:21:00,P03,PRD-003,PRD-003,FG_RECEIPT,876,EA,FG-01,WMS
IM-0008637,2026-06-01 18:00:00,P01,MAT-030,PRD-064,RM_ISSUE,-342,EA,WIP-01,WMS
IM-0008638,2026-01-05 05:45:00,P01,PRD-058,PRD-058,FG_SHIP,-1645,EA,WIP-01,WMS
IM-0008639,2025-09-11 07:27:00,P02,MAT-035,PRD-016,RM_ISSUE,-4278,EA,FG-01,WMS
IM-0008640,2025-09-16 09:58:00,P01,PRD-028,PRD-028,FG_RECEIPT,2738,EA,WIP-01,WMS
IM-0008641,2025-11-06 00:24:00,P02,PRD-009,PRD-009,FG_RECEIPT,1797,EA,FG-02,WMS
IM-0008642,2026-03-17 17:19:00,P03,PRD-047,PRD-047,FG_RECEIPT,1589,EA,RM-A,WMS
IM-0008643,2025-10-27 13:14:00,P03,MAT-022,PRD-073,RM_RECEIPT,2536,EA,FG-02,WMS
IM-0008644,2026-04-07 05:30:00,P02,MAT-037,PRD-080,RM_RECEIPT,5465,EA,FG-02,WMS
IM-0008645,2026-03-13 18:18:00,P02,MAT-037,PRD-051,RM_RECEIPT,857,EA,FG-01,WMS
IM-0008646,2025-11-05 20:14:00,P03,PRD-031,PRD-031,ADJUSTMENT,2381,EA,FG-01,WMS
IM-0008647,2026-06-27 06:58:00,P01,MAT-030,PRD-064,RM_ISSUE,-1537,EA,FG-01,WMS
IM-0008648,2025-10-28 14:58:00,P03,MAT-001,PRD-056,RM_RECEIPT,7679,EA,WIP-01,WMS
IM-0008649,2026-01-18 23:18:00,P01,MAT-017,PRD-079,RM_ISSUE,-377,EA,RM-A,WMS
IM-0008650,2026-04-08 15:31:00,P02,PRD-047,PRD-047,ADJUSTMENT,3417,EA,FG-01,WMS
IM-0008651,2026-01-18 17:30:00,P02,PRD-067,PRD-067,FG_RECEIPT,1475,EA,RM-B,WMS
IM-0008652,2025-11-04 04:30:00,P02,MAT-035,PRD-053,RM_ISSUE,-1963,EA,WIP-01,WMS
IM-0008653,2025-10-16 05:52:00,P03,PRD-017,PRD-017,FG_RECEIPT,10253,EA,RM-B,WMS
IM-0008654,2026-01-13 16:26:00,P03,MAT-018,PRD-067,RM_RECEIPT,658,EA,RM-B,WMS
IM-0008655,2026-07-28 09:54:00,P02,MAT-022,PRD-073,RM_ISSUE,-5371,EA,FG-01,WMS
IM-0008656,2026-06-27 17:14:00,P01,MAT-023,PRD-007,RM_ISSUE,-895,EA,FG-02,WMS
IM-0008657,2025-11-17 12:54:00,P02,PRD-062,PRD-062,ADJUSTMENT,2505,EA,FG-01,WMS
IM-0008658,2025-12-04 01:22:00,P03,PRD-022,PRD-022,ADJUSTMENT,1371,EA,FG-02,WMS
IM-0008659,2025-10-02 20:54:00,P03,PRD-055,PRD-055,FG_SHIP,-1494,EA,RM-A,WMS
IM-0008660,2025-11-24 03:04:00,P01,MAT-007,PRD-055,RM_RECEIPT,9454,EA,FG-01,WMS
IM-0008661,2026-07-25 13:29:00,P03,PRD-029,PRD-029,ADJUSTMENT,8185,EA,FG-02,WMS
IM-0008662,2025-10-17 06:25:00,P01,PRD-017,PRD-017,FG_RECEIPT,1115,EA,FG-02,WMS
IM-0008663,2026-02-27 16:33:00,P03,PRD-044,PRD-044,FG_SHIP,-1738,EA,FG-02,WMS
IM-0008664,2025-09-23 14:36:00,P02,PRD-029,PRD-029,FG_SHIP,-6556,EA,RM-B,WMS
IM-0008665,2025-09-08 17:50:00,P02,PRD-060,PRD-060,ADJUSTMENT,3243,EA,RM-B,WMS
IM-0008666,2025-08-13 15:39:00,P02,MAT-033,PRD-017,RM_ISSUE,-3678,EA,FG-01,WMS
IM-0008667,2025-09-23 17:25:00,P01,MAT-007,PRD-055,RM_RECEIPT,4699,EA,RM-A,WMS
IM-0008668,2025-11-17 23:48:00,P02,PRD-063,PRD-063,FG_RECEIPT,2013,EA,FG-02,WMS
IM-0008669,2025-09-08 03:10:00,P01,MAT-026,PRD-059,RM_RECEIPT,3462,EA,FG-01,WMS
IM-0008670,2025-09-13 12:32:00,P03,MAT-012,PRD-006,RM_RECEIPT,5560,EA,RM-A,WMS
IM-0008671,2026-03-05 23:33:00,P02,PRD-011,PRD-011,FG_RECEIPT,2535,EA,RM-B,WMS
IM-0008672,2026-05-01 19:19:00,P01,MAT-014,PRD-070,RM_RECEIPT,1305,EA,WIP-01,WMS
IM-0008673,2026-01-07 03:45:00,P03,MAT-022,PRD-047,RM_RECEIPT,1230,EA,FG-02,WMS
IM-0008674,2026-07-02 10:31:00,P03,PRD-065,PRD-065,FG_SHIP,-1201,EA,WIP-01,WMS
IM-0008675,2025-11-14 21:22:00,P01,MAT-008,PRD-065,RM_RECEIPT,8116,EA,RM-B,WMS
IM-0008676,2026-01-16 06:43:00,P01,PRD-077,PRD-077,FG_SHIP,-4171,EA,WIP-01,WMS
IM-0008677,2026-04-04 15:34:00,P01,PRD-064,PRD-064,FG_SHIP,-490,EA,RM-A,WMS
IM-0008678,2026-02-16 12:56:00,P02,PRD-014,PRD-014,ADJUSTMENT,4092,EA,WIP-01,WMS
IM-0008679,2026-03-16 14:31:00,P03,PRD-010,PRD-010,FG_RECEIPT,2783,EA,FG-01,WMS
IM-0008680,2026-05-25 01:22:00,P02,MAT-015,PRD-025,RM_ISSUE,-6990,EA,RM-B,WMS
IM-0008681,2026-05-06 10:19:00,P02,PRD-080,PRD-080,FG_SHIP,-6422,EA,RM-A,WMS
IM-0008682,2025-12-31 06:15:00,P02,MAT-004,PRD-040,RM_RECEIPT,704,EA,FG-01,WMS
IM-0008683,2026-04-24 19:01:00,P02,MAT-030,PRD-062,RM_ISSUE,-2431,EA,RM-A,WMS
IM-0008684,2026-04-21 02:21:00,P03,MAT-001,PRD-074,RM_RECEIPT,3959,EA,FG-02,WMS
IM-0008685,2025-10-22 11:37:00,P02,PRD-058,PRD-058,FG_SHIP,-616,EA,FG-01,WMS
IM-0008686,2025-11-27 23:57:00,P02,PRD-066,PRD-066,FG_SHIP,-441,EA,FG-02,WMS
IM-0008687,2025-12-07 20:03:00,P02,PRD-054,PRD-054,FG_SHIP,-415,EA,FG-01,WMS
IM-0008688,2026-04-03 13:54:00,P02,PRD-030,PRD-030,FG_SHIP,-1596,EA,RM-A,WMS
IM-0008689,2025-11-07 05:10:00,P01,MAT-026,PRD-028,RM_RECEIPT,908,EA,WIP-01,WMS
IM-0008690,2026-02-03 18:15:00,P02,MAT-018,PRD-002,RM_ISSUE,-9108,EA,FG-01,WMS
IM-0008691,2026-04-07 13:20:00,P02,PRD-035,PRD-035,FG_SHIP,-2972,EA,FG-02,WMS
IM-0008692,2026-01-03 16:38:00,P02,PRD-035,PRD-035,FG_SHIP,-2273,EA,FG-01,WMS
IM-0008693,2026-03-03 08:39:00,P01,MAT-035,PRD-016,RM_RECEIPT,1274,EA,RM-A,WMS
IM-0008694,2026-04-07 22:27:00,P01,MAT-030,PRD-009,RM_ISSUE,-1255,EA,FG-01,WMS
IM-0008695,2025-12-05 13:49:00,P03,MAT-030,PRD-060,RM_ISSUE,-1110,EA,FG-01,WMS
IM-0008696,2025-11-01 19:47:00,P02,PRD-035,PRD-035,FG_RECEIPT,7710,EA,FG-01,WMS
IM-0008697,2025-11-03 00:21:00,P02,MAT-026,PRD-057,RM_RECEIPT,10490,EA,WIP-01,WMS
IM-0008698,2026-06-27 04:35:00,P03,PRD-031,PRD-031,FG_SHIP,-727,EA,FG-01,WMS
IM-0008699,2025-12-15 17:32:00,P03,MAT-005,PRD-024,RM_RECEIPT,8956,EA,WIP-01,WMS
IM-0008700,2025-09-02 06:54:00,P01,MAT-008,PRD-036,RM_RECEIPT,9907,EA,WIP-01,WMS
IM-0008701,2026-06-28 22:55:00,P02,PRD-008,PRD-008,FG_SHIP,-5236,EA,RM-B,WMS
IM-0008702,2026-06-02 06:01:00,P02,MAT-035,PRD-066,RM_RECEIPT,4889,EA,FG-01,WMS
IM-0008703,2025-09-21 16:58:00,P03,PRD-053,PRD-053,FG_SHIP,-1277,EA,FG-02,WMS
IM-0008704,2026-03-13 04:25:00,P02,PRD-067,PRD-067,FG_SHIP,-701,EA,RM-A,WMS
IM-0008705,2026-03-17 08:51:00,P01,MAT-019,PRD-004,RM_RECEIPT,478,EA,RM-A,WMS
IM-0008706,2025-08-01 17:01:00,P03,PRD-071,PRD-071,FG_SHIP,-2657,EA,RM-B,WMS
IM-0008707,2026-01-08 11:34:00,P03,MAT-030,PRD-062,RM_ISSUE,-4217,EA,RM-A,WMS
IM-0008708,2025-08-22 19:40:00,P03,PRD-046,PRD-046,ADJUSTMENT,1457,EA,RM-A,WMS
IM-0008709,2025-10-10 20:07:00,P02,PRD-057,PRD-057,FG_SHIP,-11100,EA,RM-A,WMS
IM-0008710,2025-09-10 03:46:00,P03,PRD-053,PRD-053,FG_SHIP,-8176,EA,WIP-01,WMS
IM-0008711,2026-03-20 05:20:00,P03,PRD-073,PRD-073,FG_RECEIPT,2068,EA,FG-02,WMS
IM-0008712,2026-01-13 15:59:00,P03,MAT-014,PRD-068,RM_ISSUE,-723,EA,RM-A,WMS
IM-0008713,2025-12-23 22:26:00,P03,MAT-004,PRD-048,RM_RECEIPT,607,EA,FG-02,WMS
IM-0008714,2025-12-27 22:20:00,P02,PRD-064,PRD-064,FG_SHIP,-1280,EA,RM-A,WMS
IM-0008715,2026-02-09 19:25:00,P01,MAT-030,PRD-060,RM_ISSUE,-6425,EA,RM-A,WMS
IM-0008716,2025-08-22 14:45:00,P01,PRD-057,PRD-057,ADJUSTMENT,593,EA,RM-A,WMS
IM-0008717,2025-10-16 19:36:00,P02,PRD-043,PRD-043,FG_RECEIPT,5841,EA,WIP-01,WMS
IM-0008718,2025-11-10 13:49:00,P01,MAT-018,PRD-002,RM_ISSUE,-1306,EA,RM-A,WMS
IM-0008719,2025-08-13 01:22:00,P02,MAT-033,PRD-022,RM_RECEIPT,934,EA,FG-02,WMS
IM-0008720,2026-06-30 06:08:00,P02,PRD-019,PRD-019,FG_SHIP,-574,EA,RM-A,WMS
IM-0008721,2026-05-24 09:45:00,P02,MAT-020,PRD-010,RM_ISSUE,-1780,EA,FG-02,WMS
IM-0008722,2026-06-19 16:25:00,P03,PRD-015,PRD-015,FG_RECEIPT,3236,EA,FG-01,WMS
IM-0008723,2025-08-02 01:13:00,P03,MAT-002,PRD-069,RM_RECEIPT,4861,EA,RM-A,WMS
IM-0008724,2025-12-03 07:24:00,P01,MAT-037,PRD-080,RM_RECEIPT,1075,EA,FG-01,WMS
IM-0008725,2025-12-12 04:01:00,P02,PRD-073,PRD-073,FG_RECEIPT,3855,EA,WIP-01,WMS
IM-0008726,2025-11-21 06:09:00,P03,MAT-010,PRD-037,RM_ISSUE,-2107,EA,FG-02,WMS
IM-0008727,2025-10-19 16:55:00,P01,PRD-058,PRD-058,FG_RECEIPT,1840,EA,FG-02,WMS
IM-0008728,2025-12-12 21:01:00,P02,PRD-001,PRD-001,FG_SHIP,-754,EA,RM-B,WMS
IM-0008729,2026-06-24 02:40:00,P02,MAT-004,PRD-040,RM_ISSUE,-2440,EA,WIP-01,WMS
IM-0008730,2026-01-04 17:35:00,P02,MAT-031,PRD-052,RM_ISSUE,-2378,EA,FG-02,WMS
IM-0008731,2026-02-13 13:15:00,P03,PRD-049,PRD-049,FG_SHIP,-284,EA,WIP-01,WMS
IM-0008732,2026-03-17 03:05:00,P03,PRD-054,PRD-054,FG_RECEIPT,2183,EA,FG-02,WMS
IM-0008733,2025-09-21 16:51:00,P02,MAT-030,PRD-041,RM_ISSUE,-3315,EA,FG-02,WMS
IM-0008734,2025-12-05 22:41:00,P01,MAT-026,PRD-057,RM_RECEIPT,2163,EA,FG-01,WMS
IM-0008735,2026-04-09 10:34:00,P01,MAT-008,PRD-065,RM_RECEIPT,2091,EA,FG-01,WMS
IM-0008736,2025-10-13 23:58:00,P02,PRD-070,PRD-070,FG_RECEIPT,12435,EA,FG-01,WMS
IM-0008737,2025-08-20 02:09:00,P01,MAT-003,PRD-014,RM_ISSUE,-3731,EA,FG-01,WMS
IM-0008738,2026-07-23 06:46:00,P01,PRD-039,PRD-039,ADJUSTMENT,5563,EA,RM-A,WMS
IM-0008739,2025-08-23 04:25:00,P02,PRD-023,PRD-023,FG_SHIP,-4870,EA,FG-02,WMS
IM-0008740,2026-01-28 00:22:00,P03,MAT-035,PRD-066,RM_ISSUE,-497,EA,FG-01,WMS
IM-0008741,2025-08-12 13:00:00,P02,MAT-018,PRD-002,RM_RECEIPT,3185,EA,FG-02,WMS
IM-0008742,2026-01-17 20:47:00,P01,MAT-015,PRD-025,RM_ISSUE,-609,EA,FG-02,WMS
IM-0008743,2025-08-06 20:56:00,P02,PRD-053,PRD-053,FG_SHIP,-3607,EA,FG-01,WMS
IM-0008744,2026-04-24 19:34:00,P01,PRD-030,PRD-030,FG_SHIP,-1349,EA,RM-A,WMS
IM-0008745,2026-03-05 17:03:00,P03,PRD-004,PRD-004,FG_RECEIPT,1597,EA,WIP-01,WMS
IM-0008746,2026-07-13 20:53:00,P03,PRD-036,PRD-036,FG_SHIP,-3144,EA,FG-02,WMS
IM-0008747,2026-02-23 22:55:00,P01,PRD-041,PRD-041,FG_SHIP,-7061,EA,RM-B,WMS
IM-0008748,2026-05-07 13:52:00,P03,PRD-036,PRD-036,FG_SHIP,-2531,EA,RM-B,WMS
IM-0008749,2025-11-23 21:29:00,P01,PRD-051,PRD-051,FG_SHIP,-4643,EA,RM-B,WMS
IM-0008750,2025-10-27 18:09:00,P03,PRD-079,PRD-079,ADJUSTMENT,2599,EA,FG-01,WMS
IM-0008751,2026-02-17 23:29:00,P01,MAT-017,PRD-019,RM_ISSUE,-1070,EA,FG-02,WMS
IM-0008752,2025-12-09 09:52:00,P03,PRD-042,PRD-042,ADJUSTMENT,1058,EA,RM-A,WMS
IM-0008753,2025-11-04 13:38:00,P02,MAT-022,PRD-047,RM_ISSUE,-1570,EA,FG-01,WMS
IM-0008754,2025-12-08 13:31:00,P02,PRD-065,PRD-065,FG_SHIP,-2049,EA,FG-02,WMS
IM-0008755,2025-12-24 09:32:00,P01,PRD-025,PRD-025,FG_RECEIPT,4705,EA,RM-A,WMS
IM-0008756,2025-11-09 19:35:00,P02,MAT-027,PRD-072,RM_RECEIPT,7320,EA,RM-B,WMS
IM-0008757,2026-06-25 01:28:00,P01,PRD-079,PRD-079,FG_SHIP,-895,EA,FG-01,WMS
IM-0008758,2026-02-24 08:45:00,P01,PRD-051,PRD-051,FG_RECEIPT,845,EA,FG-01,WMS
IM-0008759,2026-01-08 16:42:00,P01,MAT-033,PRD-044,RM_ISSUE,-2067,EA,RM-B,WMS
IM-0008760,2025-11-26 16:42:00,P02,MAT-037,PRD-051,RM_ISSUE,-453,EA,FG-01,WMS
IM-0008761,2025-11-24 06:13:00,P01,PRD-019,PRD-019,FG_SHIP,-1845,EA,WIP-01,WMS
IM-0008762,2026-02-04 16:14:00,P03,PRD-013,PRD-013,FG_RECEIPT,7640,EA,FG-01,WMS
IM-0008763,2026-06-14 23:11:00,P01,MAT-003,PRD-014,RM_ISSUE,-10747,EA,RM-B,WMS
IM-0008764,2026-01-12 17:13:00,P02,PRD-078,PRD-078,FG_SHIP,-3797,EA,FG-02,WMS
IM-0008765,2026-01-09 10:43:00,P01,PRD-030,PRD-030,FG_RECEIPT,4287,EA,RM-A,WMS
IM-0008766,2025-12-02 09:10:00,P03,PRD-030,PRD-030,FG_SHIP,-2402,EA,WIP-01,WMS
IM-0008767,2026-01-30 03:56:00,P01,MAT-033,PRD-076,RM_RECEIPT,800,EA,RM-B,WMS
