sales_order_id,order_line_id,customer_id,product_id,order_date,requested_delivery_date,promised_delivery_date,ordered_quantity,unit_price,discount_pct,customer_priority,order_status,source_system,load_timestamp
SO-004285,SOL-004285-01,CUST-0099,PRD-023,2026-05-07,2026-06-08,2026-06-06,3313,472.14,10.0,normal,completed,ERP,2026-05-07 12:05:00
SO-004286,SOL-004286-01,CUST-0024,PRD-004,2026-04-22,2026-05-27,2026-05-30,1367,560.19,10.0,normal,open,ERP,2026-04-22 07:21:00
SO-004287,SOL-004287-01,CUST-0118,PRD-044,2026-02-05,2026-02-22,2026-02-24,2355,717.29,2.0,normal,completed,ERP,2026-02-06 17:14:00
SO-004288,SOL-004288-01,CUST-0086,PRD-014,2026-02-08,2026-02-21,2026-02-20,7495,615.29,3.0,normal,completed,ERP,2026-02-09 00:23:00
SO-004289,SOL-004289-01,CUST-0089,PRD-023,2025-11-09,2025-11-19,2025-11-20,4054,433.03,1.0,high,completed,ERP,2025-11-09 19:08:00
SO-004290,SOL-004290-01,CUST-0030,PRD-052,2026-01-10,2026-02-14,2026-02-14,2081,686.88,1.0,normal,completed,ERP,2026-01-10 01:07:00
SO-004291,SOL-004291-01,CUST-0096,PRD-069,2026-03-11,2026-03-25,2026-03-26,5002,1022.75,10.0,high,completed,ERP,2026-03-13 18:04:00
SO-004292,SOL-004292-01,CUST-0025,PRD-022,2026-06-09,2026-06-26,2026-06-29,2654,514.15,5.0,normal,completed,ERP,2026-06-10 04:47:00
SO-004293,SOL-004293-01,CUST-0087,PRD-069,2025-10-06,2025-11-09,2025-11-12,3788,969.33,8.0,normal,open,ERP,2025-10-06 07:54:00
SO-004294,SOL-004294-01,CUST-0069,PRD-001,2026-06-11,2026-07-04,2026-07-06,4393,340.44,0.0,high,completed,ERP,2026-06-12 01:30:00
SO-004295,SOL-004295-01,CUST-0118,PRD-029,2026-05-12,2026-05-31,2026-06-01,7047,298.91,5.0,normal,completed,ERP,2026-05-13 09:37:00
SO-004296,SOL-004296-01,CUST-0004,PRD-045,2025-12-10,2025-12-28,2025-12-28,1846,494.02,0.0,low,completed,ERP,2025-12-12 01:07:00
SO-004297,SOL-004297-01,CUST-0006,PRD-030,2026-02-06,2026-02-25,2026-02-25,2671,609.11,1.0,high,cancelled,ERP,2026-02-06 20:28:00
SO-004298,SOL-004298-01,CUST-0069,PRD-023,2025-08-20,2025-08-29,2025-08-29,2987,467.66,1.0,high,open,ERP,2025-08-21 03:51:00
SO-004299,SOL-004299-01,CUST-0059,PRD-005,2026-06-13,2026-06-20,2026-06-21,3661,234.42,8.0,normal,completed,ERP,2026-06-15 05:03:00
SO-004300,SOL-004300-01,CUST-0104,PRD-014,2025-09-07,2025-09-27,2025-09-25,1289,634.14,2.0,low,open,ERP,2025-09-09 17:54:00
SO-004301,SOL-004301-01,CUST-0012,PRD-022,2026-06-05,2026-07-01,2026-07-03,6408,442.43,10.0,normal,completed,ERP,2026-06-05 07:33:00
SO-004302,SOL-004302-01,CUST-0014,PRD-040,2025-11-19,2025-12-23,2025-12-23,5171,624.95,8.0,high,completed,ERP,2025-11-20 03:31:00
SO-004303,SOL-004303-01,CUST-0007,PRD-008,2025-10-02,2025-10-25,2025-10-27,3592,191.92,1.0,high,completed,ERP,2025-10-03 01:21:00
SO-004304,SOL-004304-01,CUST-0039,PRD-020,2025-10-12,2025-10-22,2025-10-21,10404,751.65,10.0,high,completed,ERP,2025-10-13 21:34:00
SO-004305,SOL-004305-01,CUST-0049,PRD-037,2026-06-15,2026-06-24,2026-06-23,2714,141.73,2.0,normal,completed,ERP,2026-06-17 22:43:00
SO-004306,SOL-004306-01,CUST-0065,PRD-043,2025-08-09,2025-09-05,2025-09-03,4039,480.68,3.0,high,completed,ERP,2025-08-09 03:47:00
SO-004307,SOL-004307-01,CUST-0040,PRD-059,2026-06-17,2026-07-18,2026-07-19,2092,304.81,2.0,low,completed,ERP,2026-06-18 07:07:00
SO-004308,SOL-004308-01,CUST-0017,PRD-066,2026-02-18,2026-03-07,2026-03-06,3540,112.46,1.5,low,open,ERP,2026-02-20 14:13:00
SO-004309,SOL-004309-01,CUST-0075,PRD-068,2025-10-24,2025-11-28,2025-11-28,2328,282.04,10.0,high,completed,ERP,2025-10-26 03:55:00
SO-004310,SOL-004310-01,CUST-0119,PRD-072,2025-11-10,2025-11-17,2025-11-17,2210,651.28,1.0,normal,open,ERP,2025-11-10 08:19:00
SO-004311,SOL-004311-01,CUST-0037,PRD-018,2025-09-07,2025-09-17,2025-09-20,10154,134.07,2.5,low,completed,ERP,2025-09-09 10:00:00
SO-004312,SOL-004312-01,CUST-0083,PRD-043,2025-12-14,2026-01-06,2026-01-08,1642,425.28,1.0,normal,completed,ERP,2025-12-16 17:26:00
SO-004313,SOL-004313-01,CUST-0057,PRD-026,2026-05-30,2026-07-02,2026-07-03,1502,306.07,0.5,low,completed,ERP,2026-05-30 20:35:00
SO-004314,SOL-004314-01,CUST-0032,PRD-004,2026-02-23,2026-03-28,2026-03-31,1780,509.56,8.0,high,open,ERP,2026-02-25 03:04:00
SO-004315,SOL-004315-01,CUST-0045,PRD-047,2025-09-19,2025-10-02,2025-10-02,4271,988.5,0.5,normal,open,ERP,2025-09-21 01:53:00
SO-004316,SOL-004316-01,CUST-0045,PRD-009,2025-10-17,2025-11-05,2025-11-08,2368,251.29,5.0,normal,completed,ERP,2025-10-18 01:26:00
SO-004317,SOL-004317-01,CUST-0030,PRD-030,2026-05-18,2026-06-13,2026-06-16,1287,561.56,10.0,normal,completed,ERP,2026-05-18 23:45:00
SO-004318,SOL-004318-01,CUST-0048,PRD-077,2026-01-08,2026-02-03,2026-02-06,3334,212.77,1.0,normal,completed,ERP,2026-01-09 05:58:00
SO-004319,SOL-004319-01,CUST-0037,PRD-030,2026-03-22,2026-04-06,2026-04-07,713,536.38,0.5,low,completed,ERP,2026-03-23 23:43:00
SO-004320,SOL-004320-01,CUST-0095,PRD-033,2026-03-14,2026-03-31,2026-04-03,2615,449.81,5.0,high,completed,ERP,2026-03-15 06:32:00
SO-004321,SOL-004321-01,CUST-0007,PRD-042,2025-08-03,2025-08-10,2025-08-10,2302,45.66,0.0,high,completed,ERP,2025-08-05 04:06:00
SO-004322,SOL-004322-01,CUST-0107,PRD-067,2026-05-21,2026-06-12,2026-06-12,3773,47.43,0.0,low,open,ERP,2026-05-23 08:31:00
SO-004323,SOL-004323-01,CUST-0066,PRD-019,2025-10-05,2025-11-04,2025-11-05,6946,351.4,8.0,normal,completed,ERP,2025-10-06 08:17:00
SO-004324,SOL-004324-01,CUST-0006,PRD-028,2026-04-06,2026-04-30,2026-04-30,7056,704.5,2.0,high,completed,ERP,2026-04-07 08:02:00
SO-004325,SOL-004325-01,CUST-0047,PRD-033,2026-05-25,2026-06-23,2026-06-23,6926,477.09,0.0,high,completed,ERP,2026-05-27 04:48:00
SO-004326,SOL-004326-01,CUST-0038,PRD-061,2026-06-13,2026-07-14,2026-07-12,3874,445.33,10.0,low,completed,ERP,2026-06-15 05:31:00
SO-004327,SOL-004327-01,CUST-0071,PRD-066,2025-12-30,2026-02-01,2026-02-01,4633,104.97,2.0,low,completed,ERP,2025-12-31 09:10:00
SO-004328,SOL-004328-01,CUST-0048,PRD-012,2026-01-01,2026-02-01,2026-02-01,3805,460.1,8.0,normal,completed,ERP,2026-01-02 15:38:00
SO-004329,SOL-004329-01,CUST-0088,PRD-074,2026-01-14,2026-02-13,2026-02-15,3803,332.15,4.0,normal,completed,ERP,2026-01-14 12:22:00
SO-004330,SOL-004330-01,CUST-0052,PRD-041,2026-03-20,2026-04-09,2026-04-09,8886,867.2,1.0,high,open,ERP,2026-03-20 11:00:00
SO-004331,SOL-004331-01,CUST-0048,PRD-023,2025-12-20,2026-01-16,2026-01-18,2353,433.0,3.0,normal,completed,ERP,2025-12-22 19:53:00
SO-004332,SOL-004332-01,CUST-0032,PRD-080,2025-09-10,2025-09-19,2025-09-19,6063,700.47,1.0,high,open,ERP,2025-09-12 11:34:00
SO-004333,SOL-004333-01,CUST-0039,PRD-065,2026-04-28,2026-05-21,2026-05-21,3733,1013.36,2.0,high,completed,ERP,2026-04-29 05:54:00
SO-004334,SOL-004334-01,CUST-0106,PRD-020,2025-09-22,2025-10-11,2025-10-11,5974,727.42,5.0,high,completed,ERP,2025-09-23 20:36:00
SO-004335,SOL-004335-01,CUST-0108,PRD-064,2025-10-06,2025-11-08,2025-11-08,1806,117.42,5.0,high,cancelled,ERP,2025-10-08 12:36:00
SO-004336,SOL-004336-01,CUST-0056,PRD-071,2026-06-07,2026-06-16,2026-06-16,1402,57.47,5.0,normal,open,ERP,2026-06-09 05:25:00
SO-004337,SOL-004337-01,CUST-0035,PRD-064,2026-04-22,2026-05-23,2026-05-25,3437,116.79,8.0,high,completed,ERP,2026-04-22 06:56:00
SO-004338,SOL-004338-01,CUST-0028,PRD-045,2026-01-06,2026-02-01,2026-02-01,6387,524.29,0.0,normal,completed,ERP,2026-01-06 16:47:00
SO-004339,SOL-004339-01,CUST-0045,PRD-042,2026-03-29,2026-04-09,2026-04-09,2887,42.02,1.0,normal,completed,ERP,2026-03-31 05:37:00
SO-004340,SOL-004340-01,CUST-0079,PRD-040,2026-05-16,2026-05-25,2026-05-25,9251,564.41,1.0,high,completed,ERP,2026-05-16 21:30:00
SO-004341,SOL-004341-01,CUST-0058,PRD-015,2025-11-20,2025-12-21,2025-12-21,9428,956.41,5.0,high,cancelled,ERP,2025-11-20 09:02:00
SO-004342,SOL-004342-01,CUST-0068,PRD-001,2025-11-14,2025-12-11,2025-12-14,8967,362.49,1.0,high,open,ERP,2025-11-15 16:34:00
SO-004343,SOL-004343-01,CUST-0029,PRD-080,2026-02-10,2026-03-02,2026-03-04,8325,697.37,8.0,low,completed,ERP,2026-02-10 12:17:00
SO-004344,SOL-004344-01,CUST-0066,PRD-023,2026-03-14,2026-04-01,2026-04-01,1919,459.31,2.0,normal,completed,ERP,2026-03-15 02:11:00
SO-004345,SOL-004345-01,CUST-0080,PRD-038,2026-05-12,2026-06-02,2026-06-02,6685,387.96,8.0,normal,cancelled,ERP,2026-05-13 04:41:00
SO-004346,SOL-004346-01,CUST-0069,PRD-065,2026-05-01,2026-05-26,2026-05-26,1440,1006.18,10.0,high,completed,ERP,2026-05-01 11:41:00
SO-004347,SOL-004347-01,CUST-0067,PRD-045,2025-12-10,2026-01-03,2026-01-01,7397,523.01,0.0,normal,completed,ERP,2025-12-11 16:16:00
SO-004348,SOL-004348-01,CUST-0014,PRD-053,2026-02-17,2026-02-24,2026-02-23,3643,494.29,0.0,high,completed,ERP,2026-02-19 18:10:00
SO-004349,SOL-004349-01,CUST-0014,PRD-032,2025-08-04,2025-09-08,2025-09-08,1751,692.08,1.0,high,completed,ERP,2025-08-06 00:52:00
SO-004350,SOL-004350-01,CUST-0099,PRD-006,2025-08-19,2025-09-21,2025-09-19,1715,524.13,1.0,normal,completed,ERP,2025-08-19 12:04:00
SO-004351,SOL-004351-01,CUST-0099,PRD-053,2025-10-25,2025-11-21,2025-11-19,4428,542.41,0.0,normal,open,ERP,2025-10-25 08:52:00
SO-004352,SOL-004352-01,CUST-0016,PRD-020,2025-10-13,2025-11-12,2025-11-12,4513,726.9,3.0,low,completed,ERP,2025-10-14 00:29:00
SO-004353,SOL-004353-01,CUST-0056,PRD-071,2025-09-27,2025-10-04,2025-10-05,2289,55.9,3.0,normal,completed,ERP,2025-09-27 17:47:00
SO-004354,SOL-004354-01,CUST-0017,PRD-049,2026-05-18,2026-06-09,2026-06-09,3092,343.4,5.0,low,completed,ERP,2026-05-19 08:14:00
SO-004355,SOL-004355-01,CUST-0070,PRD-063,2026-04-25,2026-05-24,2026-05-27,1634,732.12,10.0,low,completed,ERP,2026-04-27 19:39:00
SO-004356,SOL-004356-01,CUST-0032,PRD-023,2025-11-25,2025-12-28,2025-12-28,2774,463.48,3.0,high,completed,ERP,2025-11-26 15:01:00
SO-004357,SOL-004357-01,CUST-0038,PRD-038,2026-03-20,2026-04-01,2026-03-30,957,406.88,10.0,low,cancelled,ERP,2026-03-21 08:13:00
SO-004358,SOL-004358-01,CUST-0012,PRD-009,2025-08-22,2025-09-17,2025-09-20,2453,256.78,2.0,normal,completed,ERP,2025-08-22 20:54:00
SO-004359,SOL-004359-01,CUST-0091,PRD-034,2025-11-07,2025-12-04,2025-12-05,3285,470.4,5.0,normal,completed,ERP,2025-11-08 03:29:00
SO-004360,SOL-004360-01,CUST-0078,PRD-059,2025-10-09,2025-11-06,2025-11-05,4125,309.84,2.0,high,completed,ERP,2025-10-10 16:56:00
SO-004361,SOL-004361-01,CUST-0062,PRD-069,2025-11-29,2025-12-23,2025-12-22,3633,972.65,5.0,normal,open,ERP,2025-12-01 00:48:00
SO-004362,SOL-004362-01,CUST-0105,PRD-080,2026-06-01,2026-06-18,2026-06-18,5556,638.33,3.0,high,completed,ERP,2026-06-01 21:14:00
SO-004363,SOL-004363-01,CUST-0005,PRD-028,2026-05-12,2026-05-22,2026-05-22,2198,691.31,2.0,high,completed,ERP,2026-05-12 00:10:00
SO-004364,SOL-004364-01,CUST-0009,PRD-055,2025-08-25,2025-09-06,2025-09-06,1523,562.97,1.0,normal,completed,ERP,2025-08-27 02:31:00
SO-004365,SOL-004365-01,CUST-0091,PRD-075,2025-08-24,2025-09-11,2025-09-13,3655,694.67,1.0,normal,completed,ERP,2025-08-24 17:53:00
SO-004366,SOL-004366-01,CUST-0067,PRD-078,2025-11-04,2025-11-27,2025-11-25,2998,607.6,8.0,normal,completed,ERP,2025-11-06 19:19:00
SO-004367,SOL-004367-01,CUST-0004,PRD-065,2026-03-17,2026-04-06,2026-04-09,2381,1113.21,5.0,low,completed,ERP,2026-03-19 07:51:00
SO-004368,SOL-004368-01,CUST-0056,PRD-075,2025-08-22,2025-09-12,2025-09-13,8066,698.55,10.0,normal,completed,ERP,2025-08-24 18:03:00
SO-004369,SOL-004369-01,CUST-0030,PRD-004,2025-10-12,2025-10-21,2025-10-21,3012,548.69,0.0,normal,completed,ERP,2025-10-13 16:04:00
SO-004370,SOL-004370-01,CUST-0066,PRD-032,2026-03-23,2026-04-27,2026-04-29,1741,631.88,0.0,normal,open,ERP,2026-03-23 21:41:00
SO-004371,SOL-004371-01,CUST-0024,PRD-077,2025-09-30,2025-10-25,2025-10-27,1259,237.15,1.0,normal,completed,ERP,2025-10-01 01:18:00
SO-004372,SOL-004372-01,CUST-0021,PRD-020,2026-03-20,2026-04-13,2026-04-15,2929,709.38,8.0,normal,cancelled,ERP,2026-03-21 20:54:00
SO-004373,SOL-004373-01,CUST-0077,PRD-025,2026-04-05,2026-04-20,2026-04-21,1096,170.72,5.0,high,completed,ERP,2026-04-07 07:17:00
SO-004374,SOL-004374-01,CUST-0039,PRD-067,2026-06-06,2026-07-03,2026-07-03,2504,44.63,3.0,high,completed,ERP,2026-06-06 15:55:00
SO-004375,SOL-004375-01,CUST-0070,PRD-065,2025-11-09,2025-12-03,2025-12-03,1001,1086.2,8.0,low,completed,ERP,2025-11-09 11:51:00
SO-004376,SOL-004376-01,CUST-0009,PRD-057,2025-10-07,2025-10-21,2025-10-22,3998,517.8,0.0,normal,completed,ERP,2025-10-09 07:08:00
SO-004377,SOL-004377-01,CUST-0107,PRD-036,2025-08-23,2025-09-12,2025-09-14,1839,80.18,4.0,low,completed,ERP,2025-08-23 14:09:00
SO-004378,SOL-004378-01,CUST-0046,PRD-012,2025-10-26,2025-11-07,2025-11-07,1626,476.94,2.5,normal,open,ERP,2025-10-26 17:00:00
SO-004379,SOL-004379-01,CUST-0046,PRD-068,2026-05-03,2026-05-27,2026-05-27,3024,263.39,0.0,normal,completed,ERP,2026-05-04 09:42:00
SO-004380,SOL-004380-01,CUST-0111,PRD-062,2025-08-12,2025-09-12,2025-09-14,8135,52.87,3.0,high,completed,ERP,2025-08-13 16:39:00
SO-004381,SOL-004381-01,CUST-0070,PRD-064,2025-10-15,2025-11-05,2025-11-06,4000,119.01,3.0,low,completed,ERP,2025-10-16 12:04:00
SO-004382,SOL-004382-01,CUST-0029,PRD-004,2025-11-14,2025-12-16,2025-12-14,2956,556.01,8.0,low,open,ERP,2025-11-15 13:29:00
SO-004383,SOL-004383-01,CUST-0004,PRD-043,2025-11-06,2025-12-07,2025-12-07,4245,461.56,8.0,low,open,ERP,2025-11-08 20:17:00
SO-004384,SOL-004384-01,CUST-0016,PRD-072,2025-12-20,2026-01-16,2026-01-18,2963,612.41,8.0,low,open,ERP,2025-12-21 21:31:00
SO-004385,SOL-004385-01,CUST-0081,PRD-037,2026-02-06,2026-03-12,2026-03-11,3966,149.68,0.0,high,cancelled,ERP,2026-02-08 17:24:00
SO-004386,SOL-004386-01,CUST-0105,PRD-057,2026-02-20,2026-03-07,2026-03-07,1265,491.03,8.0,high,completed,ERP,2026-02-22 11:08:00
SO-004387,SOL-004387-01,CUST-0099,PRD-020,2026-03-12,2026-03-31,2026-03-31,4181,709.05,8.0,normal,completed,ERP,2026-03-12 21:26:00
SO-004388,SOL-004388-01,CUST-0069,PRD-075,2025-12-22,2026-01-03,2026-01-03,1343,656.38,5.0,high,completed,ERP,2025-12-22 02:24:00
SO-004389,SOL-004389-01,CUST-0043,PRD-007,2025-08-28,2025-09-22,2025-09-24,1454,298.44,3.0,high,completed,ERP,2025-08-30 21:34:00
SO-004390,SOL-004390-01,CUST-0070,PRD-034,2025-11-17,2025-12-20,2025-12-21,4385,476.96,3.0,low,completed,ERP,2025-11-18 09:39:00
SO-004391,SOL-004391-01,CUST-0088,PRD-066,2025-12-16,2026-01-16,2026-01-15,2640,110.9,2.5,normal,completed,ERP,2025-12-16 04:06:00
SO-004392,SOL-004392-01,CUST-0021,PRD-028,2026-01-21,2026-02-19,2026-02-19,5111,674.35,2.0,normal,completed,ERP,2026-01-22 18:07:00
SO-004393,SOL-004393-01,CUST-0075,PRD-012,2026-05-07,2026-06-08,2026-06-11,3918,450.4,1.0,high,completed,ERP,2026-05-08 01:27:00
SO-004394,SOL-004394-01,CUST-0091,PRD-067,2025-11-03,2025-11-21,2025-11-20,2116,44.58,0.0,normal,cancelled,ERP,2025-11-03 19:02:00
SO-004395,SOL-004395-01,CUST-0059,PRD-013,2026-04-11,2026-04-25,2026-04-25,1514,342.7,3.0,normal,completed,ERP,2026-04-13 07:25:00
SO-004396,SOL-004396-01,CUST-0051,PRD-028,2026-03-22,2026-04-21,2026-04-21,2825,605.46,8.0,high,completed,ERP,2026-03-24 06:56:00
SO-004397,SOL-004397-01,CUST-0055,PRD-072,2026-04-09,2026-04-17,2026-04-18,6742,644.45,8.0,high,completed,ERP,2026-04-10 07:53:00
SO-004398,SOL-004398-01,CUST-0116,PRD-070,2025-10-10,2025-11-01,2025-11-01,734,564.32,10.0,low,completed,ERP,2025-10-11 08:45:00
SO-004399,SOL-004399-01,CUST-0041,PRD-017,2026-06-12,2026-07-03,2026-07-03,4202,203.56,0.0,normal,completed,ERP,2026-06-14 21:03:00
SO-004400,SOL-004400-01,CUST-0050,PRD-054,2025-08-13,2025-08-31,2025-09-02,11008,448.57,10.0,high,completed,ERP,2025-08-15 03:10:00
SO-004401,SOL-004401-01,CUST-0103,PRD-065,2025-12-19,2026-01-15,2026-01-17,1802,1088.88,8.0,high,completed,ERP,2025-12-21 23:37:00
SO-004402,SOL-004402-01,CUST-0115,PRD-032,2025-12-03,2025-12-12,2025-12-15,6185,687.79,0.5,normal,completed,ERP,2025-12-05 15:46:00
SO-004403,SOL-004403-01,CUST-0001,PRD-041,2025-09-22,2025-10-17,2025-10-18,4979,867.76,1.0,high,open,ERP,2025-09-22 16:55:00
SO-004404,SOL-004404-01,CUST-0019,PRD-024,2025-11-09,2025-12-01,2025-11-30,4572,870.63,1.0,normal,completed,ERP,2025-11-10 19:18:00
SO-004405,SOL-004405-01,CUST-0078,PRD-054,2026-02-16,2026-03-01,2026-03-03,1070,402.75,5.0,high,completed,ERP,2026-02-17 14:22:00
SO-004406,SOL-004406-01,CUST-0005,PRD-026,2026-03-05,2026-03-24,2026-03-23,2053,316.83,2.0,high,completed,ERP,2026-03-06 14:41:00
SO-004407,SOL-004407-01,CUST-0072,PRD-067,2025-10-23,2025-11-12,2025-11-10,7328,48.82,0.0,normal,completed,ERP,2025-10-24 11:59:00
SO-004408,SOL-004408-01,CUST-0018,PRD-052,2026-06-03,2026-06-12,2026-06-14,3678,660.22,0.5,normal,completed,ERP,2026-06-05 08:25:00
SO-004409,SOL-004409-01,CUST-0024,PRD-053,2025-11-24,2025-12-18,2025-12-18,1548,483.1,1.0,normal,open,ERP,2025-11-26 09:06:00
SO-004410,SOL-004410-01,CUST-0113,PRD-045,2025-11-21,2025-12-17,2025-12-17,4141,519.14,0.5,low,open,ERP,2025-11-22 02:44:00
SO-004411,SOL-004411-01,CUST-0075,PRD-003,2025-11-12,2025-12-11,2025-12-14,3425,459.2,1.0,high,completed,ERP,2025-11-13 06:28:00
SO-004412,SOL-004412-01,CUST-0032,PRD-060,2025-09-05,2025-09-28,2025-09-26,2092,505.96,8.0,high,completed,ERP,2025-09-07 16:57:00
SO-004413,SOL-004413-01,CUST-0120,PRD-023,2026-06-16,2026-06-28,2026-06-26,15940,456.82,8.0,normal,completed,ERP,2026-06-16 18:46:00
SO-004414,SOL-004414-01,CUST-0054,PRD-039,2025-11-25,2025-12-13,2025-12-13,4938,582.83,5.0,high,completed,ERP,2025-11-25 10:17:00
SO-004415,SOL-004415-01,CUST-0046,PRD-069,2025-10-11,2025-11-06,2025-11-06,3485,945.69,2.5,normal,open,ERP,2025-10-13 14:58:00
SO-004416,SOL-004416-01,CUST-0017,PRD-079,2026-04-25,2026-05-07,2026-05-09,13271,344.91,1.5,low,open,ERP,2026-04-26 19:55:00
SO-004417,SOL-004417-01,CUST-0060,PRD-070,2025-12-09,2026-01-08,2026-01-09,2187,537.55,8.0,normal,completed,ERP,2025-12-09 17:38:00
SO-004418,SOL-004418-01,CUST-0066,PRD-032,2026-03-02,2026-03-27,2026-03-28,3828,649.71,3.0,normal,open,ERP,2026-03-03 13:14:00
SO-004419,SOL-004419-01,CUST-0057,PRD-015,2026-04-30,2026-05-08,2026-05-10,2762,960.25,1.5,low,completed,ERP,2026-05-02 16:49:00
SO-004420,SOL-004420-01,CUST-0063,PRD-021,2026-04-04,2026-05-01,2026-05-04,2885,577.09,4.0,low,open,ERP,2026-04-05 22:02:00
SO-004421,SOL-004421-01,CUST-0002,PRD-031,2025-10-17,2025-11-12,2025-11-12,1078,851.17,1.0,low,open,ERP,2025-10-17 06:13:00
SO-004422,SOL-004422-01,CUST-0070,PRD-049,2025-10-08,2025-11-05,2025-11-03,1725,325.59,8.0,low,completed,ERP,2025-10-08 05:45:00
SO-004423,SOL-004423-01,CUST-0043,PRD-047,2025-08-15,2025-09-12,2025-09-12,4184,918.14,10.0,high,open,ERP,2025-08-17 18:37:00
SO-004424,SOL-004424-01,CUST-0039,PRD-006,2026-06-16,2026-07-17,2026-07-16,3429,578.1,1.0,high,completed,ERP,2026-06-16 16:20:00
SO-004425,SOL-004425-01,CUST-0097,PRD-046,2025-11-06,2025-11-30,2025-11-29,1581,733.62,3.0,normal,open,ERP,2025-11-07 06:21:00
SO-004426,SOL-004426-01,CUST-0097,PRD-003,2026-03-27,2026-04-30,2026-04-30,7920,474.47,0.0,normal,open,ERP,2026-03-28 15:00:00
SO-004427,SOL-004427-01,CUST-0020,PRD-044,2025-11-02,2025-11-17,2025-11-17,2191,636.75,3.0,normal,completed,ERP,2025-11-02 18:58:00
SO-004428,SOL-004428-01,CUST-0044,PRD-018,2025-10-01,2025-10-13,2025-10-11,1946,133.55,0.0,normal,cancelled,ERP,2025-10-01 02:54:00
SO-004429,SOL-004429-01,CUST-0089,PRD-049,2025-10-10,2025-11-03,2025-11-01,4542,345.52,5.0,high,completed,ERP,2025-10-12 08:57:00
SO-004430,SOL-004430-01,CUST-0021,PRD-049,2025-09-08,2025-10-01,2025-09-30,3755,343.69,0.0,normal,open,ERP,2025-09-10 09:44:00
SO-004431,SOL-004431-01,CUST-0043,PRD-040,2026-05-16,2026-05-29,2026-05-29,1831,591.97,8.0,high,completed,ERP,2026-05-16 06:01:00
SO-004432,SOL-004432-01,CUST-0016,PRD-047,2025-11-14,2025-12-03,2025-12-01,2330,1003.35,1.0,low,completed,ERP,2025-11-16 02:37:00
SO-004433,SOL-004433-01,CUST-0033,PRD-042,2026-01-08,2026-02-04,2026-02-04,3214,44.47,1.0,normal,completed,ERP,2026-01-08 18:48:00
SO-004434,SOL-004434-01,CUST-0108,PRD-046,2025-08-02,2025-08-14,2025-08-17,2452,706.66,1.0,high,open,ERP,2025-08-02 03:31:00
SO-004435,SOL-004435-01,CUST-0111,PRD-036,2025-11-10,2025-11-19,2025-11-17,4534,81.62,1.0,high,completed,ERP,2025-11-11 00:44:00
SO-004436,SOL-004436-01,CUST-0019,PRD-032,2025-12-02,2025-12-21,2025-12-23,1795,702.05,10.0,normal,completed,ERP,2025-12-04 10:25:00
SO-004437,SOL-004437-01,CUST-0081,PRD-008,2026-02-06,2026-02-26,2026-02-26,7513,177.97,3.0,high,completed,ERP,2026-02-08 23:07:00
SO-004438,SOL-004438-01,CUST-0077,PRD-063,2026-01-08,2026-02-11,2026-02-14,2429,708.23,0.0,high,completed,ERP,2026-01-09 01:27:00
SO-004439,SOL-004439-01,CUST-0007,PRD-063,2026-01-13,2026-01-23,2026-01-24,1702,778.27,0.0,high,completed,ERP,2026-01-15 17:27:00
SO-004440,SOL-004440-01,CUST-0088,PRD-002,2026-02-11,2026-02-26,2026-03-01,4980,657.88,4.0,normal,completed,ERP,2026-02-13 00:50:00
SO-004441,SOL-004441-01,CUST-0098,PRD-021,2026-01-22,2026-02-01,2026-01-30,3642,559.87,2.0,normal,open,ERP,2026-01-22 13:12:00
SO-004442,SOL-004442-01,CUST-0050,PRD-040,2026-06-14,2026-07-15,2026-07-13,4984,633.55,1.0,high,completed,ERP,2026-06-16 10:55:00
SO-004443,SOL-004443-01,CUST-0098,PRD-051,2026-04-27,2026-05-09,2026-05-10,6579,446.93,8.0,normal,completed,ERP,2026-04-28 05:58:00
SO-004444,SOL-004444-01,CUST-0014,PRD-065,2025-12-25,2026-01-02,2026-01-02,2646,1023.4,0.0,high,completed,ERP,2025-12-26 17:48:00
SO-004445,SOL-004445-01,CUST-0113,PRD-034,2026-01-01,2026-01-23,2026-01-23,2983,451.68,5.0,low,completed,ERP,2026-01-03 04:43:00
SO-004446,SOL-004446-01,CUST-0002,PRD-063,2026-06-15,2026-07-02,2026-06-30,2727,736.42,3.0,low,completed,ERP,2026-06-15 06:02:00
SO-004447,SOL-004447-01,CUST-0095,PRD-067,2025-11-04,2025-11-20,2025-11-18,3167,44.56,5.0,high,completed,ERP,2025-11-06 02:26:00
SO-004448,SOL-004448-01,CUST-0038,PRD-070,2025-09-12,2025-09-20,2025-09-18,1475,524.01,8.0,low,cancelled,ERP,2025-09-13 19:05:00
SO-004449,SOL-004449-01,CUST-0040,PRD-058,2026-03-11,2026-03-26,2026-03-24,4428,435.74,8.0,low,open,ERP,2026-03-12 04:50:00
SO-004450,SOL-004450-01,CUST-0079,PRD-072,2026-01-07,2026-02-04,2026-02-04,1305,617.29,1.0,high,cancelled,ERP,2026-01-07 01:23:00
SO-004451,SOL-004451-01,CUST-0056,PRD-070,2026-04-19,2026-04-29,2026-05-01,2445,533.01,10.0,normal,completed,ERP,2026-04-21 09:13:00
SO-004452,SOL-004452-01,CUST-0108,PRD-032,2025-12-09,2026-01-03,2026-01-06,3669,665.43,1.0,high,completed,ERP,2025-12-11 05:02:00
