inspection_id,run_id,work_order_id,product_id,machine_id,inspection_datetime,sample_size,defect_count,defect_code,measurement_1,measurement_2,lower_spec_limit,upper_spec_limit,pass_fail,inspector_id,source_system
QI-0009996,RUN-009996,WO-004998,PRD-079,MCH-028,2026-06-16 10:49:47,80,4,DIMENSION,10.0946,5.0852,10.045,10.285,pass,INS-015,QMS
QI-0009997,RUN-009997,WO-004999,PRD-067,MCH-033,2026-06-16 11:51:51,200,14,SOLDER_VOID,10.24,5.1843,10.105,10.345,fail,INS-009,QMS
QI-0009998,RUN-009998,WO-004999,PRD-067,MCH-036,2026-06-16 16:29:43,100,9,SOLDER_VOID,10.206,5.1704,10.105,10.345,fail,INS-005,QMS
QI-0009999,RUN-009999,WO-005000,PRD-067,MCH-033,2026-06-16 23:43:31,80,4,MISSING_PART,10.2556,5.1285,10.105,10.345,pass,INS-008,QMS
QI-0010000,RUN-010000,WO-005000,PRD-067,MCH-034,2026-06-17 03:07:03,80,7,DIMENSION,10.2102,5.2139,10.105,10.345,fail,INS-013,QMS
QI-0010001,RUN-010001,WO-005001,PRD-073,MCH-031,2026-06-16 09:20:29,100,3,DIMENSION,10.1911,5.0894,10.05,10.29,pass,INS-014,QMS
QI-0010002,RUN-010002,WO-005001,PRD-073,MCH-034,2026-06-16 13:22:58,80,2,SOLDER_VOID,10.1401,5.1227,10.05,10.29,pass,INS-005,QMS
QI-0010003,RUN-010003,WO-005002,PRD-047,MCH-001,2026-06-17 16:00:54,100,5,CONTAMINATION,10.3149,5.1717,10.2,10.44,pass,INS-016,QMS
QI-0010004,RUN-010004,WO-005002,PRD-047,MCH-006,2026-06-17 20:11:48,100,3,SURFACE_DENT,10.2986,5.2166,10.2,10.44,pass,INS-003,QMS
QI-0010005,RUN-010005,WO-005003,PRD-047,MCH-006,2026-06-18 00:06:23,125,4,DIMENSION,10.3506,5.1906,10.2,10.44,pass,INS-013,QMS
QI-0010006,RUN-010006,WO-005003,PRD-047,MCH-001,2026-06-18 04:21:47,200,6,MISSING_PART,10.3386,5.1882,10.2,10.44,pass,INS-022,QMS
QI-0010007,RUN-010007,WO-005004,PRD-047,MCH-005,2026-06-17 10:59:47,200,6,SURFACE_DENT,10.3472,5.2181,10.2,10.44,pass,INS-024,QMS
QI-0010008,RUN-010008,WO-005004,PRD-047,MCH-006,2026-06-17 14:30:34,50,2,SOLDER_VOID,10.3187,5.2028,10.2,10.44,pass,INS-013,QMS
QI-0010009,RUN-010009,WO-005005,PRD-063,MCH-007,2026-06-17 16:44:03,80,5,SOLDER_VOID,10.2791,5.237,10.165,10.405,fail,INS-007,QMS
QI-0010010,RUN-010010,WO-005005,PRD-063,MCH-008,2026-06-17 20:25:07,100,8,DIMENSION,10.2223,5.1673,10.165,10.405,fail,INS-002,QMS
QI-0010011,RUN-010011,WO-005006,PRD-029,MCH-008,2026-06-18 00:48:04,80,5,SCRATCH,10.3243,5.2156,10.21,10.45,fail,INS-014,QMS
QI-0010012,RUN-010012,WO-005006,PRD-029,MCH-009,2026-06-18 04:44:09,125,9,CONTAMINATION,10.3243,5.1796,10.21,10.45,fail,INS-014,QMS
QI-0010013,RUN-010013,WO-005007,PRD-029,MCH-010,2026-06-17 08:24:53,100,5,CONTAMINATION,10.3417,5.2167,10.21,10.45,pass,INS-005,QMS
QI-0010014,RUN-010014,WO-005007,PRD-029,MCH-008,2026-06-17 11:48:47,100,9,MISSING_PART,10.3122,5.2242,10.21,10.45,fail,INS-015,QMS
QI-0010015,RUN-010015,WO-005008,PRD-073,MCH-017,2026-06-17 16:28:40,80,2,SURFACE_DENT,10.1765,5.0914,10.05,10.29,pass,INS-013,QMS
QI-0010016,RUN-010016,WO-005008,PRD-073,MCH-013,2026-06-17 21:05:20,200,3,SCRATCH,10.2066,5.1481,10.05,10.29,pass,INS-009,QMS
QI-0010017,RUN-010017,WO-005009,PRD-040,MCH-016,2026-06-18 00:46:20,100,13,DIMENSION,10.4366,5.2671,10.3,10.54,fail,INS-012,QMS
QI-0010018,RUN-010018,WO-005009,PRD-040,MCH-013,2026-06-18 04:43:41,50,5,DIMENSION,10.3819,5.2982,10.3,10.54,fail,INS-018,QMS
QI-0010019,RUN-010019,WO-005010,PRD-075,MCH-013,2026-06-17 10:44:45,80,3,SOLDER_VOID,10.4123,5.2108,10.22,10.46,pass,INS-001,QMS
QI-0010020,RUN-010020,WO-005010,PRD-075,MCH-014,2026-06-17 15:12:31,80,5,SOLDER_VOID,10.4163,5.2415,10.22,10.46,fail,INS-012,QMS
QI-0010021,RUN-010021,WO-005011,PRD-072,MCH-019,2026-06-17 11:17:01,200,11,SOLDER_VOID,10.1982,5.1153,10.085,10.325,pass,INS-021,QMS
QI-0010022,RUN-010022,WO-005011,PRD-072,MCH-022,2026-06-17 14:43:02,125,0,NONE,10.195,5.1259,10.085,10.325,pass,INS-019,QMS
QI-0010023,RUN-010023,WO-005012,PRD-072,MCH-019,2026-06-18 00:42:57,100,5,CONTAMINATION,10.1162,5.1195,10.085,10.325,pass,INS-005,QMS
QI-0010024,RUN-010024,WO-005012,PRD-072,MCH-020,2026-06-18 04:29:54,80,2,DIMENSION,10.2263,5.1491,10.085,10.325,pass,INS-002,QMS
QI-0010025,RUN-010025,WO-005013,PRD-072,MCH-024,2026-06-17 05:39:48,100,4,SCRATCH,10.2154,5.203,10.085,10.325,pass,INS-002,QMS
QI-0010026,RUN-010026,WO-005013,PRD-072,MCH-022,2026-06-17 09:33:37,125,7,SOLDER_VOID,10.1964,5.1419,10.085,10.325,pass,INS-017,QMS
QI-0010027,RUN-010027,WO-005014,PRD-045,MCH-029,2026-06-17 13:59:49,200,5,CONTAMINATION,10.0764,5.0682,10.005,10.245,pass,INS-011,QMS
QI-0010028,RUN-010028,WO-005014,PRD-045,MCH-030,2026-06-17 18:47:39,100,3,DIMENSION,10.0774,5.0582,10.005,10.245,pass,INS-021,QMS
QI-0010029,RUN-010029,WO-005015,PRD-029,MCH-026,2026-06-18 00:08:50,200,15,SCRATCH,10.2577,5.1823,10.21,10.45,fail,INS-024,QMS
QI-0010030,RUN-010030,WO-005015,PRD-029,MCH-025,2026-06-18 03:19:40,50,4,SOLDER_VOID,10.3513,5.1535,10.21,10.45,fail,INS-002,QMS
QI-0010031,RUN-010031,WO-005016,PRD-009,MCH-029,2026-06-17 07:09:13,200,10,DIMENSION,10.2359,5.1511,10.13,10.37,pass,INS-002,QMS
QI-0010032,RUN-010032,WO-005016,PRD-009,MCH-025,2026-06-17 10:48:26,80,4,MISSING_PART,10.2551,5.1177,10.13,10.37,pass,INS-023,QMS
QI-0010033,RUN-010033,WO-005017,PRD-067,MCH-031,2026-06-17 16:02:24,125,11,SCRATCH,10.274,5.1189,10.105,10.345,fail,INS-007,QMS
QI-0010034,RUN-010034,WO-005017,PRD-067,MCH-036,2026-06-17 18:58:48,125,5,SURFACE_DENT,10.2231,5.1732,10.105,10.345,pass,INS-017,QMS
QI-0010035,RUN-010035,WO-005018,PRD-038,MCH-031,2026-06-18 01:30:05,100,5,SOLDER_VOID,10.1199,5.0742,10.04,10.28,pass,INS-022,QMS
QI-0010036,RUN-010036,WO-005018,PRD-038,MCH-036,2026-06-18 04:37:11,80,1,NONE,10.1636,5.1042,10.04,10.28,pass,INS-001,QMS
QI-0010037,RUN-010037,WO-005019,PRD-051,MCH-034,2026-06-17 09:32:12,200,7,SOLDER_VOID,10.3505,5.2257,10.225,10.465,pass,INS-022,QMS
QI-0010038,RUN-010038,WO-005019,PRD-051,MCH-033,2026-06-17 13:50:24,200,12,CONTAMINATION,10.3839,5.2443,10.225,10.465,pass,INS-021,QMS
QI-0010039,RUN-010039,WO-005020,PRD-074,MCH-006,2026-06-18 16:50:49,100,2,CONTAMINATION,10.3348,5.1571,10.2,10.44,pass,INS-019,QMS
QI-0010040,RUN-010040,WO-005020,PRD-074,MCH-005,2026-06-18 20:47:38,50,1,SURFACE_DENT,10.3041,5.1916,10.2,10.44,pass,INS-005,QMS
QI-0010041,RUN-010041,WO-005021,PRD-074,MCH-005,2026-06-18 21:45:54,80,3,SURFACE_DENT,10.3067,5.2122,10.2,10.44,pass,INS-001,QMS
QI-0010042,RUN-010042,WO-005021,PRD-074,MCH-001,2026-06-19 01:58:48,80,3,SURFACE_DENT,10.3615,5.1554,10.2,10.44,pass,INS-022,QMS
QI-0010043,RUN-010043,WO-005022,PRD-074,MCH-006,2026-06-18 05:11:49,50,1,SCRATCH,10.2939,5.1917,10.2,10.44,pass,INS-011,QMS
QI-0010044,RUN-010044,WO-005022,PRD-074,MCH-003,2026-06-18 10:04:38,50,3,DIMENSION,10.271,5.1886,10.2,10.44,pass,INS-015,QMS
QI-0010045,RUN-010045,WO-005023,PRD-075,MCH-010,2026-06-18 11:43:17,200,4,DIMENSION,10.3635,5.2175,10.22,10.46,pass,INS-018,QMS
QI-0010046,RUN-010046,WO-005023,PRD-075,MCH-009,2026-06-18 15:06:34,100,6,SURFACE_DENT,10.2703,5.2304,10.22,10.46,pass,INS-015,QMS
QI-0010047,RUN-010047,WO-005024,PRD-061,MCH-011,2026-06-18 23:49:52,125,3,DIMENSION,10.2344,5.1481,10.12,10.36,pass,INS-010,QMS
QI-0010048,RUN-010048,WO-005024,PRD-061,MCH-009,2026-06-19 03:31:45,125,9,MISSING_PART,10.2451,5.1575,10.12,10.36,fail,INS-001,QMS
QI-0010049,RUN-010049,WO-005025,PRD-061,MCH-009,2026-06-18 08:31:42,200,3,SCRATCH,10.2278,5.128,10.12,10.36,pass,INS-018,QMS
QI-0010050,RUN-010050,WO-005025,PRD-061,MCH-011,2026-06-18 12:02:25,200,9,SOLDER_VOID,10.2104,5.121,10.12,10.36,pass,INS-019,QMS
QI-0010051,RUN-010051,WO-005026,PRD-066,MCH-014,2026-06-18 10:47:28,125,9,SCRATCH,10.409,5.215,10.26,10.5,fail,INS-007,QMS
QI-0010052,RUN-010052,WO-005026,PRD-066,MCH-017,2026-06-18 14:34:56,100,8,SOLDER_VOID,10.3558,5.2417,10.26,10.5,fail,INS-002,QMS
QI-0010053,RUN-010053,WO-005027,PRD-066,MCH-017,2026-06-18 20:05:59,50,4,DIMENSION,10.3283,5.2459,10.26,10.5,fail,INS-007,QMS
QI-0010054,RUN-010054,WO-005027,PRD-066,MCH-013,2026-06-18 23:11:58,200,15,SOLDER_VOID,10.3737,5.2118,10.26,10.5,fail,INS-007,QMS
QI-0010055,RUN-010055,WO-005028,PRD-002,MCH-018,2026-06-18 07:00:17,100,4,SURFACE_DENT,10.1898,5.1515,10.145,10.385,pass,INS-004,QMS
QI-0010056,RUN-010056,WO-005028,PRD-002,MCH-016,2026-06-18 10:31:34,80,3,SOLDER_VOID,10.2817,5.1351,10.145,10.385,pass,INS-005,QMS
QI-0010057,RUN-010057,WO-005029,PRD-024,MCH-020,2026-06-18 18:04:10,100,8,DIMENSION,10.4164,5.264,10.26,10.5,fail,INS-018,QMS
QI-0010058,RUN-010058,WO-005029,PRD-024,MCH-021,2026-06-18 22:04:21,80,10,CONTAMINATION,10.3067,5.1546,10.26,10.5,fail,INS-018,QMS
QI-0010059,RUN-010059,WO-005030,PRD-042,MCH-023,2026-06-18 23:31:17,125,3,MISSING_PART,10.103,5.0884,9.95,10.19,pass,INS-012,QMS
QI-0010060,RUN-010060,WO-005030,PRD-042,MCH-024,2026-06-19 03:03:34,125,2,CONTAMINATION,10.0655,5.0682,9.95,10.19,pass,INS-005,QMS
QI-0010061,RUN-010061,WO-005031,PRD-023,MCH-023,2026-06-18 06:58:55,80,4,SOLDER_VOID,10.2021,5.1504,10.13,10.37,pass,INS-009,QMS
QI-0010062,RUN-010062,WO-005031,PRD-023,MCH-024,2026-06-18 11:08:50,80,3,CONTAMINATION,10.187,5.1627,10.13,10.37,pass,INS-015,QMS
QI-0010063,RUN-010063,WO-005032,PRD-040,MCH-029,2026-06-18 17:21:15,80,11,SOLDER_VOID,10.4134,5.261,10.3,10.54,fail,INS-014,QMS
QI-0010064,RUN-010064,WO-005032,PRD-040,MCH-026,2026-06-18 20:45:31,50,5,CONTAMINATION,10.4218,5.2726,10.3,10.54,fail,INS-011,QMS
QI-0010065,RUN-010065,WO-005033,PRD-040,MCH-025,2026-06-18 19:53:06,125,13,SOLDER_VOID,10.4092,5.2545,10.3,10.54,fail,INS-020,QMS
QI-0010066,RUN-010066,WO-005033,PRD-040,MCH-026,2026-06-18 23:15:12,80,9,MISSING_PART,10.3791,5.2464,10.3,10.54,fail,INS-007,QMS
QI-0010067,RUN-010067,WO-005034,PRD-040,MCH-029,2026-06-18 07:13:34,200,21,CONTAMINATION,10.3869,5.2673,10.3,10.54,fail,INS-006,QMS
QI-0010068,RUN-010068,WO-005034,PRD-040,MCH-030,2026-06-18 10:35:08,80,11,MISSING_PART,10.3284,5.2956,10.3,10.54,fail,INS-008,QMS
QI-0010069,RUN-010069,WO-005035,PRD-006,MCH-033,2026-06-18 12:12:23,80,7,SOLDER_VOID,10.2876,5.1932,10.245,10.485,fail,INS-021,QMS
QI-0010070,RUN-010070,WO-005035,PRD-006,MCH-035,2026-06-18 14:59:47,100,7,SCRATCH,10.3376,5.2781,10.245,10.485,fail,INS-005,QMS
QI-0010071,RUN-010071,WO-005036,PRD-042,MCH-031,2026-06-19 00:30:25,200,7,CONTAMINATION,10.0327,5.0452,9.95,10.19,pass,INS-017,QMS
QI-0010072,RUN-010072,WO-005036,PRD-042,MCH-033,2026-06-19 03:08:51,200,4,DIMENSION,10.0697,5.0467,9.95,10.19,pass,INS-012,QMS
QI-0010073,RUN-010073,WO-005037,PRD-006,MCH-035,2026-06-18 07:00:30,200,10,SOLDER_VOID,10.3307,5.2509,10.245,10.485,pass,INS-019,QMS
QI-0010074,RUN-010074,WO-005037,PRD-006,MCH-031,2026-06-18 11:21:00,80,3,CONTAMINATION,10.352,5.166,10.245,10.485,pass,INS-002,QMS
QI-0010075,RUN-010075,WO-005038,PRD-009,MCH-005,2026-06-19 18:04:56,200,12,SOLDER_VOID,10.2576,5.104,10.13,10.37,pass,INS-007,QMS
QI-0010076,RUN-010076,WO-005038,PRD-009,MCH-006,2026-06-19 21:30:52,100,6,SURFACE_DENT,10.2975,5.1719,10.13,10.37,pass,INS-003,QMS
QI-0010077,RUN-010077,WO-005039,PRD-009,MCH-006,2026-06-19 22:43:20,200,10,SOLDER_VOID,10.2057,5.1648,10.13,10.37,pass,INS-002,QMS
QI-0010078,RUN-010078,WO-005039,PRD-009,MCH-005,2026-06-20 03:33:40,50,3,SURFACE_DENT,10.2466,5.1436,10.13,10.37,pass,INS-023,QMS
QI-0010079,RUN-010079,WO-005040,PRD-009,MCH-003,2026-06-19 07:22:20,100,6,CONTAMINATION,10.2559,5.1583,10.13,10.37,pass,INS-004,QMS
QI-0010080,RUN-010080,WO-005040,PRD-009,MCH-001,2026-06-19 11:28:40,50,3,SOLDER_VOID,10.2539,5.1602,10.13,10.37,pass,INS-001,QMS
QI-0010081,RUN-010081,WO-005041,PRD-031,MCH-012,2026-06-19 11:06:03,100,4,DIMENSION,10.3192,5.2421,10.23,10.47,pass,INS-011,QMS
QI-0010082,RUN-010082,WO-005041,PRD-031,MCH-008,2026-06-19 14:42:07,200,6,SCRATCH,10.3552,5.2847,10.23,10.47,pass,INS-014,QMS
QI-0010083,RUN-010083,WO-005042,PRD-031,MCH-007,2026-06-19 23:32:47,125,6,CONTAMINATION,10.3743,5.2444,10.23,10.47,pass,INS-020,QMS
QI-0010084,RUN-010084,WO-005042,PRD-031,MCH-010,2026-06-20 02:39:34,80,6,CONTAMINATION,10.3399,5.2035,10.23,10.47,fail,INS-011,QMS
QI-0010085,RUN-010085,WO-005043,PRD-031,MCH-007,2026-06-19 04:18:49,80,2,DIMENSION,10.2738,5.1941,10.23,10.47,pass,INS-024,QMS
QI-0010086,RUN-010086,WO-005043,PRD-031,MCH-012,2026-06-19 07:48:39,100,5,SOLDER_VOID,10.3225,5.2073,10.23,10.47,pass,INS-015,QMS
QI-0010087,RUN-010087,WO-005044,PRD-070,MCH-015,2026-06-19 13:29:18,50,2,SOLDER_VOID,10.2008,5.1413,10.075,10.315,pass,INS-004,QMS
QI-0010088,RUN-010088,WO-005044,PRD-070,MCH-016,2026-06-19 17:46:37,100,3,SOLDER_VOID,10.1388,5.1189,10.075,10.315,pass,INS-019,QMS
QI-0010089,RUN-010089,WO-005045,PRD-070,MCH-014,2026-06-19 23:30:31,125,1,DIMENSION,10.1877,5.1163,10.075,10.315,pass,INS-005,QMS
QI-0010090,RUN-010090,WO-005045,PRD-070,MCH-016,2026-06-20 03:30:02,125,4,SOLDER_VOID,10.2178,5.089,10.075,10.315,pass,INS-011,QMS
QI-0010091,RUN-010091,WO-005046,PRD-037,MCH-013,2026-06-19 05:38:00,125,4,SCRATCH,10.1826,5.0959,10.09,10.33,pass,INS-002,QMS
QI-0010092,RUN-010092,WO-005046,PRD-037,MCH-017,2026-06-19 09:58:01,80,2,SURFACE_DENT,10.2248,5.1288,10.09,10.33,pass,INS-017,QMS
QI-0010093,RUN-010093,WO-005047,PRD-049,MCH-022,2026-06-19 18:12:40,80,11,SOLDER_VOID,10.459,5.2749,10.38,10.62,fail,INS-024,QMS
QI-0010094,RUN-010094,WO-005047,PRD-049,MCH-019,2026-06-19 22:46:21,50,6,DIMENSION,10.4917,5.2672,10.38,10.62,fail,INS-007,QMS
QI-0010095,RUN-010095,WO-005048,PRD-049,MCH-023,2026-06-19 20:44:29,100,13,SURFACE_DENT,10.5387,5.3236,10.38,10.62,fail,INS-009,QMS
QI-0010096,RUN-010096,WO-005048,PRD-049,MCH-020,2026-06-20 00:46:58,125,19,DIMENSION,10.5432,5.2855,10.38,10.62,fail,INS-018,QMS
QI-0010097,RUN-010097,WO-005049,PRD-049,MCH-019,2026-06-19 05:16:17,125,14,SCRATCH,10.4415,5.3306,10.38,10.62,fail,INS-012,QMS
QI-0010098,RUN-010098,WO-005049,PRD-049,MCH-020,2026-06-19 08:59:34,125,13,SOLDER_VOID,10.547,5.361,10.38,10.62,fail,INS-020,QMS
QI-0010099,RUN-010099,WO-005050,PRD-049,MCH-027,2026-06-19 12:28:12,50,7,SURFACE_DENT,10.5746,5.3569,10.38,10.62,fail,INS-010,QMS
QI-0010100,RUN-010100,WO-005050,PRD-049,MCH-029,2026-06-19 15:25:25,80,10,MISSING_PART,10.4544,5.3269,10.38,10.62,fail,INS-024,QMS
QI-0010101,RUN-010101,WO-005051,PRD-079,MCH-029,2026-06-19 21:58:39,50,3,DIMENSION,10.1846,5.1449,10.045,10.285,pass,INS-003,QMS
QI-0010102,RUN-010102,WO-005051,PRD-079,MCH-025,2026-06-20 02:13:18,80,6,CONTAMINATION,10.1046,5.0355,10.045,10.285,fail,INS-003,QMS
QI-0010103,RUN-010103,WO-005052,PRD-019,MCH-027,2026-06-19 09:34:03,125,14,SURFACE_DENT,10.4196,5.2315,10.24,10.48,fail,INS-009,QMS
QI-0010104,RUN-010104,WO-005052,PRD-019,MCH-025,2026-06-19 12:55:06,50,6,SOLDER_VOID,10.3888,5.2233,10.24,10.48,fail,INS-010,QMS
QI-0010105,RUN-010105,WO-005053,PRD-035,MCH-035,2026-06-19 14:59:03,50,3,SURFACE_DENT,10.2091,5.1144,10.095,10.335,pass,INS-022,QMS
QI-0010106,RUN-010106,WO-005053,PRD-035,MCH-036,2026-06-19 19:33:06,50,1,DIMENSION,10.2003,5.1138,10.095,10.335,pass,INS-023,QMS
QI-0010107,RUN-010107,WO-005054,PRD-022,MCH-035,2026-06-19 21:42:43,100,4,SURFACE_DENT,10.1852,5.1244,10.095,10.335,pass,INS-007,QMS
QI-0010108,RUN-010108,WO-005054,PRD-022,MCH-034,2026-06-20 01:18:26,100,3,MISSING_PART,10.1609,5.1256,10.095,10.335,pass,INS-022,QMS
QI-0010109,RUN-010109,WO-005055,PRD-022,MCH-035,2026-06-19 08:28:23,80,4,MISSING_PART,10.1781,5.096,10.095,10.335,pass,INS-023,QMS
QI-0010110,RUN-010110,WO-005055,PRD-022,MCH-036,2026-06-19 12:06:46,80,4,SOLDER_VOID,10.2056,5.1391,10.095,10.335,pass,INS-005,QMS
QI-0010111,RUN-010111,WO-005056,PRD-020,MCH-001,2026-06-20 12:13:29,125,14,MISSING_PART,10.3865,5.218,10.27,10.51,fail,INS-010,QMS
QI-0010112,RUN-010112,WO-005056,PRD-020,MCH-005,2026-06-20 15:29:58,200,22,SURFACE_DENT,10.3687,5.1894,10.27,10.51,fail,INS-007,QMS
QI-0010113,RUN-010113,WO-005057,PRD-004,MCH-007,2026-06-20 15:00:44,80,1,DIMENSION,10.2104,5.0935,10.075,10.315,pass,INS-015,QMS
QI-0010114,RUN-010114,WO-005057,PRD-004,MCH-012,2026-06-20 17:45:29,50,1,SURFACE_DENT,10.21,5.0837,10.075,10.315,fail,INS-018,QMS
QI-0010115,RUN-010115,WO-005058,PRD-004,MCH-012,2026-06-20 20:59:57,50,1,SURFACE_DENT,10.2079,5.1512,10.075,10.315,pass,INS-012,QMS
QI-0010116,RUN-010116,WO-005058,PRD-004,MCH-010,2026-06-21 00:26:54,50,1,SOLDER_VOID,10.2576,5.1488,10.075,10.315,pass,INS-022,QMS
QI-0010117,RUN-010117,WO-005059,PRD-004,MCH-008,2026-06-21 04:25:48,100,2,SCRATCH,10.1795,5.1033,10.075,10.315,pass,INS-021,QMS
QI-0010118,RUN-010118,WO-005059,PRD-004,MCH-009,2026-06-21 07:56:37,100,3,DIMENSION,10.2182,5.1376,10.075,10.315,pass,INS-010,QMS
QI-0010119,RUN-010119,WO-005060,PRD-002,MCH-017,2026-06-20 18:01:39,50,3,SURFACE_DENT,10.2708,5.1282,10.145,10.385,pass,INS-007,QMS
QI-0010120,RUN-010120,WO-005060,PRD-002,MCH-018,2026-06-20 21:05:19,80,4,MISSING_PART,10.2465,5.1561,10.145,10.385,pass,INS-024,QMS
QI-0010121,RUN-010121,WO-005061,PRD-002,MCH-013,2026-06-21 03:32:00,200,8,SCRATCH,10.2113,5.1517,10.145,10.385,pass,INS-013,QMS
QI-0010122,RUN-010122,WO-005061,PRD-002,MCH-016,2026-06-21 06:59:01,50,3,SOLDER_VOID,10.2831,5.1524,10.145,10.385,pass,INS-001,QMS
QI-0010123,RUN-010123,WO-005062,PRD-032,MCH-019,2026-06-20 12:19:46,80,3,SURFACE_DENT,10.2973,5.1717,10.19,10.43,pass,INS-020,QMS
QI-0010124,RUN-010124,WO-005062,PRD-032,MCH-023,2026-06-20 15:53:32,80,3,DIMENSION,10.2649,5.1808,10.19,10.43,pass,INS-022,QMS
QI-0010125,RUN-010125,WO-005063,PRD-032,MCH-021,2026-06-20 20:39:53,50,2,DIMENSION,,5.193,10.19,10.43,pass,INS-017,QMS
QI-0010126,RUN-010126,WO-005063,PRD-032,MCH-019,2026-06-21 00:14:46,200,8,SOLDER_VOID,10.3053,5.1571,10.19,10.43,pass,INS-012,QMS
QI-0010127,RUN-010127,WO-005064,PRD-032,MCH-021,2026-06-20 08:39:44,50,2,DIMENSION,10.3124,5.1483,10.19,10.43,pass,INS-007,QMS
QI-0010128,RUN-010128,WO-005064,PRD-032,MCH-020,2026-06-20 12:32:28,125,4,CONTAMINATION,10.3276,5.1633,10.19,10.43,pass,INS-007,QMS
QI-0010129,RUN-010129,WO-005065,PRD-044,MCH-029,2026-06-20 13:06:31,80,3,SURFACE_DENT,10.2243,5.1473,10.085,10.325,pass,INS-005,QMS
QI-0010130,RUN-010130,WO-005065,PRD-044,MCH-026,2026-06-20 16:58:02,80,1,CONTAMINATION,10.2144,5.0981,10.085,10.325,pass,INS-021,QMS
QI-0010131,RUN-010131,WO-005066,PRD-044,MCH-030,2026-06-20 10:05:41,50,1,DIMENSION,10.181,5.1385,10.085,10.325,pass,INS-014,QMS
QI-0010132,RUN-010132,WO-005066,PRD-044,MCH-029,2026-06-20 13:11:23,80,4,SOLDER_VOID,10.2355,5.1174,10.085,10.325,pass,INS-021,QMS
QI-0010133,RUN-010133,WO-005067,PRD-067,MCH-032,2026-06-20 07:29:48,200,18,NONE,10.1838,5.0978,10.105,10.345,fail,INS-014,QMS
QI-0010134,RUN-010134,WO-005067,PRD-067,MCH-035,2026-06-20 11:40:36,200,17,SCRATCH,10.1605,5.1576,10.105,10.345,fail,INS-018,QMS
QI-0010135,RUN-010135,WO-005068,PRD-066,MCH-010,2026-06-21 17:58:58,80,3,SURFACE_DENT,10.4235,5.2613,10.26,10.5,pass,INS-020,QMS
QI-0010136,RUN-010136,WO-005068,PRD-066,MCH-007,2026-06-21 20:52:57,125,6,SOLDER_VOID,10.4169,5.2744,10.26,10.5,pass,INS-017,QMS
QI-0010137,RUN-010137,WO-005069,PRD-031,MCH-011,2026-06-21 22:37:44,50,1,SCRATCH,10.3784,5.2172,10.23,10.47,pass,INS-010,QMS
QI-0010138,RUN-010138,WO-005069,PRD-031,MCH-007,2026-06-22 01:19:28,50,1,SURFACE_DENT,10.3092,5.2194,10.23,10.47,pass,INS-004,QMS
QI-0010139,RUN-010139,WO-005070,PRD-031,MCH-007,2026-06-21 08:16:17,200,8,SOLDER_VOID,10.2554,5.2497,10.23,10.47,pass,INS-003,QMS
QI-0010140,RUN-010140,WO-005070,PRD-031,MCH-008,2026-06-21 12:11:34,80,3,SURFACE_DENT,10.326,5.2204,10.23,10.47,pass,INS-007,QMS
QI-0010141,RUN-010141,WO-005071,PRD-017,MCH-022,2026-06-21 19:07:46,80,1,SURFACE_DENT,10.2008,5.1277,10.095,10.335,pass,INS-012,QMS
QI-0010142,RUN-010142,WO-005071,PRD-017,MCH-023,2026-06-21 23:18:32,200,4,NONE,10.1986,5.1361,10.095,10.335,pass,INS-021,QMS
QI-0010143,RUN-010143,WO-005072,PRD-012,MCH-029,2026-06-21 15:03:08,200,1,DIMENSION,10.0904,5.0665,9.985,10.225,pass,INS-018,QMS
QI-0010144,RUN-010144,WO-005072,PRD-012,MCH-025,2026-06-21 19:23:16,200,0,NONE,10.121,5.0665,9.985,10.225,pass,INS-012,QMS
QI-0010145,RUN-010145,WO-005073,PRD-013,MCH-002,2026-06-22 17:05:13,80,0,NONE,10.2347,5.1403,10.125,10.365,pass,INS-017,QMS
QI-0010146,RUN-010146,WO-005073,PRD-013,MCH-004,2026-06-22 20:10:26,50,2,SOLDER_VOID,10.2553,5.1831,10.125,10.365,pass,INS-011,QMS
QI-0010147,RUN-010147,WO-005074,PRD-013,MCH-005,2026-06-23 03:22:17,80,1,SURFACE_DENT,10.2397,5.1559,10.125,10.365,pass,INS-011,QMS
QI-0010148,RUN-010148,WO-005074,PRD-013,MCH-001,2026-06-23 06:29:34,100,4,CONTAMINATION,10.2766,5.154,10.125,10.365,pass,INS-017,QMS
QI-0010149,RUN-010149,WO-005075,PRD-044,MCH-004,2026-06-22 09:56:52,80,1,NONE,10.1158,5.074,10.085,10.325,pass,INS-020,QMS
QI-0010150,RUN-010150,WO-005075,PRD-044,MCH-001,2026-06-22 13:30:44,125,2,MISSING_PART,10.2113,5.0888,10.085,10.325,pass,INS-005,QMS
QI-0010151,RUN-010151,WO-005076,PRD-011,MCH-011,2026-06-22 18:39:43,50,2,SOLDER_VOID,10.0832,5.0586,9.95,10.19,pass,INS-004,QMS
QI-0010152,RUN-010152,WO-005076,PRD-011,MCH-012,2026-06-22 21:42:26,50,2,SOLDER_VOID,9.9838,5.0518,9.95,10.19,pass,INS-007,QMS
QI-0010153,RUN-010153,WO-005077,PRD-063,MCH-009,2026-06-23 02:29:35,50,5,NONE,10.2684,5.1856,10.165,10.405,fail,INS-021,QMS
QI-0010154,RUN-010154,WO-005077,PRD-063,MCH-007,2026-06-23 05:26:11,100,5,SOLDER_VOID,10.2425,5.1683,10.165,10.405,pass,INS-009,QMS
