sales_order_id,late_delivery_flag,delay_days,root_cause,material_shortage_flag,quality_hold_flag,production_delay_days
SO-004847,1,6,logistics,0,0,7
SO-004848,1,4,logistics,0,0,5
SO-004849,0,0,on_time,0,0,0
SO-004851,1,6,logistics,0,0,7
SO-004852,1,3,quality_hold,0,0,1
SO-004853,1,11,production_delay,0,1,10
SO-004854,1,5,production_delay,0,0,4
SO-004855,1,6,production_delay,0,0,6
SO-004856,1,4,logistics,0,0,2
SO-004857,1,2,production_delay,0,0,1
SO-004858,1,4,production_delay,0,0,4
SO-004859,1,1,production_delay,0,0,1
SO-004860,1,9,production_delay,0,0,7
SO-004861,0,0,on_time,0,0,0
SO-004862,1,4,quality_hold,0,0,6
SO-004863,0,0,on_time,0,0,-1
SO-004864,1,9,material_shortage,0,0,7
SO-004865,1,6,logistics,0,0,5
SO-004866,1,9,production_delay,0,1,7
SO-004867,1,2,production_delay,0,0,1
SO-004868,0,0,on_time,0,0,0
SO-004869,0,0,on_time,0,0,-1
SO-004870,1,3,logistics,0,0,3
SO-004871,1,2,production_delay,0,0,1
SO-004872,1,6,quality_hold,0,1,6
SO-004873,1,4,production_delay,0,0,5
SO-004874,0,0,on_time,0,0,-1
SO-004876,1,6,quality_hold,0,0,5
SO-004877,1,3,material_shortage,0,0,5
SO-004878,0,0,on_time,0,0,0
SO-004879,0,0,on_time,0,0,0
SO-004880,1,6,production_delay,0,0,7
SO-004881,1,4,production_delay,0,0,4
SO-004883,0,0,on_time,0,0,1
SO-004884,1,2,production_delay,0,0,3
SO-004885,1,6,logistics,0,1,7
SO-004886,0,0,on_time,0,0,-1
SO-004887,1,2,logistics,0,0,2
SO-004888,1,12,quality_hold,1,0,11
SO-004889,0,0,on_time,0,0,1
SO-004890,0,0,on_time,0,0,0
SO-004891,1,2,quality_hold,0,0,0
SO-004892,0,0,on_time,0,0,-1
SO-004893,0,0,on_time,0,0,0
SO-004894,1,15,logistics,1,1,13
SO-004895,1,1,logistics,0,1,3
SO-004896,1,6,material_shortage,0,0,7
SO-004897,1,5,production_delay,0,0,4
SO-004898,1,2,production_delay,0,0,1
SO-004899,1,9,logistics,0,1,8
SO-004900,1,3,production_delay,0,0,3
SO-004901,0,0,on_time,0,0,0
SO-004902,1,5,quality_hold,0,0,5
SO-004903,1,1,logistics,0,0,2
SO-004904,0,0,on_time,0,0,1
SO-004905,1,9,production_delay,0,0,7
SO-004906,1,2,logistics,0,0,0
SO-004907,1,1,production_delay,0,0,1
SO-004908,1,1,quality_hold,0,0,3
SO-004909,1,9,production_delay,0,0,7
SO-004910,1,9,production_delay,0,0,7
SO-004911,1,6,logistics,0,0,5
SO-004912,1,3,production_delay,0,0,3
SO-004913,1,4,production_delay,0,0,2
SO-004914,1,3,material_shortage,0,0,5
SO-004916,1,3,production_delay,0,0,3
SO-004917,0,0,on_time,0,0,-1
SO-004918,1,3,material_shortage,0,0,3
SO-004919,1,5,production_delay,0,0,7
SO-004920,1,7,production_delay,0,0,7
SO-004921,1,4,production_delay,0,0,6
SO-004923,0,0,on_time,0,0,-1
SO-004925,1,8,quality_hold,1,0,7
SO-004926,1,6,logistics,0,0,5
SO-004927,1,7,production_delay,0,0,7
SO-004928,1,6,logistics,0,0,6
SO-004929,0,0,on_time,0,0,-1
SO-004930,0,0,on_time,0,0,1
SO-004931,1,8,production_delay,0,0,7
SO-004932,0,0,on_time,0,0,2
SO-004933,1,4,production_delay,0,0,2
SO-004934,0,0,on_time,0,0,-1
SO-004935,1,2,logistics,0,0,3
SO-004936,1,6,logistics,0,0,6
SO-004937,1,8,production_delay,0,0,6
SO-004938,1,6,quality_hold,0,0,7
SO-004939,1,3,material_shortage,0,0,5
SO-004940,1,6,logistics,0,0,5
SO-004941,1,4,logistics,0,0,5
SO-004942,0,0,on_time,0,0,0
SO-004943,1,5,logistics,0,0,4
SO-004944,0,0,on_time,0,0,0
SO-004945,1,8,material_shortage,1,0,7
SO-004946,1,5,logistics,0,0,7
SO-004947,0,0,on_time,0,0,0
SO-004949,1,2,logistics,0,0,2
SO-004951,1,7,production_delay,1,0,7
SO-004952,1,4,quality_hold,0,0,4
SO-004953,1,7,quality_hold,0,1,7
SO-004954,1,4,material_shortage,0,0,3
SO-004955,0,0,on_time,0,0,-1
SO-004956,1,8,production_delay,0,0,6
SO-004957,1,1,production_delay,0,0,0
SO-004958,0,0,on_time,0,0,-1
SO-004959,0,0,on_time,0,0,0
SO-004960,1,5,material_shortage,0,0,5
SO-004961,1,8,production_delay,0,0,7
SO-004962,1,2,material_shortage,0,0,4
SO-004963,0,0,on_time,0,0,2
SO-004964,0,0,on_time,0,0,1
SO-004965,1,3,quality_hold,0,0,5
SO-004966,1,6,logistics,0,0,5
SO-004967,1,3,production_delay,0,0,5
SO-004968,1,2,quality_hold,0,0,4
SO-004969,0,0,on_time,0,0,0
SO-004970,0,0,on_time,0,0,1
SO-004971,1,7,material_shortage,0,0,7
SO-004972,1,3,production_delay,0,1,3
SO-004973,1,7,quality_hold,0,0,6
SO-004974,1,5,logistics,0,0,7
SO-004975,1,2,production_delay,0,0,2
SO-004976,1,4,quality_hold,1,0,4
SO-004977,1,4,production_delay,0,1,4
SO-004979,1,7,production_delay,0,0,5
SO-004980,1,4,production_delay,0,0,4
SO-004981,1,1,logistics,0,0,-1
SO-004982,0,0,on_time,0,0,0
SO-004983,1,7,production_delay,0,0,5
SO-004984,1,1,production_delay,0,0,1
SO-004985,1,6,quality_hold,0,0,7
SO-004986,1,12,logistics,1,0,10
SO-004987,1,6,material_shortage,0,1,6
SO-004988,1,8,material_shortage,1,0,7
SO-004989,0,0,on_time,0,0,1
SO-004990,1,3,logistics,0,0,1
SO-004991,1,3,logistics,0,0,4
SO-004992,0,0,on_time,0,1,2
SO-004993,1,6,production_delay,0,0,6
SO-004994,1,7,logistics,0,0,6
SO-004995,1,5,quality_hold,0,0,7
SO-004996,1,2,quality_hold,0,0,2
SO-004997,1,7,material_shortage,0,0,7
SO-004998,1,2,production_delay,0,0,3
SO-004999,0,0,on_time,0,0,0
SO-005000,0,0,on_time,0,0,0
SO-005001,1,9,production_delay,0,0,7
SO-005002,0,0,on_time,0,0,-1
SO-005003,0,0,on_time,0,0,-1
SO-005004,1,6,production_delay,0,0,5
SO-005005,1,4,production_delay,0,0,6
SO-005006,0,0,on_time,0,0,1
SO-005007,1,2,production_delay,0,0,2
SO-005008,0,0,on_time,0,0,0
SO-005009,1,3,material_shortage,0,1,2
SO-005010,1,2,quality_hold,1,0,4
SO-005011,1,7,production_delay,0,1,9
SO-005012,1,7,logistics,0,0,5
SO-005013,0,0,on_time,0,0,-1
SO-005014,1,8,production_delay,1,0,6
SO-005015,1,4,production_delay,0,0,6
SO-005016,1,4,logistics,0,0,5
SO-005017,1,2,production_delay,0,0,1
SO-005018,1,11,logistics,1,0,9
SO-005019,1,6,production_delay,0,0,6
SO-005020,1,6,quality_hold,0,0,6
SO-005021,0,0,on_time,0,0,-1
SO-005022,1,4,quality_hold,0,1,4
SO-005023,1,7,material_shortage,1,0,9
SO-005024,1,7,logistics,0,0,5
SO-005025,1,4,production_delay,0,0,5
SO-005026,1,7,production_delay,0,0,5
SO-005027,1,2,material_shortage,0,0,4
SO-005028,1,5,logistics,0,0,3
SO-005029,1,4,production_delay,0,0,4
SO-005030,0,0,on_time,0,0,-1
SO-005031,1,4,production_delay,0,0,4
SO-005032,1,4,production_delay,0,0,5
SO-005033,1,3,production_delay,0,0,5
SO-005035,1,3,material_shortage,0,0,2
SO-005036,1,3,logistics,0,0,1
SO-005037,1,10,material_shortage,1,0,11
SO-005038,1,3,quality_hold,0,0,3
SO-005039,1,6,logistics,0,1,6
SO-005040,0,0,on_time,0,0,2
SO-005041,1,7,production_delay,0,1,5
SO-005042,1,8,material_shortage,0,0,6
SO-005043,1,4,production_delay,0,0,3
SO-005044,1,5,production_delay,0,0,6
SO-005046,0,0,on_time,0,0,-1
SO-005047,1,5,logistics,0,0,6
SO-005048,0,0,on_time,0,0,-1
SO-005049,1,4,material_shortage,0,0,6
SO-005050,1,1,logistics,0,0,0
SO-005051,0,0,on_time,0,0,0
SO-005052,1,6,logistics,1,0,4
SO-005053,1,7,production_delay,0,0,7
SO-005054,1,6,logistics,0,0,4
SO-005055,1,8,production_delay,0,0,7
SO-005056,1,2,production_delay,0,0,1
SO-005057,1,6,production_delay,1,0,6
SO-005058,1,1,production_delay,0,0,3
SO-005059,1,6,material_shortage,0,1,5
SO-005060,1,7,production_delay,0,0,6
SO-005061,1,2,quality_hold,0,1,2
SO-005062,1,7,production_delay,0,0,7
SO-005063,1,1,production_delay,0,0,2
SO-005064,1,5,production_delay,0,0,7
SO-005065,1,5,quality_hold,0,0,5
SO-005066,1,1,production_delay,0,0,3
SO-005067,1,7,quality_hold,0,1,9
SO-005068,1,3,quality_hold,0,0,5
SO-005069,1,8,material_shortage,0,0,6
SO-005070,0,0,on_time,0,0,1
SO-005071,1,6,production_delay,0,0,6
SO-005072,1,5,production_delay,0,0,7
SO-005073,1,1,logistics,0,0,1
SO-005074,0,0,on_time,0,0,-1
SO-005075,1,3,production_delay,0,0,5
SO-005076,1,1,material_shortage,0,0,1
SO-005077,1,3,material_shortage,0,0,4
SO-005078,1,5,production_delay,0,0,5
SO-005079,0,0,on_time,0,0,0
SO-005080,1,2,production_delay,0,1,2
SO-005081,1,7,logistics,0,0,6
SO-005082,0,0,on_time,0,0,1
SO-005083,1,2,material_shortage,1,0,4
SO-005084,1,2,production_delay,0,0,4
SO-005085,0,0,on_time,0,0,0
SO-005086,1,5,logistics,0,0,3
SO-005087,1,5,logistics,0,0,3
SO-005088,1,3,production_delay,0,0,1
SO-005089,1,1,production_delay,0,0,-1
SO-005090,1,10,production_delay,0,1,10
SO-005091,0,0,on_time,0,0,0
SO-005092,1,11,material_shortage,1,0,9
SO-005093,1,6,production_delay,0,0,7
SO-005094,1,3,quality_hold,0,0,2
SO-005095,1,5,quality_hold,0,1,4
SO-005096,1,7,material_shortage,0,0,6
SO-005097,1,7,production_delay,0,0,6
SO-005098,0,0,on_time,0,0,-1
SO-005100,1,5,logistics,0,0,5
SO-005101,1,4,logistics,0,1,2
SO-005102,1,12,quality_hold,1,1,14
SO-005103,1,3,quality_hold,0,0,4
SO-005104,1,9,production_delay,0,1,7
SO-005105,0,0,on_time,0,0,1
SO-005106,1,3,production_delay,0,1,5
SO-005107,0,0,on_time,0,0,-1
SO-005108,1,1,logistics,0,0,3
SO-005110,1,4,logistics,0,0,2
SO-005111,1,2,production_delay,0,0,0
SO-005112,1,8,production_delay,0,0,6
SO-005113,1,2,quality_hold,1,0,4
SO-005114,0,0,on_time,0,0,-1
SO-005115,1,3,production_delay,0,0,4
SO-005116,0,0,on_time,0,0,-1
SO-005117,1,6,production_delay,0,0,5
SO-005118,0,0,on_time,0,0,2
SO-005119,1,9,production_delay,0,0,7
SO-005120,1,8,production_delay,0,0,6
SO-005121,1,3,quality_hold,0,0,2
SO-005122,1,2,material_shortage,0,0,0
SO-005123,1,1,production_delay,0,0,3
SO-005125,1,4,logistics,0,0,4
SO-005126,1,3,quality_hold,0,0,1
SO-005127,1,1,quality_hold,0,0,1
SO-005128,1,4,logistics,0,0,5
SO-005129,1,1,quality_hold,0,0,-1
SO-005130,1,5,material_shortage,0,0,5
SO-005131,1,6,logistics,0,0,6
SO-005132,1,4,production_delay,0,0,2
SO-005133,0,0,on_time,0,0,-1
SO-005134,1,3,quality_hold,0,0,5
SO-005135,1,10,production_delay,0,1,10
SO-005136,0,0,on_time,0,0,0
SO-005137,1,1,production_delay,0,0,-1
SO-005138,1,8,material_shortage,0,0,6
SO-005139,1,4,production_delay,0,0,4
SO-005140,1,4,logistics,0,0,4
SO-005141,0,0,on_time,0,0,-1
SO-005142,1,4,production_delay,0,0,4
SO-005143,0,0,on_time,0,0,-1
SO-005144,1,7,production_delay,1,0,5
SO-005145,0,0,on_time,0,0,1
SO-005146,1,3,logistics,0,0,1
SO-005147,0,0,on_time,0,0,2
SO-005149,0,0,on_time,0,0,-1
SO-005150,1,2,production_delay,0,0,4
SO-005151,1,4,logistics,0,0,6
SO-005152,1,5,production_delay,0,0,5
SO-005153,1,7,production_delay,0,0,7
SO-005154,0,0,on_time,0,0,1
SO-005155,1,7,production_delay,0,0,5
SO-005156,0,0,on_time,0,0,0
SO-005157,1,3,quality_hold,0,0,4
SO-005158,0,0,on_time,0,0,-1
SO-005159,1,7,production_delay,0,0,6
SO-005160,1,3,logistics,0,0,3
SO-005161,1,4,production_delay,0,0,4
SO-005162,1,6,logistics,0,1,7
SO-005163,1,4,production_delay,0,0,4
SO-005164,1,5,logistics,0,0,5
SO-005165,0,0,on_time,0,0,2
SO-005166,1,7,material_shortage,0,1,8
SO-005167,0,0,on_time,0,0,0
SO-005168,0,0,on_time,0,0,1
SO-005169,1,7,material_shortage,0,0,5
SO-005170,1,1,logistics,0,0,1
SO-005171,1,4,production_delay,0,0,2
SO-005173,1,1,production_delay,0,0,-1
SO-005174,1,2,logistics,0,0,2
SO-005175,1,3,material_shortage,0,0,5
SO-005176,1,5,logistics,0,0,6
SO-005177,1,6,production_delay,0,0,6
SO-005178,1,5,production_delay,0,0,4
SO-005179,1,6,production_delay,0,0,4
SO-005180,0,0,on_time,0,0,-1
SO-005181,1,4,production_delay,0,0,6
SO-005182,1,3,logistics,0,1,5
SO-005183,1,1,material_shortage,0,0,0
SO-005184,1,5,material_shortage,0,0,5
SO-005185,1,1,production_delay,0,0,0
SO-005186,1,3,production_delay,0,0,1
SO-005187,1,2,logistics,0,0,2
SO-005188,1,5,logistics,0,1,6
SO-005189,1,6,quality_hold,0,1,6
SO-005190,1,4,production_delay,0,0,6
SO-005191,1,6,production_delay,0,0,7
SO-005192,1,6,production_delay,0,0,7
SO-005193,1,6,production_delay,0,0,7
SO-005194,1,8,production_delay,0,0,6
SO-005195,1,1,quality_hold,0,0,0
SO-005196,1,2,logistics,0,0,2
SO-005197,1,2,production_delay,0,0,4
SO-005198,1,4,production_delay,0,0,5
SO-005199,0,0,on_time,0,0,-1
SO-005200,1,3,production_delay,0,0,1
