run_id,defect_rate,high_defect_risk,dominant_defect_code,risk_prob
RUN-009015,0.0375,0,CONTAMINATION,0.1751
RUN-009016,0.04,0,DIMENSION,0.1596
RUN-009017,0.06,1,DIMENSION,0.3035
RUN-009018,0.06,1,MISSING_PART,0.2614
RUN-009019,0.04,0,DIMENSION,0.2468
RUN-009020,0.06,1,SURFACE_DENT,0.4282
RUN-009021,0.06,1,NONE,0.2691
RUN-009022,0.055,1,SCRATCH,0.3009
RUN-009023,0.0375,0,CONTAMINATION,0.2783
RUN-009024,0.03,0,SCRATCH,0.2314
RUN-009025,0.01,0,DIMENSION,0.1188
RUN-009026,0.02,0,SURFACE_DENT,0.0757
RUN-009027,0.08,1,SURFACE_DENT,0.4391
RUN-009028,0.064,1,DIMENSION,0.4391
RUN-009029,0.04,0,CONTAMINATION,0.1857
RUN-009030,0.045,0,DIMENSION,0.1845
RUN-009031,0.01,0,CONTAMINATION,0.115
RUN-009032,0.025,0,SOLDER_VOID,0.1811
RUN-009033,0.075,1,SCRATCH,0.3385
RUN-009034,0.07,1,SURFACE_DENT,0.3243
RUN-009035,0.04,0,SURFACE_DENT,0.1774
RUN-009036,0.06,1,SURFACE_DENT,0.3243
RUN-009037,0.06,1,SURFACE_DENT,0.3191
RUN-009038,0.056,1,NONE,0.3278
RUN-009039,0.04,0,DIMENSION,0.117
RUN-009040,0.03,0,DIMENSION,0.1363
RUN-009041,0.055,1,DIMENSION,0.1602
RUN-009042,0.03,0,NONE,0.1457
RUN-009043,0.0125,0,SURFACE_DENT,0.172
RUN-009044,0.02,0,NONE,0.1086
RUN-009045,0.0125,0,DIMENSION,0.0224
RUN-009046,0.02,0,SOLDER_VOID,0.038
RUN-009047,0.0,0,NONE,0.0585
RUN-009048,0.02,0,MISSING_PART,0.0585
RUN-009049,0.088,1,NONE,0.4669
RUN-009050,0.06,1,NONE,0.5001
RUN-009051,0.1,1,SURFACE_DENT,0.4772
RUN-009052,0.14,1,SOLDER_VOID,0.7428
RUN-009053,0.01,0,CONTAMINATION,0.1225
RUN-009054,0.016,0,DIMENSION,0.0968
RUN-009055,0.07,1,MISSING_PART,0.502
RUN-009056,0.1,1,SCRATCH,0.5801
RUN-009057,0.06,1,DIMENSION,0.3552
RUN-009058,0.04,0,SCRATCH,0.37
RUN-009059,0.04,0,SURFACE_DENT,0.2699
RUN-009060,0.04,0,NONE,0.3049
RUN-009061,0.04,0,CONTAMINATION,0.2157
RUN-009062,0.05,0,DIMENSION,0.2747
RUN-009063,0.03,0,DIMENSION,0.1922
RUN-009064,0.032,0,MISSING_PART,0.2036
RUN-009065,0.0,0,NONE,0.0692
RUN-009066,0.03,0,CONTAMINATION,0.1849
RUN-009067,0.04,0,SURFACE_DENT,0.2192
RUN-009068,0.02,0,DIMENSION,0.2049
RUN-009069,0.075,1,SOLDER_VOID,0.4768
RUN-009070,0.1,1,SOLDER_VOID,0.4768
RUN-009071,0.016,0,CONTAMINATION,0.0395
RUN-009072,0.025,0,CONTAMINATION,0.0471
RUN-009073,0.09,1,DIMENSION,0.4569
RUN-009074,0.0625,1,NONE,0.2404
RUN-009075,0.02,0,SOLDER_VOID,0.0279
RUN-009076,0.01,0,SCRATCH,0.0486
RUN-009077,0.02,0,MISSING_PART,0.0432
RUN-009078,0.01,0,MISSING_PART,0.0534
RUN-009079,0.02,0,SOLDER_VOID,0.0427
RUN-009080,0.02,0,SCRATCH,0.0497
RUN-009081,0.07,1,DIMENSION,0.3589
RUN-009082,0.08,1,SURFACE_DENT,0.4022
RUN-009083,0.12,1,SURFACE_DENT,0.7011
RUN-009084,0.11,1,SURFACE_DENT,0.7241
RUN-009085,0.06,1,DIMENSION,0.2794
RUN-009086,0.04,0,DIMENSION,0.1923
RUN-009087,0.095,1,SURFACE_DENT,0.6006
RUN-009088,0.08,1,SOLDER_VOID,0.5327
RUN-009089,0.09,1,SOLDER_VOID,0.5387
RUN-009090,0.1,1,SOLDER_VOID,0.5818
RUN-009091,0.1,1,SCRATCH,0.5127
RUN-009092,0.095,1,SOLDER_VOID,0.5742
RUN-009093,0.04,0,MISSING_PART,0.2202
RUN-009094,0.035,0,MISSING_PART,0.1826
RUN-009095,0.025,0,DIMENSION,0.1259
RUN-009096,0.02,0,CONTAMINATION,0.1004
RUN-009097,0.045,0,DIMENSION,0.1806
RUN-009098,0.04,0,MISSING_PART,0.23
RUN-009099,0.048,0,MISSING_PART,0.3496
RUN-009100,0.0625,1,SURFACE_DENT,0.3219
RUN-009101,0.0,0,NONE,0.0423
RUN-009102,0.02,0,SCRATCH,0.0528
RUN-009103,0.07,1,CONTAMINATION,0.3725
RUN-009104,0.09,1,SCRATCH,0.4223
RUN-009105,0.06,1,SURFACE_DENT,0.3208
RUN-009106,0.03,0,DIMENSION,0.3285
RUN-009107,0.0,0,NONE,0.0871
RUN-009108,0.02,0,DIMENSION,0.0791
RUN-009109,0.0,0,NONE,0.0482
RUN-009110,0.01,0,SCRATCH,0.0871
RUN-009111,0.056,1,SOLDER_VOID,0.2885
RUN-009112,0.02,0,DIMENSION,0.2885
RUN-009113,0.024,0,MISSING_PART,0.0818
RUN-009114,0.024,0,MISSING_PART,0.1677
RUN-009115,0.008,0,NONE,0.0401
RUN-009116,0.0125,0,CONTAMINATION,0.0154
RUN-009117,0.064,1,SOLDER_VOID,0.4672
RUN-009118,0.075,1,MISSING_PART,0.5478
RUN-009119,0.085,1,SOLDER_VOID,0.5549
RUN-009120,0.0625,1,SCRATCH,0.5155
RUN-009121,0.115,1,SOLDER_VOID,0.5726
RUN-009122,0.09,1,NONE,0.597
RUN-009123,0.04,0,SCRATCH,0.2296
RUN-009124,0.04,0,CONTAMINATION,0.3556
RUN-009125,0.0375,0,NONE,0.1642
RUN-009126,0.05,0,CONTAMINATION,0.1944
RUN-009127,0.07,1,DIMENSION,0.3472
RUN-009128,0.055,1,SOLDER_VOID,0.3637
RUN-009129,0.0625,1,CONTAMINATION,0.4093
RUN-009130,0.0375,0,SOLDER_VOID,0.188
RUN-009131,0.04,0,SOLDER_VOID,0.2392
RUN-009132,0.05,0,SCRATCH,0.2676
RUN-009133,0.09,1,MISSING_PART,0.5452
RUN-009134,0.1,1,SCRATCH,0.5391
RUN-009135,0.06,1,CONTAMINATION,0.3137
RUN-009136,0.05,0,SOLDER_VOID,0.2539
RUN-009137,0.024,0,DIMENSION,0.1146
RUN-009138,0.01,0,DIMENSION,0.1457
RUN-009139,0.0125,0,SOLDER_VOID,0.0924
RUN-009140,0.04,0,DIMENSION,0.1644
RUN-009141,0.1125,1,SOLDER_VOID,0.6485
RUN-009142,0.12,1,MISSING_PART,0.7351
RUN-009143,0.11,1,SCRATCH,0.7304
RUN-009144,0.11,1,SURFACE_DENT,0.7428
RUN-009145,0.0125,0,DIMENSION,0.0471
RUN-009146,0.0,0,NONE,0.0345
RUN-009147,0.032,0,MISSING_PART,0.0828
RUN-009148,0.025,0,NONE,0.0568
RUN-009149,0.02,0,CONTAMINATION,0.1295
RUN-009150,0.02,0,CONTAMINATION,0.1347
RUN-009151,0.01,0,SCRATCH,0.0527
RUN-009152,0.032,0,CONTAMINATION,0.0527
RUN-009153,0.0625,1,SOLDER_VOID,0.504
RUN-009154,0.08,1,SCRATCH,0.5459
RUN-009155,0.072,1,SCRATCH,0.4414
RUN-009156,0.1,1,SCRATCH,0.5977
RUN-009157,0.065,1,SOLDER_VOID,0.4087
RUN-009158,0.06,1,CONTAMINATION,0.3793
RUN-009159,0.05,0,SCRATCH,0.2379
RUN-009160,0.0375,0,SCRATCH,0.1403
RUN-009161,0.04,0,SCRATCH,0.2669
RUN-009162,0.04,0,MISSING_PART,0.2292
RUN-009163,0.025,0,SURFACE_DENT,0.058
RUN-009164,0.03,0,SOLDER_VOID,0.0607
RUN-009165,0.06,1,DIMENSION,0.3235
RUN-009166,0.08,1,MISSING_PART,0.4234
RUN-009167,0.1,1,CONTAMINATION,0.5634
RUN-009168,0.08,1,SOLDER_VOID,0.5067
RUN-009169,0.08,1,SURFACE_DENT,0.422
RUN-009170,0.0875,1,DIMENSION,0.4243
RUN-009171,0.03,0,SOLDER_VOID,0.1679
RUN-009172,0.0375,0,SURFACE_DENT,0.0759
RUN-009173,0.025,0,MISSING_PART,0.1379
RUN-009174,0.03,0,CONTAMINATION,0.1339
RUN-009175,0.005,0,SOLDER_VOID,0.0919
RUN-009176,0.03,0,DIMENSION,0.1532
RUN-009177,0.06,1,CONTAMINATION,0.4223
RUN-009178,0.06,1,SOLDER_VOID,0.3782
RUN-009179,0.0125,0,SURFACE_DENT,0.1074
RUN-009180,0.04,0,SOLDER_VOID,0.0752
RUN-009181,0.04,0,SOLDER_VOID,0.0846
RUN-009182,0.024,0,DIMENSION,0.0923
RUN-009183,0.0125,0,SURFACE_DENT,0.189
RUN-009184,0.04,0,SCRATCH,0.1794
RUN-009185,0.04,0,SCRATCH,0.1311
RUN-009186,0.02,0,MISSING_PART,0.1139
RUN-009187,0.03,0,SOLDER_VOID,0.1973
RUN-009188,0.048,0,MISSING_PART,0.1662
RUN-009189,0.0125,0,SOLDER_VOID,0.0622
RUN-009190,0.02,0,SOLDER_VOID,0.0546
RUN-009191,0.0,0,NONE,0.0335
RUN-009192,0.0375,0,MISSING_PART,0.0621
RUN-009193,0.0,0,NONE,0.0379
RUN-009194,0.016,0,DIMENSION,0.0739
RUN-009195,0.02,0,SOLDER_VOID,0.0821
RUN-009196,0.03,0,DIMENSION,0.1157
RUN-009197,0.125,1,SCRATCH,0.7304
RUN-009198,0.12,1,MISSING_PART,0.648
RUN-009199,0.01,0,SOLDER_VOID,0.0317
RUN-009200,0.02,0,MISSING_PART,0.0293
RUN-009201,0.048,0,SCRATCH,0.2147
RUN-009202,0.05,0,NONE,0.2594
RUN-009203,0.04,0,MISSING_PART,0.2147
RUN-009204,0.072,1,SOLDER_VOID,0.1919
RUN-009205,0.02,0,SURFACE_DENT,0.187
RUN-009206,0.04,0,SURFACE_DENT,0.2271
RUN-009207,0.06,1,SURFACE_DENT,0.2632
RUN-009208,0.024,0,SURFACE_DENT,0.2406
RUN-009209,0.04,0,SCRATCH,0.268
RUN-009210,0.04,0,MISSING_PART,0.2583
RUN-009211,0.05,0,SCRATCH,0.2392
RUN-009212,0.04,1,SURFACE_DENT,0.1834
RUN-009213,0.075,1,CONTAMINATION,0.3681
RUN-009214,0.06,1,SURFACE_DENT,0.3715
RUN-009215,0.088,1,SURFACE_DENT,0.3716
RUN-009216,0.055,1,DIMENSION,0.3667
RUN-009217,0.05,0,SOLDER_VOID,0.3417
RUN-009218,0.05,0,DIMENSION,0.3715
RUN-009219,0.04,0,SCRATCH,0.2464
RUN-009220,0.05,0,SOLDER_VOID,0.2444
RUN-009221,0.13,1,SOLDER_VOID,0.8142
RUN-009222,0.1375,1,SURFACE_DENT,0.8582
RUN-009223,0.14,1,DIMENSION,0.8779
RUN-009224,0.13,1,SCRATCH,0.8048
RUN-009225,0.06,1,SURFACE_DENT,0.5549
RUN-009226,0.1,1,SOLDER_VOID,0.4972
RUN-009227,0.025,0,DIMENSION,0.1835
RUN-009228,0.04,0,SOLDER_VOID,0.2235
RUN-009229,0.025,0,DIMENSION,0.1188
RUN-009230,0.0125,0,DIMENSION,0.0872
RUN-009231,0.05,0,SCRATCH,0.2189
RUN-009232,0.03,0,MISSING_PART,0.1049
RUN-009233,0.04,0,DIMENSION,0.2172
RUN-009234,0.03,0,MISSING_PART,0.2134
RUN-009235,0.05,0,SCRATCH,0.2348
RUN-009236,0.032,0,CONTAMINATION,0.1389
RUN-009237,0.02,0,SURFACE_DENT,0.127
RUN-009238,0.016,0,SOLDER_VOID,0.0793
RUN-009239,0.048,0,SOLDER_VOID,0.1958
RUN-009240,0.04,0,MISSING_PART,0.1306
RUN-009241,0.06,1,SCRATCH,0.2116
RUN-009242,0.04,0,SURFACE_DENT,0.1894
RUN-009243,0.02,0,DIMENSION,0.1553
RUN-009244,0.03,0,SCRATCH,0.0756
RUN-009245,0.0625,1,SURFACE_DENT,0.2631
RUN-009246,0.06,1,DIMENSION,0.3466
RUN-009247,0.1,1,SCRATCH,0.7042
RUN-009248,0.112,1,SURFACE_DENT,0.7137
RUN-009249,0.075,1,MISSING_PART,0.4299
RUN-009250,0.055,1,SOLDER_VOID,0.3342
RUN-009251,0.032,0,CONTAMINATION,0.0868
RUN-009252,0.005,0,SURFACE_DENT,0.0744
RUN-009253,0.08,1,SCRATCH,0.4967
RUN-009254,0.07,1,DIMENSION,0.4332
RUN-009255,0.0375,0,SOLDER_VOID,0.2986
RUN-009256,0.075,1,SOLDER_VOID,0.406
RUN-009257,0.04,0,SOLDER_VOID,0.3068
RUN-009258,0.04,0,CONTAMINATION,0.3068
RUN-009259,0.08,1,SCRATCH,0.5778
RUN-009260,0.08,1,SOLDER_VOID,0.549
RUN-009261,0.0,0,NONE,0.0579
RUN-009262,0.0125,0,SOLDER_VOID,0.084
RUN-009263,0.06,1,SURFACE_DENT,0.3688
RUN-009264,0.07,1,CONTAMINATION,0.3166
RUN-009265,0.02,0,DIMENSION,0.2256
RUN-009266,0.06,1,SCRATCH,0.3595
RUN-009267,0.025,0,SURFACE_DENT,0.2134
RUN-009268,0.04,0,SCRATCH,0.199
RUN-009269,0.0375,0,SURFACE_DENT,0.272
RUN-009270,0.02,0,SCRATCH,0.1054
RUN-009271,0.02,0,SOLDER_VOID,0.1267
RUN-009272,0.03,0,CONTAMINATION,0.1358
RUN-009273,0.1375,1,SOLDER_VOID,0.7713
RUN-009274,0.08,1,MISSING_PART,0.5948
RUN-009275,0.135,1,SCRATCH,0.7877
RUN-009276,0.115,1,SCRATCH,0.7893
RUN-009277,0.12,1,SCRATCH,0.7458
RUN-009278,0.125,1,CONTAMINATION,0.7801
RUN-009279,0.1,1,SOLDER_VOID,0.5009
RUN-009280,0.055,1,SOLDER_VOID,0.4502
RUN-009281,0.015,0,SCRATCH,0.2003
RUN-009282,0.025,0,SCRATCH,0.2211
RUN-009283,0.0125,0,CONTAMINATION,0.1389
RUN-009284,0.016,0,SCRATCH,0.1192
RUN-009285,0.05,0,SCRATCH,0.1773
RUN-009286,0.02,0,SCRATCH,0.2134
RUN-009287,0.06,1,SCRATCH,0.3226
RUN-009288,0.075,1,SOLDER_VOID,0.3226
RUN-009289,0.03,0,NONE,0.2046
RUN-009290,0.06,1,SURFACE_DENT,0.3603
RUN-009291,0.04,0,DIMENSION,0.2752
RUN-009292,0.064,1,SURFACE_DENT,0.3331
RUN-009293,0.06,1,MISSING_PART,0.1811
RUN-009294,0.02,0,MISSING_PART,0.068
RUN-009295,0.02,0,CONTAMINATION,0.0972
RUN-009296,0.02,0,SCRATCH,0.0972
RUN-009297,0.035,0,SURFACE_DENT,0.1629
RUN-009298,0.0125,0,CONTAMINATION,0.1523
RUN-009299,0.01,0,SURFACE_DENT,0.0579
RUN-009300,0.045,0,CONTAMINATION,0.0861
RUN-009301,0.04,0,DIMENSION,0.3409
RUN-009302,0.06,1,MISSING_PART,0.4542
RUN-009303,0.04,0,SOLDER_VOID,0.1762
RUN-009304,0.015,0,CONTAMINATION,0.1797
RUN-009305,0.01,0,CONTAMINATION,0.0179
RUN-009306,0.02,0,SOLDER_VOID,0.0234
RUN-009307,0.04,0,CONTAMINATION,0.2508
RUN-009308,0.0125,0,SCRATCH,0.1195
RUN-009309,0.01,0,SURFACE_DENT,0.1437
RUN-009310,0.035,0,SOLDER_VOID,0.2864
RUN-009311,0.04,0,MISSING_PART,0.2132
RUN-009312,0.04,0,SURFACE_DENT,0.2409
RUN-009313,0.0,0,NONE,0.0934
RUN-009314,0.035,0,MISSING_PART,0.0949
RUN-009315,0.12,1,SURFACE_DENT,0.8573
RUN-009316,0.13,1,SURFACE_DENT,0.7972
RUN-009317,0.032,0,MISSING_PART,0.3012
RUN-009318,0.056,1,SOLDER_VOID,0.2798
RUN-009319,0.056,1,SOLDER_VOID,0.3148
RUN-009320,0.05,0,DIMENSION,0.2413
RUN-009321,0.06,1,CONTAMINATION,0.2718
RUN-009322,0.02,0,SCRATCH,0.1748
RUN-009323,0.0625,1,CONTAMINATION,0.5032
RUN-009324,0.12,1,CONTAMINATION,0.5549
RUN-009325,0.048,0,CONTAMINATION,0.2747
RUN-009326,0.05,0,SOLDER_VOID,0.2827
RUN-009327,0.072,1,SOLDER_VOID,0.3215
RUN-009328,0.04,0,SURFACE_DENT,0.187
RUN-009329,0.04,0,DIMENSION,0.2827
RUN-009330,0.0375,0,DIMENSION,0.3024
RUN-009331,0.128,1,CONTAMINATION,0.731
RUN-009332,0.11,1,NONE,0.7513
RUN-009333,0.0,0,NONE,0.0373
RUN-009334,0.03,0,SOLDER_VOID,0.0531
RUN-009335,0.0875,1,SCRATCH,0.547
RUN-009336,0.095,1,DIMENSION,0.547
RUN-009337,0.05,0,DIMENSION,0.2364
RUN-009338,0.0125,0,CONTAMINATION,0.0954
RUN-009339,0.088,1,SOLDER_VOID,0.5742
RUN-009340,0.07,1,SOLDER_VOID,0.4648
RUN-009341,0.07,1,DIMENSION,0.3192
RUN-009342,0.048,0,MISSING_PART,0.3085
RUN-009343,0.06,1,SCRATCH,0.3919
RUN-009344,0.0625,1,SURFACE_DENT,0.3565
RUN-009345,0.0625,1,SCRATCH,0.3937
RUN-009346,0.0875,1,SOLDER_VOID,0.3851
RUN-009347,0.13,1,CONTAMINATION,0.8048
RUN-009348,0.1125,1,NONE,0.8334
RUN-009349,0.07,1,SURFACE_DENT,0.4212
RUN-009350,0.0625,1,SOLDER_VOID,0.3697
RUN-009351,0.14,1,SCRATCH,0.8838
RUN-009352,0.144,1,SCRATCH,0.8472
RUN-009353,0.0625,1,SCRATCH,0.4286
RUN-009354,0.07,1,CONTAMINATION,0.415
RUN-009355,0.04,0,SCRATCH,0.1494
RUN-009356,0.0625,1,SOLDER_VOID,0.2182
RUN-009357,0.005,0,DIMENSION,0.0786
RUN-009358,0.024,0,MISSING_PART,0.2864
RUN-009359,0.04,0,CONTAMINATION,0.4179
RUN-009360,0.075,1,SOLDER_VOID,0.5507
RUN-009361,0.088,1,SOLDER_VOID,0.5847
RUN-009362,0.096,1,SCRATCH,0.5032
RUN-009363,0.096,1,CONTAMINATION,0.46
RUN-009364,0.06,1,NONE,0.5021
RUN-009365,0.02,0,NONE,0.029
RUN-009366,0.02,0,CONTAMINATION,0.0201
RUN-009367,0.05,0,SOLDER_VOID,0.2771
RUN-009368,0.024,0,SCRATCH,0.0922
RUN-009369,0.03,0,DIMENSION,0.0508
RUN-009370,0.0125,0,MISSING_PART,0.0486
RUN-009371,0.0375,0,SURFACE_DENT,0.1426
RUN-009372,0.032,0,MISSING_PART,0.0727
RUN-009373,0.03,0,SOLDER_VOID,0.1989
RUN-009374,0.0375,0,CONTAMINATION,0.1616
RUN-009375,0.035,0,SOLDER_VOID,0.191
RUN-009376,0.04,0,SURFACE_DENT,0.1853
RUN-009377,0.125,1,MISSING_PART,0.7335
RUN-009378,0.1,1,SOLDER_VOID,0.7484
RUN-009379,0.11,1,MISSING_PART,0.6463
RUN-009380,0.12,1,SOLDER_VOID,0.7257
RUN-009381,0.096,1,CONTAMINATION,0.6245
RUN-009382,0.128,1,CONTAMINATION,0.7382
RUN-009383,0.025,0,SOLDER_VOID,0.067
RUN-009384,0.025,0,SCRATCH,0.1928
RUN-009385,0.02,0,CONTAMINATION,0.0169
RUN-009386,0.0,0,NONE,0.0506
RUN-009387,0.0,0,NONE,0.043
RUN-009388,0.0125,0,DIMENSION,0.0292
RUN-009389,0.07,1,MISSING_PART,0.4034
RUN-009390,0.075,1,MISSING_PART,0.4199
RUN-009391,0.0,0,NONE,0.1004
RUN-009392,0.02,0,SOLDER_VOID,0.2076
RUN-009393,0.088,1,DIMENSION,0.5384
RUN-009394,0.088,1,SURFACE_DENT,0.5212
RUN-009395,0.05,0,CONTAMINATION,0.0923
RUN-009396,0.032,0,MISSING_PART,0.0764
RUN-009397,0.02,0,SOLDER_VOID,0.0918
RUN-009398,0.0125,0,SURFACE_DENT,0.0533
RUN-009399,0.04,0,MISSING_PART,0.398
RUN-009400,0.06,1,SOLDER_VOID,0.3678
RUN-009401,0.05,0,MISSING_PART,0.0966
RUN-009402,0.032,0,SOLDER_VOID,0.0925
RUN-009403,0.024,0,DIMENSION,0.1158
RUN-009404,0.048,0,DIMENSION,0.1102
RUN-009405,0.02,0,CONTAMINATION,0.063
RUN-009406,0.032,0,SURFACE_DENT,0.0445
RUN-009407,0.104,1,CONTAMINATION,0.5696
RUN-009408,0.06,1,CONTAMINATION,0.3471
RUN-009409,0.056,1,DIMENSION,0.4166
RUN-009410,0.064,1,SOLDER_VOID,0.4168
RUN-009411,0.075,1,CONTAMINATION,0.506
RUN-009412,0.1,1,SURFACE_DENT,0.5764
RUN-009413,0.0,0,NONE,0.0386
RUN-009414,0.025,0,SCRATCH,0.0521
RUN-009415,0.02,0,CONTAMINATION,0.2676
RUN-009416,0.04,0,SOLDER_VOID,0.3206
RUN-009417,0.03,0,MISSING_PART,0.0371
RUN-009418,0.0,0,NONE,0.0231
RUN-009419,0.12,1,CONTAMINATION,0.661
RUN-009420,0.13,1,DIMENSION,0.6925
RUN-009421,0.0,0,NONE,0.0424
RUN-009422,0.015,0,SURFACE_DENT,0.0276
RUN-009423,0.02,0,DIMENSION,0.0386
RUN-009424,0.01,0,SOLDER_VOID,0.0471
RUN-009425,0.032,0,SURFACE_DENT,0.1093
RUN-009426,0.0125,0,SOLDER_VOID,0.1128
RUN-009427,0.0375,0,SCRATCH,0.1446
RUN-009428,0.0375,0,DIMENSION,0.1548
RUN-009429,0.04,0,DIMENSION,0.1711
RUN-009430,0.04,0,SCRATCH,0.1714
RUN-009431,0.0375,0,SURFACE_DENT,0.2739
RUN-009432,0.02,0,DIMENSION,0.1866
RUN-009433,0.035,0,MISSING_PART,0.2619
RUN-009434,0.0625,1,MISSING_PART,0.2806
RUN-009435,0.1,1,SCRATCH,0.7272
RUN-009436,0.125,1,SURFACE_DENT,0.7654
RUN-009437,0.008,0,NONE,0.0861
RUN-009438,0.008,0,SOLDER_VOID,0.0732
RUN-009439,0.075,1,SOLDER_VOID,0.4968
RUN-009440,0.04,1,SOLDER_VOID,0.406
RUN-009441,0.03,0,SOLDER_VOID,0.1205
RUN-009442,0.016,0,CONTAMINATION,0.1016
RUN-009443,0.0,0,NONE,0.0333
RUN-009444,0.0,0,NONE,0.0168
RUN-009445,0.02,0,DIMENSION,0.0319
RUN-009446,0.01,0,SOLDER_VOID,0.0358
RUN-009447,0.0125,0,SURFACE_DENT,0.037
RUN-009448,0.0,0,NONE,0.0134
RUN-009449,0.08,1,CONTAMINATION,0.4111
RUN-009450,0.065,1,DIMENSION,0.4068
RUN-009451,0.06,1,SURFACE_DENT,0.4189
RUN-009452,0.065,1,SOLDER_VOID,0.3996
RUN-009453,0.0875,1,MISSING_PART,0.4503
RUN-009454,0.072,1,SOLDER_VOID,0.3919
RUN-009455,0.072,1,CONTAMINATION,0.3862
RUN-009456,0.06,1,DIMENSION,0.3871
RUN-009457,0.07,1,DIMENSION,0.3637
RUN-009458,0.055,1,CONTAMINATION,0.2706
RUN-009459,0.04,0,DIMENSION,0.2268
RUN-009460,0.0,0,NONE,0.0875
RUN-009461,0.075,1,DIMENSION,0.5583
RUN-009462,0.08,1,CONTAMINATION,0.5896
RUN-009463,0.0,0,NONE,0.0212
RUN-009464,0.016,0,SURFACE_DENT,0.0192
RUN-009465,0.128,1,SCRATCH,0.8123
RUN-009466,0.14,1,MISSING_PART,0.8782
RUN-009467,0.04,0,SOLDER_VOID,0.0209
RUN-009468,0.025,0,MISSING_PART,0.0175
RUN-009469,0.025,0,SOLDER_VOID,0.1383
RUN-009470,0.075,1,SURFACE_DENT,0.2694
RUN-009471,0.0375,0,SOLDER_VOID,0.1913
RUN-009472,0.04,0,SCRATCH,0.2165
RUN-009473,0.12,1,SCRATCH,0.7033
RUN-009474,0.12,1,SURFACE_DENT,0.8122
RUN-009475,0.12,1,DIMENSION,0.793
RUN-009476,0.1,1,SOLDER_VOID,0.802
RUN-009477,0.025,0,SCRATCH,0.1198
RUN-009478,0.0125,0,SCRATCH,0.1276
RUN-009479,0.085,1,CONTAMINATION,0.5431
RUN-009480,0.08,1,MISSING_PART,0.4199
RUN-009481,0.04,0,SURFACE_DENT,0.2326
RUN-009482,0.045,0,SCRATCH,0.1977
RUN-009483,0.0375,0,NONE,0.3594
RUN-009484,0.04,0,SOLDER_VOID,0.2078
RUN-009485,0.024,0,SOLDER_VOID,0.2265
RUN-009486,0.008,0,SOLDER_VOID,0.2068
RUN-009487,0.04,0,SCRATCH,0.2252
RUN-009488,0.04,0,SOLDER_VOID,0.1927
RUN-009489,0.075,1,CONTAMINATION,0.4992
RUN-009490,0.08,1,CONTAMINATION,0.4738
RUN-009491,0.085,1,SOLDER_VOID,0.4949
RUN-009492,0.105,1,CONTAMINATION,0.5314
RUN-009493,0.07,1,CONTAMINATION,0.3587
RUN-009494,0.0625,1,SOLDER_VOID,0.4628
RUN-009495,0.025,0,SURFACE_DENT,0.1666
RUN-009496,0.015,0,MISSING_PART,0.1498
RUN-009497,0.05,0,SURFACE_DENT,0.208
RUN-009498,0.06,1,SCRATCH,0.2305
RUN-009499,0.04,0,MISSING_PART,0.1462
RUN-009500,0.02,0,SCRATCH,0.1023
RUN-009501,0.05,0,SURFACE_DENT,0.2852
RUN-009502,0.04,0,SURFACE_DENT,0.1108
RUN-009503,0.02,0,SCRATCH,0.1862
RUN-009504,0.04,0,SCRATCH,0.2827
RUN-009505,0.035,0,DIMENSION,0.2266
RUN-009506,0.06,1,DIMENSION,0.2778
RUN-009507,0.03,0,DIMENSION,0.1603
RUN-009508,0.06,1,SURFACE_DENT,0.2266
RUN-009509,0.04,0,SOLDER_VOID,0.2953
RUN-009510,0.08,1,SCRATCH,0.3069
RUN-009511,0.024,0,SURFACE_DENT,0.1932
RUN-009512,0.04,0,MISSING_PART,0.1683
RUN-009513,0.056,1,SURFACE_DENT,0.2585
RUN-009514,0.05,0,CONTAMINATION,0.2705
RUN-009515,0.04,0,DIMENSION,0.098
RUN-009516,0.0125,0,SURFACE_DENT,0.098
RUN-009517,0.14,1,DIMENSION,0.8227
RUN-009518,0.14,1,SURFACE_DENT,0.8046
RUN-009519,0.04,0,SOLDER_VOID,0.2608
RUN-009520,0.04,0,DIMENSION,0.2127
RUN-009521,0.05,0,SOLDER_VOID,0.1996
RUN-009522,0.05,0,MISSING_PART,0.1958
RUN-009523,0.12,1,SOLDER_VOID,0.8167
RUN-009524,0.12,1,SOLDER_VOID,0.7538
RUN-009525,0.112,1,SOLDER_VOID,0.7094
RUN-009526,0.075,1,SURFACE_DENT,0.4102
RUN-009527,0.04,0,NONE,0.1698
RUN-009528,0.08,1,SURFACE_DENT,0.2779
RUN-009529,0.1,1,SOLDER_VOID,0.6671
RUN-009530,0.08,1,MISSING_PART,0.5453
RUN-009531,0.0875,1,SCRATCH,0.4011
RUN-009532,0.1,1,MISSING_PART,0.6724
RUN-009533,0.1125,1,SURFACE_DENT,0.6527
RUN-009534,0.0875,1,SOLDER_VOID,0.5357
RUN-009535,0.04,0,MISSING_PART,0.3298
RUN-009536,0.072,1,SCRATCH,0.4701
RUN-009537,0.08,1,SOLDER_VOID,0.5143
RUN-009538,0.07,1,SCRATCH,0.3623
RUN-009539,0.05,0,DIMENSION,0.391
RUN-009540,0.04,0,DIMENSION,0.2684
RUN-009541,0.11,1,SOLDER_VOID,0.7395
RUN-009542,0.112,1,SURFACE_DENT,0.7122
RUN-009543,0.1,1,SOLDER_VOID,0.6166
RUN-009544,0.12,1,CONTAMINATION,0.7245
RUN-009545,0.0875,1,SURFACE_DENT,0.5668
