tx_id,block_timestamp,material_lot_id,supplier_id,product_id,plant_id,event_type,quantity,quality_certificate_id,previous_hash,transaction_hash,smart_contract_id
TX-0002476,2026-07-07 15:11:00,LOT-SUP-004-20260707-057,SUP-004,PRD-059,P02,line_release,16791,QCERT-00759,07dc8f1a15563377,963d9cabb18b8e14,SC-011
TX-0002477,2026-01-23 07:37:00,LOT-SUP-007-20260123-034,SUP-007,PRD-073,P01,material_received,14837,,963d9cabb18b8e14,f3aa6efe5c0d1563,SC-009
TX-0002478,2025-08-23 14:52:00,LOT-SUP-004-20250823-002,SUP-004,PRD-050,P03,line_release,21684,QCERT-00829,f3aa6efe5c0d1563,e123ee08b98766e1,SC-008
TX-0002479,2025-12-13 21:00:00,LOT-SUP-013-20251213-045,SUP-013,PRD-054,P01,line_release,11612,QCERT-00779,e123ee08b98766e1,abd37a4f0bd825d2,SC-007
TX-0002480,2025-12-30 18:15:00,LOT-SUP-006-20251230-038,SUP-006,PRD-065,P02,finished_goods,4685,,abd37a4f0bd825d2,b2738638966d9a44,SC-004
TX-0002481,2026-05-04 09:20:00,LOT-SUP-008-20260504-031,SUP-008,PRD-033,P01,finished_goods,1800,,b2738638966d9a44,1e388675958542f1,SC-011
TX-0002482,2026-03-15 20:44:00,LOT-SUP-001-20260315-054,SUP-001,PRD-068,P01,finished_goods,14088,,1e388675958542f1,8a77a3b3ae157697,SC-002
TX-0002483,2026-07-20 07:02:00,LOT-SUP-004-20260720-036,SUP-004,PRD-050,P01,material_received,16483,,8a77a3b3ae157697,e37d669b15dc6bac,SC-006
TX-0002484,2025-10-23 04:00:00,LOT-SUP-004-20251023-056,SUP-004,PRD-057,P03,material_received,9808,,e37d669b15dc6bac,4f36a3cb7b4f9e3f,SC-007
TX-0002485,2026-06-03 05:54:00,LOT-SUP-002-20260603-032,SUP-002,PRD-064,P01,material_received,24567,,4f36a3cb7b4f9e3f,0420c73ca6872f96,SC-007
TX-0002486,2026-06-25 11:53:00,LOT-SUP-005-20260625-055,SUP-005,PRD-016,P02,material_received,23916,,0420c73ca6872f96,252d29be3b54fc35,SC-004
TX-0002487,2026-03-22 07:28:00,LOT-SUP-009-20260322-025,SUP-009,PRD-034,P03,shipment_handover,22699,,252d29be3b54fc35,697a93264996c0af,SC-003
TX-0002488,2026-03-27 20:15:00,LOT-SUP-006-20260327-024,SUP-006,PRD-040,P03,line_release,8978,QCERT-00596,697a93264996c0af,ab307d33e453a4a8,SC-006
TX-0002489,2026-01-30 03:17:00,LOT-SUP-009-20260130-033,SUP-009,PRD-051,P02,material_received,21188,,ab307d33e453a4a8,d1737aa2c0f8910c,SC-009
TX-0002490,2026-07-12 22:23:00,LOT-SUP-003-20260712-011,SUP-003,PRD-020,P03,finished_goods,7971,,d1737aa2c0f8910c,97df1b2cdf479c04,SC-007
TX-0002491,2025-09-16 04:57:00,LOT-SUP-016-20250916-026,SUP-016,PRD-043,P03,material_received,12765,,97df1b2cdf479c04,6f88a0717d3196e1,SC-005
TX-0002492,2026-06-12 05:57:00,LOT-SUP-006-20260612-010,SUP-006,PRD-040,P02,line_release,23591,QCERT-00492,6f88a0717d3196e1,377923c6116ee19b,SC-004
TX-0002493,2025-11-12 17:14:00,LOT-SUP-004-20251112-048,SUP-004,PRD-050,P02,shipment_handover,19299,,377923c6116ee19b,75b869105942a3a6,SC-008
TX-0002494,2025-12-16 11:45:00,LOT-SUP-003-20251216-056,SUP-003,PRD-020,P02,finished_goods,17087,,75b869105942a3a6,c5ecb3b9d32d41bf,SC-007
TX-0002495,2025-08-01 16:55:00,LOT-SUP-009-20250801-021,SUP-009,PRD-077,P03,quality_certificate,13365,QCERT-00344,c5ecb3b9d32d41bf,dc189a6283bdfa27,SC-010
TX-0002496,2025-09-10 16:16:00,LOT-SUP-012-20250910-023,SUP-012,PRD-015,P03,quality_certificate,19220,QCERT-00379,dc189a6283bdfa27,cc5af103d9524fad,SC-008
TX-0002497,2026-06-16 00:51:00,LOT-SUP-004-20260616-019,SUP-004,PRD-066,P02,finished_goods,4032,,cc5af103d9524fad,aff9c27cb1033c9d,SC-006
TX-0002498,2026-02-11 14:28:00,LOT-SUP-010-20260211-004,SUP-010,PRD-045,P03,shipment_handover,2802,,aff9c27cb1033c9d,e0137a69427c30da,SC-003
TX-0002499,2025-08-15 06:06:00,LOT-SUP-014-20250815-028,SUP-014,PRD-029,P03,shipment_handover,20142,,e0137a69427c30da,671a67f330322307,SC-012
TX-0002500,2026-04-23 21:25:00,LOT-SUP-006-20260423-046,SUP-006,PRD-049,P03,line_release,12998,QCERT-00579,671a67f330322307,a9d0c15f0c9d3f35,SC-007
TX-0002501,2026-01-13 13:57:00,LOT-SUP-001-20260113-010,SUP-001,PRD-011,P02,shipment_handover,16449,,a9d0c15f0c9d3f35,e98cbc891b303a5d,SC-008
TX-0002502,2026-02-27 11:27:00,LOT-SUP-017-20260227-017,SUP-017,PRD-009,P02,material_received,1803,,e98cbc891b303a5d,dd73a301261dc86f,SC-002
TX-0002503,2026-06-06 22:06:00,LOT-SUP-009-20260606-048,SUP-009,PRD-048,P01,material_received,519,,dd73a301261dc86f,562c429dd82bf434,SC-011
TX-0002504,2026-03-09 02:24:00,LOT-SUP-003-20260309-042,SUP-003,PRD-020,P01,finished_goods,1397,,562c429dd82bf434,b474de8f3f2225fc,SC-008
TX-0002505,2025-12-30 17:58:00,LOT-SUP-008-20251230-018,SUP-008,PRD-053,P01,material_received,4317,,b474de8f3f2225fc,5493ac9038e6ca04,SC-009
TX-0002506,2026-04-24 16:04:00,LOT-SUP-002-20260424-008,SUP-002,PRD-027,P01,line_release,23964,QCERT-00575,5493ac9038e6ca04,2b169389b5d86a6b,SC-009
TX-0002507,2025-08-07 14:16:00,LOT-SUP-017-20250807-034,SUP-017,PRD-009,P02,material_received,16983,,2b169389b5d86a6b,dc0d8d91e2a68803,SC-007
TX-0002508,2025-08-25 20:03:00,LOT-SUP-007-20250825-036,SUP-007,PRD-073,P01,line_release,12091,QCERT-00839,dc0d8d91e2a68803,83202f563561cf91,SC-004
TX-0002509,2025-11-20 02:27:00,LOT-SUP-005-20251120-038,SUP-005,PRD-038,P01,material_received,24086,,83202f563561cf91,8c76bc2c2e3c421e,SC-006
TX-0002510,2026-07-31 11:08:00,LOT-SUP-005-20260731-003,SUP-005,PRD-022,P03,line_release,4426,QCERT-00370,8c76bc2c2e3c421e,6eaecc703521ad83,SC-002
TX-0002511,2026-03-01 20:27:00,LOT-SUP-007-20260301-031,SUP-007,PRD-073,P03,shipment_handover,8991,,6eaecc703521ad83,117eb5f3efa0f59e,SC-011
TX-0002512,2026-04-04 06:25:00,LOT-SUP-015-20260404-015,SUP-015,PRD-003,P02,shipment_handover,10962,,117eb5f3efa0f59e,dd4b6a5a0638e97c,SC-003
TX-0002513,2025-08-30 12:43:00,LOT-SUP-013-20250830-008,SUP-013,PRD-062,P03,material_received,15579,,dd4b6a5a0638e97c,ad74e22b05d1796f,SC-003
TX-0002514,2025-09-17 20:22:00,LOT-SUP-015-20250917-047,SUP-015,PRD-021,P03,quality_certificate,6953,QCERT-00559,ad74e22b05d1796f,fbc341975fb76bce,SC-010
TX-0002515,2025-11-20 18:43:00,LOT-SUP-006-20251120-045,SUP-006,PRD-049,P03,material_received,15474,,fbc341975fb76bce,a2b77849716ecb91,SC-012
TX-0002516,2025-11-14 17:39:00,LOT-SUP-016-20251114-010,SUP-016,PRD-008,P01,finished_goods,21262,,a2b77849716ecb91,3a3a6629af2365a9,SC-007
TX-0002517,2026-07-20 01:46:00,LOT-SUP-017-20260720-003,SUP-017,PRD-009,P01,line_release,1002,QCERT-00053,3a3a6629af2365a9,9f1abc855e15e86e,SC-009
TX-0002518,2026-07-23 16:01:00,LOT-SUP-008-20260723-025,SUP-008,PRD-037,P01,material_received,12391,,9f1abc855e15e86e,2357af0af37ce16e,SC-003
TX-0002519,2025-11-02 06:34:00,LOT-SUP-009-20251102-007,SUP-009,PRD-077,P02,shipment_handover,2226,,2357af0af37ce16e,31f6ec911a6efc29,SC-002
TX-0002520,2025-12-13 19:46:00,LOT-SUP-001-20251213-010,SUP-001,PRD-067,P03,line_release,8230,QCERT-00360,31f6ec911a6efc29,5a494934761f8e88,SC-006
TX-0002521,2026-05-14 22:55:00,LOT-SUP-015-20260514-033,SUP-015,PRD-031,P01,material_received,21215,,5a494934761f8e88,3d8f0ceeb44154ef,SC-009
TX-0002522,2026-06-25 22:27:00,LOT-SUP-004-20260625-049,SUP-004,PRD-057,P02,line_release,3254,QCERT-00041,3d8f0ceeb44154ef,1639a6cc16f95911,SC-012
TX-0002523,2025-08-29 04:07:00,LOT-SUP-004-20250829-023,SUP-004,PRD-059,P02,material_received,17099,,1639a6cc16f95911,7037251e7ac4f3be,SC-005
TX-0002524,2026-06-24 07:19:00,LOT-SUP-006-20260624-042,SUP-006,PRD-049,P02,line_release,14707,QCERT-00782,7037251e7ac4f3be,c66ed822b9e707f4,SC-011
TX-0002525,2025-11-23 10:10:00,LOT-SUP-015-20251123-004,SUP-015,PRD-047,P01,quality_certificate,5503,QCERT-00402,c66ed822b9e707f4,1ad5b5e37557e13b,SC-008
TX-0002526,2025-11-26 18:27:00,LOT-SUP-012-20251126-002,SUP-012,PRD-012,P01,finished_goods,24372,,1ad5b5e37557e13b,e7d5905a2bf29b96,SC-012
TX-0002527,2026-07-18 09:24:00,LOT-SUP-015-20260718-059,SUP-015,PRD-074,P01,finished_goods,23913,,e7d5905a2bf29b96,2bf0348d56a82024,SC-012
TX-0002528,2025-08-02 07:54:00,LOT-SUP-012-20250802-048,SUP-012,PRD-015,P01,quality_certificate,7112,QCERT-00345,2bf0348d56a82024,8c948a283e8fcd59,SC-006
TX-0002529,2026-06-08 17:37:00,LOT-SUP-004-20260608-058,SUP-004,PRD-059,P01,material_received,21473,,8c948a283e8fcd59,243d567b86f36aaa,SC-010
TX-0002530,2025-09-15 19:13:00,LOT-SUP-007-20250915-040,SUP-007,PRD-073,P01,material_received,12131,,243d567b86f36aaa,dbda73dafe888136,SC-007
TX-0002531,2026-03-16 19:10:00,LOT-SUP-014-20260316-021,SUP-014,PRD-025,P02,line_release,12106,QCERT-00057,dbda73dafe888136,0011cdf8ee4f8710,SC-009
TX-0002532,2025-12-04 10:22:00,LOT-SUP-008-20251204-058,SUP-008,PRD-037,P03,finished_goods,12568,,0011cdf8ee4f8710,4b42e214d74c7394,SC-011
TX-0002533,2026-05-20 14:24:00,LOT-SUP-008-20260520-010,SUP-008,PRD-053,P02,finished_goods,2879,,4b42e214d74c7394,54cf8a1ea886a386,SC-011
TX-0002534,2026-01-24 02:11:00,LOT-SUP-004-20260124-008,SUP-004,PRD-059,P01,material_received,7794,,54cf8a1ea886a386,9fcae999c44ac183,SC-004
TX-0002535,2026-04-04 05:19:00,LOT-SUP-004-20260404-021,SUP-004,PRD-050,P03,shipment_handover,4585,,9fcae999c44ac183,ab93c0d9770f29c3,SC-011
TX-0002536,2025-11-05 01:53:00,LOT-SUP-015-20251105-043,SUP-015,PRD-013,P02,material_received,12739,,ab93c0d9770f29c3,54c26fddaeb1d0e2,SC-010
TX-0002537,2026-04-24 05:21:00,LOT-SUP-003-20260424-059,SUP-003,PRD-060,P03,finished_goods,17432,,54c26fddaeb1d0e2,0558c6e970f134df,SC-005
TX-0002538,2025-11-09 09:44:00,LOT-SUP-010-20251109-048,SUP-010,PRD-056,P02,line_release,17911,QCERT-00674,0558c6e970f134df,4db1739d6fc8c15e,SC-004
TX-0002539,2025-09-08 06:11:00,LOT-SUP-007-20250908-025,SUP-007,PRD-055,P01,quality_certificate,17316,QCERT-00292,4db1739d6fc8c15e,1d180f77f63bf184,SC-006
TX-0002540,2025-08-17 13:41:00,LOT-SUP-003-20250817-005,SUP-003,PRD-071,P01,line_release,3656,QCERT-00544,1d180f77f63bf184,890c5335a449b651,SC-007
TX-0002541,2026-06-24 22:40:00,LOT-SUP-015-20260624-022,SUP-015,PRD-003,P02,line_release,23609,QCERT-00688,890c5335a449b651,8f1ef0d110d6dade,SC-010
TX-0002542,2026-01-15 08:52:00,LOT-SUP-008-20260115-022,SUP-008,PRD-053,P03,material_received,4690,,8f1ef0d110d6dade,c832f74ef4e6087a,SC-012
TX-0002543,2026-05-06 21:53:00,LOT-SUP-009-20260506-012,SUP-009,PRD-032,P02,line_release,6005,QCERT-00332,c832f74ef4e6087a,ac436a19c3b4ca17,SC-012
TX-0002544,2026-05-10 08:42:00,LOT-SUP-012-20260510-037,SUP-012,PRD-012,P02,quality_certificate,9834,QCERT-00527,ac436a19c3b4ca17,a4f04a8f387f8150,SC-007
TX-0002545,2026-05-24 17:51:00,LOT-SUP-004-20260524-010,SUP-004,PRD-059,P02,finished_goods,24841,,a4f04a8f387f8150,b40ae9e0b63eb7d1,SC-002
TX-0002546,2026-04-28 16:48:00,LOT-SUP-010-20260428-031,SUP-010,PRD-045,P02,material_received,11394,,b40ae9e0b63eb7d1,fc64cbad620d851a,SC-011
TX-0002547,2025-12-10 18:40:00,LOT-SUP-001-20251210-047,SUP-001,PRD-011,P03,finished_goods,24498,,fc64cbad620d851a,576ed92e9358e653,SC-006
TX-0002548,2025-11-29 11:41:00,LOT-SUP-008-20251129-036,SUP-008,PRD-026,P03,material_received,9910,,576ed92e9358e653,7a941415e02d2683,SC-001
TX-0002549,2025-10-03 09:22:00,LOT-SUP-001-20251003-008,SUP-001,PRD-011,P01,shipment_handover,11529,,7a941415e02d2683,2b5e0323a7fe8e4c,SC-005
TX-0002550,2026-07-01 13:14:00,LOT-SUP-010-20260701-042,SUP-010,PRD-045,P02,quality_certificate,24755,QCERT-00307,2b5e0323a7fe8e4c,621f9cc67ed51a6e,SC-001
TX-0002551,2026-07-14 17:26:00,LOT-SUP-015-20260714-042,SUP-015,PRD-013,P03,finished_goods,11898,,621f9cc67ed51a6e,7a0a789e2558c27d,SC-009
TX-0002552,2026-01-05 12:11:00,LOT-SUP-005-20260105-003,SUP-005,PRD-023,P01,line_release,16940,QCERT-00692,7a0a789e2558c27d,920e57fa28577958,SC-005
TX-0002553,2026-05-14 13:33:00,LOT-SUP-004-20260514-017,SUP-004,PRD-059,P01,material_received,16608,,920e57fa28577958,cbc7e397f9db32eb,SC-011
TX-0002554,2025-12-05 01:53:00,LOT-SUP-004-20251205-047,SUP-004,PRD-066,P02,shipment_handover,24102,,cbc7e397f9db32eb,c2e1a182143b93ed,SC-011
TX-0002555,2025-12-21 10:17:00,LOT-SUP-005-20251221-019,SUP-005,PRD-038,P02,finished_goods,20986,,c2e1a182143b93ed,efc18b0f92b4e9d1,SC-003
TX-0002556,2026-06-27 07:34:00,LOT-SUP-002-20260627-060,SUP-002,PRD-064,P02,line_release,9212,QCERT-00278,efc18b0f92b4e9d1,688860639977b1d4,SC-004
TX-0002557,2025-11-17 00:40:00,LOT-SUP-005-20251117-060,SUP-005,PRD-038,P02,shipment_handover,14814,,688860639977b1d4,510e0bb4c3c1c828,SC-011
TX-0002558,2025-09-04 08:37:00,LOT-SUP-005-20250904-059,SUP-005,PRD-022,P01,finished_goods,19054,,510e0bb4c3c1c828,bb4daa4fa82a3fb4,SC-012
TX-0002559,2026-05-14 14:22:00,LOT-SUP-008-20260514-019,SUP-008,PRD-033,P02,shipment_handover,7237,,bb4daa4fa82a3fb4,f3b2b6626af8596c,SC-005
TX-0002560,2026-01-26 00:19:00,LOT-SUP-011-20260126-060,SUP-011,PRD-017,P03,material_received,6663,,f3b2b6626af8596c,9a2f3026d7338d43,SC-010
TX-0002561,2026-05-23 02:25:00,LOT-SUP-015-20260523-033,SUP-015,PRD-031,P01,line_release,7739,QCERT-00628,9a2f3026d7338d43,b75fcfb6dd9f20e8,SC-009
TX-0002562,2026-06-05 09:32:00,LOT-SUP-014-20260605-027,SUP-014,PRD-029,P02,material_received,1330,,b75fcfb6dd9f20e8,b49b90e208a1d595,SC-005
TX-0002563,2026-04-19 15:44:00,LOT-SUP-009-20260419-029,SUP-009,PRD-032,P01,line_release,10734,QCERT-00867,b49b90e208a1d595,4334c932f3eea23f,SC-002
TX-0002564,2026-06-14 04:21:00,LOT-SUP-015-20260614-005,SUP-015,PRD-074,P01,quality_certificate,10097,QCERT-00690,4334c932f3eea23f,6563009087db6b64,SC-007
TX-0002565,2025-09-12 21:09:00,LOT-SUP-008-20250912-041,SUP-008,PRD-053,P02,material_received,9371,,6563009087db6b64,1f4a5adb0216211f,SC-011
TX-0002566,2025-09-22 16:47:00,LOT-SUP-001-20250922-052,SUP-001,PRD-011,P02,line_release,21521,QCERT-00389,1f4a5adb0216211f,d1033103f0e94b4b,SC-006
TX-0002567,2026-05-28 05:24:00,LOT-SUP-009-20260528-003,SUP-009,PRD-039,P02,quality_certificate,4010,QCERT-00060,d1033103f0e94b4b,4e6fb7f8a85e2c94,SC-008
TX-0002568,2026-03-21 17:03:00,LOT-SUP-001-20260321-011,SUP-001,PRD-011,P02,finished_goods,11550,,4e6fb7f8a85e2c94,f960253c5dbd31b0,SC-012
TX-0002569,2025-09-25 08:44:00,LOT-SUP-012-20250925-052,SUP-012,PRD-015,P01,quality_certificate,22770,QCERT-00488,f960253c5dbd31b0,3c399d9f32815daf,SC-009
TX-0002570,2026-06-30 22:16:00,LOT-SUP-008-20260630-037,SUP-008,PRD-026,P02,material_received,4721,,3c399d9f32815daf,b00e966917a763fa,SC-004
TX-0002571,2026-02-27 13:43:00,LOT-SUP-002-20260227-056,SUP-002,PRD-042,P02,quality_certificate,10341,QCERT-00860,b00e966917a763fa,507e0f7b285d3b6d,SC-002
TX-0002572,2026-04-23 10:49:00,LOT-SUP-002-20260423-008,SUP-002,PRD-042,P02,material_received,3414,,507e0f7b285d3b6d,af7f078b7c802209,SC-005
TX-0002573,2026-07-13 08:26:00,LOT-SUP-003-20260713-035,SUP-003,PRD-078,P03,line_release,13891,QCERT-00394,af7f078b7c802209,62a10a86578e2b86,SC-010
TX-0002574,2025-10-23 19:53:00,LOT-SUP-001-20251023-006,SUP-001,PRD-046,P01,line_release,21648,QCERT-00202,62a10a86578e2b86,70b60ded8f84c6bc,SC-003
TX-0002575,2025-12-24 01:13:00,LOT-SUP-008-20251224-024,SUP-008,PRD-026,P02,line_release,2496,QCERT-00030,70b60ded8f84c6bc,a17b8245b37f2823,SC-005
TX-0002576,2025-09-13 22:39:00,LOT-SUP-007-20250913-059,SUP-007,PRD-055,P02,line_release,9998,QCERT-00156,a17b8245b37f2823,b39c6769e167a7a4,SC-010
TX-0002577,2025-12-30 15:42:00,LOT-SUP-009-20251230-049,SUP-009,PRD-034,P01,shipment_handover,22781,,b39c6769e167a7a4,4fcac1048fa9d05a,SC-008
TX-0002578,2026-03-14 23:42:00,LOT-SUP-001-20260314-048,SUP-001,PRD-011,P03,shipment_handover,9444,,4fcac1048fa9d05a,d3d76a8af7b91099,SC-007
TX-0002579,2026-06-19 19:07:00,LOT-SUP-003-20260619-006,SUP-003,PRD-072,P01,line_release,4950,QCERT-00518,d3d76a8af7b91099,cb9fb996f78c06d9,SC-007
TX-0002580,2025-10-13 06:38:00,LOT-SUP-009-20251013-032,SUP-009,PRD-039,P03,material_received,11296,,cb9fb996f78c06d9,e8c06f84f53059c1,SC-010
TX-0002581,2026-01-22 13:42:00,LOT-SUP-004-20260122-031,SUP-004,PRD-050,P03,finished_goods,19682,,e8c06f84f53059c1,127aac9158d68eff,SC-011
TX-0002582,2025-11-30 22:52:00,LOT-SUP-018-20251130-001,SUP-018,PRD-019,P03,quality_certificate,9249,QCERT-00741,127aac9158d68eff,23f320060f2cebcf,SC-004
TX-0002583,2026-07-16 04:14:00,LOT-SUP-001-20260716-010,SUP-001,PRD-011,P03,shipment_handover,20036,,23f320060f2cebcf,ae398fa1606c240f,SC-006
TX-0002584,2026-07-27 15:09:00,LOT-SUP-003-20260727-037,SUP-003,PRD-072,P03,finished_goods,20089,,ae398fa1606c240f,2616dee85d278184,SC-007
TX-0002585,2026-07-29 17:53:00,LOT-SUP-010-20260729-054,SUP-010,PRD-028,P03,quality_certificate,21503,QCERT-00586,2616dee85d278184,e37f60216daa9b13,SC-011
TX-0002586,2025-11-02 23:13:00,LOT-SUP-003-20251102-004,SUP-003,PRD-035,P03,shipment_handover,1669,,e37f60216daa9b13,fc4d0baefd07f784,SC-001
TX-0002587,2026-07-04 00:09:00,LOT-SUP-015-20260704-033,SUP-015,PRD-021,P02,finished_goods,21151,,fc4d0baefd07f784,b2d19f3d65a375d6,SC-006
TX-0002588,2026-07-06 12:54:00,LOT-SUP-005-20260706-043,SUP-005,PRD-023,P01,line_release,14514,QCERT-00538,b2d19f3d65a375d6,6d5c1b337609e9bb,SC-011
TX-0002589,2026-05-27 17:41:00,LOT-SUP-014-20260527-050,SUP-014,PRD-029,P01,quality_certificate,17977,QCERT-00400,6d5c1b337609e9bb,2d5e9a19d4836d01,SC-001
TX-0002590,2026-01-22 00:58:00,LOT-SUP-007-20260122-039,SUP-007,PRD-073,P02,material_received,15250,,2d5e9a19d4836d01,bd2cf93a33f0a60c,SC-004
TX-0002591,2025-08-31 13:58:00,LOT-SUP-005-20250831-001,SUP-005,PRD-041,P02,material_received,4710,,bd2cf93a33f0a60c,824c85b7f10a6f8a,SC-007
TX-0002592,2025-08-16 20:25:00,LOT-SUP-013-20250816-033,SUP-013,PRD-054,P01,material_received,13738,,824c85b7f10a6f8a,f6df7bd0b17387b0,SC-008
TX-0002593,2025-08-24 12:37:00,LOT-SUP-014-20250824-028,SUP-014,PRD-025,P01,shipment_handover,4080,,f6df7bd0b17387b0,1cac67fb8f9ecc7c,SC-002
TX-0002594,2025-10-09 09:01:00,LOT-SUP-010-20251009-026,SUP-010,PRD-010,P03,finished_goods,11947,,1cac67fb8f9ecc7c,52cee13817be086c,SC-002
TX-0002595,2025-09-14 15:43:00,LOT-SUP-013-20250914-016,SUP-013,PRD-054,P01,shipment_handover,16137,,52cee13817be086c,9fd323aab4a9d0a0,SC-005
TX-0002596,2025-11-24 19:35:00,LOT-SUP-011-20251124-039,SUP-011,PRD-017,P03,material_received,5597,,9fd323aab4a9d0a0,8ccab8d32de6065e,SC-005
TX-0002597,2026-04-08 15:05:00,LOT-SUP-002-20260408-015,SUP-002,PRD-027,P02,material_received,855,,8ccab8d32de6065e,e870090c11216521,SC-001
TX-0002598,2025-08-05 14:43:00,LOT-SUP-005-20250805-008,SUP-005,PRD-016,P02,finished_goods,17428,,e870090c11216521,dfbb0abfa0e9e14a,SC-012
TX-0002599,2026-02-25 19:58:00,LOT-SUP-015-20260225-002,SUP-015,PRD-031,P03,line_release,7022,QCERT-00177,dfbb0abfa0e9e14a,57c4a94eaf73a94c,SC-009
TX-0002600,2025-12-23 21:48:00,LOT-SUP-017-20251223-032,SUP-017,PRD-030,P01,line_release,14780,QCERT-00377,57c4a94eaf73a94c,c8dea528c17c3632,SC-001
TX-0002601,2026-03-07 17:02:00,LOT-SUP-004-20260307-058,SUP-004,PRD-069,P03,finished_goods,12723,,c8dea528c17c3632,e79852abaf1eb49f,SC-004
TX-0002602,2026-04-07 21:57:00,LOT-SUP-011-20260407-007,SUP-011,PRD-017,P01,finished_goods,2160,,e79852abaf1eb49f,bb4f30b76ffd60c0,SC-006
TX-0002603,2026-06-07 03:15:00,LOT-SUP-005-20260607-008,SUP-005,PRD-022,P03,shipment_handover,7256,,bb4f30b76ffd60c0,eba21e6b62c29707,SC-005
TX-0002604,2026-04-18 18:18:00,LOT-SUP-007-20260418-009,SUP-007,PRD-070,P01,material_received,19611,,eba21e6b62c29707,ccbdab06cde200d5,SC-004
TX-0002605,2025-09-27 07:13:00,LOT-SUP-001-20250927-026,SUP-001,PRD-046,P02,quality_certificate,15876,QCERT-00568,ccbdab06cde200d5,2418a93ae2f9a085,SC-006
TX-0002606,2026-01-11 11:56:00,LOT-SUP-015-20260111-055,SUP-015,PRD-013,P03,material_received,16950,,2418a93ae2f9a085,244541110c27b329,SC-012
TX-0002607,2025-09-18 00:16:00,LOT-SUP-005-20250918-039,SUP-005,PRD-023,P03,line_release,10788,QCERT-00307,244541110c27b329,0b2ac0316cc1b594,SC-008
TX-0002608,2025-09-18 14:25:00,LOT-SUP-018-20250918-028,SUP-018,PRD-019,P02,material_received,19938,,0b2ac0316cc1b594,7292277b800fe0c9,SC-008
TX-0002609,2025-08-01 12:18:00,LOT-SUP-007-20250801-059,SUP-007,PRD-073,P03,material_received,15752,,7292277b800fe0c9,f481eda7fd16cdd2,SC-012
TX-0002610,2026-03-05 09:20:00,LOT-SUP-013-20260305-019,SUP-013,PRD-062,P03,material_received,6794,,f481eda7fd16cdd2,9afe06cd158d7d7a,SC-011
TX-0002611,2025-09-12 18:43:00,LOT-SUP-014-20250912-031,SUP-014,PRD-029,P03,shipment_handover,22466,,9afe06cd158d7d7a,c9a37352a0285daf,SC-005
TX-0002612,2026-04-02 10:24:00,LOT-SUP-013-20260402-025,SUP-013,PRD-054,P03,line_release,16290,QCERT-00353,c9a37352a0285daf,ef5ddfaed4b38d0b,SC-001
TX-0002613,2026-02-03 14:53:00,LOT-SUP-013-20260203-017,SUP-013,PRD-058,P03,shipment_handover,13316,,ef5ddfaed4b38d0b,652164df54ff1cc6,SC-006
TX-0002614,2026-02-23 09:53:00,LOT-SUP-007-20260223-049,SUP-007,PRD-073,P01,line_release,14139,QCERT-00347,652164df54ff1cc6,e6401085f3c234a0,SC-010
TX-0002615,2026-04-07 11:09:00,LOT-SUP-013-20260407-034,SUP-013,PRD-062,P03,shipment_handover,3319,,e6401085f3c234a0,a43165f12111abbd,SC-008
TX-0002616,2026-01-26 23:39:00,LOT-SUP-008-20260126-058,SUP-008,PRD-026,P02,material_received,21528,,a43165f12111abbd,4e7aa4cfe7bcef08,SC-007
TX-0002617,2026-05-27 03:18:00,LOT-SUP-016-20260527-039,SUP-016,PRD-043,P03,line_release,8805,QCERT-00614,4e7aa4cfe7bcef08,5380220281c5ae7c,SC-004
TX-0002618,2026-01-27 11:15:00,LOT-SUP-017-20260127-045,SUP-017,PRD-009,P01,material_received,15450,,5380220281c5ae7c,eb9c6c1c9a7a8d2c,SC-008
TX-0002619,2026-02-02 00:52:00,LOT-SUP-001-20260202-016,SUP-001,PRD-068,P02,quality_certificate,1689,QCERT-00013,eb9c6c1c9a7a8d2c,faca1a3fdbf13bee,SC-008
TX-0002620,2026-02-28 22:25:00,LOT-SUP-007-20260228-055,SUP-007,PRD-055,P01,material_received,5187,,faca1a3fdbf13bee,0991ec1618c4311c,SC-008
TX-0002621,2025-08-08 18:34:00,LOT-SUP-005-20250808-037,SUP-005,PRD-024,P03,material_received,1019,,0991ec1618c4311c,8d0d6c3efceb7d66,SC-002
TX-0002622,2026-03-28 20:47:00,LOT-SUP-015-20260328-058,SUP-015,PRD-013,P01,line_release,14578,QCERT-00639,8d0d6c3efceb7d66,78dc369a9df6ede8,SC-001
TX-0002623,2026-03-15 16:12:00,LOT-SUP-003-20260315-049,SUP-003,PRD-072,P03,quality_certificate,20149,QCERT-00112,78dc369a9df6ede8,ed0495153cc99265,SC-001
TX-0002624,2026-05-17 12:13:00,LOT-SUP-010-20260517-032,SUP-010,PRD-028,P01,shipment_handover,21070,,ed0495153cc99265,19e96e58de1987a9,SC-011
TX-0002625,2026-06-27 05:17:00,LOT-SUP-004-20260627-005,SUP-004,PRD-059,P01,line_release,24467,QCERT-00107,19e96e58de1987a9,c20293ac1308ee4b,SC-001
TX-0002626,2025-12-02 19:45:00,LOT-SUP-010-20251202-055,SUP-010,PRD-010,P01,material_received,10747,,c20293ac1308ee4b,5c122c51c91fd935,SC-012
TX-0002627,2025-12-07 21:45:00,LOT-SUP-009-20251207-030,SUP-009,PRD-048,P03,quality_certificate,606,QCERT-00032,5c122c51c91fd935,9ba0e0b8cff9d666,SC-011
