date,plant_id,line_id,planned_quantity,good_quantity,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,energy_kwh,availability,performance,quality,oee,energy_intensity_kwh_per_good_unit
2026-06-12,P02,L04,31129,28360,1227,488,1166.54,167.73,3435.37,0.8362,0.911,0.9585,0.7302,0.12113
2026-06-12,P03,L05,33982,32075,1488,634,1266.0,88.98,4546.0,0.9075,0.9439,0.9557,0.8186,0.14173
2026-06-12,P03,L06,62699,58479,670,219,1178.39,179.02,4389.95,0.8447,0.9327,0.9887,0.7789,0.07507
2026-06-13,P01,L01,22593,20928,686,213,823.22,74.97,3497.9,0.5901,0.9263,0.9683,0.5293,0.16714
2026-06-13,P02,L03,22508,19755,490,214,834.92,82.01,2159.51,0.5985,0.8777,0.9758,0.5126,0.10931
2026-06-13,P02,L04,12834,11475,656,189,833.14,70.24,2269.48,0.5972,0.8941,0.9459,0.5051,0.19778
2026-06-13,P03,L05,6559,5682,310,79,419.12,30.08,825.41,0.3004,0.8663,0.9483,0.2468,0.14527
2026-06-14,P01,L01,24226,21451,933,288,854.11,62.77,1979.73,0.6123,0.8855,0.9583,0.5195,0.09229
2026-06-14,P01,L02,19683,16894,827,393,389.0,50.78,1924.38,0.2789,0.8583,0.9533,0.2282,0.11391
2026-06-14,P02,L04,7570,7182,396,150,427.84,29.78,1096.1,0.3067,0.9487,0.9477,0.2758,0.15262
2026-06-14,P03,L05,9926,9090,368,126,411.61,29.89,1305.18,0.2951,0.9158,0.9611,0.2597,0.14358
2026-06-15,P01,L01,45006,40183,724,247,1295.78,85.62,4316.12,0.9289,0.8928,0.9823,0.8147,0.10741
2026-06-15,P01,L02,51845,48888,1842,795,1109.33,227.05,6183.8,0.7952,0.943,0.9637,0.7226,0.12649
2026-06-15,P02,L03,41638,38965,1964,792,1239.46,110.51,4946.36,0.8885,0.9358,0.952,0.7916,0.12694
2026-06-15,P02,L04,21321,20344,655,230,1235.06,132.57,3181.81,0.8853,0.9542,0.9688,0.8184,0.1564
2026-06-15,P03,L05,37082,34222,945,301,1264.01,102.38,4159.26,0.9061,0.9229,0.9731,0.8137,0.12154
2026-06-15,P03,L06,56761,52955,775,266,1268.74,71.23,6749.77,0.9095,0.9329,0.9856,0.8363,0.12746
2026-06-16,P01,L01,52348,48497,1244,519,1273.19,95.33,5920.66,0.9127,0.9264,0.975,0.8244,0.12208
2026-06-16,P01,L02,64512,59287,1876,824,1180.57,138.46,7145.18,0.8463,0.919,0.9693,0.7539,0.12052
2026-06-16,P02,L03,49850,44575,1651,542,1075.52,263.94,5807.8,0.771,0.8942,0.9643,0.6648,0.13029
2026-06-16,P02,L04,27842,26143,1381,510,1304.67,64.87,3898.29,0.9352,0.939,0.9498,0.8341,0.14911
2026-06-16,P03,L05,36229,32595,1241,499,1205.16,154.57,4454.78,0.8639,0.8997,0.9633,0.7488,0.13667
2026-06-16,P03,L06,71463,65868,912,288,1184.65,148.2,7272.29,0.8492,0.9217,0.9863,0.772,0.11041
2026-06-17,P01,L01,38177,34700,1074,424,1207.43,144.6,3850.79,0.8655,0.9089,0.97,0.7631,0.11097
2026-06-17,P01,L02,66296,62913,3217,1347,1194.6,152.25,7631.86,0.8563,0.949,0.9514,0.7731,0.12131
2026-06-17,P02,L03,35750,31961,957,273,1211.26,175.58,4173.48,0.8683,0.894,0.9709,0.7537,0.13058
2026-06-17,P02,L04,25839,23599,404,121,1234.27,113.51,2142.96,0.8848,0.9133,0.9832,0.7945,0.09081
2026-06-17,P03,L05,33417,30927,662,265,1303.99,49.35,3570.1,0.9348,0.9255,0.979,0.847,0.11544
2026-06-17,P03,L06,65265,61441,1775,486,1294.43,69.08,6764.15,0.9279,0.9414,0.9719,0.849,0.11009
2026-06-18,P01,L01,40705,38763,1374,356,1250.34,114.77,4664.45,0.8963,0.9523,0.9658,0.8243,0.12033
2026-06-18,P01,L02,75266,69505,2153,826,1182.9,180.04,8118.11,0.848,0.9235,0.97,0.7595,0.1168
2026-06-18,P02,L03,53112,49933,1568,649,1273.96,104.73,6952.08,0.9132,0.9401,0.9696,0.8324,0.13923
2026-06-18,P02,L04,29244,27253,874,380,1310.88,47.48,2662.7,0.9397,0.9319,0.9689,0.8485,0.0977
2026-06-18,P03,L05,35643,30631,1407,470,1120.76,242.66,5117.66,0.8034,0.8594,0.9561,0.6601,0.16707
2026-06-18,P03,L06,64426,62069,2052,643,1158.92,189.08,8712.39,0.8308,0.9634,0.968,0.7748,0.14037
2026-06-19,P01,L01,37392,36860,1254,522,1311.57,76.7,3626.89,0.9402,0.9858,0.9671,0.8963,0.0984
2026-06-19,P01,L02,65571,57110,2185,777,1299.0,83.07,8910.39,0.9312,0.871,0.9632,0.7811,0.15602
2026-06-19,P02,L03,40347,36554,974,322,1282.24,74.46,4237.85,0.9192,0.906,0.974,0.8111,0.11593
2026-06-19,P02,L04,28366,25388,1102,449,1281.29,86.81,4910.5,0.9185,0.895,0.9584,0.7879,0.19342
2026-06-19,P03,L05,32598,29455,895,330,1246.45,100.55,4064.66,0.8935,0.9036,0.9705,0.7836,0.138
2026-06-19,P03,L06,53143,49862,1974,509,1217.65,153.4,5261.21,0.8729,0.9383,0.9619,0.7878,0.10552
2026-06-20,P01,L01,9970,9018,338,72,394.32,48.76,1314.46,0.2827,0.9045,0.9639,0.2464,0.14576
2026-06-20,P01,L02,49011,44148,1240,352,1324.45,53.85,5546.77,0.9494,0.9008,0.9727,0.8319,0.12564
2026-06-20,P02,L03,18419,17360,621,191,832.26,40.5,2160.28,0.5966,0.9425,0.9655,0.5429,0.12444
2026-06-20,P02,L04,22271,20450,837,352,1198.36,150.85,2670.14,0.859,0.9182,0.9607,0.7578,0.13057
2026-06-20,P03,L05,17294,16196,221,51,799.52,98.69,1792.99,0.5731,0.9365,0.9865,0.5295,0.11071
2026-06-20,P03,L06,13953,14086,410,116,437.13,18.75,1554.96,0.3134,1.0095,0.9717,0.3074,0.11039
2026-06-21,P01,L02,51353,50017,1568,619,1324.3,22.28,7271.19,0.9493,0.974,0.9696,0.8965,0.14537
2026-06-21,P02,L04,7905,6726,172,77,413.24,50.29,815.97,0.2962,0.8509,0.9751,0.2458,0.12132
2026-06-21,P03,L05,10548,9795,118,42,434.54,28.55,791.61,0.3115,0.9286,0.9881,0.2858,0.08082
2026-06-22,P01,L01,41158,35731,1162,408,1270.74,81.21,4197.8,0.9109,0.8681,0.9685,0.7659,0.11748
2026-06-22,P01,L02,48349,46756,1265,476,1251.17,136.57,4727.53,0.8969,0.9671,0.9737,0.8445,0.10111
2026-06-22,P02,L03,37757,34520,1496,487,1173.02,165.3,4223.69,0.8409,0.9143,0.9585,0.7369,0.12235
2026-06-22,P02,L04,21428,19142,765,287,1225.3,141.42,2756.35,0.8784,0.8933,0.9616,0.7545,0.14399
2026-06-22,P03,L05,26416,24738,1393,458,1279.63,101.85,3390.07,0.9173,0.9365,0.9467,0.8132,0.13704
2026-06-22,P03,L06,59868,57865,2214,943,1201.56,154.51,5663.7,0.8613,0.9665,0.9631,0.8018,0.09788
2026-06-23,P01,L01,46383,40741,1635,504,1151.42,206.04,4655.81,0.8254,0.8784,0.9614,0.697,0.11428
2026-06-23,P01,L02,62322,54851,1967,653,1234.47,112.77,6951.33,0.8849,0.8801,0.9654,0.7519,0.12673
2026-06-23,P02,L03,39405,36504,1046,517,1238.32,128.22,4683.96,0.8877,0.9264,0.9721,0.7994,0.12831
2026-06-23,P02,L04,27530,24755,664,271,1253.4,90.87,3757.78,0.8985,0.8992,0.9739,0.7868,0.1518
2026-06-23,P03,L05,39395,35758,843,328,1261.84,64.18,3533.92,0.9045,0.9077,0.977,0.8021,0.09883
2026-06-23,P03,L06,65307,61401,2066,922,1270.08,101.21,6234.58,0.9105,0.9402,0.9674,0.8281,0.10154
2026-06-24,P01,L01,43761,38380,1089,493,1229.88,124.8,4723.25,0.8816,0.877,0.9724,0.7519,0.12307
2026-06-24,P01,L02,54862,50596,1525,628,1183.53,160.14,7043.33,0.8484,0.9222,0.9707,0.7595,0.13921
2026-06-24,P02,L03,36531,33517,1074,307,1244.76,112.44,4210.84,0.8923,0.9175,0.969,0.7933,0.12563
2026-06-24,P02,L04,28044,24510,746,244,1135.78,202.75,2755.34,0.8142,0.874,0.9705,0.6906,0.11242
2026-06-24,P03,L05,32587,28323,1526,501,1171.55,182.48,4466.67,0.8398,0.8692,0.9489,0.6926,0.1577
2026-06-24,P03,L06,59040,54021,1878,684,1271.06,84.66,6061.55,0.9112,0.915,0.9664,0.8057,0.11221
2026-06-25,P01,L01,48202,42581,1704,493,1144.9,217.12,6103.89,0.8207,0.8834,0.9615,0.6971,0.14335
2026-06-25,P01,L02,57562,50783,1609,575,1196.13,159.98,7305.19,0.8574,0.8822,0.9693,0.7332,0.14385
2026-06-25,P02,L03,39131,36886,1136,378,1225.34,154.66,6132.64,0.8784,0.9426,0.9701,0.8032,0.16626
2026-06-25,P02,L04,19643,18465,193,77,1252.65,120.32,2121.23,0.898,0.94,0.9897,0.8354,0.11488
2026-06-25,P03,L05,37464,32454,1127,470,1208.09,133.16,4434.42,0.866,0.8663,0.9664,0.725,0.13664
2026-06-25,P03,L06,66985,59823,3125,1107,1258.4,89.52,10181.17,0.9021,0.8931,0.9504,0.7656,0.17019
2026-06-26,P01,L01,42401,39867,1311,377,1236.91,125.22,4590.66,0.8867,0.9402,0.9682,0.8071,0.11515
2026-06-26,P01,L02,62285,62393,1111,416,1210.19,156.85,6133.06,0.8675,1.0017,0.9825,0.8538,0.0983
2026-06-26,P02,L03,36837,33119,1642,797,1216.57,147.42,5729.02,0.8721,0.8991,0.9528,0.747,0.17298
2026-06-26,P02,L04,23070,20734,695,321,1238.71,119.08,2843.4,0.888,0.8987,0.9676,0.7722,0.13714
2026-06-26,P03,L05,40733,35507,1094,452,1260.95,104.35,3739.82,0.9039,0.8717,0.9701,0.7644,0.10533
2026-06-26,P03,L06,70475,64052,2575,1161,1237.54,142.08,7212.6,0.8871,0.9089,0.9614,0.7751,0.11261
2026-06-27,P01,L01,43484,40709,1471,463,1221.21,130.71,4916.79,0.8754,0.9362,0.9651,0.791,0.12078
2026-06-27,P01,L02,27924,26616,1245,610,844.13,56.04,2423.92,0.6051,0.9532,0.9553,0.551,0.09107
2026-06-27,P02,L03,21530,18511,752,210,857.46,71.98,3209.54,0.6147,0.8598,0.961,0.5078,0.17339
2026-06-27,P02,L04,14766,12835,518,163,904.73,23.57,1433.07,0.6485,0.8692,0.9612,0.5419,0.11165
2026-06-27,P03,L05,14706,14010,507,216,870.8,47.01,1351.72,0.6242,0.9527,0.9651,0.5739,0.09648
2026-06-27,P03,L06,30523,28002,505,173,845.16,43.06,2448.8,0.6059,0.9174,0.9823,0.546,0.08745
2026-06-28,P01,L01,20222,18603,680,312,837.81,80.86,1871.14,0.6006,0.9199,0.9647,0.533,0.10058
2026-06-28,P01,L02,18111,15991,598,269,400.69,34.33,1682.24,0.2872,0.8829,0.964,0.2445,0.1052
2026-06-28,P02,L03,19235,17136,457,193,810.56,57.2,2063.12,0.581,0.8909,0.974,0.5042,0.1204
2026-06-28,P02,L04,13750,13702,405,179,855.94,42.85,1752.53,0.6136,0.9965,0.9713,0.5939,0.1279
2026-06-28,P03,L05,19248,18559,777,342,838.42,86.81,2834.28,0.601,0.9642,0.9598,0.5562,0.15272
2026-06-28,P03,L06,44306,42305,1860,731,1253.77,91.03,6848.65,0.8988,0.9548,0.9579,0.822,0.16189
2026-06-29,P01,L01,43986,39480,955,406,1301.95,42.99,4499.91,0.9333,0.8976,0.9764,0.8179,0.11398
2026-06-29,P01,L02,64692,55643,2644,1044,1240.97,112.3,8179.64,0.8896,0.8601,0.9546,0.7304,0.147
2026-06-29,P02,L03,43199,37438,1373,540,1187.04,157.76,4651.02,0.8509,0.8666,0.9646,0.7114,0.12423
2026-06-29,P02,L04,29132,25758,1088,363,1219.53,136.68,3147.08,0.8742,0.8842,0.9595,0.7416,0.12218
2026-06-29,P03,L05,37090,33364,1770,886,1187.43,162.7,5464.6,0.8512,0.8995,0.9496,0.7271,0.16379
2026-06-29,P03,L06,53177,46204,2560,985,1185.84,164.35,5800.34,0.8501,0.8689,0.9475,0.6998,0.12554
2026-06-30,P01,L01,45997,44631,1312,614,1205.06,152.96,7381.36,0.8638,0.9703,0.9714,0.8143,0.16539
2026-06-30,P01,L02,71156,66482,2687,813,1159.59,218.73,8348.82,0.8312,0.9343,0.9612,0.7465,0.12558
2026-06-30,P02,L03,49565,46079,1559,504,1253.92,86.61,6279.91,0.8989,0.9297,0.9673,0.8083,0.13629
2026-06-30,P02,L04,26842,26332,730,295,1232.42,119.08,2776.17,0.8835,0.981,0.973,0.8433,0.10543
2026-06-30,P03,L05,36136,34156,1107,421,1206.84,159.7,3866.45,0.8651,0.9452,0.9686,0.792,0.1132
2026-06-30,P03,L06,57309,51416,1840,482,1224.1,139.39,7016.02,0.8775,0.8972,0.9654,0.7601,0.13646
2026-07-01,P01,L01,38850,35464,1235,424,1215.04,152.98,4634.55,0.871,0.9128,0.9663,0.7683,0.13068
2026-07-01,P01,L02,56182,52822,2012,767,1241.73,110.1,6448.02,0.8901,0.9402,0.9633,0.8062,0.12207
2026-07-01,P02,L03,41114,38589,662,187,1190.71,153.78,3392.59,0.8536,0.9386,0.9831,0.7876,0.08792
2026-07-01,P02,L04,25878,24863,635,277,1298.63,77.56,3548.29,0.9309,0.9608,0.9751,0.8721,0.14271
2026-07-01,P03,L05,32681,29411,1655,484,1240.51,152.86,4819.28,0.8893,0.8999,0.9467,0.7576,0.16386
2026-07-01,P03,L06,72000,64894,1391,550,1230.24,138.61,5666.25,0.8819,0.9013,0.979,0.7782,0.08732
2026-07-02,P01,L01,42857,38919,1074,393,1278.13,80.4,4094.32,0.9162,0.9081,0.9731,0.8097,0.1052
2026-07-02,P01,L02,66623,63221,1842,568,1233.0,129.33,5858.96,0.8839,0.9489,0.9717,0.815,0.09267
2026-07-02,P02,L03,45455,42028,1593,666,1162.32,174.37,5683.21,0.8332,0.9246,0.9635,0.7423,0.13522
2026-07-02,P02,L04,34330,31380,1580,644,1173.8,194.75,5088.92,0.8414,0.9141,0.9521,0.7323,0.16217
2026-07-02,P03,L05,30325,28641,725,300,1230.69,128.68,4398.15,0.8822,0.9445,0.9753,0.8127,0.15356
2026-07-02,P03,L06,65069,59602,2317,937,1230.36,121.84,5356.3,0.882,0.916,0.9626,0.7776,0.08987
2026-07-03,P01,L01,37657,34303,1250,497,1210.69,151.57,4398.95,0.8679,0.9109,0.9648,0.7628,0.12824
2026-07-03,P01,L02,69725,66617,2687,1193,1208.93,140.54,11391.53,0.8666,0.9554,0.9612,0.7959,0.171
2026-07-03,P02,L03,32724,32230,927,307,1193.26,159.54,4110.94,0.8554,0.9849,0.972,0.8189,0.12755
2026-07-03,P02,L04,28048,25150,1152,571,1285.94,55.69,3320.98,0.9218,0.8967,0.9562,0.7904,0.13205
2026-07-03,P03,L05,29550,25696,948,324,1207.14,123.41,3814.97,0.8653,0.8696,0.9644,0.7257,0.14847
2026-07-03,P03,L06,70944,61965,1965,770,1127.88,204.94,6106.48,0.8085,0.8734,0.9693,0.6845,0.09855
2026-07-04,P01,L01,29013,25381,665,313,1322.38,18.31,3451.24,0.9479,0.8748,0.9745,0.8081,0.13598
2026-07-04,P01,L02,38344,33619,1313,515,781.37,85.04,4643.01,0.5601,0.8768,0.9624,0.4726,0.13811
2026-07-04,P02,L03,12073,10720,517,250,426.99,38.01,1188.77,0.3061,0.8879,0.954,0.2593,0.11089
2026-07-04,P02,L04,16000,15679,445,147,888.39,39.41,2329.31,0.6368,0.9799,0.9724,0.6068,0.14856
2026-07-04,P03,L05,9980,8527,345,120,410.04,43.06,957.32,0.2939,0.8544,0.9611,0.2414,0.11227
2026-07-04,P03,L06,11118,10567,483,97,402.12,40.35,1956.28,0.2883,0.9504,0.9563,0.262,0.18513
2026-07-05,P01,L01,30443,29256,1064,500,827.77,73.84,2827.04,0.5934,0.961,0.9649,0.5502,0.09663
2026-07-05,P01,L02,28432,26638,923,349,898.01,19.39,3064.93,0.6437,0.9369,0.9665,0.5829,0.11506
2026-07-05,P02,L03,20028,17787,630,332,849.17,63.86,2204.25,0.6087,0.8881,0.9658,0.5221,0.12392
2026-07-05,P02,L04,7476,6398,119,29,415.16,32.45,705.36,0.2976,0.8558,0.9817,0.25,0.11025
2026-07-05,P03,L05,8325,7725,298,146,382.09,68.51,1367.07,0.2739,0.9279,0.9629,0.2447,0.17697
2026-07-05,P03,L06,29831,25315,712,227,889.8,32.74,2848.08,0.6378,0.8486,0.9726,0.5265,0.11251
2026-07-06,P01,L01,48541,44805,1332,498,1177.68,164.01,5577.34,0.8442,0.923,0.9711,0.7567,0.12448
2026-07-06,P01,L02,60139,55253,1046,420,1311.82,56.65,4665.68,0.9404,0.9188,0.9814,0.8479,0.08444
2026-07-06,P02,L03,37715,34200,921,355,1206.37,153.46,4374.51,0.8648,0.9068,0.9738,0.7636,0.12791
2026-07-06,P02,L04,27418,25481,550,148,1251.86,118.3,2702.5,0.8974,0.9294,0.9789,0.8164,0.10606
2026-07-06,P03,L05,34253,31960,934,317,1216.91,164.03,4097.59,0.8723,0.9331,0.9716,0.7908,0.12821
2026-07-06,P03,L06,69587,66849,1772,838,1313.13,42.22,7186.6,0.9413,0.9607,0.9742,0.8809,0.1075
2026-07-07,P01,L01,51810,48670,1509,383,1225.57,142.31,5219.86,0.8785,0.9394,0.9699,0.8005,0.10725
2026-07-07,P01,L02,57373,55445,1417,540,1308.79,57.33,5058.49,0.9382,0.9664,0.9751,0.8841,0.09123
2026-07-07,P02,L03,42052,39987,1891,729,1297.74,81.2,4827.12,0.9303,0.9509,0.9548,0.8447,0.12072
2026-07-07,P02,L04,32030,28698,957,362,1160.37,197.81,3729.2,0.8318,0.896,0.9677,0.7212,0.12995
2026-07-07,P03,L05,38442,35840,1432,525,1265.73,82.81,5143.79,0.9073,0.9323,0.9616,0.8134,0.14352
2026-07-07,P03,L06,68571,64705,2248,1014,1205.21,119.26,9821.53,0.8639,0.9436,0.9664,0.7879,0.15179
2026-07-08,P01,L01,40034,36290,1461,484,1213.08,129.95,5044.99,0.8696,0.9065,0.9613,0.7578,0.13902
2026-07-08,P01,L02,69609,63683,2273,978,1230.17,136.07,8557.61,0.8818,0.9149,0.9655,0.779,0.13438
2026-07-08,P02,L03,40221,37198,1064,367,1291.8,51.54,4618.75,0.926,0.9248,0.9722,0.8326,0.12417
2026-07-08,P02,L04,28274,27538,1111,542,1195.9,157.33,3266.08,0.8573,0.974,0.9612,0.8026,0.1186
2026-07-08,P03,L05,33183,30037,1100,536,1198.02,152.38,3732.66,0.8588,0.9052,0.9647,0.7499,0.12427
2026-07-08,P03,L06,58824,51465,2377,720,1311.58,69.86,6519.56,0.9402,0.8749,0.9559,0.7863,0.12668
2026-07-09,P01,L01,50208,46238,1282,318,1220.74,135.3,4235.58,0.8751,0.9209,0.973,0.7841,0.0916
2026-07-09,P01,L02,69898,61577,2224,1053,1241.64,112.32,7165.24,0.8901,0.881,0.9651,0.7568,0.11636
2026-07-09,P02,L03,46439,44637,1601,547,1233.66,131.03,5206.29,0.8843,0.9612,0.9654,0.8206,0.11664
2026-07-09,P02,L04,26321,24937,617,213,1208.64,144.91,2829.22,0.8664,0.9474,0.9759,0.801,0.11345
2026-07-09,P03,L05,35558,33257,714,229,1273.2,84.08,3701.84,0.9127,0.9353,0.979,0.8357,0.11131
2026-07-09,P03,L06,67977,66486,2072,624,1265.02,115.22,9346.93,0.9068,0.9781,0.9698,0.8601,0.14058
2026-07-10,P01,L01,38522,34368,1146,396,1222.48,130.79,3411.67,0.8763,0.8922,0.9677,0.7566,0.09927
2026-07-10,P01,L02,78841,75612,759,259,1173.39,165.79,7192.49,0.8411,0.959,0.9901,0.7987,0.09512
2026-07-10,P02,L03,42570,40192,1331,527,1259.07,90.28,4927.08,0.9026,0.9441,0.9679,0.8248,0.12259
2026-07-10,P02,L04,25999,23136,648,283,1258.42,90.27,2502.43,0.9021,0.8899,0.9728,0.7809,0.10816
2026-07-10,P03,L05,27165,25059,879,209,1248.64,105.8,3816.23,0.8951,0.9225,0.9661,0.7977,0.15229
2026-07-10,P03,L06,51795,46782,1484,529,1293.07,63.6,4694.51,0.9269,0.9032,0.9693,0.8115,0.10035
2026-07-11,P01,L01,12580,11906,362,196,405.0,56.74,1693.63,0.2903,0.9464,0.9705,0.2667,0.14225
2026-07-11,P01,L02,18288,18071,784,216,410.84,34.52,2487.72,0.2945,0.9881,0.9584,0.2789,0.13766
2026-07-11,P02,L03,9662,9602,133,51,399.21,53.88,810.45,0.2862,0.9938,0.9863,0.2805,0.0844
2026-07-11,P02,L04,9262,7894,304,122,443.66,9.4,826.39,0.318,0.8523,0.9629,0.261,0.10469
2026-07-11,P03,L05,19052,18702,540,175,857.22,57.6,1899.14,0.6145,0.9816,0.9719,0.5863,0.10155
2026-07-11,P03,L06,34246,31566,933,213,868.58,48.24,3936.97,0.6226,0.9217,0.9713,0.5574,0.12472
2026-07-12,P01,L01,28542,25000,1050,504,823.63,85.85,3100.09,0.5904,0.8759,0.9597,0.4963,0.124
2026-07-12,P01,L02,32782,31896,554,263,833.92,67.46,4311.29,0.5978,0.973,0.9829,0.5717,0.13517
2026-07-12,P02,L03,11019,9474,84,19,431.38,13.48,907.86,0.3092,0.8598,0.9912,0.2635,0.09583
2026-07-12,P02,L04,12334,11244,474,207,787.62,101.36,1712.85,0.5646,0.9116,0.9595,0.4939,0.15233
2026-07-12,P03,L05,7814,7321,78,19,439.52,8.98,873.09,0.3151,0.9369,0.9895,0.2921,0.11926
2026-07-12,P03,L06,15314,14197,486,103,405.21,59.79,2296.82,0.2905,0.9271,0.9669,0.2604,0.16178
2026-07-13,P01,L01,50058,46936,2008,992,1253.11,134.72,7225.69,0.8983,0.9376,0.959,0.8077,0.15395
2026-07-13,P01,L02,70839,64984,1622,525,1194.19,164.48,6272.77,0.8561,0.9173,0.9756,0.7662,0.09653
2026-07-13,P02,L03,43651,39509,959,368,1210.73,144.03,3769.82,0.8679,0.9051,0.9763,0.7669,0.09542
2026-07-13,P02,L04,26011,23758,834,282,1213.38,108.0,2581.45,0.8698,0.9134,0.9661,0.7675,0.10866
2026-07-13,P03,L05,39935,37747,854,352,1242.88,141.61,4208.43,0.891,0.9452,0.9779,0.8235,0.11149
2026-07-13,P03,L06,70616,62763,2042,842,1225.91,150.04,5359.52,0.8788,0.8888,0.9685,0.7565,0.08539
2026-07-14,P01,L01,45869,45146,1653,621,1198.31,140.55,5363.67,0.859,0.9842,0.9647,0.8156,0.11881
2026-07-14,P01,L02,66168,59458,2294,1083,1166.25,184.78,5147.94,0.836,0.8986,0.9629,0.7233,0.08658
2026-07-14,P02,L03,49092,45636,1536,538,1183.61,166.09,4173.15,0.8485,0.9296,0.9674,0.7631,0.09144
2026-07-14,P02,L04,26102,23233,897,430,1153.79,196.15,2797.74,0.8271,0.8901,0.9628,0.7088,0.12042
2026-07-14,P03,L05,37616,33180,726,180,1241.04,116.69,3771.43,0.8896,0.8821,0.9786,0.7679,0.11367
2026-07-14,P03,L06,62255,56908,2022,910,1284.3,94.34,6778.14,0.9206,0.9141,0.9657,0.8127,0.11911
2026-07-15,P01,L01,44843,41256,850,338,1250.98,78.58,4049.57,0.8968,0.92,0.9798,0.8084,0.09816
2026-07-15,P01,L02,59234,52218,1991,646,1225.59,123.43,6924.88,0.8786,0.8816,0.9633,0.7461,0.13261
2026-07-15,P02,L03,42184,41113,1040,429,1210.14,151.89,5844.04,0.8675,0.9746,0.9753,0.8246,0.14215
2026-07-15,P02,L04,34003,30939,975,352,1247.61,106.54,4464.99,0.8943,0.9099,0.9694,0.7889,0.14432
2026-07-15,P03,L05,44136,40383,1519,529,1227.43,102.31,4788.6,0.8799,0.915,0.9637,0.7759,0.11858
2026-07-15,P03,L06,63996,56114,2204,813,1253.19,101.56,5857.45,0.8983,0.8768,0.9622,0.7579,0.10438
2026-07-16,P01,L01,49831,47703,864,326,1234.17,121.41,5913.81,0.8847,0.9573,0.9822,0.8319,0.12397
2026-07-16,P01,L02,72082,70716,2558,1037,1214.35,166.51,10512.74,0.8705,0.981,0.9651,0.8242,0.14866
2026-07-16,P02,L03,38799,34506,1468,401,1257.07,118.87,4057.51,0.9011,0.8894,0.9592,0.7687,0.11759
2026-07-16,P02,L04,27733,25167,669,243,1270.5,102.84,3674.47,0.9108,0.9075,0.9741,0.8051,0.146
2026-07-16,P03,L05,29532,28547,849,383,1231.85,143.05,4256.23,0.8831,0.9666,0.9711,0.8289,0.1491
2026-07-16,P03,L06,71108,63885,2686,1115,1238.76,115.09,6957.19,0.888,0.8984,0.9597,0.7656,0.1089
2026-07-17,P01,L01,39219,36395,718,325,1286.34,64.33,4031.59,0.9221,0.928,0.9807,0.8392,0.11077
2026-07-17,P01,L02,64626,58803,2149,619,1216.82,132.59,7506.54,0.8723,0.9099,0.9647,0.7657,0.12766
2026-07-17,P02,L03,42444,38518,2185,997,1228.45,129.8,6692.03,0.8806,0.9075,0.9463,0.7563,0.17374
2026-07-17,P02,L04,27596,25235,525,227,1158.32,193.95,2486.16,0.8303,0.9144,0.9796,0.7438,0.09852
2026-07-17,P03,L05,39542,36249,1285,620,1174.8,163.26,4780.75,0.8422,0.9167,0.9658,0.7456,0.13189
2026-07-17,P03,L06,70754,69435,2720,767,1189.61,163.04,7505.79,0.8528,0.9814,0.9623,0.8053,0.1081
2026-07-18,P01,L01,24716,21917,849,343,797.97,102.06,2738.62,0.572,0.8868,0.9627,0.4883,0.12495
2026-07-18,P01,L02,13838,12005,97,51,376.57,73.36,1140.32,0.2699,0.8675,0.992,0.2323,0.09499
2026-07-18,P02,L03,12292,10790,517,196,400.7,54.47,1416.06,0.2872,0.8778,0.9543,0.2406,0.13124
2026-07-18,P02,L04,6494,6047,40,10,428.63,26.43,576.4,0.3073,0.9312,0.9934,0.2842,0.09532
2026-07-18,P03,L05,8995,9000,63,22,421.75,28.02,979.12,0.3023,1.0006,0.993,0.3004,0.10879
2026-07-19,P01,L02,57903,50536,1555,629,1238.87,113.68,6678.02,0.8881,0.8728,0.9701,0.7519,0.13214
2026-07-19,P02,L03,22656,20380,616,249,863.28,38.59,3117.87,0.6188,0.8995,0.9707,0.5403,0.15299
2026-07-19,P02,L04,9411,8285,373,75,397.63,54.77,1167.77,0.285,0.8804,0.9569,0.2401,0.14095
2026-07-19,P03,L05,8508,7540,235,53,382.6,67.5,873.31,0.2743,0.8862,0.9698,0.2357,0.11582
2026-07-19,P03,L06,13441,12011,36,10,410.03,49.3,763.72,0.2939,0.8936,0.997,0.2619,0.06359
2026-07-20,P01,L01,49625,44893,1461,676,1248.38,129.44,4693.77,0.8949,0.9046,0.9685,0.784,0.10455
2026-07-20,P01,L02,66196,56823,1896,910,1278.26,79.0,8337.3,0.9163,0.8584,0.9677,0.7612,0.14672
2026-07-20,P02,L03,43462,39349,1665,760,1194.27,143.93,4735.4,0.8561,0.9054,0.9594,0.7436,0.12034
2026-07-20,P02,L04,28486,26297,1104,482,1238.68,95.81,2836.66,0.8879,0.9232,0.9597,0.7867,0.10787
2026-07-20,P03,L05,37254,33697,1770,558,1322.18,58.17,4949.61,0.9478,0.9045,0.9501,0.8145,0.14689
2026-07-20,P03,L06,60493,58230,1848,638,1245.28,92.59,7163.55,0.8927,0.9626,0.9692,0.8329,0.12302
2026-07-21,P01,L01,54361,51642,1689,678,1245.52,123.64,5005.8,0.8928,0.95,0.9683,0.8213,0.09693
2026-07-21,P01,L02,60930,56594,2109,948,1324.81,30.58,6474.76,0.9497,0.9288,0.9641,0.8504,0.11441
