shift_record_id,production_date,plant_id,line_id,shift_id,planned_output,good_output,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,labor_hours,energy_kwh,oee_estimate,supervisor_id,source_system
SHIFT-20260621-L05-A_Day,2026-06-21,P03,L05,A_Day,10548,9795,118,42,434.54,28.55,41.52,791.61,0.8678,SUPV-009,MES_SHIFT
SHIFT-20260622-L01-A_Day,2026-06-22,P01,L01,A_Day,14435,13111,388,144,410.65,39.46,47.43,1524.51,0.8021,SUPV-004,MES_SHIFT
SHIFT-20260622-L01-B_Evening,2026-06-22,P01,L01,B_Evening,13461,11428,282,97,408.58,36.84,42.61,1307.6,0.746,SUPV-008,MES_SHIFT
SHIFT-20260622-L01-C_Night,2026-06-22,P01,L01,C_Night,13262,11192,492,167,451.51,4.91,46.28,1365.69,0.8194,SUPV-014,MES_SHIFT
SHIFT-20260622-L02-A_Day,2026-06-22,P01,L02,A_Day,20011,19625,440,232,409.7,55.3,39.9,1539.86,0.8641,SUPV-015,MES_SHIFT
SHIFT-20260622-L02-B_Evening,2026-06-22,P01,L02,B_Evening,13976,14068,427,102,427.08,30.66,47.05,2178.0,0.9245,SUPV-006,MES_SHIFT
SHIFT-20260622-L02-C_Night,2026-06-22,P01,L02,C_Night,14362,13063,398,142,414.39,50.61,42.71,1009.67,0.8105,SUPV-002,MES_SHIFT
SHIFT-20260622-L03-A_Day,2026-06-22,P02,L03,A_Day,14645,13933,456,242,384.85,58.46,47.66,1453.95,0.7874,SUPV-009,MES_SHIFT
SHIFT-20260622-L03-B_Evening,2026-06-22,P02,L03,B_Evening,12840,11363,353,91,393.06,50.64,41.67,1284.17,0.7481,SUPV-011,MES_SHIFT
SHIFT-20260622-L03-C_Night,2026-06-22,P02,L03,C_Night,10272,9224,687,154,395.12,56.2,41.99,1485.58,0.763,SUPV-014,MES_SHIFT
SHIFT-20260622-L04-A_Day,2026-06-22,P02,L04,A_Day,8715,8162,123,43,425.95,39.05,45.75,1302.62,0.8579,SUPV-012,MES_SHIFT
SHIFT-20260622-L04-B_Evening,2026-06-22,P02,L04,B_Evening,6377,5589,268,119,395.07,59.87,46.17,521.16,0.7446,SUPV-005,MES_SHIFT
SHIFT-20260622-L04-C_Night,2026-06-22,P02,L04,C_Night,6336,5391,374,125,404.28,42.5,38.75,932.56,0.7397,SUPV-017,MES_SHIFT
SHIFT-20260622-L05-A_Day,2026-06-22,P03,L05,A_Day,8178,7956,509,130,461.5,0,47.71,1163.16,0.9655,SUPV-012,MES_SHIFT
SHIFT-20260622-L05-B_Evening,2026-06-22,P03,L05,B_Evening,9400,9060,451,120,427.27,30.55,38.76,1454.45,0.8856,SUPV-014,MES_SHIFT
SHIFT-20260622-L05-C_Night,2026-06-22,P03,L05,C_Night,8838,7722,433,208,390.86,71.3,45.04,772.46,0.7344,SUPV-009,MES_SHIFT
SHIFT-20260622-L06-A_Day,2026-06-22,P03,L06,A_Day,19327,19139,551,256,379.19,65.87,38.53,1438.92,0.8075,SUPV-017,MES_SHIFT
SHIFT-20260622-L06-B_Evening,2026-06-22,P03,L06,B_Evening,23076,22080,704,371,413.51,45.4,41.48,1622.66,0.8509,SUPV-006,MES_SHIFT
SHIFT-20260622-L06-C_Night,2026-06-22,P03,L06,C_Night,17465,16646,959,316,408.87,43.24,46.47,2602.12,0.8381,SUPV-007,MES_SHIFT
SHIFT-20260623-L01-A_Day,2026-06-23,P01,L01,A_Day,14921,13500,545,126,353.3,98.82,46.05,1549.4,0.6874,SUPV-003,MES_SHIFT
SHIFT-20260623-L01-B_Evening,2026-06-23,P01,L01,B_Evening,14064,12763,530,204,407.69,45.56,43.2,1775.99,0.7956,SUPV-010,MES_SHIFT
SHIFT-20260623-L01-C_Night,2026-06-23,P01,L01,C_Night,17398,14478,560,174,390.43,61.65,40.22,1330.42,0.6987,SUPV-014,MES_SHIFT
SHIFT-20260623-L02-A_Day,2026-06-23,P01,L02,A_Day,19064,16501,379,120,417.05,31.23,39.31,2018.66,0.7763,SUPV-018,MES_SHIFT
SHIFT-20260623-L02-B_Evening,2026-06-23,P01,L02,B_Evening,24784,20854,702,330,416.48,42.02,44.98,2771.17,0.7536,SUPV-016,MES_SHIFT
SHIFT-20260623-L02-C_Night,2026-06-23,P01,L02,C_Night,18474,17496,886,203,400.93,39.52,40.97,2161.49,0.8166,SUPV-003,MES_SHIFT
SHIFT-20260623-L03-A_Day,2026-06-23,P02,L03,A_Day,11179,10712,291,133,392.04,51.3,40.59,1207.94,0.8079,SUPV-016,MES_SHIFT
SHIFT-20260623-L03-B_Evening,2026-06-23,P02,L03,B_Evening,13566,12075,270,139,397.74,60.46,38.31,1678.59,0.7613,SUPV-001,MES_SHIFT
SHIFT-20260623-L03-C_Night,2026-06-23,P02,L03,C_Night,14660,13717,485,245,448.54,16.46,43.58,1797.44,0.9026,SUPV-013,MES_SHIFT
SHIFT-20260623-L04-A_Day,2026-06-23,P02,L04,A_Day,10515,9122,69,13,401.05,47.55,46.83,1236.55,0.7482,SUPV-004,MES_SHIFT
SHIFT-20260623-L04-B_Evening,2026-06-23,P02,L04,B_Evening,9238,8362,384,197,419.84,30.42,44.22,1358.62,0.8173,SUPV-018,MES_SHIFT
SHIFT-20260623-L04-C_Night,2026-06-23,P02,L04,C_Night,7777,7271,211,61,432.52,12.9,47.4,1162.61,0.8696,SUPV-004,MES_SHIFT
SHIFT-20260623-L05-A_Day,2026-06-23,P03,L05,A_Day,14138,12235,143,50,429.66,6.46,39.22,1179.39,0.7996,SUPV-002,MES_SHIFT
SHIFT-20260623-L05-B_Evening,2026-06-23,P03,L05,B_Evening,12000,11916,162,67,420.03,23.59,38.8,1281.79,0.897,SUPV-003,MES_SHIFT
SHIFT-20260623-L05-C_Night,2026-06-23,P03,L05,C_Night,13257,11607,538,211,412.15,34.14,45.73,1072.74,0.776,SUPV-013,MES_SHIFT
SHIFT-20260623-L06-A_Day,2026-06-23,P03,L06,A_Day,21221,19482,706,301,410.32,38.96,41.33,1941.98,0.8101,SUPV-009,MES_SHIFT
SHIFT-20260623-L06-B_Evening,2026-06-23,P03,L06,B_Evening,27050,25359,604,279,420.78,36.23,43.89,2712.51,0.8483,SUPV-008,MES_SHIFT
SHIFT-20260623-L06-C_Night,2026-06-23,P03,L06,C_Night,17036,16560,756,342,438.98,26.02,46.88,1580.09,0.9177,SUPV-009,MES_SHIFT
SHIFT-20260624-L01-A_Day,2026-06-24,P01,L01,A_Day,15916,14855,345,158,459.37,0.7,41.15,1504.21,0.922,SUPV-018,MES_SHIFT
SHIFT-20260624-L01-B_Evening,2026-06-24,P01,L01,B_Evening,16075,13561,398,212,384.78,74.08,46.69,2256.04,0.6981,SUPV-002,MES_SHIFT
SHIFT-20260624-L01-C_Night,2026-06-24,P01,L01,C_Night,11770,9964,346,123,385.73,50.02,38.68,963.0,0.7022,SUPV-012,MES_SHIFT
SHIFT-20260624-L02-A_Day,2026-06-24,P01,L02,A_Day,17424,15256,789,345,386.68,65.4,42.21,2535.01,0.7281,SUPV-002,MES_SHIFT
SHIFT-20260624-L02-B_Evening,2026-06-24,P01,L02,B_Evening,20575,18672,185,54,414.11,23.98,41.36,2302.55,0.8082,SUPV-017,MES_SHIFT
SHIFT-20260624-L02-C_Night,2026-06-24,P01,L02,C_Night,16863,16668,551,229,382.74,70.76,38.02,2205.77,0.8136,SUPV-014,MES_SHIFT
SHIFT-20260624-L03-A_Day,2026-06-24,P02,L03,A_Day,11760,10917,262,93,429.82,7.26,42.75,1368.05,0.8581,SUPV-006,MES_SHIFT
SHIFT-20260624-L03-B_Evening,2026-06-24,P02,L03,B_Evening,12219,10223,223,64,377.71,82.16,46.26,1040.06,0.6796,SUPV-003,MES_SHIFT
SHIFT-20260624-L03-C_Night,2026-06-24,P02,L03,C_Night,12552,12377,589,150,437.23,23.02,46.51,1802.72,0.9272,SUPV-008,MES_SHIFT
SHIFT-20260624-L04-A_Day,2026-06-24,P02,L04,A_Day,8926,7954,306,67,434.66,21.58,41.65,848.35,0.833,SUPV-010,MES_SHIFT
SHIFT-20260624-L04-B_Evening,2026-06-24,P02,L04,B_Evening,10077,9120,157,39,367.62,82.12,44.36,1189.94,0.7155,SUPV-007,MES_SHIFT
SHIFT-20260624-L04-C_Night,2026-06-24,P02,L04,C_Night,9041,7436,283,138,333.5,99.05,46.54,717.05,0.5899,SUPV-003,MES_SHIFT
SHIFT-20260624-L05-A_Day,2026-06-24,P03,L05,A_Day,11633,10274,525,163,405.97,58.72,46.16,1625.6,0.7711,SUPV-007,MES_SHIFT
SHIFT-20260624-L05-B_Evening,2026-06-24,P03,L05,B_Evening,10366,8531,547,153,376.21,66.78,47.69,1522.64,0.6658,SUPV-010,MES_SHIFT
SHIFT-20260624-L05-C_Night,2026-06-24,P03,L05,C_Night,10588,9518,454,185,389.37,56.98,43.36,1318.43,0.7527,SUPV-017,MES_SHIFT
SHIFT-20260624-L06-A_Day,2026-06-24,P03,L06,A_Day,20043,17683,434,173,445.36,19.64,46.73,1847.36,0.845,SUPV-012,MES_SHIFT
SHIFT-20260624-L06-B_Evening,2026-06-24,P03,L06,B_Evening,23084,21019,856,196,416.73,38.78,38.8,2182.08,0.816,SUPV-006,MES_SHIFT
SHIFT-20260624-L06-C_Night,2026-06-24,P03,L06,C_Night,15913,15319,588,315,408.97,26.25,40.84,2032.11,0.8467,SUPV-002,MES_SHIFT
SHIFT-20260625-L01-A_Day,2026-06-25,P01,L01,A_Day,18269,16629,554,112,386.69,70.4,43.45,2531.18,0.7569,SUPV-008,MES_SHIFT
SHIFT-20260625-L01-B_Evening,2026-06-25,P01,L01,B_Evening,16370,15061,540,228,408.71,50.27,47.08,2118.21,0.8087,SUPV-014,MES_SHIFT
SHIFT-20260625-L01-C_Night,2026-06-25,P01,L01,C_Night,13563,10891,610,153,349.5,96.46,40.2,1454.49,0.6035,SUPV-001,MES_SHIFT
SHIFT-20260625-L02-A_Day,2026-06-25,P01,L02,A_Day,14798,12519,200,74,347.09,97.73,39.36,1907.33,0.6315,SUPV-016,MES_SHIFT
SHIFT-20260625-L02-B_Evening,2026-06-25,P01,L02,B_Evening,21175,19974,844,193,417.83,37.35,43.73,2524.56,0.8476,SUPV-007,MES_SHIFT
SHIFT-20260625-L02-C_Night,2026-06-25,P01,L02,C_Night,21589,18290,565,308,431.21,24.9,44.8,2873.31,0.7856,SUPV-006,MES_SHIFT
SHIFT-20260625-L03-A_Day,2026-06-25,P02,L03,A_Day,15041,14747,454,125,435.28,22.4,41.44,2398.09,0.9178,SUPV-016,MES_SHIFT
SHIFT-20260625-L03-B_Evening,2026-06-25,P02,L03,B_Evening,11705,10477,310,162,390.66,66.66,43.25,1513.11,0.752,SUPV-005,MES_SHIFT
SHIFT-20260625-L03-C_Night,2026-06-25,P02,L03,C_Night,12385,11662,372,91,399.4,65.6,41.3,2221.44,0.8088,SUPV-007,MES_SHIFT
SHIFT-20260625-L04-A_Day,2026-06-25,P02,L04,A_Day,6394,5824,0,0,451.62,13.38,46.22,754.13,0.8846,SUPV-005,MES_SHIFT
SHIFT-20260625-L04-B_Evening,2026-06-25,P02,L04,B_Evening,6430,5872,82,35,404.27,47.72,44.87,578.96,0.794,SUPV-015,MES_SHIFT
SHIFT-20260625-L04-C_Night,2026-06-25,P02,L04,C_Night,6819,6769,111,42,396.76,59.22,44.83,788.14,0.847,SUPV-004,MES_SHIFT
SHIFT-20260625-L05-A_Day,2026-06-25,P03,L05,A_Day,12573,11415,210,83,373.06,65.79,41.44,1394.76,0.7284,SUPV-014,MES_SHIFT
SHIFT-20260625-L05-B_Evening,2026-06-25,P03,L05,B_Evening,12688,10771,505,253,426.6,38.4,45.84,1847.33,0.7788,SUPV-014,MES_SHIFT
SHIFT-20260625-L05-C_Night,2026-06-25,P03,L05,C_Night,12203,10268,412,134,408.43,28.96,45.6,1192.33,0.7391,SUPV-015,MES_SHIFT
SHIFT-20260625-L06-A_Day,2026-06-25,P03,L06,A_Day,25093,22119,963,268,402.13,52.05,39.16,3729.25,0.7623,SUPV-013,MES_SHIFT
SHIFT-20260625-L06-B_Evening,2026-06-25,P03,L06,B_Evening,21274,17666,1056,404,431.51,17.99,43.04,2958.15,0.7706,SUPV-017,MES_SHIFT
SHIFT-20260625-L06-C_Night,2026-06-25,P03,L06,C_Night,20618,20038,1106,435,424.76,19.49,39.31,3493.77,0.8878,SUPV-008,MES_SHIFT
SHIFT-20260626-L01-A_Day,2026-06-26,P01,L01,A_Day,13970,13762,435,140,427.1,32.55,46.76,1708.37,0.9048,SUPV-010,MES_SHIFT
SHIFT-20260626-L01-B_Evening,2026-06-26,P01,L01,B_Evening,12119,11795,142,51,393.23,64.17,43.76,1230.82,0.823,SUPV-012,MES_SHIFT
SHIFT-20260626-L01-C_Night,2026-06-26,P01,L01,C_Night,16312,14310,734,186,416.58,28.5,39.6,1651.48,0.7859,SUPV-010,MES_SHIFT
SHIFT-20260626-L02-A_Day,2026-06-26,P01,L02,A_Day,24970,25737,0,0,396.31,62.62,45.85,2713.54,0.8785,SUPV-007,MES_SHIFT
SHIFT-20260626-L02-B_Evening,2026-06-26,P01,L02,B_Evening,19074,18384,715,209,405.76,54.85,40.89,1807.12,0.841,SUPV-004,MES_SHIFT
SHIFT-20260626-L02-C_Night,2026-06-26,P01,L02,C_Night,18241,18272,396,207,408.12,39.38,39.99,1612.4,0.8792,SUPV-012,MES_SHIFT
SHIFT-20260626-L03-A_Day,2026-06-26,P02,L03,A_Day,11614,11434,287,134,389.24,61.02,41.68,1965.65,0.8241,SUPV-010,MES_SHIFT
SHIFT-20260626-L03-B_Evening,2026-06-26,P02,L03,B_Evening,11575,10704,758,387,465,0,44.3,1950.66,0.9248,SUPV-007,MES_SHIFT
SHIFT-20260626-L03-C_Night,2026-06-26,P02,L03,C_Night,13648,10981,597,276,362.32,86.4,45.36,1812.71,0.6269,SUPV-017,MES_SHIFT
SHIFT-20260626-L04-A_Day,2026-06-26,P02,L04,A_Day,9008,7672,228,89,419.87,30.35,39.59,1069.32,0.769,SUPV-012,MES_SHIFT
SHIFT-20260626-L04-B_Evening,2026-06-26,P02,L04,B_Evening,7293,6774,164,83,388.27,76.73,43.92,981.78,0.7756,SUPV-009,MES_SHIFT
SHIFT-20260626-L04-C_Night,2026-06-26,P02,L04,C_Night,6769,6288,303,149,430.57,12.0,39.27,792.3,0.8602,SUPV-009,MES_SHIFT
SHIFT-20260626-L05-A_Day,2026-06-26,P03,L05,A_Day,13744,11881,295,119,410.88,41.43,41.99,944.46,0.7638,SUPV-005,MES_SHIFT
SHIFT-20260626-L05-B_Evening,2026-06-26,P03,L05,B_Evening,13703,11788,346,100,411.34,40.53,43.73,1685.58,0.761,SUPV-004,MES_SHIFT
SHIFT-20260626-L05-C_Night,2026-06-26,P03,L05,C_Night,13286,11838,453,233,438.73,22.4,41.09,1109.78,0.8407,SUPV-015,MES_SHIFT
SHIFT-20260626-L06-A_Day,2026-06-26,P03,L06,A_Day,19972,18744,391,129,432.67,25.47,42.97,1311.07,0.8733,SUPV-013,MES_SHIFT
SHIFT-20260626-L06-B_Evening,2026-06-26,P03,L06,B_Evening,22228,19849,565,285,440.54,22.68,43.87,2227.8,0.846,SUPV-002,MES_SHIFT
SHIFT-20260626-L06-C_Night,2026-06-26,P03,L06,C_Night,28275,25459,1619,747,364.33,93.93,38.07,3673.73,0.7055,SUPV-008,MES_SHIFT
SHIFT-20260627-L01-A_Day,2026-06-27,P01,L01,A_Day,14872,14273,574,198,409.03,40.61,44.88,2052.39,0.8442,SUPV-007,MES_SHIFT
SHIFT-20260627-L01-B_Evening,2026-06-27,P01,L01,B_Evening,14479,12498,340,88,411.53,41.44,41.74,847.23,0.7639,SUPV-002,MES_SHIFT
SHIFT-20260627-L01-C_Night,2026-06-27,P01,L01,C_Night,14133,13938,557,177,400.65,48.65,41.42,2017.16,0.8497,SUPV-013,MES_SHIFT
SHIFT-20260627-L02-A_Day,2026-06-27,P01,L02,A_Day,14216,14105,655,291,452.65,0,42.27,1381.69,0.9658,SUPV-002,MES_SHIFT
SHIFT-20260627-L02-B_Evening,2026-06-27,P01,L02,B_Evening,13708,12511,590,319,391.48,56.04,40.95,1042.23,0.7684,SUPV-002,MES_SHIFT
SHIFT-20260627-L03-A_Day,2026-06-27,P02,L03,A_Day,10665,9117,271,90,432.92,31.52,38.12,1586.13,0.7959,SUPV-005,MES_SHIFT
SHIFT-20260627-L03-C_Night,2026-06-27,P02,L03,C_Night,10865,9394,481,120,424.54,40.46,47.82,1623.41,0.7894,SUPV-003,MES_SHIFT
SHIFT-20260627-L04-B_Evening,2026-06-27,P02,L04,B_Evening,8644,7143,308,68,463.3,0,43.52,914.96,0.8233,SUPV-014,MES_SHIFT
SHIFT-20260627-L04-C_Night,2026-06-27,P02,L04,C_Night,6122,5692,210,95,441.43,23.57,40.7,518.11,0.8826,SUPV-001,MES_SHIFT
SHIFT-20260627-L05-A_Day,2026-06-27,P03,L05,A_Day,6684,6669,274,149,459.06,0,39.24,685.24,0.985,SUPV-013,MES_SHIFT
SHIFT-20260627-L05-B_Evening,2026-06-27,P03,L05,B_Evening,8022,7341,233,67,411.74,47.01,42.26,666.48,0.8103,SUPV-013,MES_SHIFT
SHIFT-20260627-L06-A_Day,2026-06-27,P03,L06,A_Day,17195,15787,200,70,431.02,22.02,47.42,1408.17,0.851,SUPV-016,MES_SHIFT
SHIFT-20260627-L06-B_Evening,2026-06-27,P03,L06,B_Evening,13328,12215,305,103,414.14,21.04,39.73,1040.63,0.8162,SUPV-016,MES_SHIFT
SHIFT-20260628-L01-A_Day,2026-06-28,P01,L01,A_Day,9221,8819,332,151,442.34,19.04,44.55,944.11,0.9098,SUPV-008,MES_SHIFT
SHIFT-20260628-L01-B_Evening,2026-06-28,P01,L01,B_Evening,11001,9784,348,161,395.47,61.83,44.24,927.03,0.7564,SUPV-016,MES_SHIFT
SHIFT-20260628-L02-C_Night,2026-06-28,P01,L02,C_Night,18111,15991,598,269,400.69,34.33,43.18,1682.24,0.7608,SUPV-006,MES_SHIFT
SHIFT-20260628-L03-A_Day,2026-06-28,P02,L03,A_Day,9599,8575,216,117,356.81,57.2,42.26,1018.63,0.6855,SUPV-006,MES_SHIFT
SHIFT-20260628-L03-C_Night,2026-06-28,P02,L03,C_Night,9636,8561,241,76,453.76,0,40.0,1044.49,0.867,SUPV-003,MES_SHIFT
SHIFT-20260628-L04-B_Evening,2026-06-28,P02,L04,B_Evening,6604,6535,170,58,407.79,29.81,42.67,944.21,0.8678,SUPV-006,MES_SHIFT
SHIFT-20260628-L04-C_Night,2026-06-28,P02,L04,C_Night,7146,7167,235,121,448.16,13.04,46.57,808.32,0.9666,SUPV-008,MES_SHIFT
SHIFT-20260628-L05-A_Day,2026-06-28,P03,L05,A_Day,10608,10546,463,251,435.68,24.55,38.86,1975.83,0.9315,SUPV-011,MES_SHIFT
SHIFT-20260628-L05-C_Night,2026-06-28,P03,L05,C_Night,8640,8013,314,91,402.75,62.25,47.36,858.46,0.8033,SUPV-003,MES_SHIFT
SHIFT-20260628-L06-A_Day,2026-06-28,P03,L06,A_Day,13863,13108,671,157,428.03,25.83,38.2,2110.87,0.8704,SUPV-005,MES_SHIFT
SHIFT-20260628-L06-B_Evening,2026-06-28,P03,L06,B_Evening,14713,13994,365,125,417.74,18.33,46.63,2575.85,0.8545,SUPV-009,MES_SHIFT
SHIFT-20260628-L06-C_Night,2026-06-28,P03,L06,C_Night,15730,15203,824,449,408.0,46.87,47.24,2161.94,0.848,SUPV-002,MES_SHIFT
SHIFT-20260629-L01-A_Day,2026-06-29,P01,L01,A_Day,15834,13728,70,14,449.94,3.44,39.36,1313.27,0.8389,SUPV-005,MES_SHIFT
SHIFT-20260629-L01-B_Evening,2026-06-29,P01,L01,B_Evening,12714,10914,376,140,409.4,39.55,39.94,1456.95,0.7558,SUPV-005,MES_SHIFT
SHIFT-20260629-L01-C_Night,2026-06-29,P01,L01,C_Night,15438,14838,509,252,442.61,0,47.41,1729.68,0.9149,SUPV-002,MES_SHIFT
SHIFT-20260629-L02-A_Day,2026-06-29,P01,L02,A_Day,21561,19768,1027,417,422.7,42.3,40.75,2871.3,0.8334,SUPV-014,MES_SHIFT
SHIFT-20260629-L02-B_Evening,2026-06-29,P01,L02,B_Evening,23435,19662,654,334,388.91,46.16,39.08,3200.92,0.7017,SUPV-003,MES_SHIFT
SHIFT-20260629-L02-C_Night,2026-06-29,P01,L02,C_Night,19696,16213,963,293,429.36,23.84,41.27,2107.42,0.7601,SUPV-009,MES_SHIFT
SHIFT-20260629-L03-A_Day,2026-06-29,P02,L03,A_Day,13288,10872,675,309,436.34,15.57,47.24,1899.04,0.7678,SUPV-007,MES_SHIFT
SHIFT-20260629-L03-B_Evening,2026-06-29,P02,L03,B_Evening,15829,14242,296,108,370.32,77.6,45.2,1428.5,0.7165,SUPV-001,MES_SHIFT
SHIFT-20260629-L03-C_Night,2026-06-29,P02,L03,C_Night,14082,12324,402,123,380.38,64.59,42.95,1323.48,0.7159,SUPV-003,MES_SHIFT
SHIFT-20260629-L04-A_Day,2026-06-29,P02,L04,A_Day,9388,8536,292,121,423.19,32.05,41.8,927.3,0.8275,SUPV-018,MES_SHIFT
SHIFT-20260629-L04-B_Evening,2026-06-29,P02,L04,B_Evening,11034,9323,441,167,414.08,34.47,39.52,1177.95,0.7524,SUPV-017,MES_SHIFT
SHIFT-20260629-L04-C_Night,2026-06-29,P02,L04,C_Night,8710,7899,355,75,382.26,70.16,43.13,1041.82,0.7455,SUPV-002,MES_SHIFT
SHIFT-20260629-L05-A_Day,2026-06-29,P03,L05,A_Day,12748,11010,861,453,435.53,26.16,46.85,2032.37,0.8089,SUPV-006,MES_SHIFT
SHIFT-20260629-L05-B_Evening,2026-06-29,P03,L05,B_Evening,12087,11428,228,68,394.89,52.04,39.61,1746.03,0.8029,SUPV-004,MES_SHIFT
SHIFT-20260629-L05-C_Night,2026-06-29,P03,L05,C_Night,12255,10926,681,365,357.0,84.5,42.05,1686.2,0.6845,SUPV-014,MES_SHIFT
SHIFT-20260629-L06-A_Day,2026-06-29,P03,L06,A_Day,15377,14616,559,274,365.22,85.93,39.33,2202.28,0.7466,SUPV-009,MES_SHIFT
SHIFT-20260629-L06-B_Evening,2026-06-29,P03,L06,B_Evening,15644,13361,742,372,432.49,31.13,40.71,1437.02,0.7944,SUPV-014,MES_SHIFT
SHIFT-20260629-L06-C_Night,2026-06-29,P03,L06,C_Night,22156,18227,1259,339,388.13,47.3,40.71,2161.03,0.6867,SUPV-005,MES_SHIFT
SHIFT-20260630-L01-A_Day,2026-06-30,P01,L01,A_Day,14312,14530,196,91,415.88,29.1,42.81,2394.8,0.908,SUPV-009,MES_SHIFT
SHIFT-20260630-L01-B_Evening,2026-06-30,P01,L01,B_Evening,13440,12737,351,163,378.2,78.54,47.04,2284.82,0.7708,SUPV-017,MES_SHIFT
SHIFT-20260630-L01-C_Night,2026-06-30,P01,L01,C_Night,18245,17364,765,360,410.98,45.32,47.37,2701.74,0.8412,SUPV-010,MES_SHIFT
SHIFT-20260630-L02-A_Day,2026-06-30,P01,L02,A_Day,26518,25239,977,305,379.85,81.04,39.33,3073.39,0.7775,SUPV-011,MES_SHIFT
SHIFT-20260630-L02-B_Evening,2026-06-30,P01,L02,B_Evening,20648,18989,764,244,392.48,65.73,41.53,2631.67,0.7762,SUPV-014,MES_SHIFT
SHIFT-20260630-L02-C_Night,2026-06-30,P01,L02,C_Night,23990,22254,946,264,387.25,71.96,46.72,2643.77,0.7725,SUPV-002,MES_SHIFT
SHIFT-20260630-L03-A_Day,2026-06-30,P02,L03,A_Day,16148,14384,259,58,442.91,6.69,42.28,1497.84,0.8485,SUPV-014,MES_SHIFT
SHIFT-20260630-L03-B_Evening,2026-06-30,P02,L03,B_Evening,15785,15422,553,203,419.74,25.31,41.68,2190.05,0.8819,SUPV-006,MES_SHIFT
SHIFT-20260630-L03-C_Night,2026-06-30,P02,L03,C_Night,17632,16273,747,243,391.27,54.61,43.85,2592.02,0.7766,SUPV-002,MES_SHIFT
SHIFT-20260630-L04-A_Day,2026-06-30,P02,L04,A_Day,7937,7547,249,66,394.34,55.94,40.93,824.81,0.8064,SUPV-005,MES_SHIFT
SHIFT-20260630-L04-B_Evening,2026-06-30,P02,L04,B_Evening,9640,9553,287,130,417.0,32.48,41.38,971.85,0.8887,SUPV-010,MES_SHIFT
SHIFT-20260630-L04-C_Night,2026-06-30,P02,L04,C_Night,9265,9232,194,99,421.07,30.66,46.08,979.51,0.9023,SUPV-011,MES_SHIFT
SHIFT-20260630-L05-A_Day,2026-06-30,P03,L05,A_Day,13475,11837,465,173,383.56,68.43,45.49,1454.88,0.7246,SUPV-001,MES_SHIFT
SHIFT-20260630-L05-B_Evening,2026-06-30,P03,L05,B_Evening,11376,11290,160,74,377.85,71.7,39.24,1245.83,0.8064,SUPV-013,MES_SHIFT
SHIFT-20260630-L05-C_Night,2026-06-30,P03,L05,C_Night,11285,11029,482,174,445.43,19.57,40.25,1165.74,0.9362,SUPV-013,MES_SHIFT
SHIFT-20260630-L06-A_Day,2026-06-30,P03,L06,A_Day,18926,16210,387,91,380.86,62.12,45.26,1237.22,0.7015,SUPV-017,MES_SHIFT
SHIFT-20260630-L06-B_Evening,2026-06-30,P03,L06,B_Evening,20657,18411,466,184,407.32,57.68,45.13,3229.78,0.7807,SUPV-015,MES_SHIFT
SHIFT-20260630-L06-C_Night,2026-06-30,P03,L06,C_Night,17726,16795,987,207,435.91,19.6,42.25,2549.01,0.8882,SUPV-016,MES_SHIFT
SHIFT-20260701-L01-A_Day,2026-07-01,P01,L01,A_Day,13518,13461,363,113,402.76,52.82,44.28,1809.15,0.8625,SUPV-001,MES_SHIFT
SHIFT-20260701-L01-B_Evening,2026-07-01,P01,L01,B_Evening,14772,13267,390,141,400.56,56.63,43.04,1509.62,0.7737,SUPV-018,MES_SHIFT
SHIFT-20260701-L01-C_Night,2026-07-01,P01,L01,C_Night,10560,8736,482,170,411.71,43.53,40.05,1315.78,0.7325,SUPV-018,MES_SHIFT
SHIFT-20260701-L02-A_Day,2026-07-01,P01,L02,A_Day,15026,13094,216,117,379.59,74.35,41.66,1707.01,0.7114,SUPV-013,MES_SHIFT
SHIFT-20260701-L02-B_Evening,2026-07-01,P01,L02,B_Evening,17622,17107,672,159,425.07,31.55,44.6,1782.79,0.8874,SUPV-004,MES_SHIFT
SHIFT-20260701-L02-C_Night,2026-07-01,P01,L02,C_Night,23534,22621,1124,491,437.08,4.2,47.41,2958.22,0.9035,SUPV-015,MES_SHIFT
SHIFT-20260701-L03-A_Day,2026-07-01,P02,L03,A_Day,14044,12338,303,66,398.13,63.12,40.55,1168.59,0.7522,SUPV-012,MES_SHIFT
SHIFT-20260701-L03-B_Evening,2026-07-01,P02,L03,B_Evening,12081,11381,123,55,396.46,39.43,40.08,961.43,0.8032,SUPV-014,MES_SHIFT
SHIFT-20260701-L03-C_Night,2026-07-01,P02,L03,C_Night,14989,14870,236,66,396.12,51.23,41.33,1262.57,0.8451,SUPV-008,MES_SHIFT
SHIFT-20260701-L04-A_Day,2026-07-01,P02,L04,A_Day,7192,6583,203,84,400.09,53.16,44.24,948.07,0.7875,SUPV-011,MES_SHIFT
SHIFT-20260701-L04-B_Evening,2026-07-01,P02,L04,B_Evening,8250,8423,115,33,458.05,6.95,40.04,997.36,1.0057,SUPV-018,MES_SHIFT
SHIFT-20260701-L04-C_Night,2026-07-01,P02,L04,C_Night,10436,9857,317,160,440.49,17.44,42.02,1602.86,0.8947,SUPV-004,MES_SHIFT
