run_id,work_order_id,machine_id,batch_id,run_start_datetime,run_end_datetime,input_quantity,output_quantity,scrap_quantity,rework_quantity,setup_minutes,runtime_minutes,idle_minutes,speed_actual_ppm,speed_standard_ppm,operator_id,material_lot_id,run_status,source_system
RUN-011201,WO-005601,MCH-010,BATCH-005600,2026-07-25 21:45:00,2026-07-26 01:12:07,7326,6697,68,12,19.85,207.13,12.99,1.833,2.115,OP-0015,LOT-SUP-016-20260725-03,completed,MES
RUN-011202,WO-005601,MCH-012,BATCH-005601,2026-07-26 01:27:07,2026-07-26 05:10:15,6361,6096,76,29,20.99,223.13,12.99,2.448,2.115,OP-0018,LOT-SUP-016-20260725-17,completed,MES
RUN-011203,WO-005602,MCH-018,BATCH-005601,2026-07-25 12:30:00,2026-07-25 16:22:10,6182,5724,206,64,5.79,232.18,13.83,1.434,1.542,OP-0043,LOT-SUP-008-20260725-13,completed,MES
RUN-011204,WO-005602,MCH-015,BATCH-005602,2026-07-25 16:27:10,2026-07-25 20:28:21,5920,5865,225,72,2.89,241.18,13.83,1.293,1.542,OP-0068,LOT-SUP-008-20260725-15,completed,MES
RUN-011205,WO-005603,MCH-022,BATCH-005602,2026-07-25 19:45:00,2026-07-25 23:26:53,2521,2446,106,19,21.49,221.88,6.22,1.863,1.826,OP-0017,LOT-SUP-009-20260725-10,completed,MES
RUN-011206,WO-005603,MCH-024,BATCH-005603,2026-07-25 23:29:53,2026-07-26 03:08:46,2575,2441,86,45,19.82,218.88,6.22,1.806,1.826,OP-0013,LOT-SUP-009-20260725-14,completed,MES
RUN-011207,WO-005604,MCH-025,BATCH-005603,2026-07-25 10:45:00,2026-07-25 14:49:37,3509,3455,95,27,15.62,244.62,12.03,1.814,1.56,OP-0012,LOT-SUP-005-20260725-05,completed,MES
RUN-011208,WO-005604,MCH-030,BATCH-005604,2026-07-25 14:48:37,2026-07-25 18:50:14,3736,3638,131,28,14.62,241.62,12.03,1.695,1.56,OP-0059,LOT-SUP-005-20260725-11,completed,MES
RUN-011209,WO-005605,MCH-032,BATCH-005604,2026-07-25 11:45:00,2026-07-25 15:17:40,10246,9562,351,117,16.61,212.67,13.54,1.538,1.767,OP-0063,LOT-SUP-003-20260725-03,completed,MES
RUN-011210,WO-005605,MCH-035,BATCH-005605,2026-07-25 15:22:40,2026-07-25 18:50:20,10780,10674,363,188,21.16,207.67,13.54,1.83,1.767,OP-0014,LOT-SUP-003-20260725-02,completed,MES
RUN-011211,WO-005606,MCH-035,BATCH-005605,2026-07-25 20:33:00,2026-07-26 00:13:12,7928,7653,269,70,16.13,220.21,0.58,1.827,1.767,OP-0067,LOT-SUP-003-20260725-01,completed,MES
RUN-011212,WO-005606,MCH-033,BATCH-005606,2026-07-26 00:14:12,2026-07-26 03:52:25,7359,7025,215,37,19.02,218.21,0.58,1.673,1.767,OP-0068,LOT-SUP-003-20260725-01,completed,MES
RUN-011213,WO-005607,MCH-031,BATCH-005606,2026-07-25 03:04:00,2026-07-25 06:44:59,7465,6981,290,76,20.54,220.99,4.72,1.602,1.767,OP-0005,LOT-SUP-003-20260725-03,completed,MES
RUN-011214,WO-005607,MCH-033,BATCH-005607,2026-07-25 06:43:59,2026-07-25 10:11:58,8127,7583,402,81,23.92,207.99,4.72,1.801,1.767,OP-0054,LOT-SUP-003-20260725-09,completed,MES
RUN-011215,WO-005608,MCH-010,BATCH-005607,2026-07-26 11:00:00,2026-07-26 14:47:18,5930,5579,67,10,12.93,227.32,7.41,1.524,1.835,OP-0011,LOT-SUP-012-20260726-08,completed,MES
RUN-011216,WO-005608,MCH-009,BATCH-005608,2026-07-26 14:51:18,2026-07-26 18:32:37,5646,5382,118,53,14.22,221.32,7.41,2.025,1.835,OP-0007,LOT-SUP-012-20260726-14,completed,MES
RUN-011217,WO-005609,MCH-011,BATCH-005608,2026-07-26 22:21:00,2026-07-27 01:43:30,8745,7892,126,68,25.9,202.51,6.05,2.513,2.289,OP-0013,LOT-SUP-010-20260726-18,completed,MES
RUN-011218,WO-005609,MCH-012,BATCH-005609,2026-07-27 01:51:30,2026-07-27 05:22:01,8657,8200,89,36,23.48,210.51,6.05,2.714,2.289,OP-0061,LOT-SUP-010-20260726-06,completed,MES
RUN-011219,WO-005610,MCH-016,BATCH-005609,2026-07-26 07:09:00,2026-07-26 11:12:34,5523,5124,189,70,19.28,243.57,12.9,1.344,1.56,OP-0026,LOT-SUP-005-20260726-03,completed,MES
RUN-011220,WO-005610,MCH-015,BATCH-005610,2026-07-26 11:08:34,2026-07-26 15:10:08,4912,4878,244,36,19.74,241.57,12.9,1.657,1.56,OP-0050,LOT-SUP-005-20260726-08,completed,MES
RUN-011221,WO-005611,MCH-023,BATCH-005610,2026-07-26 18:07:00,2026-07-26 21:52:42,4141,3840,109,56,19.01,225.7,7.2,1.354,1.293,OP-0027,LOT-SUP-005-20260726-03,completed,MES
RUN-011222,WO-005611,MCH-019,BATCH-005611,2026-07-26 22:05:42,2026-07-27 02:02:24,4091,4052,118,25,22.66,236.7,7.2,1.064,1.293,OP-0005,LOT-SUP-005-20260726-17,completed,MES
RUN-011223,WO-005612,MCH-020,BATCH-005611,2026-07-26 00:59:00,2026-07-26 04:53:20,3804,3782,200,67,18.92,234.34,14.69,1.076,1.293,OP-0012,LOT-SUP-005-20260726-04,completed,MES
RUN-011224,WO-005612,MCH-023,BATCH-005612,2026-07-26 05:01:20,2026-07-26 08:56:41,3628,3544,146,40,17.86,235.34,14.69,1.494,1.293,OP-0060,LOT-SUP-005-20260726-17,completed,MES
RUN-011225,WO-005613,MCH-029,BATCH-005612,2026-07-26 16:41:00,2026-07-26 20:05:21,5032,4943,154,23,30.15,204.36,2.16,3.056,2.771,OP-0054,LOT-SUP-002-20260726-01,completed,MES
RUN-011226,WO-005613,MCH-028,BATCH-005613,2026-07-26 20:03:21,2026-07-26 23:14:43,4944,4501,160,64,24.38,191.36,2.16,3.041,2.771,OP-0005,LOT-SUP-002-20260726-15,completed,MES
RUN-011227,WO-005614,MCH-031,BATCH-005613,2026-07-26 10:13:00,2026-07-26 13:28:44,8502,8223,180,46,35.06,195.75,15.42,1.495,1.751,OP-0018,LOT-SUP-008-20260726-15,completed,MES
RUN-011228,WO-005614,MCH-034,BATCH-005614,2026-07-26 13:34:44,2026-07-26 16:45:29,8842,8702,217,82,32.55,190.75,15.42,1.483,1.751,OP-0041,LOT-SUP-008-20260726-01,completed,MES
RUN-011229,WO-005615,MCH-032,BATCH-005614,2026-07-26 17:00:00,2026-07-26 20:48:02,9487,8927,239,118,28.29,228.03,17.84,1.13,1.015,OP-0013,LOT-SUP-010-20260726-13,completed,MES
RUN-011230,WO-005615,MCH-031,BATCH-005615,2026-07-26 20:47:02,2026-07-27 00:22:04,8332,8272,300,64,27.15,215.03,17.84,1.191,1.015,OP-0038,LOT-SUP-010-20260726-10,completed,MES
RUN-011231,WO-005616,MCH-003,BATCH-005615,2026-07-27 12:45:00,2026-07-27 16:15:09,7155,6517,202,58,37.55,210.16,4.06,1.406,1.193,OP-0022,LOT-SUP-002-20260727-17,completed,MES
RUN-011232,WO-005616,MCH-006,BATCH-005616,2026-07-27 16:30:09,2026-07-27 20:17:19,7571,6959,212,90,39.83,227.16,4.06,1.313,1.193,OP-0045,LOT-SUP-002-20260727-14,completed,MES
RUN-011233,WO-005617,MCH-006,BATCH-005616,2026-07-27 19:50:00,2026-07-27 23:22:52,7057,6835,94,51,34.78,212.88,1.82,1.782,2.084,OP-0062,LOT-SUP-003-20260727-18,cancelled,MES
RUN-011234,WO-005617,MCH-001,BATCH-005617,2026-07-27 23:22:52,2026-07-28 02:53:45,7597,7486,159,61,30.25,210.88,1.82,1.947,2.084,OP-0018,LOT-SUP-003-20260727-18,cancelled,MES
RUN-011235,WO-005618,MCH-005,BATCH-005617,2026-07-27 22:45:00,2026-07-28 02:12:21,6706,6233,235,76,31.66,207.35,1.85,1.244,1.193,OP-0062,LOT-SUP-002-20260727-08,completed,MES
RUN-011236,WO-005618,MCH-002,BATCH-005618,2026-07-28 02:18:21,2026-07-28 05:41:42,6749,6352,257,89,34.03,203.35,1.85,1.371,1.193,OP-0040,LOT-SUP-002-20260727-10,completed,MES
RUN-011237,WO-005619,MCH-009,BATCH-005618,2026-07-27 14:45:00,2026-07-27 18:22:16,13488,13314,497,103,25.2,217.28,0.0,1.52,1.542,OP-0031,LOT-SUP-008-20260727-16,completed,MES
RUN-011238,WO-005619,MCH-012,BATCH-005619,2026-07-27 18:28:16,2026-07-27 22:04:33,11852,11243,352,193,24.16,216.28,0.0,1.503,1.542,OP-0011,LOT-SUP-008-20260727-01,completed,MES
RUN-011239,WO-005620,MCH-009,BATCH-005619,2026-07-27 17:50:00,2026-07-27 21:35:00,13401,12382,483,178,28.32,225.0,0.8,1.642,1.542,OP-0055,LOT-SUP-008-20260727-01,completed,MES
RUN-011240,WO-005620,MCH-011,BATCH-005620,2026-07-27 21:46:00,2026-07-28 01:35:00,12359,11292,371,151,23.22,229.0,0.8,1.294,1.542,OP-0055,LOT-SUP-008-20260727-03,completed,MES
RUN-011241,WO-005621,MCH-010,BATCH-005620,2026-07-27 04:52:00,2026-07-27 08:18:02,13484,13002,504,126,28.67,206.04,8.05,1.266,1.47,OP-0054,LOT-SUP-014-20260727-12,completed,MES
RUN-011242,WO-005621,MCH-007,BATCH-005621,2026-07-27 08:16:02,2026-07-27 11:28:04,12243,12126,526,95,23.71,192.04,8.05,1.639,1.47,OP-0049,LOT-SUP-014-20260727-06,completed,MES
RUN-011243,WO-005622,MCH-015,BATCH-005621,2026-07-27 11:45:00,2026-07-27 15:06:49,9676,8712,126,67,24.77,201.83,5.46,1.318,1.511,OP-0006,LOT-SUP-018-20260727-09,completed,MES
RUN-011244,WO-005622,MCH-017,BATCH-005622,2026-07-27 15:11:49,2026-07-27 18:24:39,8643,8400,256,98,28.28,192.83,5.46,1.591,1.511,OP-0049,LOT-SUP-018-20260727-06,completed,MES
RUN-011245,WO-005623,MCH-016,BATCH-005622,2026-07-27 18:22:00,2026-07-27 22:03:23,6318,5874,184,77,18.18,221.4,13.9,1.756,1.511,OP-0002,LOT-SUP-018-20260727-01,completed,MES
RUN-011246,WO-005623,MCH-014,BATCH-005623,2026-07-27 21:59:23,2026-07-28 01:38:47,6101,5553,117,57,18.84,219.4,13.9,1.603,1.511,OP-0027,LOT-SUP-018-20260727-11,completed,MES
RUN-011247,WO-005624,MCH-013,BATCH-005623,2026-07-27 05:45:00,2026-07-27 09:16:23,8741,8710,291,107,26.61,211.39,7.68,1.372,1.511,OP-0040,LOT-SUP-018-20260727-13,completed,MES
RUN-011248,WO-005624,MCH-018,BATCH-005624,2026-07-27 09:12:23,2026-07-27 12:42:46,9448,8879,326,119,24.0,210.39,7.68,1.243,1.511,OP-0038,LOT-SUP-018-20260727-01,completed,MES
RUN-011249,WO-005625,MCH-022,BATCH-005624,2026-07-27 11:32:00,2026-07-27 14:58:34,5469,5357,192,82,24.71,206.57,6.71,1.477,1.403,OP-0002,LOT-SUP-012-20260727-05,completed,MES
RUN-011250,WO-005625,MCH-024,BATCH-005625,2026-07-27 14:55:34,2026-07-27 18:15:08,4793,4621,173,40,23.65,199.57,6.71,1.341,1.403,OP-0053,LOT-SUP-012-20260727-06,completed,MES
RUN-011251,WO-005626,MCH-021,BATCH-005625,2026-07-27 20:34:00,2026-07-28 00:09:51,4617,4546,129,38,38.34,215.86,3.69,1.421,1.403,OP-0042,LOT-SUP-012-20260727-10,completed,MES
RUN-011252,WO-005626,MCH-024,BATCH-005626,2026-07-28 00:15:51,2026-07-28 03:50:43,3895,3608,164,56,39.01,214.86,3.69,1.637,1.403,OP-0061,LOT-SUP-012-20260727-06,completed,MES
RUN-011253,WO-005627,MCH-024,BATCH-005626,2026-07-27 05:55:00,2026-07-27 09:52:44,5412,5222,127,51,9.82,237.75,0.0,2.496,2.126,OP-0056,LOT-SUP-009-20260727-10,completed,MES
RUN-011254,WO-005627,MCH-020,BATCH-005627,2026-07-27 09:56:44,2026-07-27 14:01:29,4866,4787,111,39,10.71,244.75,0.0,2.18,2.126,OP-0032,LOT-SUP-009-20260727-16,completed,MES
RUN-011255,WO-005628,MCH-030,BATCH-005627,2026-07-27 11:47:00,2026-07-27 15:15:39,6181,5887,134,67,20.86,208.66,0.0,1.542,1.5,OP-0068,LOT-SUP-007-20260727-16,completed,MES
RUN-011256,WO-005628,MCH-027,BATCH-005628,2026-07-27 15:23:39,2026-07-27 18:47:19,6373,5893,120,46,21.87,203.66,0.0,1.443,1.5,OP-0070,LOT-SUP-007-20260727-13,completed,MES
RUN-011257,WO-005629,MCH-026,BATCH-005628,2026-07-27 18:07:00,2026-07-27 21:40:30,7002,6774,214,111,30.05,213.5,0.83,1.645,1.47,OP-0009,LOT-SUP-014-20260727-16,completed,MES
RUN-011258,WO-005629,MCH-025,BATCH-005629,2026-07-27 21:47:30,2026-07-28 01:30:00,6515,6097,199,37,31.13,222.5,0.83,1.525,1.47,OP-0055,LOT-SUP-014-20260727-08,completed,MES
RUN-011259,WO-005630,MCH-028,BATCH-005629,2026-07-27 00:45:00,2026-07-27 04:23:33,8264,8050,271,73,24.68,218.56,7.58,1.706,1.5,OP-0053,LOT-SUP-007-20260727-03,completed,MES
RUN-011260,WO-005630,MCH-026,BATCH-005630,2026-07-27 04:35:33,2026-07-27 08:22:07,7875,7136,227,49,17.8,226.56,7.58,1.392,1.5,,LOT-SUP-007-20260727-13,completed,MES
RUN-011261,WO-005631,MCH-031,BATCH-005630,2026-07-27 07:56:00,2026-07-27 11:38:17,11830,11321,273,109,24.68,222.3,3.27,1.252,1.253,OP-0065,LOT-SUP-004-20260727-06,completed,MES
RUN-011262,WO-005631,MCH-035,BATCH-005631,2026-07-27 11:40:17,2026-07-27 15:21:35,10969,10741,317,112,21.05,221.3,3.27,1.417,1.253,OP-0063,LOT-SUP-004-20260727-17,completed,MES
RUN-011263,WO-005632,MCH-032,BATCH-005631,2026-07-27 22:09:00,2026-07-28 02:11:11,12364,12014,438,203,17.91,242.19,10.05,1.1,0.997,OP-0007,LOT-SUP-003-20260727-10,completed,MES
RUN-011264,WO-005632,MCH-036,BATCH-005632,2026-07-28 02:13:11,2026-07-28 06:20:23,11515,11084,365,198,17.8,247.19,10.05,0.917,0.997,OP-0009,LOT-SUP-003-20260727-06,completed,MES
RUN-011265,WO-005633,MCH-035,BATCH-005632,2026-07-27 01:45:00,2026-07-27 05:18:17,16203,15260,752,407,27.82,213.29,10.63,1.1,0.997,OP-0049,LOT-SUP-003-20260727-15,completed,MES
RUN-011266,WO-005633,MCH-033,BATCH-005633,2026-07-27 05:26:17,2026-07-27 08:52:35,15887,14403,578,301,30.81,206.29,10.63,1.003,0.997,OP-0053,LOT-SUP-003-20260727-11,completed,MES
RUN-011267,WO-005634,MCH-005,BATCH-005633,2026-07-28 09:18:00,2026-07-28 12:43:41,5848,5827,208,101,26.25,205.69,8.95,4.168,3.762,OP-0005,LOT-SUP-008-20260728-18,completed,MES
RUN-011268,WO-005634,MCH-002,BATCH-005634,2026-07-28 12:58:41,2026-07-28 16:34:23,5541,5143,135,66,25.76,215.69,8.95,3.146,3.762,OP-0054,LOT-SUP-008-20260728-15,completed,MES
RUN-011269,WO-005635,MCH-004,BATCH-005634,2026-07-28 21:45:00,2026-07-29 01:23:32,6549,6078,216,107,22.09,218.53,3.97,1.347,1.301,OP-0072,LOT-SUP-009-20260728-12,completed,MES
RUN-011270,WO-005635,MCH-002,BATCH-005635,2026-07-29 01:30:32,2026-07-29 05:00:04,5502,5409,169,36,19.97,209.53,3.97,1.293,1.301,OP-0068,LOT-SUP-009-20260728-03,completed,MES
RUN-011271,WO-005636,MCH-004,BATCH-005635,2026-07-27 23:58:00,2026-07-28 03:42:31,7653,7254,215,45,29.03,224.52,5.1,4.403,3.762,,LOT-SUP-008-20260728-07,completed,MES
RUN-011272,WO-005636,MCH-001,BATCH-005636,2026-07-28 03:39:31,2026-07-28 07:10:02,7177,7013,173,65,26.42,210.52,5.1,4.484,3.762,OP-0004,LOT-SUP-008-20260728-05,completed,MES
RUN-011273,WO-005637,MCH-009,BATCH-005636,2026-07-28 06:45:00,2026-07-28 10:29:22,8971,8723,248,103,21.3,224.37,0.15,1.858,2.126,OP-0039,LOT-SUP-009-20260728-13,completed,MES
RUN-011274,WO-005637,MCH-008,BATCH-005637,2026-07-28 10:38:22,2026-07-28 14:17:44,9972,9045,269,139,19.39,219.37,0.15,2.267,2.126,OP-0040,LOT-SUP-009-20260728-03,completed,MES
RUN-011275,WO-005638,MCH-009,BATCH-005637,2026-07-28 21:56:00,2026-07-29 01:38:33,9431,9061,275,56,16.16,222.55,11.26,2.249,2.126,OP-0066,LOT-SUP-009-20260728-18,completed,MES
RUN-011276,WO-005638,MCH-007,BATCH-005638,2026-07-29 01:42:33,2026-07-29 05:31:06,8403,8114,154,74,16.81,228.55,11.26,2.336,2.126,OP-0015,LOT-SUP-009-20260728-11,completed,MES
RUN-011277,WO-005639,MCH-009,BATCH-005638,2026-07-28 03:45:00,2026-07-28 07:28:36,8832,8342,318,113,28.73,223.61,2.0,1.914,2.126,OP-0041,LOT-SUP-009-20260728-14,completed,MES
RUN-011278,WO-005639,MCH-008,BATCH-005639,2026-07-28 07:36:36,2026-07-28 11:27:12,9061,8310,338,115,28.81,230.61,2.0,2.462,2.126,,LOT-SUP-009-20260728-02,completed,MES
RUN-011279,WO-005640,MCH-017,BATCH-005639,2026-07-28 06:45:00,2026-07-28 10:10:43,8317,7958,248,68,33.89,205.73,9.01,1.388,1.253,OP-0020,LOT-SUP-004-20260728-14,completed,MES
RUN-011280,WO-005640,MCH-015,BATCH-005640,2026-07-28 10:08:43,2026-07-28 13:34:27,7185,7080,233,81,29.97,205.73,9.01,1.348,1.253,OP-0043,LOT-SUP-004-20260728-18,completed,MES
RUN-011281,WO-005641,MCH-014,BATCH-005640,2026-07-28 16:58:00,2026-07-28 20:12:31,5493,5333,142,23,20.89,194.53,3.42,1.372,1.253,OP-0019,LOT-SUP-004-20260728-13,completed,MES
RUN-011282,WO-005641,MCH-016,BATCH-005641,2026-07-28 20:28:31,2026-07-28 23:46:03,5625,5500,189,78,26.45,197.53,3.42,1.06,1.253,OP-0023,LOT-SUP-004-20260728-11,completed,MES
RUN-011283,WO-005642,MCH-017,BATCH-005641,2026-07-28 01:50:00,2026-07-28 05:33:08,8078,7677,266,96,28.24,223.14,0.0,1.301,1.253,OP-0066,LOT-SUP-004-20260728-02,completed,MES
RUN-011284,WO-005642,MCH-013,BATCH-005642,2026-07-28 05:32:08,2026-07-28 09:01:16,7782,7085,207,84,27.75,209.14,0.0,1.343,1.253,,LOT-SUP-004-20260728-17,completed,MES
RUN-011285,WO-005643,MCH-020,BATCH-005642,2026-07-28 12:20:00,2026-07-28 15:59:56,5639,5622,89,36,23.39,219.94,8.48,2.047,2.213,OP-0047,LOT-SUP-011-20260728-11,completed,MES
RUN-011286,WO-005643,MCH-024,BATCH-005643,2026-07-28 15:57:56,2026-07-28 19:38:53,6112,5904,149,23,25.38,220.94,8.48,2.506,2.213,OP-0020,LOT-SUP-011-20260728-13,completed,MES
RUN-011287,WO-005644,MCH-019,BATCH-005643,2026-07-28 17:07:00,2026-07-28 20:40:42,6203,5651,124,54,34.15,213.72,8.68,2.564,2.213,OP-0001,LOT-SUP-011-20260728-03,completed,MES
RUN-011288,WO-005644,MCH-020,BATCH-005644,2026-07-28 20:44:42,2026-07-29 00:22:25,5958,5908,117,57,27.95,217.72,8.68,1.909,2.213,OP-0029,LOT-SUP-011-20260728-09,completed,MES
RUN-011289,WO-005645,MCH-023,BATCH-005644,2026-07-28 05:45:00,2026-07-28 09:00:51,5674,5200,187,77,21.15,195.86,9.6,2.03,2.213,OP-0038,LOT-SUP-011-20260728-09,completed,MES
RUN-011290,WO-005645,MCH-021,BATCH-005645,2026-07-28 09:09:51,2026-07-28 12:22:43,5853,5777,219,97,22.49,192.86,9.6,2.416,2.213,OP-0066,LOT-SUP-011-20260728-07,completed,MES
RUN-011291,WO-005646,MCH-026,BATCH-005645,2026-07-28 12:45:00,2026-07-28 16:09:05,5490,5061,25,8,27.23,204.1,8.89,1.963,2.078,OP-0053,LOT-SUP-014-20260728-16,completed,MES
RUN-011292,WO-005646,MCH-030,BATCH-005646,2026-07-28 16:08:05,2026-07-28 19:19:11,5042,5028,83,23,29.22,191.1,8.89,2.251,2.078,OP-0001,LOT-SUP-014-20260728-02,completed,MES
RUN-011293,WO-005647,MCH-026,BATCH-005646,2026-07-28 19:45:00,2026-07-28 23:07:26,6630,6501,114,21,33.7,202.44,0.0,1.825,2.078,OP-0057,LOT-SUP-014-20260728-11,completed,MES
RUN-011294,WO-005647,MCH-030,BATCH-005647,2026-07-28 23:07:26,2026-07-29 02:24:52,5900,5897,97,30,36.59,197.44,0.0,2.435,2.078,OP-0060,LOT-SUP-014-20260728-14,completed,MES
RUN-011295,WO-005648,MCH-027,BATCH-005647,2026-07-28 04:43:00,2026-07-28 08:33:22,4711,4344,103,18,15.07,230.37,10.14,2.246,2.078,OP-0039,LOT-SUP-014-20260728-12,completed,MES
RUN-011296,WO-005648,MCH-028,BATCH-005648,2026-07-28 08:38:22,2026-07-28 12:33:44,4302,4299,151,73,12.67,235.37,10.14,1.947,2.078,OP-0065,LOT-SUP-014-20260728-13,completed,MES
RUN-011297,WO-005649,MCH-032,BATCH-005648,2026-07-28 06:45:00,2026-07-28 10:27:56,9653,9224,211,69,21.78,222.94,0.57,1.853,2.126,OP-0018,LOT-SUP-009-20260728-18,completed,MES
RUN-011298,WO-005649,MCH-034,BATCH-005649,2026-07-28 10:39:56,2026-07-28 14:31:53,10079,9570,285,88,18.55,231.94,0.57,2.491,2.126,OP-0066,LOT-SUP-009-20260728-17,completed,MES
RUN-011299,WO-005650,MCH-035,BATCH-005649,2026-07-28 16:45:00,2026-07-28 20:05:11,7721,7563,87,15,21.49,200.19,8.53,1.952,2.126,OP-0051,LOT-SUP-009-20260728-06,completed,MES
RUN-011300,WO-005650,MCH-032,BATCH-005650,2026-07-28 20:17:11,2026-07-28 23:33:23,7278,7229,186,43,22.12,196.19,8.53,2.333,2.126,OP-0051,LOT-SUP-009-20260728-01,completed,MES
RUN-011301,WO-005651,MCH-036,BATCH-005650,2026-07-28 04:45:00,2026-07-28 08:15:46,8117,7406,282,42,21.62,210.78,4.09,1.957,2.126,OP-0003,LOT-SUP-009-20260728-06,completed,MES
RUN-011302,WO-005651,MCH-032,BATCH-005651,2026-07-28 08:23:46,2026-07-28 11:50:33,8393,8183,363,106,25.39,206.78,4.09,1.891,2.126,OP-0028,LOT-SUP-009-20260728-12,completed,MES
RUN-011303,WO-005652,MCH-003,BATCH-005651,2026-07-29 09:49:00,2026-07-29 13:17:12,7272,6881,170,79,17.78,208.21,6.51,3.047,2.771,OP-0006,LOT-SUP-002-20260729-06,completed,MES
RUN-011304,WO-005652,MCH-005,BATCH-005652,2026-07-29 13:31:12,2026-07-29 17:13:25,6628,6183,137,67,21.46,222.21,6.51,2.793,2.771,OP-0050,LOT-SUP-002-20260729-02,completed,MES
RUN-011305,WO-005653,MCH-006,BATCH-005652,2026-07-29 18:51:00,2026-07-29 21:51:14,8903,8160,230,90,40.71,180.25,0.98,2.692,2.443,OP-0047,LOT-SUP-017-20260729-06,completed,MES
RUN-011306,WO-005653,MCH-002,BATCH-005653,2026-07-29 22:01:14,2026-07-30 01:04:29,9584,8767,286,53,40.77,183.25,0.98,2.399,2.443,OP-0067,LOT-SUP-017-20260729-15,completed,MES
RUN-011307,WO-005654,MCH-005,BATCH-005653,2026-07-29 06:02:00,2026-07-29 09:22:40,7786,7120,267,72,20.83,200.68,1.28,2.444,2.771,OP-0046,LOT-SUP-002-20260729-03,completed,MES
RUN-011308,WO-005654,MCH-006,BATCH-005654,2026-07-29 09:28:40,2026-07-29 12:39:21,8175,7599,301,56,24.06,190.68,1.28,2.553,2.771,OP-0020,LOT-SUP-002-20260729-12,completed,MES
RUN-011309,WO-005655,MCH-009,BATCH-005654,2026-07-29 12:15:00,2026-07-29 15:43:13,13454,12391,91,17,18.94,208.23,0.0,2.448,2.115,OP-0069,LOT-SUP-016-20260729-08,completed,MES
RUN-011310,WO-005655,MCH-011,BATCH-005655,2026-07-29 15:44:13,2026-07-29 19:09:27,13887,13024,188,70,20.03,205.23,0.0,2.398,2.115,OP-0070,LOT-SUP-016-20260729-16,completed,MES
RUN-011311,WO-005656,MCH-008,BATCH-005655,2026-07-29 19:57:00,2026-07-29 23:55:16,10963,10070,238,125,19.31,238.28,0.0,1.924,2.115,OP-0053,LOT-SUP-016-20260729-17,completed,MES
RUN-011312,WO-005656,MCH-010,BATCH-005656,2026-07-29 23:53:16,2026-07-30 03:39:33,10250,9976,204,100,18.8,226.28,0.0,1.987,2.115,OP-0006,LOT-SUP-016-20260729-16,completed,MES
RUN-011313,WO-005657,MCH-012,BATCH-005656,2026-07-29 01:02:00,2026-07-29 04:42:43,14863,14756,497,239,24.87,220.73,2.27,2.138,2.115,OP-0048,LOT-SUP-016-20260729-18,completed,MES
RUN-011314,WO-005657,MCH-007,BATCH-005657,2026-07-29 04:58:43,2026-07-29 08:40:27,15139,13867,443,125,27.95,221.73,2.27,2.314,2.115,OP-0072,LOT-SUP-016-20260729-04,completed,MES
RUN-011315,WO-005658,MCH-013,BATCH-005657,2026-07-29 06:45:00,2026-07-29 10:18:39,7713,7310,115,36,24.57,213.66,8.44,1.556,1.5,OP-0047,LOT-SUP-007-20260729-03,completed,MES
RUN-011316,WO-005658,MCH-017,BATCH-005658,2026-07-29 10:21:39,2026-07-29 14:02:19,6751,6226,92,36,18.99,220.66,8.44,1.442,1.5,OP-0046,LOT-SUP-007-20260729-11,completed,MES
RUN-011317,WO-005659,MCH-018,BATCH-005658,2026-07-29 17:57:00,2026-07-29 21:19:53,8144,7881,195,104,31.72,202.89,5.09,1.332,1.5,OP-0034,LOT-SUP-007-20260729-11,completed,MES
RUN-011318,WO-005659,MCH-014,BATCH-005659,2026-07-29 21:30:53,2026-07-30 00:58:47,7797,7514,177,53,29.78,207.89,5.09,1.517,1.5,OP-0011,LOT-SUP-007-20260729-18,completed,MES
RUN-011319,WO-005660,MCH-014,BATCH-005659,2026-07-29 00:47:00,2026-07-29 04:31:46,8737,8534,286,135,21.98,224.77,2.88,1.408,1.644,OP-0048,LOT-SUP-004-20260729-03,completed,MES
RUN-011320,WO-005660,MCH-013,BATCH-005660,2026-07-29 04:40:46,2026-07-29 08:28:32,8832,8624,287,157,16.3,227.77,2.88,1.708,1.644,OP-0070,LOT-SUP-004-20260729-13,completed,MES
RUN-011321,WO-005661,MCH-019,BATCH-005660,2026-07-29 09:52:00,2026-07-29 13:37:19,3667,3466,94,32,22.75,225.32,11.57,2.237,2.126,OP-0056,LOT-SUP-009-20260729-02,completed,MES
RUN-011322,WO-005661,MCH-021,BATCH-005661,2026-07-29 13:36:19,2026-07-29 17:13:38,3960,3816,94,32,22.73,217.32,11.57,2.374,2.126,OP-0059,LOT-SUP-009-20260729-01,completed,MES
RUN-011323,WO-005662,MCH-023,BATCH-005661,2026-07-29 21:18:00,2026-07-30 01:27:10,5378,5266,125,60,11.69,249.18,6.87,1.975,2.126,OP-0062,LOT-SUP-009-20260729-07,completed,MES
RUN-011324,WO-005662,MCH-022,BATCH-005662,2026-07-30 01:23:10,2026-07-30 05:20:21,4788,4738,101,41,18.93,237.18,6.87,2.123,2.126,OP-0016,LOT-SUP-009-20260729-06,completed,MES
RUN-011325,WO-005663,MCH-020,BATCH-005662,2026-07-29 01:45:00,2026-07-29 05:03:05,3893,3710,76,12,33.81,198.09,5.76,2.421,2.126,OP-0051,LOT-SUP-009-20260729-16,completed,MES
