work_order_id,sales_order_id,plant_id,line_id,product_id,planned_start_datetime,planned_end_datetime,actual_start_datetime,actual_end_datetime,planned_quantity,actual_quantity,rejected_quantity,rework_quantity,work_order_status,priority_level,operator_team_id,source_system,load_timestamp
WO-005300,SO-000532,P01,L01,PRD-029,2026-07-06 01:00:00,2026-07-06 08:45:00,2026-07-06 01:18:00,2026-07-06 09:50:00,17559,15989,694,224,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005301,SO-002179,P01,L02,PRD-011,2026-07-06 07:00:00,2026-07-06 14:45:00,2026-07-06 07:26:00,2026-07-06 16:22:00,19176,17193,378,146,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005302,SO-000924,P01,L02,PRD-011,2026-07-06 15:00:00,2026-07-06 22:45:00,2026-07-06 15:06:00,2026-07-07 00:13:00,18455,16760,0,0,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005303,SO-003202,P01,L02,PRD-011,2026-07-06 03:00:00,2026-07-06 10:45:00,2026-07-06 02:59:00,2026-07-06 10:45:00,22508,22346,668,274,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005304,,P02,L03,PRD-057,2026-07-06 11:00:00,2026-07-06 18:45:00,2026-07-06 10:45:00,2026-07-06 18:19:00,11318,9985,121,63,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005305,SO-001641,P02,L03,PRD-019,2026-07-06 20:00:00,2026-07-07 03:45:00,2026-07-06 19:45:00,2026-07-07 03:59:00,14858,13487,327,105,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005306,SO-001804,P02,L03,PRD-019,2026-07-06 03:00:00,2026-07-06 10:45:00,2026-07-06 02:45:00,2026-07-06 12:20:00,11539,11649,473,187,completed,urgent,TEAM-B,MES,2026-07-09 13:20:36
WO-005307,SO-001294,P02,L04,PRD-077,2026-07-06 09:00:00,2026-07-06 16:45:00,2026-07-06 10:26:00,2026-07-06 18:41:00,9220,9153,43,14,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005308,SO-001669,P02,L04,PRD-041,2026-07-06 21:00:00,2026-07-07 04:45:00,2026-07-06 21:11:00,2026-07-07 05:55:00,9701,9043,233,58,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005309,SO-004808,P02,L04,PRD-041,2026-07-06 02:00:00,2026-07-06 09:45:00,2026-07-06 02:07:00,2026-07-06 10:11:00,8497,7835,274,76,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005310,SO-003387,P03,L05,PRD-007,2026-07-06 07:00:00,2026-07-06 14:45:00,2026-07-06 07:26:00,2026-07-06 16:22:00,11863,12336,187,86,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005311,,P03,L05,PRD-071,2026-07-06 21:00:00,2026-07-07 04:45:00,2026-07-06 21:08:00,2026-07-07 06:11:00,11729,11125,442,93,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005312,,P03,L05,PRD-071,2026-07-06 04:00:00,2026-07-06 11:45:00,2026-07-06 04:09:00,2026-07-06 12:39:00,10661,9433,305,138,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005313,,P03,L06,PRD-017,2026-07-06 09:00:00,2026-07-06 16:45:00,2026-07-06 09:42:00,2026-07-06 17:42:00,20663,20163,427,222,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005314,SO-000287,P03,L06,PRD-017,2026-07-06 19:00:00,2026-07-07 02:45:00,2026-07-06 19:34:00,2026-07-07 04:30:00,28153,28910,1079,471,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005315,SO-002120,P03,L06,PRD-017,2026-07-06 03:00:00,2026-07-06 10:45:00,2026-07-06 03:22:00,2026-07-06 11:35:00,20771,19548,266,145,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005316,,P01,L01,PRD-037,2026-07-07 11:00:00,2026-07-07 18:45:00,2026-07-07 10:48:00,2026-07-07 19:23:00,13337,11549,378,97,completed,urgent,TEAM-D,MES,2026-07-09 13:20:36
WO-005317,SO-001830,P01,L01,PRD-025,2026-07-07 18:00:00,2026-07-08 01:45:00,2026-07-07 18:04:00,2026-07-08 03:26:00,20088,19993,109,35,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005318,SO-004867,P01,L01,PRD-074,2026-07-07 04:00:00,2026-07-07 11:45:00,2026-07-07 04:15:00,2026-07-07 13:27:00,18385,18637,1022,251,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005319,,P01,L02,PRD-011,2026-07-07 10:00:00,2026-07-07 17:45:00,2026-07-07 09:49:00,2026-07-07 18:04:00,20419,19287,239,58,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005320,SO-003839,P01,L02,PRD-011,2026-07-07 19:00:00,2026-07-08 02:45:00,2026-07-07 18:45:00,2026-07-08 02:32:00,17852,18464,446,204,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005321,SO-002943,P01,L02,PRD-011,2026-07-07 23:00:00,2026-07-08 06:45:00,2026-07-07 22:45:00,2026-07-08 06:51:00,19102,19111,732,278,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005322,SO-000413,P02,L03,PRD-022,2026-07-07 14:00:00,2026-07-07 21:45:00,2026-07-07 13:45:00,2026-07-07 22:35:00,11750,11837,518,193,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005323,,P02,L03,PRD-022,2026-07-07 20:00:00,2026-07-08 03:45:00,2026-07-07 19:45:00,2026-07-08 03:45:00,14341,14638,462,132,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005324,SO-005136,P02,L03,PRD-022,2026-07-07 05:00:00,2026-07-07 12:45:00,2026-07-07 05:37:00,2026-07-07 13:54:00,15961,15403,911,404,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005325,SO-001945,P02,L04,PRD-029,2026-07-07 09:00:00,2026-07-07 16:45:00,2026-07-07 09:00:00,2026-07-07 17:51:00,11706,11566,345,154,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005326,SO-001424,P02,L04,PRD-029,2026-07-07 16:00:00,2026-07-07 23:45:00,2026-07-07 17:31:00,2026-07-08 02:45:00,8018,7581,158,36,completed,urgent,TEAM-D,MES,2026-07-09 13:20:36
WO-005327,SO-002843,P02,L04,PRD-010,2026-07-07 03:00:00,2026-07-07 10:45:00,2026-07-07 02:59:00,2026-07-07 11:41:00,12306,10508,454,172,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005328,SO-003893,P03,L05,PRD-031,2026-07-07 13:00:00,2026-07-07 20:45:00,2026-07-07 13:35:00,2026-07-07 21:57:00,11303,11073,278,117,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005329,SO-002172,P03,L05,PRD-031,2026-07-07 15:00:00,2026-07-07 22:45:00,2026-07-07 16:21:00,2026-07-08 00:02:00,14418,13141,683,175,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005330,SO-003036,P03,L05,PRD-031,2026-07-07 05:00:00,2026-07-07 12:45:00,2026-07-07 06:21:00,2026-07-07 14:33:00,12721,13058,471,233,completed,urgent,TEAM-B,MES,2026-07-09 13:20:36
WO-005331,SO-001280,P03,L06,PRD-024,2026-07-07 13:00:00,2026-07-07 20:45:00,2026-07-07 12:45:00,2026-07-07 21:23:00,21161,21606,801,289,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005332,SO-004766,P03,L06,PRD-024,2026-07-07 16:00:00,2026-07-07 23:45:00,2026-07-07 15:45:00,2026-07-08 00:21:00,22910,20357,241,76,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005333,SO-002922,P03,L06,PRD-024,2026-07-07 00:00:00,2026-07-07 07:45:00,2026-07-06 23:45:00,2026-07-07 08:19:00,24500,24990,1206,649,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005334,SO-001250,P01,L01,PRD-020,2026-07-08 08:00:00,2026-07-08 15:45:00,2026-07-08 07:54:00,2026-07-08 16:27:00,12826,11491,713,270,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005335,SO-003864,P01,L01,PRD-032,2026-07-08 17:00:00,2026-07-09 00:45:00,2026-07-08 17:39:00,2026-07-09 02:59:00,11847,11520,388,128,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005336,,P01,L01,PRD-007,2026-07-08 03:00:00,2026-07-08 10:45:00,2026-07-08 02:45:00,2026-07-08 11:52:00,15361,14740,360,86,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005337,SO-000443,P01,L02,PRD-063,2026-07-08 14:00:00,2026-07-08 21:45:00,2026-07-08 13:45:00,2026-07-08 22:30:00,21269,19893,921,366,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005338,,P01,L02,PRD-063,2026-07-08 21:00:00,2026-07-09 04:45:00,2026-07-08 21:13:00,2026-07-09 05:10:00,26538,25833,521,241,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005339,,P01,L02,PRD-063,2026-07-08 05:00:00,2026-07-08 12:45:00,2026-07-08 04:53:00,,21802,20230,831,371,open,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005340,SO-004487,P02,L03,PRD-037,2026-07-08 08:00:00,2026-07-08 15:45:00,2026-07-08 08:56:00,2026-07-08 17:29:00,13267,12359,417,123,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005341,SO-005029,P02,L03,PRD-002,2026-07-08 19:00:00,2026-07-09 02:45:00,2026-07-08 19:21:00,2026-07-09 04:26:00,14435,13026,515,184,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005342,SO-000544,P02,L03,PRD-037,2026-07-08 05:00:00,2026-07-08 12:45:00,2026-07-08 05:23:00,2026-07-08 13:13:00,12519,12877,132,60,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005343,SO-002126,P02,L04,PRD-005,2026-07-08 11:00:00,2026-07-08 18:45:00,2026-07-08 11:07:00,2026-07-08 19:27:00,10194,10012,392,182,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005344,SO-001132,P02,L04,PRD-031,2026-07-08 20:00:00,2026-07-09 03:45:00,2026-07-08 20:39:00,2026-07-09 05:48:00,7567,7796,303,140,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005345,SO-004421,P02,L04,PRD-031,2026-07-08 01:00:00,2026-07-08 08:45:00,2026-07-08 00:45:00,2026-07-08 09:38:00,10513,10841,416,220,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005346,SO-001661,P03,L05,PRD-029,2026-07-08 12:00:00,2026-07-08 19:45:00,2026-07-08 11:58:00,2026-07-08 21:13:00,10678,10397,370,188,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005347,SO-004942,P03,L05,PRD-029,2026-07-08 18:00:00,2026-07-09 01:45:00,2026-07-08 19:03:00,2026-07-09 04:13:00,13129,12045,362,190,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005348,,P03,L05,PRD-022,2026-07-08 02:00:00,2026-07-08 09:45:00,2026-07-08 02:05:00,2026-07-08 10:59:00,9376,8695,368,158,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005349,SO-004876,P03,L06,PRD-059,2026-07-08 11:00:00,2026-07-08 18:45:00,2026-07-08 11:18:00,2026-07-08 19:10:00,17676,16110,773,181,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005350,,P03,L06,PRD-056,2026-07-08 16:00:00,2026-07-08 23:45:00,2026-07-08 15:48:00,2026-07-08 23:38:00,22872,21903,979,329,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005351,,P03,L06,PRD-024,2026-07-08 02:00:00,2026-07-08 09:45:00,2026-07-08 01:45:00,2026-07-08 11:17:00,18276,15829,625,210,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005352,SO-001414,P01,L01,PRD-013,2026-07-09 14:00:00,2026-07-09 21:45:00,2026-07-09 15:22:00,2026-07-10 00:35:00,18344,17802,436,91,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005353,SO-005182,P01,L01,PRD-013,2026-07-09 18:00:00,2026-07-10 01:45:00,2026-07-09 18:17:00,2026-07-10 03:17:00,18493,16033,442,118,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005354,,P01,L01,PRD-072,2026-07-09 02:00:00,2026-07-09 09:45:00,2026-07-09 03:23:00,2026-07-09 11:58:00,13371,13685,404,109,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005355,SO-005071,P01,L02,PRD-036,2026-07-09 11:00:00,2026-07-09 18:45:00,2026-07-09 11:10:00,2026-07-09 19:20:00,25402,24355,946,454,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005356,SO-001057,P01,L02,PRD-036,2026-07-09 22:00:00,2026-07-10 05:45:00,2026-07-09 21:45:00,2026-07-10 07:08:00,19543,17443,502,177,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005357,SO-001868,P01,L02,PRD-036,2026-07-09 06:00:00,2026-07-09 13:45:00,2026-07-09 06:10:00,2026-07-09 15:25:00,24953,22003,776,422,completed,urgent,TEAM-D,MES,2026-07-09 13:20:36
WO-005358,,P02,L03,PRD-003,2026-07-09 14:00:00,2026-07-09 21:45:00,2026-07-09 14:19:00,2026-07-09 23:09:00,16436,16277,379,97,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005359,,P02,L03,PRD-063,2026-07-09 16:00:00,2026-07-09 23:45:00,2026-07-09 16:35:00,2026-07-10 01:11:00,15973,15808,681,255,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005360,SO-001342,P02,L03,PRD-043,2026-07-09 03:00:00,2026-07-09 10:45:00,2026-07-09 03:04:00,2026-07-09 12:49:00,14030,14153,541,195,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005361,SO-005146,P02,L04,PRD-067,2026-07-09 09:00:00,2026-07-09 16:45:00,2026-07-09 08:45:00,2026-07-09 17:23:00,8160,7925,109,46,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005362,SO-005153,P02,L04,PRD-067,2026-07-09 21:00:00,2026-07-10 04:45:00,2026-07-09 21:18:00,2026-07-10 06:09:00,8807,8913,185,89,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005363,,P02,L04,PRD-002,2026-07-09 03:00:00,2026-07-09 10:45:00,2026-07-09 03:55:00,2026-07-09 12:52:00,9354,8716,323,78,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005364,SO-003149,P03,L05,PRD-068,2026-07-09 07:00:00,2026-07-09 14:45:00,2026-07-09 06:45:00,2026-07-09 14:52:00,11549,11544,0,0,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005365,SO-001966,P03,L05,PRD-009,2026-07-09 15:00:00,2026-07-09 22:45:00,2026-07-09 15:32:00,2026-07-09 23:25:00,11880,10324,385,113,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005366,,P03,L05,PRD-009,2026-07-09 04:00:00,2026-07-09 11:45:00,2026-07-09 04:04:00,2026-07-09 13:08:00,12129,12103,329,116,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005367,,P03,L06,PRD-073,2026-07-09 11:00:00,2026-07-09 18:45:00,2026-07-09 11:00:00,2026-07-09 19:49:00,21160,20502,409,95,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005368,,P03,L06,PRD-015,2026-07-09 20:00:00,2026-07-10 03:45:00,2026-07-09 19:45:00,2026-07-10 04:19:00,26703,27695,871,186,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005369,SO-001363,P03,L06,PRD-073,2026-07-09 05:00:00,2026-07-09 12:45:00,2026-07-09 05:25:00,2026-07-09 14:20:00,20114,20361,792,343,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005370,SO-003219,P01,L01,PRD-037,2026-07-10 08:00:00,2026-07-10 15:45:00,2026-07-10 07:53:00,2026-07-10 16:57:00,12277,10715,362,130,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005371,SO-002670,P01,L01,PRD-072,2026-07-10 21:00:00,2026-07-11 04:45:00,2026-07-10 21:01:00,2026-07-11 06:37:00,13738,13102,392,151,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005372,,P01,L01,PRD-072,2026-07-10 01:00:00,2026-07-10 08:45:00,2026-07-10 01:32:00,2026-07-10 10:05:00,12507,11697,392,115,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005373,SO-003724,P01,L02,PRD-030,2026-07-10 09:00:00,2026-07-10 16:45:00,2026-07-10 09:08:00,2026-07-10 17:25:00,27133,24407,223,45,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005374,SO-002395,P01,L02,PRD-007,2026-07-10 16:00:00,2026-07-10 23:45:00,2026-07-10 16:00:00,2026-07-11 01:21:00,25273,24981,253,83,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005375,SO-002347,P01,L02,PRD-007,2026-07-10 00:00:00,2026-07-10 07:45:00,2026-07-10 01:08:00,2026-07-10 10:15:00,26435,26983,283,131,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005376,SO-003110,P02,L03,PRD-017,2026-07-10 08:00:00,2026-07-10 15:45:00,2026-07-10 08:46:00,2026-07-10 17:54:00,14146,13052,463,182,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005377,SO-002662,P02,L03,PRD-058,2026-07-10 17:00:00,2026-07-11 00:45:00,2026-07-10 16:45:00,,14065,14045,445,237,open,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005378,SO-004348,P02,L03,PRD-053,2026-07-10 23:00:00,2026-07-11 06:45:00,2026-07-10 22:55:00,2026-07-11 06:47:00,14359,14426,423,108,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005379,SO-001460,P02,L04,PRD-079,2026-07-10 07:00:00,2026-07-10 14:45:00,2026-07-10 07:01:00,2026-07-10 15:28:00,8864,8014,159,53,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005380,SO-004066,P02,L04,PRD-013,2026-07-10 21:00:00,2026-07-11 04:45:00,2026-07-10 21:03:00,2026-07-11 05:00:00,9018,8453,233,97,completed,urgent,TEAM-D,MES,2026-07-09 13:20:36
WO-005381,,P02,L04,PRD-013,2026-07-10 03:00:00,2026-07-10 10:45:00,2026-07-10 03:14:00,2026-07-10 11:49:00,8117,7317,256,133,completed,urgent,TEAM-D,MES,2026-07-09 13:20:36
WO-005382,,P03,L05,PRD-015,2026-07-10 12:00:00,2026-07-10 19:45:00,2026-07-10 11:45:00,2026-07-10 20:27:00,10153,9845,345,69,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005383,SO-001264,P03,L05,PRD-015,2026-07-10 22:00:00,2026-07-11 05:45:00,2026-07-10 22:10:00,2026-07-11 07:18:00,8460,7582,255,83,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005384,SO-004233,P03,L05,PRD-079,2026-07-10 02:00:00,2026-07-10 09:45:00,2026-07-10 01:47:00,2026-07-10 10:06:00,8552,8511,279,57,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005385,SO-001042,P03,L06,PRD-056,2026-07-10 13:00:00,2026-07-10 20:45:00,2026-07-10 13:00:00,2026-07-10 20:40:00,16322,15236,379,123,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005386,SO-002068,P03,L06,PRD-056,2026-07-10 16:00:00,2026-07-10 23:45:00,2026-07-10 16:14:00,2026-07-11 00:45:00,19447,17411,353,105,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005387,,P03,L06,PRD-056,2026-07-10 01:00:00,2026-07-10 08:45:00,2026-07-10 00:47:00,2026-07-10 08:37:00,16026,15619,752,301,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005388,SO-002889,P01,L01,PRD-060,2026-07-11 07:00:00,2026-07-11 14:45:00,2026-07-11 06:45:00,2026-07-11 15:58:00,12580,12268,362,196,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005389,SO-000679,P01,L02,PRD-062,2026-07-11 23:00:00,2026-07-12 06:45:00,2026-07-11 23:24:00,2026-07-12 07:29:00,18288,18855,784,216,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005390,SO-001178,P02,L03,PRD-045,2026-07-11 13:00:00,2026-07-11 20:45:00,2026-07-11 12:45:00,2026-07-11 22:01:00,9662,9735,133,51,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005391,SO-000577,P02,L04,PRD-023,2026-07-11 19:00:00,2026-07-12 02:45:00,2026-07-11 18:45:00,2026-07-12 03:08:00,9262,8198,304,122,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005392,,P03,L05,PRD-080,2026-07-11 13:00:00,2026-07-11 20:45:00,2026-07-11 12:45:00,2026-07-11 21:37:00,11497,11888,244,84,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005393,SO-001533,P03,L05,PRD-080,2026-07-11 18:00:00,2026-07-12 01:45:00,2026-07-11 18:45:00,2026-07-12 02:52:00,7555,7354,296,91,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005394,SO-000658,P03,L06,PRD-037,2026-07-11 20:00:00,2026-07-12 03:45:00,2026-07-11 21:04:00,2026-07-12 05:19:00,17347,16853,471,111,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005395,SO-000127,P03,L06,PRD-070,2026-07-11 01:00:00,2026-07-11 08:45:00,2026-07-11 01:13:00,2026-07-11 09:27:00,16899,15646,462,102,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005396,SO-003114,P01,L01,PRD-052,2026-07-12 08:00:00,2026-07-12 15:45:00,2026-07-12 07:58:00,2026-07-12 16:59:00,15313,13976,808,405,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005397,SO-002233,P01,L01,PRD-072,2026-07-12 05:00:00,2026-07-12 12:45:00,2026-07-12 05:16:00,2026-07-12 13:53:00,13229,12074,242,99,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005398,SO-003598,P01,L02,PRD-024,2026-07-12 18:00:00,2026-07-13 01:45:00,2026-07-12 18:31:00,2026-07-13 02:56:00,18723,19017,157,77,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005399,SO-004645,P01,L02,PRD-024,2026-07-12 02:00:00,2026-07-12 09:45:00,2026-07-12 01:45:00,2026-07-12 10:46:00,14059,13433,397,186,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005400,SO-005056,P02,L03,PRD-045,2026-07-12 17:00:00,2026-07-13 00:45:00,2026-07-12 16:45:00,2026-07-13 00:43:00,11019,9558,84,19,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005401,SO-001293,P02,L04,PRD-001,2026-07-12 14:00:00,2026-07-12 21:45:00,2026-07-12 14:15:00,2026-07-12 23:08:00,7486,7064,274,100,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005402,,P02,L04,PRD-001,2026-07-12 06:00:00,2026-07-12 13:45:00,2026-07-12 05:45:00,2026-07-12 14:59:00,4848,4654,200,107,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005403,SO-003341,P03,L05,PRD-033,2026-07-12 18:00:00,2026-07-13 01:45:00,2026-07-12 18:45:00,2026-07-13 02:47:00,7814,7399,78,19,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005404,,P03,L06,PRD-015,2026-07-12 23:00:00,2026-07-13 06:45:00,2026-07-12 23:25:00,2026-07-13 08:04:00,15314,14683,486,103,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005405,SO-001295,P01,L01,PRD-027,2026-07-13 14:00:00,2026-07-13 21:45:00,2026-07-13 13:45:00,2026-07-13 21:43:00,16089,15067,545,286,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005406,SO-000100,P01,L01,PRD-027,2026-07-13 16:00:00,2026-07-13 23:45:00,2026-07-13 15:47:00,2026-07-14 00:10:00,16397,15680,584,301,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005407,SO-004488,P01,L01,PRD-027,2026-07-13 05:00:00,2026-07-13 12:45:00,2026-07-13 06:18:00,2026-07-13 16:07:00,17572,18197,879,405,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005408,SO-003967,P01,L02,PRD-008,2026-07-13 13:00:00,2026-07-13 20:45:00,2026-07-13 12:45:00,2026-07-13 20:37:00,23156,21029,529,223,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005409,,P01,L02,PRD-008,2026-07-13 22:00:00,2026-07-14 05:45:00,2026-07-13 22:32:00,2026-07-14 07:55:00,21411,20044,158,43,completed,normal,TEAM-C,MES,2026-07-09 13:20:36
WO-005410,SO-003515,P01,L02,PRD-008,2026-07-13 00:00:00,2026-07-13 07:45:00,2026-07-13 00:16:00,2026-07-13 09:46:00,26272,25533,935,259,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005411,SO-004729,P02,L03,PRD-003,2026-07-13 11:00:00,2026-07-13 18:45:00,2026-07-13 11:14:00,2026-07-13 19:40:00,17205,14824,261,136,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005412,SO-005170,P02,L03,PRD-003,2026-07-13 22:00:00,2026-07-14 05:45:00,2026-07-13 22:14:00,2026-07-14 06:58:00,12479,11159,346,116,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005413,SO-000102,P02,L03,PRD-003,2026-07-13 03:00:00,2026-07-13 10:45:00,2026-07-13 03:11:00,2026-07-13 12:29:00,13967,14485,352,116,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005414,SO-000240,P02,L04,PRD-078,2026-07-13 07:00:00,2026-07-13 14:45:00,2026-07-13 06:54:00,2026-07-13 15:41:00,8820,8919,482,162,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005415,SO-004270,P02,L04,PRD-011,2026-07-13 18:00:00,2026-07-14 01:45:00,2026-07-13 17:45:00,,8028,7370,0,0,open,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005416,SO-004662,P02,L04,PRD-072,2026-07-13 04:00:00,2026-07-13 11:45:00,2026-07-13 04:50:00,2026-07-13 13:00:00,9163,8303,352,120,completed,urgent,TEAM-C,MES,2026-07-09 13:20:36
WO-005417,,P03,L05,PRD-013,2026-07-13 11:00:00,2026-07-13 18:45:00,2026-07-13 11:52:00,2026-07-13 20:42:00,12058,11686,49,12,completed,normal,TEAM-D,MES,2026-07-09 13:20:36
WO-005418,SO-000760,P03,L05,PRD-064,2026-07-13 22:00:00,2026-07-14 05:45:00,2026-07-13 22:46:00,2026-07-14 07:06:00,15218,14650,459,244,completed,urgent,TEAM-A,MES,2026-07-09 13:20:36
WO-005419,SO-004632,P03,L05,PRD-022,2026-07-13 00:00:00,2026-07-13 07:45:00,2026-07-12 23:45:00,2026-07-13 09:03:00,12659,12265,346,96,completed,normal,TEAM-B,MES,2026-07-09 13:20:36
WO-005420,,P03,L06,PRD-043,2026-07-13 12:00:00,2026-07-13 19:45:00,2026-07-13 12:02:00,2026-07-13 20:51:00,29952,28267,887,372,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
WO-005421,SO-003702,P03,L06,PRD-043,2026-07-13 20:00:00,2026-07-14 03:45:00,2026-07-13 19:45:00,2026-07-14 04:57:00,20293,18444,679,342,completed,normal,TEAM-A,MES,2026-07-09 13:20:36
