invoice_id,sales_order_id,invoice_date,customer_id,product_id,quantity,gross_amount,discount_amount,net_amount,standard_cost,margin_amount,payment_status
INV-004130,SO-004130,7/6/2026,CUST-0117,PRD-080,2596,1715358.92,17153.59,1698205.33,1336550.6,361654.73,open
INV-004131,SO-004131,27/2/2026,CUST-0081,PRD-052,2731,1908559.35,152684.75,1755874.6,1245472.55,510402.05,overdue
INV-004132,SO-004132,8/9/2025,CUST-0102,PRD-059,36054,11243079.36,562153.97,10680925.39,7937288.1,2743637.29,open
INV-004133,SO-004133,10/5/2026,CUST-0116,PRD-014,1275,776551.5,0,776551.5,511632,264919.5,paid
INV-004134,SO-004134,1/9/2025,CUST-0004,PRD-073,5580,4093878.6,81877.57,4012001.03,2545428.6,1466572.43,overdue
INV-004135,SO-004135,7/12/2025,CUST-0038,PRD-075,4439,3121549.19,93646.48,3027902.71,1660230.39,1367672.32,paid
INV-004137,SO-004137,25/4/2026,CUST-0008,PRD-036,2142,165705.12,16570.51,149134.61,115453.8,33680.81,paid
INV-004138,SO-004138,27/5/2026,CUST-0084,PRD-054,1578,691858.32,6918.58,684939.74,517962.72,166977.02,overdue
INV-004139,SO-004139,18/3/2026,CUST-0091,PRD-056,3156,1136380.92,90910.47,1045470.45,790262.4,255208.05,overdue
INV-004140,SO-004140,16/11/2025,CUST-0112,PRD-028,5046,3294382.02,98831.46,3195550.56,1909557.78,1285992.78,paid
INV-004141,SO-004141,31/10/2025,CUST-0051,PRD-047,3188,3192303.8,0,3192303.8,1882609.64,1309694.16,overdue
INV-004142,SO-004142,13/3/2026,CUST-0060,PRD-021,818,446897.94,13406.94,433491,243355,190136,paid
INV-004143,SO-004143,23/5/2026,CUST-0083,PRD-002,1721,1164738.38,58236.92,1106501.46,809007.68,297493.78,paid
INV-004145,SO-004145,14/3/2026,CUST-0019,PRD-052,1194,857256.18,25717.69,831538.49,544523.7,287014.79,open
INV-004146,SO-004146,17/6/2026,CUST-0031,PRD-026,5008,1522181.6,45665.45,1476516.15,1346100.32,130415.83,open
INV-004147,SO-004147,16/10/2025,CUST-0045,PRD-077,5174,1197781,5988.9,1191792.09,968365.84,223426.26,overdue
INV-004148,SO-004148,25/8/2025,CUST-0067,PRD-006,3165,1804556.4,36091.13,1768465.27,956842.8,811622.47,open
INV-004149,SO-004149,29/9/2025,CUST-0051,PRD-021,2240,1203305.6,24066.11,1179239.49,666400,512839.49,paid
INV-004150,SO-004150,21/9/2025,CUST-0051,PRD-057,7514,4119700.78,41197.01,4078503.77,2732090.4,1346413.37,open
INV-004151,SO-004151,16/9/2025,CUST-0044,PRD-068,3244,840033.8,8400.34,831633.46,725098.88,106534.58,paid
INV-004152,SO-004152,16/4/2026,CUST-0005,PRD-012,1467,703793.25,70379.32,633413.93,459713.79,173700.14,open
INV-004153,SO-004153,22/5/2026,CUST-0098,PRD-017,2319,498585,39886.8,458698.2,358331.88,100366.32,open
INV-004154,SO-004154,28/12/2025,CUST-0080,PRD-015,5518,5990009.72,599000.97,5391008.75,3292535.42,2098473.33,paid
INV-004155,SO-004155,24/2/2026,CUST-0095,PRD-062,4960,281430.4,22514.43,258915.97,203558.4,55357.57,paid
INV-004156,SO-004156,5/5/2026,CUST-0034,PRD-040,4418,2813868.38,225109.47,2588758.91,2112687.6,476071.31,paid
INV-004157,SO-004157,31/12/2025,CUST-0111,PRD-047,8631,8854456.59,88544.57,8765912.02,5096864.43,3669047.59,paid
INV-004158,SO-004158,17/10/2025,CUST-0108,PRD-067,4600,201388,6041.64,195346.36,135378,59968.36,paid
INV-004159,SO-004159,9/11/2025,CUST-0059,PRD-045,1615,857080.5,0,857080.5,614442.9,242637.6,paid
INV-004160,SO-004160,26/1/2026,CUST-0089,PRD-008,8075,1532231.25,30644.62,1501586.62,901816,599770.62,paid
INV-004161,SO-004161,16/5/2026,CUST-0001,PRD-050,3882,1401246.72,28024.93,1373221.79,1050197.46,323024.33,paid
INV-004162,SO-004162,22/3/2026,CUST-0050,PRD-002,4587,3126132.24,0,3126132.24,2156256.96,969875.28,paid
INV-004163,SO-004163,17/9/2025,CUST-0057,PRD-057,3625,1993750,29906.25,1963843.75,1318050,645793.75,open
INV-004164,SO-004164,31/5/2026,CUST-0108,PRD-031,3768,3406083.6,340608.36,3065475.24,1964371.44,1101103.8,paid
INV-004165,SO-004165,11/1/2026,CUST-0005,PRD-075,2883,1793110.68,0,1793110.68,1078270.83,714839.85,paid
INV-004166,SO-004166,7/11/2025,CUST-0006,PRD-035,3213,757657.53,15153.15,742504.38,573295.59,169208.79,paid
INV-004167,SO-004167,19/5/2026,CUST-0021,PRD-016,6664,1595228.32,47856.85,1547371.47,873050.64,674320.83,paid
INV-004168,SO-004168,30/9/2025,CUST-0044,PRD-064,3337,393265.45,7865.31,385400.14,207761.62,177638.52,open
INV-004169,SO-004169,8/3/2026,CUST-0096,PRD-064,2429,297576.79,0,297576.79,151229.54,146347.25,paid
INV-004170,SO-004170,5/5/2026,CUST-0022,PRD-079,3053,1075083.42,21501.67,1053581.75,593106.31,460475.44,paid
INV-004171,SO-004171,20/4/2026,CUST-0115,PRD-022,1782,795270.96,31810.84,763460.12,474849.54,288610.58,paid
INV-004172,SO-004172,28/12/2025,CUST-0025,PRD-048,2116,506972.44,25348.62,481623.82,320108.48,161515.34,paid
INV-004173,SO-004173,29/1/2026,CUST-0019,PRD-048,1763,430912.46,21545.62,409366.84,266706.64,142660.2,paid
INV-004175,SO-004175,19/10/2025,CUST-0100,PRD-078,1964,1204874.72,12048.75,1192825.97,667445.76,525380.21,paid
INV-004176,SO-004176,12/2/2026,CUST-0080,PRD-048,2365,612014.7,30600.74,581413.96,357777.2,223636.76,paid
INV-004177,SO-004177,5/3/2026,CUST-0086,PRD-070,3060,1694872.8,135589.82,1559282.98,1002241.8,557041.18,overdue
INV-004178,SO-004178,17/11/2025,CUST-0006,PRD-009,2920,753798,60303.84,693494.16,487114.4,206379.76,paid
INV-004179,SO-004179,21/4/2026,CUST-0013,PRD-029,6575,2197825.25,32967.38,2164857.87,1475364.25,689493.62,paid
INV-004180,SO-004180,12/1/2026,CUST-0074,PRD-046,6308,4734910.96,0,4734910.96,3000274.04,1734636.92,open
INV-004181,SO-004181,16/1/2026,CUST-0052,PRD-006,10028,5393760.36,431500.83,4962259.53,3031664.96,1930594.57,overdue
INV-004182,SO-004182,25/4/2026,CUST-0028,PRD-010,1821,822964.53,41148.23,781816.3,493964.46,287851.84,open
INV-004183,SO-004183,23/1/2026,CUST-0091,PRD-072,5051,2940288.12,0,2940288.12,2003378.13,936909.99,paid
INV-004184,SO-004184,14/7/2026,CUST-0020,PRD-074,11525,3824801.75,305984.14,3518817.61,2776718.25,742099.36,paid
INV-004185,SO-004185,25/4/2026,CUST-0050,PRD-074,7152,2384691.36,0,2384691.36,1723131.36,661560,paid
INV-004186,SO-004186,23/2/2026,CUST-0086,PRD-047,4410,4020597,201029.85,3819567.15,2604237.3,1215329.85,paid
INV-004187,SO-004187,2/3/2026,CUST-0020,PRD-068,966,264239.64,7927.19,256312.45,215920.32,40392.13,paid
INV-004188,SO-004188,28/7/2026,CUST-0110,PRD-005,3839,783424.73,0,783424.73,618232.56,165192.17,open
INV-004189,SO-004189,3/11/2025,CUST-0007,PRD-065,4042,4318149.44,215907.47,4102241.97,2511496.7,1590745.27,paid
INV-004190,SO-004190,1/12/2025,CUST-0082,PRD-056,6781,2749492.07,274949.21,2474542.86,1697962.4,776580.46,open
INV-004191,SO-004191,7/6/2026,CUST-0009,PRD-075,4902,3360075.9,100802.28,3259273.62,1833397.02,1425876.6,open
INV-004192,SO-004192,7/10/2025,CUST-0004,PRD-050,3005,1148480.95,22969.62,1125511.33,812942.65,312568.68,open
INV-004193,SO-004193,26/3/2026,CUST-0019,PRD-074,2702,829351.88,66348.15,763003.73,650992.86,112010.87,paid
INV-004194,SO-004194,23/9/2025,CUST-0062,PRD-049,2949,932473.8,46623.69,885850.11,731794.35,154055.76,open
INV-004195,SO-004195,10/1/2026,CUST-0017,PRD-045,3232,1618488.64,24277.33,1594211.31,1229646.72,364564.59,paid
INV-004196,SO-004196,30/12/2025,CUST-0009,PRD-028,11604,7181251.44,574500.12,6606751.32,4391301.72,2215449.6,paid
INV-004197,SO-004197,15/6/2026,CUST-0021,PRD-009,2859,692221.08,55377.69,636843.39,476938.38,159905.01,paid
INV-004198,SO-004198,10/11/2025,CUST-0028,PRD-046,3549,2454381.93,196350.55,2258031.38,1688010.87,570020.51,paid
INV-004199,SO-004199,31/8/2025,CUST-0031,PRD-063,3291,2609697.18,78290.92,2531406.26,1707930.27,823475.99,paid
INV-004200,SO-004200,27/5/2026,CUST-0119,PRD-027,1237,1006002.62,20120.05,985882.57,615333.28,370549.29,overdue
INV-004201,SO-004201,2/6/2026,CUST-0079,PRD-035,16265,3941822.75,197091.14,3744731.61,2902163.95,842567.66,open
INV-004202,SO-004202,9/11/2025,CUST-0079,PRD-055,3764,2176834.12,174146.73,2002687.39,1436229.48,566457.91,paid
INV-004203,SO-004203,8/4/2026,CUST-0116,PRD-007,2505,775372.65,0,775372.65,590453.55,184919.1,paid
INV-004204,SO-004204,19/6/2026,CUST-0066,PRD-035,2906,676458.68,6764.59,669694.09,518517.58,151176.51,open
INV-004205,SO-004205,17/5/2026,CUST-0050,PRD-026,8576,2921414.4,233713.15,2687701.25,2305143.04,382558.21,overdue
INV-004206,SO-004206,27/10/2025,CUST-0025,PRD-080,1745,1084569.85,43382.79,1041187.06,898413.25,142773.81,open
INV-004207,SO-004207,13/6/2026,CUST-0010,PRD-046,7849,6040825.87,60408.26,5980417.61,3733219.87,2247197.74,open
INV-004208,SO-004208,3/11/2025,CUST-0006,PRD-022,1704,847296.96,8472.97,838823.99,454064.88,384759.11,paid
INV-004209,SO-004209,19/11/2025,CUST-0076,PRD-028,17661,11362557.57,568127.88,10794429.69,6683452.23,4110977.46,paid
INV-004210,SO-004210,12/9/2025,CUST-0102,PRD-028,4377,2659202.58,212736.21,2446466.37,1656388.11,790078.26,paid
INV-004211,SO-004211,26/5/2026,CUST-0034,PRD-014,5293,3190091.1,63801.82,3126289.28,2123975.04,1002314.24,paid
INV-004212,SO-004212,6/2/2026,CUST-0020,PRD-058,4286,1744573.44,174457.34,1570116.1,1295872.1,274244,paid
INV-004213,SO-004213,10/11/2025,CUST-0039,PRD-053,18515,9239910.75,92399.11,9147511.64,7293984.25,1853527.39,paid
INV-004214,SO-004214,23/5/2026,CUST-0032,PRD-037,8086,1230689.2,0,1230689.2,951964.78,278724.42,overdue
INV-004215,SO-004215,7/12/2025,CUST-0078,PRD-063,5594,4266487.86,341319.03,3925168.83,2903118.18,1022050.65,paid
INV-004216,SO-004216,13/6/2026,CUST-0119,PRD-011,1154,567006.36,17010.19,549996.17,454676,95320.17,open
INV-004217,SO-004217,16/5/2026,CUST-0001,PRD-043,2637,1255871.25,37676.14,1218195.11,906785.19,311409.92,paid
INV-004218,SO-004218,14/10/2025,CUST-0086,PRD-004,5409,2814519.06,28145.19,2786373.87,1760899.95,1025473.92,paid
INV-004219,SO-004219,30/12/2025,CUST-0072,PRD-080,3824,2465179.84,197214.39,2267965.45,1968786.4,299179.05,paid
INV-004220,SO-004220,25/2/2026,CUST-0015,PRD-022,2253,1100184.96,0,1100184.96,600356.91,499828.05,paid
INV-004221,SO-004221,8/6/2026,CUST-0023,PRD-001,3560,1264476.4,0,1264476.4,713851.2,550625.2,open
INV-004222,SO-004222,14/11/2025,CUST-0058,PRD-048,10346,2701857.9,216148.63,2485709.27,1565142.88,920566.39,paid
INV-004223,SO-004223,25/9/2025,CUST-0081,PRD-038,1594,607903.78,0,607903.78,462084.66,145819.12,open
INV-004224,SO-004224,24/2/2026,CUST-0052,PRD-032,4145,2640489.35,79214.68,2561274.67,2262672.6,298602.07,paid
INV-004225,SO-004225,3/2/2026,CUST-0038,PRD-003,2368,1137752.96,34132.59,1103620.37,668415.36,435205.01,paid
INV-004226,SO-004226,17/4/2026,CUST-0028,PRD-016,7137,1644935.76,0,1644935.76,935018.37,709917.39,open
INV-004228,SO-004228,12/4/2026,CUST-0092,PRD-061,2993,1248110.93,0,1248110.93,1018697.48,229413.45,overdue
INV-004229,SO-004229,10/2/2026,CUST-0087,PRD-012,5078,2148197.12,107409.86,2040787.26,1591292.86,449494.4,overdue
INV-004230,SO-004230,5/10/2025,CUST-0017,PRD-021,3270,1699517.1,84975.85,1614541.25,972825,641716.25,open
INV-004231,SO-004231,7/2/2026,CUST-0056,PRD-060,1841,928324.25,0,928324.25,676512.27,251811.98,open
INV-004233,SO-004233,2/5/2026,CUST-0064,PRD-079,1573,578187.61,11563.75,566623.86,305586.71,261037.15,overdue
INV-004234,SO-004234,3/9/2025,CUST-0060,PRD-068,1563,463960.92,46396.09,417564.83,349361.76,68203.07,paid
INV-004236,SO-004236,14/9/2025,CUST-0093,PRD-029,2139,732308.04,29292.32,703015.72,479970.21,223045.51,open
INV-004237,SO-004237,21/12/2025,CUST-0106,PRD-052,10795,6880193.25,688019.32,6192173.92,4923059.75,1269114.17,open
INV-004238,SO-004238,5/11/2025,CUST-0052,PRD-074,23825,7801972.75,780197.28,7021775.48,5740157.25,1281618.23,paid
INV-004239,SO-004239,8/3/2026,CUST-0058,PRD-039,3616,2150182.08,21501.82,2128680.26,1404092.8,724587.46,paid
INV-004240,SO-004240,12/12/2025,CUST-0023,PRD-028,1057,682071.53,20462.15,661609.38,400000.51,261608.87,paid
INV-004241,SO-004241,8/6/2026,CUST-0013,PRD-070,7334,3912615.66,156504.63,3756111.03,2402105.02,1354006.01,open
INV-004242,SO-004242,15/4/2026,CUST-0119,PRD-071,3698,209528.68,2095.29,207433.39,150878.4,56554.99,open
INV-004243,SO-004243,21/12/2025,CUST-0057,PRD-052,4703,3246292.78,81157.32,3165135.46,2144803.15,1020332.31,paid
INV-004244,SO-004244,7/9/2025,CUST-0120,PRD-076,2232,1125530.64,11255.31,1114275.33,642302.64,471972.69,open
INV-004245,SO-004245,21/6/2026,CUST-0016,PRD-040,3826,2157710.96,64731.33,2092979.63,1829593.2,263386.43,paid
INV-004247,SO-004247,26/9/2025,CUST-0014,PRD-029,3338,1072165.6,53608.28,1018557.32,749013.82,269543.5,paid
INV-004248,SO-004248,11/3/2026,CUST-0093,PRD-001,2379,772318.56,11584.78,760733.78,477037.08,283696.7,paid
INV-004249,SO-004249,18/6/2026,CUST-0002,PRD-073,2131,1607136.27,16071.36,1591064.91,972098.27,618966.64,paid
INV-004250,SO-004250,8/3/2026,CUST-0117,PRD-040,4318,2713474.38,0,2713474.38,2064867.6,648606.78,open
INV-004251,SO-004251,6/2/2026,CUST-0086,PRD-078,768,430540.8,43054.08,387486.72,260997.12,126489.6,paid
INV-004252,SO-004252,28/1/2026,CUST-0047,PRD-073,2971,2049752.32,0,2049752.32,1355281.07,694471.25,open
INV-004253,SO-004253,24/11/2025,CUST-0014,PRD-048,16972,4244357.76,127330.73,4117027.03,2567524.16,1549502.87,open
INV-004254,SO-004254,31/12/2025,CUST-0015,PRD-046,6088,4722583.36,236129.17,4486454.19,2895635.44,1590818.75,paid
INV-004255,SO-004255,18/1/2026,CUST-0086,PRD-026,6095,1858731.2,148698.5,1710032.7,1638275.05,71757.65,open
INV-004256,SO-004256,4/6/2026,CUST-0073,PRD-028,3597,2392040.97,119602.05,2272438.92,1361212.71,911226.21,paid
INV-004257,SO-004257,20/10/2025,CUST-0058,PRD-063,2118,1546478.88,15464.79,1531014.09,1099178.46,431835.63,paid
INV-004258,SO-004258,23/4/2026,CUST-0061,PRD-058,1786,707184.56,56574.76,650609.8,539997.1,110612.7,open
INV-004259,SO-004259,18/5/2026,CUST-0097,PRD-045,1326,646265.88,19387.98,626877.9,504489.96,122387.94,overdue
INV-004260,SO-004260,10/11/2025,CUST-0055,PRD-068,1904,559223.84,11184.48,548039.36,425582.08,122457.28,paid
INV-004261,SO-004261,23/9/2025,CUST-0041,PRD-062,3113,171183.87,0,171183.87,127757.52,43426.35,open
INV-004262,SO-004262,11/11/2025,CUST-0108,PRD-052,3478,2432721.88,72981.66,2359740.22,1586141.9,773598.32,open
INV-004263,SO-004263,29/9/2025,CUST-0055,PRD-031,1591,1420460.71,142046.07,1278414.64,829436.03,448978.61,open
INV-004264,SO-004264,5/10/2025,CUST-0053,PRD-056,5794,2245928.22,89837.13,2156091.09,1450817.6,705273.49,open
INV-004266,SO-004266,30/1/2026,CUST-0011,PRD-061,2917,1278958.65,63947.93,1215010.72,992830.12,222180.6,paid
INV-004267,SO-004267,26/12/2025,CUST-0087,PRD-058,2766,1190652.36,35719.57,1154932.79,836300.1,318632.69,paid
INV-004268,SO-004268,26/4/2026,CUST-0097,PRD-045,1647,807178.23,64574.26,742603.97,626617.62,115986.35,paid
INV-004269,SO-004269,11/11/2025,CUST-0045,PRD-029,3697,1084477.98,5422.39,1079055.59,829569.83,249485.76,paid
INV-004270,SO-004270,20/6/2026,CUST-0020,PRD-011,8564,4052142.24,40521.42,4011620.82,3374216,637404.82,paid
INV-004271,SO-004271,16/9/2025,CUST-0107,PRD-002,4224,2773393.92,13866.97,2759526.95,1985617.92,773909.03,overdue
INV-004272,SO-004272,25/5/2026,CUST-0023,PRD-010,3672,1595887.92,159588.79,1436299.13,996066.72,440232.41,paid
INV-004273,SO-004273,12/10/2025,CUST-0098,PRD-005,15289,3490172.92,34901.73,3455271.19,2462140.56,993130.63,open
INV-004274,SO-004274,15/4/2026,CUST-0082,PRD-042,6928,306979.68,9209.39,297770.29,210472.64,87297.65,open
INV-004275,SO-004275,12/6/2026,CUST-0036,PRD-058,8877,3925231.86,78504.64,3846727.22,2683960.95,1162766.27,paid
INV-004276,SO-004276,6/9/2025,CUST-0051,PRD-043,3011,1395447.95,139544.8,1255903.16,1035392.57,220510.58,paid
INV-004277,SO-004277,3/3/2026,CUST-0083,PRD-005,1553,339905.11,16995.26,322909.85,250095.12,72814.73,open
INV-004278,SO-004278,19/1/2026,CUST-0015,PRD-057,1378,764211.24,61136.9,703074.34,501040.8,202033.54,paid
INV-004280,SO-004280,2/11/2025,CUST-0064,PRD-003,1569,758815.47,60705.24,698110.23,442881.63,255228.6,paid
INV-004281,SO-004281,31/1/2026,CUST-0021,PRD-051,2215,992563.65,19851.27,972712.38,678520.95,294191.43,paid
INV-004282,SO-004282,30/12/2025,CUST-0078,PRD-068,7523,2106364.77,210636.48,1895728.29,1681540.96,214187.33,open
INV-004283,SO-004283,7/6/2026,CUST-0024,PRD-065,4107,4352557.53,43525.58,4309031.95,2551884.45,1757147.5,paid
INV-004284,SO-004284,24/11/2025,CUST-0007,PRD-020,3036,2100122.64,63003.68,2037118.96,1252471.44,784647.52,paid
INV-004285,SO-004285,16/6/2026,CUST-0099,PRD-023,3313,1564199.82,156419.98,1407779.84,1230845.76,176934.08,overdue
INV-004286,SO-004286,6/6/2026,CUST-0024,PRD-004,1367,765779.73,76577.97,689201.76,445026.85,244174.91,overdue
INV-004287,SO-004287,3/3/2026,CUST-0118,PRD-044,2355,1689217.95,33784.36,1655433.59,1010436.3,644997.29,paid
INV-004288,SO-004288,4/3/2026,CUST-0086,PRD-014,7495,4611598.55,138347.96,4473250.59,3007593.6,1465656.99,open
INV-004289,SO-004289,29/11/2025,CUST-0089,PRD-023,4054,1755503.62,17555.04,1737948.58,1506142.08,231806.5,paid
INV-004290,SO-004290,18/2/2026,CUST-0030,PRD-052,2081,1429397.28,14293.97,1415103.31,949040.05,466063.26,open
INV-004291,SO-004291,29/3/2026,CUST-0096,PRD-069,5002,5115795.5,511579.55,4604215.95,3072278.42,1531937.53,paid
INV-004292,SO-004292,1/7/2026,CUST-0025,PRD-022,2654,1364554.1,68227.7,1296326.39,707211.38,589115.01,paid
INV-004293,SO-004293,15/11/2025,CUST-0087,PRD-069,3788,3671822.04,293745.76,3378076.28,2326627.48,1051448.8,paid
INV-004294,SO-004294,13/7/2026,CUST-0069,PRD-001,4393,1495552.92,0,1495552.92,880884.36,614668.56,overdue
INV-004295,SO-004295,8/6/2026,CUST-0118,PRD-029,7047,2106418.77,105320.94,2001097.83,1581276.33,419821.5,overdue
INV-004296,SO-004296,28/12/2025,CUST-0004,PRD-045,1846,911960.92,0,911960.92,702329.16,209631.76,paid
INV-004298,SO-004298,9/9/2025,CUST-0069,PRD-023,2987,1396900.42,13969,1382931.42,1109730.24,273201.18,open
INV-004299,SO-004299,29/6/2026,CUST-0059,PRD-005,3661,858211.62,68656.93,789554.69,589567.44,199987.25,paid
INV-004300,SO-004300,29/9/2025,CUST-0104,PRD-014,1289,817406.46,16348.13,801058.33,517249.92,283808.41,paid
INV-004301,SO-004301,6/7/2026,CUST-0012,PRD-022,6408,2835091.44,283509.14,2551582.3,1707539.76,844042.54,open
INV-004302,SO-004302,29/12/2025,CUST-0014,PRD-040,5171,3231616.45,258529.32,2973087.13,2472772.2,500314.93,paid
INV-004303,SO-004303,29/10/2025,CUST-0007,PRD-008,3592,689376.64,6893.77,682482.87,401154.56,281328.31,paid
INV-004304,SO-004304,30/10/2025,CUST-0039,PRD-020,10404,7820166.6,782016.66,7038149.94,4292066.16,2746083.78,open
INV-004305,SO-004305,25/6/2026,CUST-0049,PRD-037,2714,384655.22,7693.1,376962.12,319519.22,57442.9,paid
INV-004306,SO-004306,11/9/2025,CUST-0065,PRD-043,4039,1941466.52,58244,1883222.52,1388890.93,494331.59,paid
INV-004307,SO-004307,26/7/2026,CUST-0040,PRD-059,2092,637662.52,12753.25,624909.27,460553.8,164355.47,paid
INV-004308,SO-004308,12/3/2026,CUST-0017,PRD-066,3540,398108.4,5971.63,392136.77,249003.6,143133.17,paid
INV-004309,SO-004309,6/12/2025,CUST-0075,PRD-068,2328,656589.12,65658.91,590930.21,520354.56,70575.65,paid
INV-004310,SO-004310,22/11/2025,CUST-0119,PRD-072,2210,1439328.8,14393.29,1424935.51,876552.3,548383.21,open
INV-004311,SO-004311,22/9/2025,CUST-0037,PRD-018,10154,1361346.78,34033.67,1327313.11,871720.9,455592.21,paid
INV-004312,SO-004312,18/1/2026,CUST-0083,PRD-043,1642,698309.76,6983.1,691326.66,564634.54,126692.12,paid
INV-004313,SO-004313,9/7/2026,CUST-0057,PRD-026,1502,459717.14,2298.59,457418.55,403722.58,53695.97,paid
INV-004314,SO-004314,4/4/2026,CUST-0032,PRD-004,1780,907016.8,72561.34,834455.46,579479,254976.46,open
INV-004315,SO-004315,9/10/2025,CUST-0045,PRD-047,4271,4221883.5,21109.42,4200774.08,2522153.63,1678620.45,open
INV-004316,SO-004316,9/11/2025,CUST-0045,PRD-009,2368,595054.72,29752.74,565301.98,395029.76,170272.22,open
INV-004317,SO-004317,16/6/2026,CUST-0030,PRD-030,1287,722727.72,72272.77,650454.95,515919.69,134535.26,open
INV-004318,SO-004318,12/2/2026,CUST-0048,PRD-077,3334,709375.18,7093.75,702281.43,623991.44,78289.99,paid
INV-004319,SO-004319,14/4/2026,CUST-0037,PRD-030,713,382438.94,1912.19,380526.75,285820.31,94706.44,open
INV-004320,SO-004320,7/4/2026,CUST-0095,PRD-033,2615,1176253.15,58812.66,1117440.49,726917.7,390522.79,paid
INV-004321,SO-004321,18/8/2025,CUST-0007,PRD-042,2302,105109.32,0,105109.32,69934.76,35174.56,open
INV-004322,SO-004322,16/6/2026,CUST-0107,PRD-067,3773,178953.39,0,178953.39,111039.39,67914,open
INV-004323,SO-004323,13/11/2025,CUST-0066,PRD-019,6946,2440824.4,195265.95,2245558.45,1297026.58,948531.87,paid
INV-004324,SO-004324,10/5/2026,CUST-0006,PRD-028,7056,4970952,99419.04,4871532.96,2670202.08,2201330.88,paid
INV-004325,SO-004325,23/6/2026,CUST-0047,PRD-033,6926,3304325.34,0,3304325.34,1925289.48,1379035.86,open
INV-004326,SO-004326,22/7/2026,CUST-0038,PRD-061,3874,1725208.42,172520.84,1552687.58,1318554.64,234132.94,overdue
INV-004327,SO-004327,5/2/2026,CUST-0071,PRD-066,4633,486326.01,9726.52,476599.49,325885.22,150714.27,paid
INV-004328,SO-004328,6/2/2026,CUST-0048,PRD-012,3805,1750680.5,140054.44,1610626.06,1192372.85,418253.21,paid
INV-004329,SO-004329,21/2/2026,CUST-0088,PRD-074,3803,1263166.45,50526.66,1212639.79,916256.79,296383,paid
INV-004330,SO-004330,17/4/2026,CUST-0052,PRD-041,8886,7705939.2,77059.39,7628879.81,4562516.7,3066363.11,paid
INV-004331,SO-004331,22/1/2026,CUST-0048,PRD-023,2353,1018849,30565.47,988283.53,874186.56,114096.97,open
INV-004332,SO-004332,26/9/2025,CUST-0032,PRD-080,6063,4246949.61,42469.5,4204480.11,3121535.55,1082944.56,paid
INV-004333,SO-004333,26/5/2026,CUST-0039,PRD-065,3733,3782872.88,75657.46,3707215.42,2319499.55,1387715.87,overdue
INV-004334,SO-004334,16/10/2025,CUST-0106,PRD-020,5974,4345607.08,217280.35,4128326.73,2464513.96,1663812.77,open
INV-004336,SO-004336,27/6/2026,CUST-0056,PRD-071,1402,80572.94,4028.65,76544.29,57201.6,19342.69,paid
INV-004337,SO-004337,26/5/2026,CUST-0035,PRD-064,3437,401407.23,32112.58,369294.65,213987.62,155307.03,paid
INV-004338,SO-004338,7/2/2026,CUST-0028,PRD-045,6387,3348640.23,0,3348640.23,2429998.02,918642.21,paid
INV-004339,SO-004339,9/4/2026,CUST-0045,PRD-042,2887,121311.74,1213.12,120098.62,87707.06,32391.56,paid
