table_name,business_key,issue_type,severity,description
sensor_reading,2026-06-04 11:00:00|MCH-002,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-04 11:00:00|MCH-021,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-04 22:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-05 02:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-05 21:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-10 15:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-13 19:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-14 11:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-15 00:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-16 00:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-23 08:00:00|MCH-018,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-23 10:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-24 13:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-25 14:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-25 23:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-29 01:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-06-30 22:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-01 21:00:00|MCH-036,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-04 00:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-04 11:00:00|MCH-006,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-04 16:00:00|MCH-017,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-06 06:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-06 14:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-08 00:00:00|MCH-011,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-09 11:00:00|MCH-030,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-11 13:00:00|MCH-001,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-11 17:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-12 20:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-13 00:00:00|MCH-028,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-14 21:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-15 04:00:00|MCH-022,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-16 09:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-17 21:00:00|MCH-024,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-18 08:00:00|MCH-005,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-18 15:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-18 21:00:00|MCH-029,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-24 04:00:00|MCH-003,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-24 12:00:00|MCH-007,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-27 10:00:00|MCH-035,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-27 14:00:00|MCH-025,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-27 17:00:00|MCH-004,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-28 03:00:00|MCH-029,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-28 17:00:00|MCH-016,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-29 12:00:00|MCH-009,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-30 00:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-30 14:00:00|MCH-013,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-30 18:00:00|MCH-026,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
sensor_reading,2026-07-30 19:00:00|MCH-023,exact_duplicate,low,Exact duplicate sensor row from gateway retry.
quality_inspection,QI-0000039,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000090,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000153,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000219,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000390,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000392,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000491,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000501,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000520,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000600,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000798,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000811,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000829,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000842,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000880,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0000906,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001043,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001195,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001304,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001337,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001360,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001394,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001641,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001690,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001841,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001866,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0001881,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002032,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002378,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002425,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002604,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002623,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002682,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002733,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002763,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002802,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0002915,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003007,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003023,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003101,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003229,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003336,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003401,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003500,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003505,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003514,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003522,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003622,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003685,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003687,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0003908,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004071,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004088,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004238,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004336,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004355,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004477,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004584,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004762,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004798,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0004975,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005112,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005163,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005185,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005221,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005275,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005439,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005485,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005529,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005544,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005578,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005589,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005592,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005729,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005785,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005838,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0005844,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006001,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006002,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006030,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006118,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006140,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006343,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006436,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006878,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006948,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0006962,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007043,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007321,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007343,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007447,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007683,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0007763,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008093,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008119,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008144,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008216,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008285,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008354,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008440,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008570,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008652,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008771,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008872,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0008964,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009003,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009004,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009171,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009179,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009181,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009196,missing_measurement,low,Measurement value missing from QMS record.
quality_inspection,QI-0009344,missing_measurement,low,Measurement value missing from QMS record.
