shipment_id,sales_order_id,order_line_id,customer_id,product_id,ship_date,promised_delivery_date,shipped_quantity,carrier,distance_km,late_delivery_flag,delay_days,root_cause,source_system
SHP-004677,SO-004677,SOL-004677-01,CUST-0049,PRD-028,2025-11-04,2025-11-01,3686,LocalTruck,89,1,3,production_delay,TMS
SHP-004678,SO-004678,SOL-004678-01,CUST-0091,PRD-067,2026-02-04,2026-02-05,7811,OceanForwarder,1901,0,0,on_time,TMS
SHP-004679,SO-004679,SOL-004679-01,CUST-0072,PRD-043,2026-03-10,2026-03-02,5614,FedEx,2341,1,8,logistics,TMS
SHP-004680,SO-004680,SOL-004680-01,CUST-0035,PRD-051,2026-03-29,2026-03-28,1844,OceanForwarder,7169,1,1,production_delay,TMS
SHP-004681,SO-004681,SOL-004681-01,CUST-0012,PRD-051,2026-04-10,2026-04-10,4190,FedEx,6533,0,0,on_time,TMS
SHP-004682,SO-004682,SOL-004682-01,CUST-0092,PRD-030,2026-01-08,2026-01-09,1162,Kerry,6129,0,0,on_time,TMS
SHP-004683,SO-004683,SOL-004683-01,CUST-0109,PRD-058,2026-02-10,2026-02-11,3186,OceanForwarder,7387,0,0,on_time,TMS
SHP-004684,SO-004684,SOL-004684-01,CUST-0076,PRD-059,2025-10-17,2025-10-10,6355,LocalTruck,7470,1,7,logistics,TMS
SHP-004685,SO-004685,SOL-004685-01,CUST-0050,PRD-026,2026-04-14,2026-04-11,4563,Kerry,7938,1,3,production_delay,TMS
SHP-004686,SO-004686,SOL-004686-01,CUST-0074,PRD-016,2026-01-29,2026-01-25,1136,DHL,6447,1,4,production_delay,TMS
SHP-004687,SO-004687,SOL-004687-01,CUST-0023,PRD-049,2025-11-15,2025-11-17,14976,DHL,266,0,0,on_time,TMS
SHP-004688,SO-004688,SOL-004688-01,CUST-0110,PRD-044,2025-10-13,2025-10-07,4926,LocalTruck,7982,1,6,material_shortage,TMS
SHP-004689,SO-004689,SOL-004689-01,CUST-0109,PRD-004,2025-11-10,2025-11-02,7715,DHL,3931,1,8,production_delay,TMS
SHP-004690,SO-004690,SOL-004690-01,CUST-0038,PRD-069,2026-04-21,2026-04-18,4914,LocalTruck,4255,1,3,production_delay,TMS
SHP-004691,SO-004691,SOL-004691-01,CUST-0116,PRD-066,2026-03-04,2026-03-01,1819,DHL,4029,1,3,production_delay,TMS
SHP-004692,SO-004692,SOL-004692-01,CUST-0036,PRD-050,2025-09-19,2025-09-15,7676,DHL,5368,1,4,logistics,TMS
SHP-004693,SO-004693,SOL-004693-01,CUST-0004,PRD-060,2025-09-24,2025-09-23,3764,LocalTruck,8619,1,1,production_delay,TMS
SHP-004694,SO-004694,SOL-004694-01,CUST-0047,PRD-057,2026-06-03,2026-05-27,1915,FedEx,4877,1,7,quality_hold,TMS
SHP-004695,SO-004695,SOL-004695-01,CUST-0053,PRD-042,2026-05-07,2026-05-06,2584,LocalTruck,8067,1,1,production_delay,TMS
SHP-004696,SO-004696,SOL-004696-01,CUST-0104,PRD-075,2026-04-18,2026-04-16,1773,Kerry,4235,1,2,quality_hold,TMS
SHP-004697,SO-004697,SOL-004697-01,CUST-0046,PRD-050,2026-06-16,2026-06-10,5945,DHL,4645,1,6,production_delay,TMS
SHP-004698,SO-004698,SOL-004698-01,CUST-0099,PRD-058,2026-03-09,2026-03-04,1231,LocalTruck,8961,1,5,logistics,TMS
SHP-004699,SO-004699,SOL-004699-01,CUST-0039,PRD-043,2025-12-09,2025-12-10,3007,FedEx,259,0,0,on_time,TMS
SHP-004700,SO-004700,SOL-004700-01,CUST-0056,PRD-012,2026-05-29,2026-05-20,733,FedEx,680,1,9,production_delay,TMS
SHP-004701,SO-004701,SOL-004701-01,CUST-0060,PRD-064,2025-09-30,2025-09-25,9321,OceanForwarder,1014,1,5,production_delay,TMS
SHP-004702,SO-004702,SOL-004702-01,CUST-0075,PRD-078,2026-01-20,2026-01-18,2681,FedEx,873,1,2,production_delay,TMS
SHP-004703,SO-004703,SOL-004703-01,CUST-0027,PRD-072,2026-05-25,2026-05-20,5179,Kerry,5054,1,5,logistics,TMS
SHP-004704,SO-004704,SOL-004704-01,CUST-0103,PRD-064,2026-05-26,2026-05-22,3568,FedEx,463,1,4,material_shortage,TMS
SHP-004705,SO-004705,SOL-004705-01,CUST-0068,PRD-004,2026-01-08,2026-01-05,16391,DHL,5531,1,3,production_delay,TMS
SHP-004706,SO-004706,SOL-004706-01,CUST-0056,PRD-027,2026-06-01,2026-05-28,3738,OceanForwarder,1875,1,4,production_delay,TMS
SHP-004707,SO-004707,SOL-004707-01,CUST-0095,PRD-009,2025-11-18,2025-11-16,8285,DHL,6356,1,2,quality_hold,TMS
SHP-004708,SO-004708,SOL-004708-01,CUST-0100,PRD-004,2026-02-08,2026-02-09,4463,LocalTruck,898,0,0,on_time,TMS
SHP-004709,SO-004709,SOL-004709-01,CUST-0053,PRD-056,2025-11-12,2025-11-11,6866,OceanForwarder,3295,1,1,production_delay,TMS
SHP-004710,SO-004710,SOL-004710-01,CUST-0031,PRD-078,2026-06-29,2026-06-24,4123,DHL,6275,1,5,logistics,TMS
SHP-004711,SO-004711,SOL-004711-01,CUST-0038,PRD-002,2025-10-19,2025-10-15,3601,LocalTruck,8406,1,4,production_delay,TMS
SHP-004712,SO-004712,SOL-004712-01,CUST-0019,PRD-040,2026-03-05,2026-02-27,2411,FedEx,490,1,6,production_delay,TMS
SHP-004713,SO-004713,SOL-004713-01,CUST-0015,PRD-044,2025-10-21,2025-10-13,868,DHL,9129,1,8,quality_hold,TMS
SHP-004714,SO-004714,SOL-004714-01,CUST-0027,PRD-044,2025-10-29,2025-10-30,8471,OceanForwarder,7742,0,0,on_time,TMS
SHP-004715,SO-004715,SOL-004715-01,CUST-0051,PRD-071,2025-09-03,2025-09-04,1876,OceanForwarder,4400,0,0,on_time,TMS
SHP-004716,SO-004716,SOL-004716-01,CUST-0007,PRD-001,2025-11-21,2025-11-20,4496,OceanForwarder,4239,1,1,material_shortage,TMS
SHP-004717,SO-004717,SOL-004717-01,CUST-0036,PRD-001,2026-03-06,2026-03-05,3674,DHL,5220,1,1,production_delay,TMS
SHP-004718,SO-004718,SOL-004718-01,CUST-0012,PRD-040,2026-05-29,2026-05-24,2034,Kerry,6758,1,5,logistics,TMS
SHP-004719,SO-004719,SOL-004719-01,CUST-0005,PRD-017,2026-01-30,2026-01-25,1509,FedEx,8383,1,5,production_delay,TMS
SHP-004720,SO-004720,SOL-004720-01,CUST-0119,PRD-063,2026-07-13,2026-07-12,5309,OceanForwarder,5289,1,1,logistics,TMS
SHP-004721,SO-004721,SOL-004721-01,CUST-0088,PRD-028,2026-02-12,2026-02-13,2800,OceanForwarder,3267,0,0,on_time,TMS
SHP-004722,SO-004722,SOL-004722-01,CUST-0058,PRD-080,2026-03-22,2026-03-14,6697,LocalTruck,2816,1,8,production_delay,TMS
SHP-004723,SO-004723,SOL-004723-01,CUST-0118,PRD-028,2026-02-15,2026-02-15,6785,DHL,3267,0,0,on_time,TMS
SHP-004724,SO-004724,SOL-004724-01,CUST-0118,PRD-073,2026-01-27,2026-01-25,5032,Kerry,4896,1,2,material_shortage,TMS
SHP-004725,SO-004725,SOL-004725-01,CUST-0100,PRD-064,2025-09-13,2025-09-12,1842,FedEx,1246,1,1,production_delay,TMS
SHP-004726,SO-004726,SOL-004726-01,CUST-0062,PRD-023,2025-11-25,2025-11-25,2750,OceanForwarder,1143,0,0,on_time,TMS
SHP-004727,SO-004727,SOL-004727-01,CUST-0081,PRD-055,2026-02-21,2026-02-16,1612,LocalTruck,5500,1,5,logistics,TMS
SHP-004728,SO-004728,SOL-004728-01,CUST-0099,PRD-080,2025-11-13,2025-11-12,1021,LocalTruck,898,1,1,logistics,TMS
SHP-004729,SO-004729,SOL-004729-01,CUST-0104,PRD-003,2026-03-02,2026-02-25,2262,FedEx,2494,1,5,material_shortage,TMS
SHP-004730,SO-004730,SOL-004730-01,CUST-0072,PRD-050,2025-11-11,2025-11-12,6136,OceanForwarder,4683,0,0,on_time,TMS
SHP-004731,SO-004731,SOL-004731-01,CUST-0085,PRD-054,2026-06-20,2026-06-21,1746,DHL,3346,0,0,on_time,TMS
SHP-004732,SO-004732,SOL-004732-01,CUST-0107,PRD-019,2025-12-01,2025-11-27,2534,FedEx,123,1,4,quality_hold,TMS
SHP-004733,SO-004733,SOL-004733-01,CUST-0088,PRD-052,2026-02-27,2026-03-01,3874,LocalTruck,4793,0,0,on_time,TMS
SHP-004734,SO-004734,SOL-004734-01,CUST-0027,PRD-005,2025-10-07,2025-10-04,1970,OceanForwarder,2747,1,3,production_delay,TMS
SHP-004735,SO-004735,SOL-004735-01,CUST-0059,PRD-005,2026-06-01,2026-06-01,2143,Kerry,2940,0,0,on_time,TMS
SHP-004736,SO-004736,SOL-004736-01,CUST-0061,PRD-016,2025-11-20,2025-11-13,2193,FedEx,8615,1,7,material_shortage,TMS
SHP-004737,SO-004737,SOL-004737-01,CUST-0056,PRD-019,2026-06-25,2026-06-25,3781,OceanForwarder,6000,0,0,on_time,TMS
SHP-004738,SO-004738,SOL-004738-01,CUST-0026,PRD-033,2026-05-24,2026-05-18,2893,LocalTruck,7406,1,6,quality_hold,TMS
SHP-004739,SO-004739,SOL-004739-01,CUST-0050,PRD-053,2026-06-22,2026-06-16,9281,LocalTruck,4180,1,6,production_delay,TMS
SHP-004740,SO-004740,SOL-004740-01,CUST-0102,PRD-013,2026-01-23,2026-01-16,1088,FedEx,4942,1,7,production_delay,TMS
SHP-004741,SO-004741,SOL-004741-01,CUST-0032,PRD-048,2026-03-29,2026-03-30,2213,Kerry,8523,0,0,on_time,TMS
SHP-004742,SO-004742,SOL-004742-01,CUST-0090,PRD-080,2026-01-17,2026-01-11,2942,DHL,4330,1,6,production_delay,TMS
SHP-004743,SO-004743,SOL-004743-01,CUST-0053,PRD-005,2025-12-21,2025-12-17,5006,OceanForwarder,5958,1,4,material_shortage,TMS
SHP-004744,SO-004744,SOL-004744-01,CUST-0092,PRD-065,2026-01-25,2026-01-25,7749,OceanForwarder,4769,0,0,on_time,TMS
SHP-004745,SO-004745,SOL-004745-01,CUST-0107,PRD-046,2026-06-11,2026-06-06,7115,OceanForwarder,8321,1,5,logistics,TMS
SHP-004746,SO-004746,SOL-004746-01,CUST-0093,PRD-008,2026-02-03,2026-01-26,3678,OceanForwarder,174,1,8,logistics,TMS
SHP-004747,SO-004747,SOL-004747-01,CUST-0113,PRD-021,2026-03-26,2026-03-26,4008,LocalTruck,9126,0,0,on_time,TMS
SHP-004748,SO-004748,SOL-004748-01,CUST-0092,PRD-066,2025-12-25,2025-12-18,5045,FedEx,7608,1,7,production_delay,TMS
SHP-004749,SO-004749,SOL-004749-01,CUST-0047,PRD-068,2026-03-29,2026-03-27,1556,Kerry,4755,1,2,logistics,TMS
SHP-004750,SO-004750,SOL-004750-01,CUST-0023,PRD-013,2026-02-20,2026-02-14,4518,FedEx,8413,1,6,production_delay,TMS
SHP-004751,SO-004751,SOL-004751-01,CUST-0112,PRD-060,2026-05-18,2026-05-13,3405,OceanForwarder,4567,1,5,material_shortage,TMS
SHP-004752,SO-004752,SOL-004752-01,CUST-0075,PRD-064,2026-06-15,2026-06-14,2387,LocalTruck,2409,1,1,production_delay,TMS
SHP-004753,SO-004753,SOL-004753-01,CUST-0073,PRD-051,2026-04-03,2026-04-03,3052,OceanForwarder,8614,0,0,on_time,TMS
SHP-004754,SO-004754,SOL-004754-01,CUST-0092,PRD-003,2026-05-05,2026-04-29,11472,DHL,7057,1,6,production_delay,TMS
SHP-004755,SO-004755,SOL-004755-01,CUST-0035,PRD-033,2025-12-05,2025-12-02,1601,Kerry,5880,1,3,quality_hold,TMS
SHP-004756,SO-004756,SOL-004756-01,CUST-0085,PRD-039,2026-07-05,2026-07-04,2001,DHL,4718,1,1,production_delay,TMS
SHP-004757,SO-004757,SOL-004757-01,CUST-0064,PRD-037,2025-12-06,2025-12-06,3355,FedEx,7117,0,0,on_time,TMS
SHP-004758,SO-004758,SOL-004758-01,CUST-0103,PRD-077,2026-06-13,2026-06-04,9700,LocalTruck,416,1,9,material_shortage,TMS
SHP-004759,SO-004759,SOL-004759-01,CUST-0117,PRD-014,2026-01-20,2026-01-15,1730,LocalTruck,6889,1,5,quality_hold,TMS
SHP-004761,SO-004761,SOL-004761-01,CUST-0050,PRD-041,2026-01-02,2025-12-31,12945,LocalTruck,1505,1,2,logistics,TMS
SHP-004762,SO-004762,SOL-004762-01,CUST-0076,PRD-005,2026-01-29,2026-01-31,2364,DHL,1584,0,0,on_time,TMS
SHP-004763,SO-004763,SOL-004763-01,CUST-0084,PRD-028,2025-12-09,2025-12-09,10568,LocalTruck,8544,0,0,on_time,TMS
SHP-004764,SO-004764,SOL-004764-01,CUST-0118,PRD-040,2025-10-23,2025-10-17,5110,Kerry,2026,1,6,production_delay,TMS
SHP-004766,SO-004766,SOL-004766-01,CUST-0067,PRD-024,2026-02-20,2026-02-15,2549,OceanForwarder,8961,1,5,logistics,TMS
SHP-004767,SO-004767,SOL-004767-01,CUST-0099,PRD-036,2026-06-07,2026-06-04,2092,FedEx,6722,1,3,production_delay,TMS
SHP-004768,SO-004768,SOL-004768-01,CUST-0090,PRD-066,2025-10-09,2025-10-09,2765,OceanForwarder,9100,0,0,on_time,TMS
SHP-004769,SO-004769,SOL-004769-01,CUST-0099,PRD-015,2025-10-25,2025-10-23,1262,DHL,696,1,2,production_delay,TMS
SHP-004770,SO-004770,SOL-004770-01,CUST-0057,PRD-061,2025-10-24,2025-10-19,1445,DHL,2815,1,5,logistics,TMS
SHP-004771,SO-004771,SOL-004771-01,CUST-0024,PRD-047,2026-01-18,2026-01-11,1979,DHL,1490,1,7,quality_hold,TMS
SHP-004772,SO-004772,SOL-004772-01,CUST-0017,PRD-019,2026-05-19,2026-05-17,2836,Kerry,4610,1,2,production_delay,TMS
SHP-004773,SO-004773,SOL-004773-01,CUST-0049,PRD-033,2026-06-05,2026-05-28,2363,OceanForwarder,237,1,8,quality_hold,TMS
SHP-004774,SO-004774,SOL-004774-01,CUST-0016,PRD-067,2026-03-07,2026-02-27,4013,Kerry,7671,1,8,material_shortage,TMS
SHP-004775,SO-004775,SOL-004775-01,CUST-0022,PRD-012,2026-01-21,2026-01-21,5338,LocalTruck,5046,0,0,on_time,TMS
SHP-004776,SO-004776,SOL-004776-01,CUST-0016,PRD-048,2026-03-10,2026-03-09,4008,OceanForwarder,957,1,1,production_delay,TMS
SHP-004777,SO-004777,SOL-004777-01,CUST-0023,PRD-037,2026-04-08,2026-04-02,3684,LocalTruck,231,1,6,logistics,TMS
SHP-004778,SO-004778,SOL-004778-01,CUST-0108,PRD-066,2025-11-24,2025-11-24,1823,Kerry,5642,0,0,on_time,TMS
SHP-004779,SO-004779,SOL-004779-01,CUST-0086,PRD-030,2026-01-08,2026-01-03,2701,LocalTruck,8754,1,5,production_delay,TMS
SHP-004780,SO-004780,SOL-004780-01,CUST-0001,PRD-061,2025-12-10,2025-12-02,9198,LocalTruck,7213,1,8,logistics,TMS
SHP-004781,SO-004781,SOL-004781-01,CUST-0015,PRD-039,2026-01-02,2026-01-01,4261,DHL,7748,1,1,production_delay,TMS
SHP-004782,SO-004782,SOL-004782-01,CUST-0024,PRD-026,2026-01-29,2026-01-21,1284,FedEx,7723,1,8,quality_hold,TMS
SHP-004783,SO-004783,SOL-004783-01,CUST-0097,PRD-065,2026-03-06,2026-03-04,399,LocalTruck,2796,1,2,production_delay,TMS
SHP-004784,SO-004784,SOL-004784-01,CUST-0055,PRD-048,2025-09-21,2025-09-17,1560,LocalTruck,4296,1,4,production_delay,TMS
SHP-004785,SO-004785,SOL-004785-01,CUST-0030,PRD-055,2026-02-18,2026-02-10,3844,FedEx,3489,1,8,production_delay,TMS
SHP-004786,SO-004786,SOL-004786-01,CUST-0047,PRD-051,2026-06-12,2026-06-14,3085,OceanForwarder,5478,0,0,on_time,TMS
SHP-004787,SO-004787,SOL-004787-01,CUST-0044,PRD-028,2026-06-16,2026-06-11,4014,FedEx,2528,1,5,material_shortage,TMS
SHP-004788,SO-004788,SOL-004788-01,CUST-0077,PRD-041,2026-02-15,2026-02-11,2913,OceanForwarder,214,1,4,production_delay,TMS
SHP-004789,SO-004789,SOL-004789-01,CUST-0097,PRD-067,2026-03-02,2026-02-18,8101,Kerry,7602,1,12,logistics,TMS
SHP-004790,SO-004790,SOL-004790-01,CUST-0099,PRD-005,2025-09-27,2025-09-25,6971,DHL,5914,1,2,material_shortage,TMS
SHP-004791,SO-004791,SOL-004791-01,CUST-0100,PRD-009,2026-05-23,2026-05-19,5542,OceanForwarder,8142,1,4,production_delay,TMS
SHP-004792,SO-004792,SOL-004792-01,CUST-0102,PRD-057,2025-10-25,2025-10-23,7667,OceanForwarder,5610,1,2,production_delay,TMS
SHP-004793,SO-004793,SOL-004793-01,CUST-0017,PRD-066,2026-03-20,2026-03-18,3708,OceanForwarder,5083,1,2,production_delay,TMS
SHP-004794,SO-004794,SOL-004794-01,CUST-0108,PRD-029,2026-05-29,2026-05-23,4387,Kerry,8141,1,6,production_delay,TMS
SHP-004795,SO-004795,SOL-004795-01,CUST-0079,PRD-042,2025-10-02,2025-09-26,1100,LocalTruck,8531,1,6,quality_hold,TMS
SHP-004796,SO-004796,SOL-004796-01,CUST-0111,PRD-043,2025-12-19,2025-12-15,3012,FedEx,7836,1,4,production_delay,TMS
SHP-004797,SO-004797,SOL-004797-01,CUST-0071,PRD-020,2026-02-19,2026-02-09,4078,Kerry,7722,1,10,logistics,TMS
SHP-004798,SO-004798,SOL-004798-01,CUST-0110,PRD-078,2026-02-19,2026-02-13,1073,LocalTruck,1074,1,6,production_delay,TMS
SHP-004799,SO-004799,SOL-004799-01,CUST-0080,PRD-030,2026-04-14,2026-04-10,1887,FedEx,7243,1,4,production_delay,TMS
SHP-004800,SO-004800,SOL-004800-01,CUST-0022,PRD-024,2026-03-19,2026-03-12,5367,LocalTruck,5659,1,7,quality_hold,TMS
SHP-004801,SO-004801,SOL-004801-01,CUST-0056,PRD-028,2025-12-02,2025-11-25,1309,FedEx,6630,1,7,material_shortage,TMS
SHP-004802,SO-004802,SOL-004802-01,CUST-0006,PRD-074,2025-12-19,2025-12-21,4382,FedEx,6971,0,0,on_time,TMS
SHP-004803,SO-004803,SOL-004803-01,CUST-0034,PRD-002,2025-12-03,2025-12-04,1417,Kerry,5841,0,0,on_time,TMS
SHP-004804,SO-004804,SOL-004804-01,CUST-0030,PRD-058,2026-04-21,2026-04-12,2401,LocalTruck,7747,1,9,production_delay,TMS
SHP-004806,SO-004806,SOL-004806-01,CUST-0076,PRD-031,2026-02-19,2026-02-12,5125,LocalTruck,3667,1,7,production_delay,TMS
SHP-004807,SO-004807,SOL-004807-01,CUST-0043,PRD-053,2026-06-02,2026-06-01,3489,OceanForwarder,4230,1,1,quality_hold,TMS
SHP-004808,SO-004808,SOL-004808-01,CUST-0051,PRD-041,2025-11-28,2025-11-24,1940,OceanForwarder,982,1,4,production_delay,TMS
SHP-004809,SO-004809,SOL-004809-01,CUST-0053,PRD-070,2026-01-23,2026-01-15,10821,LocalTruck,6808,1,8,production_delay,TMS
SHP-004810,SO-004810,SOL-004810-01,CUST-0075,PRD-006,2025-12-05,2025-12-08,4356,Kerry,7050,0,0,on_time,TMS
SHP-004811,SO-004811,SOL-004811-01,CUST-0047,PRD-016,2026-05-09,2026-05-12,9658,Kerry,1850,0,0,on_time,TMS
SHP-004812,SO-004812,SOL-004812-01,CUST-0090,PRD-013,2025-12-11,2025-12-10,1110,LocalTruck,4717,1,1,quality_hold,TMS
SHP-004813,SO-004813,SOL-004813-01,CUST-0102,PRD-029,2026-05-10,2026-05-09,8944,Kerry,7314,1,1,production_delay,TMS
SHP-004814,SO-004814,SOL-004814-01,CUST-0080,PRD-071,2025-08-29,2025-08-26,2052,LocalTruck,5772,1,3,production_delay,TMS
SHP-004815,SO-004815,SOL-004815-01,CUST-0052,PRD-032,2026-03-08,2026-03-03,4651,FedEx,5563,1,5,material_shortage,TMS
SHP-004816,SO-004816,SOL-004816-01,CUST-0040,PRD-078,2026-06-14,2026-06-10,3282,LocalTruck,5984,1,4,production_delay,TMS
SHP-004817,SO-004817,SOL-004817-01,CUST-0108,PRD-059,2026-06-19,2026-06-12,5240,Kerry,8696,1,7,logistics,TMS
SHP-004818,SO-004818,SOL-004818-01,CUST-0081,PRD-060,2025-10-11,2025-10-05,1174,Kerry,5721,1,6,production_delay,TMS
SHP-004820,SO-004820,SOL-004820-01,CUST-0006,PRD-034,2026-05-06,2026-05-06,3987,OceanForwarder,4396,0,0,on_time,TMS
SHP-004821,SO-004821,SOL-004821-01,CUST-0096,PRD-001,2026-01-11,2026-01-04,4948,FedEx,3890,1,7,logistics,TMS
SHP-004822,SO-004822,SOL-004822-01,CUST-0044,PRD-064,2025-11-09,2025-11-08,4574,Kerry,4564,1,1,production_delay,TMS
SHP-004823,SO-004823,SOL-004823-01,CUST-0104,PRD-041,2025-12-25,2025-12-11,2631,FedEx,4341,1,14,material_shortage,TMS
SHP-004824,SO-004824,SOL-004824-01,CUST-0033,PRD-009,2025-10-29,2025-10-27,5065,Kerry,6666,1,2,production_delay,TMS
SHP-004825,SO-004825,SOL-004825-01,CUST-0047,PRD-042,2026-06-16,2026-06-07,2064,Kerry,5705,1,9,logistics,TMS
SHP-004826,SO-004826,SOL-004826-01,CUST-0009,PRD-055,2026-03-25,2026-03-26,2109,OceanForwarder,8759,0,0,on_time,TMS
SHP-004827,SO-004827,SOL-004827-01,CUST-0070,PRD-025,2025-11-27,2025-11-26,2496,LocalTruck,7564,1,1,quality_hold,TMS
SHP-004828,SO-004828,SOL-004828-01,CUST-0042,PRD-032,2026-07-06,2026-07-04,948,FedEx,5791,1,2,material_shortage,TMS
SHP-004829,SO-004829,SOL-004829-01,CUST-0072,PRD-006,2026-06-15,2026-06-13,2336,FedEx,5924,1,2,logistics,TMS
SHP-004830,SO-004830,SOL-004830-01,CUST-0022,PRD-073,2026-03-25,2026-03-24,13785,Kerry,8287,1,1,logistics,TMS
SHP-004831,SO-004831,SOL-004831-01,CUST-0079,PRD-063,2025-12-30,2025-12-26,8328,LocalTruck,643,1,4,material_shortage,TMS
SHP-004832,SO-004832,SOL-004832-01,CUST-0083,PRD-078,2026-01-20,2026-01-14,6742,LocalTruck,705,1,6,material_shortage,TMS
SHP-004833,SO-004833,SOL-004833-01,CUST-0044,PRD-057,2025-11-09,2025-11-03,5571,LocalTruck,6022,1,6,logistics,TMS
SHP-004834,SO-004834,SOL-004834-01,CUST-0019,PRD-074,2026-01-31,2026-01-31,1150,Kerry,8191,0,0,on_time,TMS
SHP-004835,SO-004835,SOL-004835-01,CUST-0039,PRD-012,2026-02-21,2026-02-19,1642,DHL,948,1,2,production_delay,TMS
SHP-004836,SO-004836,SOL-004836-01,CUST-0069,PRD-015,2025-12-27,2025-12-24,1949,FedEx,6744,1,3,production_delay,TMS
SHP-004837,SO-004837,SOL-004837-01,CUST-0071,PRD-067,2026-03-10,2026-03-11,3618,OceanForwarder,5488,0,0,on_time,TMS
SHP-004838,SO-004838,SOL-004838-01,CUST-0046,PRD-077,2025-10-04,2025-09-25,1917,DHL,4411,1,9,material_shortage,TMS
SHP-004839,SO-004839,SOL-004839-01,CUST-0049,PRD-012,2026-07-03,2026-07-01,2800,OceanForwarder,2253,1,2,logistics,TMS
SHP-004840,SO-004840,SOL-004840-01,CUST-0104,PRD-006,2026-01-06,2026-01-02,4599,Kerry,1440,1,4,logistics,TMS
SHP-004841,SO-004841,SOL-004841-01,CUST-0045,PRD-004,2025-11-20,2025-11-14,8759,OceanForwarder,4538,1,6,production_delay,TMS
SHP-004842,SO-004842,SOL-004842-01,CUST-0085,PRD-021,2026-05-23,2026-05-19,2497,OceanForwarder,517,1,4,quality_hold,TMS
SHP-004843,SO-004843,SOL-004843-01,CUST-0111,PRD-009,2026-04-06,2026-04-01,5238,DHL,6540,1,5,material_shortage,TMS
SHP-004844,SO-004844,SOL-004844-01,CUST-0087,PRD-056,2026-05-29,2026-05-28,2658,Kerry,2620,1,1,logistics,TMS
SHP-004845,SO-004845,SOL-004845-01,CUST-0058,PRD-041,2026-03-08,2026-03-01,6024,LocalTruck,4189,1,7,production_delay,TMS
SHP-004846,SO-004846,SOL-004846-01,CUST-0078,PRD-016,2026-02-24,2026-02-24,21044,DHL,8509,0,0,on_time,TMS
SHP-004847,SO-004847,SOL-004847-01,CUST-0053,PRD-057,2025-11-28,2025-11-22,2784,OceanForwarder,8117,1,6,logistics,TMS
SHP-004848,SO-004848,SOL-004848-01,CUST-0059,PRD-036,2026-01-26,2026-01-22,3080,LocalTruck,5460,1,4,logistics,TMS
SHP-004849,SO-004849,SOL-004849-01,CUST-0060,PRD-050,2025-12-15,2025-12-17,4881,OceanForwarder,411,0,0,on_time,TMS
SHP-004851,SO-004851,SOL-004851-01,CUST-0110,PRD-069,2026-04-18,2026-04-12,2244,Kerry,2898,1,6,logistics,TMS
SHP-004852,SO-004852,SOL-004852-01,CUST-0102,PRD-033,2026-01-26,2026-01-23,3402,FedEx,4113,1,3,quality_hold,TMS
SHP-004853,SO-004853,SOL-004853-01,CUST-0017,PRD-034,2025-12-23,2025-12-12,4212,OceanForwarder,6930,1,11,production_delay,TMS
SHP-004854,SO-004854,SOL-004854-01,CUST-0017,PRD-015,2025-11-26,2025-11-21,3609,LocalTruck,8869,1,5,production_delay,TMS
SHP-004855,SO-004855,SOL-004855-01,CUST-0096,PRD-077,2026-07-11,2026-07-05,5506,OceanForwarder,7939,1,6,production_delay,TMS
SHP-004856,SO-004856,SOL-004856-01,CUST-0078,PRD-057,2026-01-11,2026-01-07,1127,Kerry,7988,1,4,logistics,TMS
SHP-004857,SO-004857,SOL-004857-01,CUST-0028,PRD-030,2025-10-06,2025-10-04,1432,Kerry,5298,1,2,production_delay,TMS
SHP-004858,SO-004858,SOL-004858-01,CUST-0074,PRD-019,2026-04-26,2026-04-22,2743,OceanForwarder,1255,1,4,production_delay,TMS
SHP-004859,SO-004859,SOL-004859-01,CUST-0060,PRD-059,2026-06-02,2026-06-01,14080,OceanForwarder,4188,1,1,production_delay,TMS
SHP-004860,SO-004860,SOL-004860-01,CUST-0028,PRD-057,2026-04-13,2026-04-04,2072,FedEx,415,1,9,production_delay,TMS
SHP-004861,SO-004861,SOL-004861-01,CUST-0067,PRD-048,2025-09-05,2025-09-05,3083,OceanForwarder,2201,0,0,on_time,TMS
SHP-004862,SO-004862,SOL-004862-01,CUST-0048,PRD-039,2025-12-11,2025-12-07,792,LocalTruck,4816,1,4,quality_hold,TMS
SHP-004863,SO-004863,SOL-004863-01,CUST-0021,PRD-033,2025-10-09,2025-10-09,5225,FedEx,3467,0,0,on_time,TMS
SHP-004864,SO-004864,SOL-004864-01,CUST-0104,PRD-015,2025-10-12,2025-10-03,2495,DHL,1749,1,9,material_shortage,TMS
SHP-004865,SO-004865,SOL-004865-01,CUST-0109,PRD-042,2025-11-30,2025-11-24,7181,DHL,3460,1,6,logistics,TMS
SHP-004866,SO-004866,SOL-004866-01,CUST-0027,PRD-010,2025-10-29,2025-10-20,1878,Kerry,6814,1,9,production_delay,TMS
SHP-004867,SO-004867,SOL-004867-01,CUST-0060,PRD-074,2025-12-09,2025-12-07,2110,FedEx,5675,1,2,production_delay,TMS
SHP-004868,SO-004868,SOL-004868-01,CUST-0018,PRD-035,2026-04-29,2026-04-29,1907,DHL,5547,0,0,on_time,TMS
SHP-004869,SO-004869,SOL-004869-01,CUST-0036,PRD-030,2026-05-02,2026-05-03,11927,LocalTruck,8244,0,0,on_time,TMS
