case_id,run_id,operator_fairness_group,true_high_defect_risk,model_score_unmitigated,model_score_mitigated,prediction_threshold,human_review_required
FAIR-005256,RUN-002190,G3_junior,0,0.1803,0.0603,0.5,0
FAIR-005257,RUN-002850,G3_junior,0,0.4322,0.3122,0.5,0
FAIR-005258,RUN-010740,G3_junior,0,0.3132,0.1932,0.5,0
FAIR-005259,RUN-004106,G2_mid,0,0.183,0.183,0.5,0
FAIR-005260,RUN-000117,G3_junior,0,0.12,0,0.5,0
FAIR-005261,RUN-011258,G2_mid,0,0.3063,0.3063,0.5,0
FAIR-005262,RUN-009449,G3_junior,1,0.5768,0.4568,0.5,0
FAIR-005263,RUN-009158,G3_junior,1,0.9214,0.8014,0.5,1
FAIR-005264,RUN-000441,G1_senior,1,0.4362,0.4762,0.5,0
FAIR-005265,RUN-002220,G2_mid,0,0.1362,0.1362,0.5,0
FAIR-005266,RUN-009592,G3_junior,1,0.6857,0.5657,0.5,1
FAIR-005267,RUN-003717,G3_junior,0,0.2132,0.0932,0.5,0
FAIR-005268,RUN-001229,G3_junior,1,0.7131,0.5931,0.5,1
FAIR-005269,RUN-003878,G3_junior,1,0.6251,0.5051,0.5,0
FAIR-005270,RUN-009589,G3_junior,1,0.7548,0.6348,0.5,1
FAIR-005271,RUN-005682,G1_senior,0,0,0,0.5,0
FAIR-005272,RUN-000193,G1_senior,0,0.08,0.12,0.5,0
FAIR-005273,RUN-010046,G3_junior,1,0.6349,0.5149,0.5,0
FAIR-005274,RUN-007510,G3_junior,0,0.12,0,0.5,0
FAIR-005275,RUN-008287,G3_junior,1,0.7408,0.6208,0.5,1
FAIR-005276,RUN-003058,G2_mid,0,0.1273,0.1273,0.5,0
FAIR-005277,RUN-006935,G2_mid,0,0.0427,0.0427,0.5,0
FAIR-005278,RUN-010372,G2_mid,1,0.782,0.782,0.5,1
FAIR-005279,RUN-004372,G3_junior,1,0.7551,0.6351,0.5,1
FAIR-005280,RUN-002717,G3_junior,0,0.243,0.123,0.5,0
FAIR-005281,RUN-008535,G3_junior,0,0.3154,0.1954,0.5,0
FAIR-005282,RUN-008212,G2_mid,0,0.1332,0.1332,0.5,0
FAIR-005283,RUN-003200,G3_junior,1,0.8148,0.6948,0.5,1
FAIR-005284,RUN-002224,G2_mid,0,0.3037,0.3037,0.5,0
FAIR-005285,RUN-000036,G3_junior,0,0.2664,0.1464,0.5,0
FAIR-005286,RUN-010556,G3_junior,0,0.1555,0.0355,0.5,0
FAIR-005287,RUN-009837,G1_senior,1,0.622,0.662,0.5,0
FAIR-005288,RUN-000598,G1_senior,0,0,0,0.5,0
FAIR-005289,RUN-001876,G0_unknown,0,0,0,0.5,0
FAIR-005290,RUN-001571,G3_junior,0,0.12,0,0.5,0
FAIR-005291,RUN-000166,G3_junior,0,0.1402,0.0202,0.5,0
FAIR-005292,RUN-003911,G2_mid,0,0.1429,0.1429,0.5,0
FAIR-005293,RUN-001633,G3_junior,1,0.8491,0.7291,0.5,1
FAIR-005294,RUN-002656,G2_mid,0,0.4525,0.4525,0.5,0
FAIR-005295,RUN-001316,G3_junior,0,0.3486,0.2286,0.5,0
FAIR-005296,RUN-004762,G3_junior,0,0.2023,0.0823,0.5,0
FAIR-005297,RUN-009298,G3_junior,0,0.2769,0.1569,0.5,0
FAIR-005298,RUN-009186,G3_junior,0,0.4202,0.3002,0.5,0
FAIR-005299,RUN-006034,G1_senior,0,0.2633,0.3033,0.5,0
FAIR-005300,RUN-003528,G3_junior,0,0.1765,0.0565,0.5,0
FAIR-005301,RUN-002967,G3_junior,0,0.3857,0.2657,0.5,0
FAIR-005302,RUN-010200,G3_junior,1,0.7589,0.6389,0.5,1
FAIR-005303,RUN-001146,G3_junior,0,0.4219,0.3019,0.5,0
FAIR-005304,RUN-011259,G3_junior,1,0.7588,0.6388,0.5,1
FAIR-005305,RUN-003840,G3_junior,0,0.389,0.269,0.5,0
FAIR-005306,RUN-005485,G1_senior,0,0.0801,0.1201,0.5,0
FAIR-005307,RUN-008202,G3_junior,0,0.2895,0.1695,0.5,0
FAIR-005308,RUN-007387,G3_junior,0,0.6611,0.5411,0.5,1
FAIR-005309,RUN-005732,G2_mid,0,0.1519,0.1519,0.5,0
FAIR-005310,RUN-001270,G1_senior,0,0.0907,0.1307,0.5,0
FAIR-005311,RUN-002244,G3_junior,1,0.7543,0.6343,0.5,1
FAIR-005312,RUN-006055,G3_junior,1,0.8846,0.7646,0.5,1
FAIR-005313,RUN-009357,G1_senior,0,0.1814,0.2214,0.5,0
FAIR-005314,RUN-001192,G3_junior,1,0.9185,0.7985,0.5,1
FAIR-005315,RUN-007823,G3_junior,1,0.5009,0.3809,0.5,0
FAIR-005316,RUN-009522,G2_mid,0,0.0965,0.0965,0.5,0
FAIR-005317,RUN-005560,G1_senior,0,0.1658,0.2058,0.5,0
FAIR-005318,RUN-002474,G2_mid,1,0.6409,0.6409,0.5,0
FAIR-005319,RUN-004074,G3_junior,1,0.6852,0.5652,0.5,1
FAIR-005320,RUN-000854,G0_unknown,0,0.2211,0.2211,0.5,0
FAIR-005321,RUN-000195,G3_junior,0,0.3174,0.1974,0.5,0
FAIR-005322,RUN-009257,G3_junior,0,0.3416,0.2216,0.5,0
FAIR-005323,RUN-004329,G3_junior,1,0.8641,0.7441,0.5,1
FAIR-005324,RUN-011052,G3_junior,1,0.8187,0.6987,0.5,1
FAIR-005325,RUN-000374,G3_junior,1,0.8509,0.7309,0.5,1
FAIR-005326,RUN-001979,G3_junior,1,0.6535,0.5335,0.5,1
FAIR-005327,RUN-006058,G1_senior,0,0.1787,0.2187,0.5,0
FAIR-005328,RUN-009610,G3_junior,1,0.7517,0.6317,0.5,1
FAIR-005329,RUN-003748,G3_junior,0,0.12,0,0.5,0
FAIR-005330,RUN-010407,G3_junior,1,0.9188,0.7988,0.5,1
FAIR-005331,RUN-007082,G2_mid,0,0.3121,0.3121,0.5,0
FAIR-005332,RUN-007201,G2_mid,1,0.7821,0.7821,0.5,1
FAIR-005333,RUN-008990,G2_mid,0,0.0608,0.0608,0.5,0
FAIR-005334,RUN-009388,G2_mid,0,0.2894,0.2894,0.5,0
FAIR-005335,RUN-008231,G3_junior,0,0.1952,0.0752,0.5,0
FAIR-005336,RUN-006894,G2_mid,1,0.9767,0.9767,0.5,1
FAIR-005337,RUN-001724,G3_junior,0,0.302,0.182,0.5,0
FAIR-005338,RUN-006889,G3_junior,0,0.163,0.043,0.5,0
FAIR-005339,RUN-004018,G2_mid,0,0.4381,0.4381,0.5,0
FAIR-005340,RUN-006650,G3_junior,0,0.4939,0.3739,0.5,0
FAIR-005341,RUN-003365,G3_junior,1,0.7586,0.6386,0.5,1
FAIR-005342,RUN-010471,G2_mid,1,0.6588,0.6588,0.5,1
FAIR-005343,RUN-001702,G2_mid,1,0.6547,0.6547,0.5,1
FAIR-005344,RUN-005817,G3_junior,1,0.6457,0.5257,0.5,0
FAIR-005345,RUN-000967,G3_junior,1,0.7638,0.6438,0.5,1
FAIR-005346,RUN-011410,G2_mid,0,0.0628,0.0628,0.5,0
FAIR-005347,RUN-008165,G3_junior,0,0.1603,0.0403,0.5,0
FAIR-005348,RUN-005030,G3_junior,1,0.816,0.696,0.5,1
FAIR-005349,RUN-008767,G3_junior,0,0.2309,0.1109,0.5,0
FAIR-005350,RUN-009836,G1_senior,0,0.0283,0.0683,0.5,0
FAIR-005351,RUN-005898,G3_junior,1,0.9521,0.8321,0.5,1
FAIR-005352,RUN-000659,G0_unknown,1,0.6912,0.6912,0.5,1
FAIR-005353,RUN-008197,G3_junior,1,0.7066,0.5866,0.5,1
FAIR-005354,RUN-009124,G3_junior,0,0.2728,0.1528,0.5,0
FAIR-005355,RUN-004464,G2_mid,0,0.23,0.23,0.5,0
FAIR-005356,RUN-005499,G2_mid,0,0.3423,0.3423,0.5,0
FAIR-005357,RUN-003965,G2_mid,0,0.1728,0.1728,0.5,0
FAIR-005358,RUN-005926,G1_senior,0,0.0853,0.1253,0.5,0
FAIR-005359,RUN-002325,G1_senior,0,0.1068,0.1468,0.5,0
FAIR-005360,RUN-000900,G3_junior,0,0.3334,0.2134,0.5,0
FAIR-005361,RUN-009762,G3_junior,0,0.2796,0.1596,0.5,0
FAIR-005362,RUN-002010,G3_junior,1,0.5717,0.4517,0.5,0
FAIR-005363,RUN-010644,G3_junior,1,0.9196,0.7996,0.5,1
FAIR-005364,RUN-009216,G3_junior,1,0.8897,0.7697,0.5,1
FAIR-005365,RUN-006281,G3_junior,1,0.8992,0.7792,0.5,1
FAIR-005366,RUN-009513,G3_junior,1,0.6862,0.5662,0.5,1
FAIR-005367,RUN-002344,G3_junior,0,0.2874,0.1674,0.5,0
FAIR-005368,RUN-006644,G3_junior,0,0.12,0,0.5,0
FAIR-005369,RUN-010191,G3_junior,0,0.3833,0.2633,0.5,0
FAIR-005370,RUN-008885,G1_senior,0,0.1276,0.1676,0.5,0
FAIR-005371,RUN-001319,G3_junior,0,0.2626,0.1426,0.5,0
FAIR-005372,RUN-009429,G3_junior,0,0.2533,0.1333,0.5,0
FAIR-005373,RUN-003427,G2_mid,0,0,0,0.5,0
FAIR-005374,RUN-001402,G3_junior,1,0.6178,0.4978,0.5,0
FAIR-005375,RUN-001802,G1_senior,0,0,0,0.5,0
FAIR-005376,RUN-009987,G3_junior,1,0.917,0.797,0.5,1
FAIR-005377,RUN-004184,G1_senior,1,0.6942,0.7342,0.5,1
FAIR-005378,RUN-010022,G1_senior,0,0.2472,0.2872,0.5,0
FAIR-005379,RUN-000187,G3_junior,1,0.9019,0.7819,0.5,1
FAIR-005380,RUN-010973,G3_junior,0,0.12,0,0.5,0
FAIR-005381,RUN-006257,G3_junior,0,0.12,0,0.5,0
FAIR-005382,RUN-006190,G3_junior,0,0.3513,0.2313,0.5,0
FAIR-005383,RUN-007024,G2_mid,1,0.5411,0.5411,0.5,0
FAIR-005384,RUN-009314,G1_senior,0,0.1097,0.1497,0.5,0
FAIR-005385,RUN-003163,G1_senior,1,0.6286,0.6686,0.5,0
FAIR-005386,RUN-001323,G2_mid,0,0.2607,0.2607,0.5,0
FAIR-005387,RUN-010671,G1_senior,0,0.1792,0.2192,0.5,0
FAIR-005388,RUN-002266,G3_junior,1,0.7717,0.6517,0.5,1
FAIR-005389,RUN-001030,G1_senior,0,0.1009,0.1409,0.5,0
FAIR-005390,RUN-006064,G3_junior,0,0.4261,0.3061,0.5,0
FAIR-005391,RUN-004693,G2_mid,0,0.081,0.081,0.5,0
FAIR-005392,RUN-010194,G3_junior,0,0.12,0,0.5,0
FAIR-005393,RUN-006189,G0_unknown,1,0.4501,0.4501,0.5,0
FAIR-005394,RUN-010970,G3_junior,1,0.7316,0.6116,0.5,1
FAIR-005395,RUN-003894,G1_senior,1,0.5754,0.6154,0.5,0
FAIR-005396,RUN-008320,G3_junior,1,0.5737,0.4537,0.5,0
FAIR-005397,RUN-010682,G2_mid,0,0.2972,0.2972,0.5,0
FAIR-005398,RUN-006919,G3_junior,1,0.8802,0.7602,0.5,1
FAIR-005399,RUN-010953,G3_junior,0,0.2584,0.1384,0.5,0
FAIR-005400,RUN-000825,G1_senior,0,0,0,0.5,0
FAIR-005401,RUN-000065,G2_mid,1,0.7808,0.7808,0.5,1
FAIR-005402,RUN-002393,G3_junior,0,0.4025,0.2825,0.5,0
FAIR-005403,RUN-005986,G2_mid,1,0.6784,0.6784,0.5,1
FAIR-005404,RUN-002141,G2_mid,0,0.1794,0.1794,0.5,0
FAIR-005405,RUN-002013,G2_mid,0,0.1425,0.1425,0.5,0
FAIR-005406,RUN-007300,G3_junior,1,0.7852,0.6652,0.5,1
FAIR-005407,RUN-001471,G2_mid,0,0.0484,0.0484,0.5,0
FAIR-005408,RUN-007680,G2_mid,0,0.2174,0.2174,0.5,0
FAIR-005409,RUN-002346,G3_junior,1,0.5877,0.4677,0.5,0
FAIR-005410,RUN-003596,G1_senior,0,0.0958,0.1358,0.5,0
FAIR-005411,RUN-003178,G2_mid,0,0.1123,0.1123,0.5,0
FAIR-005412,RUN-009056,G0_unknown,1,0.8841,0.8841,0.5,1
FAIR-005413,RUN-005843,G2_mid,0,0,0,0.5,0
FAIR-005414,RUN-011171,G3_junior,0,0.3826,0.2626,0.5,0
FAIR-005415,RUN-000896,G1_senior,0,0.2073,0.2473,0.5,0
FAIR-005416,RUN-001380,G2_mid,0,0.3314,0.3314,0.5,0
FAIR-005417,RUN-003980,G3_junior,1,0.689,0.569,0.5,1
FAIR-005418,RUN-003480,G3_junior,0,0.4256,0.3056,0.5,0
FAIR-005419,RUN-004357,G3_junior,0,0.4134,0.2934,0.5,0
FAIR-005420,RUN-007953,G3_junior,0,0.4105,0.2905,0.5,0
FAIR-005421,RUN-004438,G3_junior,0,0.2777,0.1577,0.5,0
FAIR-005422,RUN-010918,G1_senior,0,0,0,0.5,0
FAIR-005423,RUN-005075,G3_junior,1,0.7642,0.6442,0.5,1
FAIR-005424,RUN-007273,G2_mid,1,0.5899,0.5899,0.5,0
FAIR-005425,RUN-000679,G3_junior,0,0.3128,0.1928,0.5,0
FAIR-005426,RUN-009277,G2_mid,1,0.7622,0.7622,0.5,1
FAIR-005427,RUN-007778,G1_senior,0,0.2327,0.2727,0.5,0
FAIR-005428,RUN-001080,G3_junior,0,0.4418,0.3218,0.5,0
FAIR-005429,RUN-010637,G3_junior,0,0.4395,0.3195,0.5,0
FAIR-005430,RUN-003591,G3_junior,0,0.2168,0.0968,0.5,0
FAIR-005431,RUN-010928,G3_junior,1,0.7696,0.6496,0.5,1
FAIR-005432,RUN-006611,G2_mid,0,0.0656,0.0656,0.5,0
FAIR-005433,RUN-000034,G3_junior,0,0.3811,0.2611,0.5,0
FAIR-005434,RUN-006395,G3_junior,0,0.3887,0.2687,0.5,0
FAIR-005435,RUN-009197,G3_junior,1,0.7763,0.6563,0.5,1
FAIR-005436,RUN-009289,G1_senior,0,0.1868,0.2268,0.5,0
FAIR-005437,RUN-011148,G3_junior,1,1,0.9104,0.5,1
FAIR-005438,RUN-010109,G3_junior,0,0.4169,0.2969,0.5,0
FAIR-005439,RUN-005073,G3_junior,1,0.9675,0.8475,0.5,1
FAIR-005440,RUN-010957,G3_junior,0,0.4504,0.3304,0.5,0
FAIR-005441,RUN-005183,G3_junior,1,0.8589,0.7389,0.5,1
FAIR-005442,RUN-004307,G2_mid,0,0.2915,0.2915,0.5,0
FAIR-005443,RUN-010465,G2_mid,0,0.1168,0.1168,0.5,0
FAIR-005444,RUN-003378,G3_junior,1,0.6557,0.5357,0.5,1
FAIR-005445,RUN-007830,G3_junior,1,0.7854,0.6654,0.5,1
FAIR-005446,RUN-002574,G1_senior,1,0.6368,0.6768,0.5,0
FAIR-005447,RUN-001190,G1_senior,1,0.6467,0.6867,0.5,0
FAIR-005448,RUN-008699,G2_mid,0,0,0,0.5,0
FAIR-005449,RUN-001679,G3_junior,1,0.9107,0.7907,0.5,1
FAIR-005450,RUN-010891,G1_senior,0,0.3021,0.3421,0.5,0
FAIR-005451,RUN-006199,G3_junior,0,0.2165,0.0965,0.5,0
FAIR-005452,RUN-001193,G3_junior,1,0.7857,0.6657,0.5,1
FAIR-005453,RUN-010347,G0_unknown,0,0.2574,0.2574,0.5,0
FAIR-005454,RUN-001983,G3_junior,0,0.232,0.112,0.5,0
FAIR-005455,RUN-002767,G3_junior,0,0.12,0,0.5,0
FAIR-005456,RUN-008708,G3_junior,0,0.12,0,0.5,0
FAIR-005457,RUN-006507,G2_mid,0,0.2959,0.2959,0.5,0
FAIR-005458,RUN-003186,G1_senior,0,0.0474,0.0874,0.5,0
FAIR-005459,RUN-006206,G3_junior,1,0.7618,0.6418,0.5,1
FAIR-005460,RUN-000060,G2_mid,0,0.144,0.144,0.5,0
FAIR-005461,RUN-000966,G1_senior,0,0.1565,0.1965,0.5,0
FAIR-005462,RUN-008846,G3_junior,1,0.9422,0.8222,0.5,1
FAIR-005463,RUN-002437,G3_junior,1,0.7344,0.6144,0.5,1
FAIR-005464,RUN-007641,G3_junior,0,0.12,0,0.5,0
FAIR-005465,RUN-006413,G1_senior,0,0.318,0.358,0.5,0
FAIR-005466,RUN-005294,G3_junior,0,0.3529,0.2329,0.5,0
FAIR-005467,RUN-000086,G3_junior,1,0.6816,0.5616,0.5,1
FAIR-005468,RUN-008945,G2_mid,0,0.0037,0.0037,0.5,0
FAIR-005469,RUN-001600,G3_junior,0,0.421,0.301,0.5,0
FAIR-005470,RUN-001953,G3_junior,0,0.3279,0.2079,0.5,0
FAIR-005471,RUN-006482,G1_senior,0,0.1776,0.2176,0.5,0
FAIR-005472,RUN-005034,G3_junior,1,0.8909,0.7709,0.5,1
FAIR-005473,RUN-002468,G3_junior,1,0.616,0.496,0.5,0
FAIR-005474,RUN-009745,G3_junior,1,0.8432,0.7232,0.5,1
FAIR-005475,RUN-010883,G2_mid,0,0.1203,0.1203,0.5,0
FAIR-005476,RUN-007139,G3_junior,1,0.8753,0.7553,0.5,1
FAIR-005477,RUN-007399,G3_junior,0,0.2072,0.0872,0.5,0
FAIR-005478,RUN-003278,G2_mid,0,0.3432,0.3432,0.5,0
FAIR-005479,RUN-000866,G1_senior,0,0.1049,0.1449,0.5,0
FAIR-005480,RUN-008672,G3_junior,0,0.4304,0.3104,0.5,0
FAIR-005481,RUN-003546,G3_junior,1,0.7178,0.5978,0.5,1
FAIR-005482,RUN-002940,G3_junior,0,0.2169,0.0969,0.5,0
FAIR-005483,RUN-000991,G2_mid,0,0,0,0.5,0
FAIR-005484,RUN-004588,G3_junior,0,0.4235,0.3035,0.5,0
FAIR-005485,RUN-006989,G1_senior,0,0,0,0.5,0
FAIR-005486,RUN-000743,G3_junior,1,1,0.9945,0.5,1
FAIR-005487,RUN-009883,G2_mid,0,0.1603,0.1603,0.5,0
FAIR-005488,RUN-010516,G3_junior,0,0.3037,0.1837,0.5,0
FAIR-005489,RUN-010340,G1_senior,0,0,0.0397,0.5,0
FAIR-005490,RUN-006672,G1_senior,0,0.0226,0.0626,0.5,0
FAIR-005491,RUN-004801,G3_junior,0,0.137,0.017,0.5,0
FAIR-005492,RUN-008059,G1_senior,1,0.7667,0.8067,0.5,1
FAIR-005493,RUN-011231,G2_mid,1,0.6512,0.6512,0.5,1
FAIR-005494,RUN-002604,G2_mid,0,0,0,0.5,0
FAIR-005495,RUN-002748,G3_junior,0,0.249,0.129,0.5,0
FAIR-005496,RUN-004677,G1_senior,0,0,0,0.5,0
FAIR-005497,RUN-011367,G2_mid,0,0.0818,0.0818,0.5,0
FAIR-005498,RUN-011146,G3_junior,0,0.4681,0.3481,0.5,0
FAIR-005499,RUN-003579,G3_junior,1,0.7523,0.6323,0.5,1
FAIR-005500,RUN-006603,G3_junior,0,0.2097,0.0897,0.5,0
FAIR-005501,RUN-004456,G0_unknown,0,0.0833,0.0833,0.5,0
FAIR-005502,RUN-005227,G1_senior,0,0.1259,0.1659,0.5,0
FAIR-005503,RUN-003757,G3_junior,0,0.407,0.287,0.5,0
FAIR-005504,RUN-002392,G2_mid,0,0.1415,0.1415,0.5,0
FAIR-005505,RUN-009006,G3_junior,0,0.4068,0.2868,0.5,0
FAIR-005506,RUN-000915,G1_senior,0,0.0823,0.1223,0.5,0
FAIR-005507,RUN-010752,G2_mid,0,0.0545,0.0545,0.5,0
FAIR-005508,RUN-003635,G3_junior,0,0.2658,0.1458,0.5,0
FAIR-005509,RUN-009583,G3_junior,0,0.2467,0.1267,0.5,0
FAIR-005510,RUN-000350,G3_junior,1,0.5788,0.4588,0.5,0
FAIR-005511,RUN-005852,G2_mid,0,0.0653,0.0653,0.5,0
FAIR-005512,RUN-007056,G1_senior,0,0.1393,0.1793,0.5,0
FAIR-005513,RUN-008060,G2_mid,1,0.728,0.728,0.5,1
FAIR-005514,RUN-009251,G2_mid,0,0.1155,0.1155,0.5,0
FAIR-005515,RUN-008318,G3_junior,1,0.9753,0.8553,0.5,1
FAIR-005516,RUN-009572,G3_junior,1,0.8602,0.7402,0.5,1
FAIR-005517,RUN-005037,G3_junior,0,0.3203,0.2003,0.5,0
FAIR-005518,RUN-005299,G2_mid,1,0.7393,0.7393,0.5,1
FAIR-005519,RUN-011166,G1_senior,0,0.3062,0.3462,0.5,0
FAIR-005520,RUN-006799,G1_senior,0,0.2482,0.2882,0.5,0
FAIR-005521,RUN-009839,G3_junior,1,0.9738,0.8538,0.5,1
FAIR-005522,RUN-004995,G2_mid,1,0.7555,0.7555,0.5,1
FAIR-005523,RUN-002238,G3_junior,1,0.7988,0.6788,0.5,1
FAIR-005524,RUN-004266,G3_junior,0,0.4048,0.2848,0.5,0
FAIR-005525,RUN-010855,G1_senior,0,0,0.0248,0.5,0
FAIR-005526,RUN-000203,G3_junior,1,0.692,0.572,0.5,1
FAIR-005527,RUN-011210,G3_junior,0,0.246,0.126,0.5,0
FAIR-005528,RUN-006242,G3_junior,1,1,0.9489,0.5,1
FAIR-005529,RUN-009919,G2_mid,1,0.7506,0.7506,0.5,1
FAIR-005530,RUN-009637,G3_junior,0,0.3699,0.2499,0.5,0
FAIR-005531,RUN-004689,G2_mid,1,0.8059,0.8059,0.5,1
FAIR-005532,RUN-003967,G3_junior,1,0.5963,0.4763,0.5,0
FAIR-005533,RUN-004622,G3_junior,1,0.7651,0.6451,0.5,1
FAIR-005534,RUN-000029,G3_junior,0,0.1495,0.0295,0.5,0
FAIR-005535,RUN-008688,G2_mid,1,0.6287,0.6287,0.5,0
FAIR-005536,RUN-006940,G2_mid,0,0.2561,0.2561,0.5,0
FAIR-005537,RUN-004206,G3_junior,1,0.8862,0.7662,0.5,1
FAIR-005538,RUN-006551,G3_junior,1,0.7778,0.6578,0.5,1
FAIR-005539,RUN-003855,G1_senior,0,0,0.0113,0.5,0
FAIR-005540,RUN-009176,G3_junior,0,0.176,0.056,0.5,0
FAIR-005541,RUN-008386,G3_junior,1,0.6764,0.5564,0.5,1
FAIR-005542,RUN-002978,G3_junior,0,0.3672,0.2472,0.5,0
FAIR-005543,RUN-006357,G2_mid,0,0,0,0.5,0
FAIR-005544,RUN-006018,G3_junior,0,0.2467,0.1267,0.5,0
FAIR-005545,RUN-006514,G1_senior,1,0.406,0.446,0.5,0
FAIR-005546,RUN-003061,G3_junior,0,0.12,0,0.5,0
FAIR-005547,RUN-009638,G1_senior,0,0.1154,0.1554,0.5,0
FAIR-005548,RUN-007229,G3_junior,0,0.159,0.039,0.5,0
FAIR-005549,RUN-007159,G3_junior,0,0.147,0.027,0.5,0
FAIR-005550,RUN-002168,G3_junior,1,0.6143,0.4943,0.5,0
FAIR-005551,RUN-010947,G3_junior,0,0.196,0.076,0.5,0
FAIR-005552,RUN-007320,G3_junior,0,0.1529,0.0329,0.5,0
FAIR-005553,RUN-003964,G1_senior,0,0.3267,0.3667,0.5,0
FAIR-005554,RUN-006225,G3_junior,0,0.2395,0.1195,0.5,0
FAIR-005555,RUN-010084,G3_junior,1,0.9606,0.8406,0.5,1
FAIR-005556,RUN-003850,G3_junior,0,0.3151,0.1951,0.5,0
FAIR-005557,RUN-005590,G3_junior,0,0.12,0,0.5,0
FAIR-005558,RUN-002423,G3_junior,1,0.9774,0.8574,0.5,1
FAIR-005559,RUN-003849,G3_junior,0,0.3119,0.1919,0.5,0
FAIR-005560,RUN-004939,G3_junior,1,0.9175,0.7975,0.5,1
FAIR-005561,RUN-009984,G0_unknown,0,0.4508,0.4508,0.5,0
FAIR-005562,RUN-009444,G1_senior,0,0.1904,0.2304,0.5,0
FAIR-005563,RUN-010599,G2_mid,0,0.005,0.005,0.5,0
FAIR-005564,RUN-002518,G3_junior,0,0.3443,0.2243,0.5,0
FAIR-005565,RUN-008855,G3_junior,0,0.3344,0.2144,0.5,0
FAIR-005566,RUN-006697,G2_mid,0,0.3269,0.3269,0.5,0
FAIR-005567,RUN-008397,G0_unknown,0,0.3805,0.3805,0.5,0
FAIR-005568,RUN-005984,G1_senior,0,0.3644,0.4044,0.5,0
FAIR-005569,RUN-008950,G3_junior,0,0.1272,0.0072,0.5,0
FAIR-005570,RUN-001694,G3_junior,1,0.9357,0.8157,0.5,1
FAIR-005571,RUN-001084,G3_junior,0,0.4475,0.3275,0.5,0
FAIR-005572,RUN-007739,G3_junior,1,0.8065,0.6865,0.5,1
FAIR-005573,RUN-007618,G3_junior,0,0.12,0,0.5,0
FAIR-005574,RUN-004601,G2_mid,1,0.7115,0.7115,0.5,1
FAIR-005575,RUN-008143,G3_junior,0,0.2789,0.1589,0.5,0
FAIR-005576,RUN-000863,G3_junior,1,0.6502,0.5302,0.5,1
FAIR-005577,RUN-002793,G2_mid,1,0.6157,0.6157,0.5,0
FAIR-005578,RUN-000925,G3_junior,1,0.7794,0.6594,0.5,1
FAIR-005579,RUN-001396,G3_junior,1,0.7038,0.5838,0.5,1
FAIR-005580,RUN-005906,G3_junior,0,0.1498,0.0298,0.5,0
FAIR-005581,RUN-009613,G3_junior,1,0.7573,0.6373,0.5,1
FAIR-005582,RUN-005629,G1_senior,0,0,0,0.5,0
FAIR-005583,RUN-007925,G1_senior,1,0.6505,0.6905,0.5,1
FAIR-005584,RUN-001778,G3_junior,0,0.2381,0.1181,0.5,0
FAIR-005585,RUN-004559,G3_junior,1,1,0.9961,0.5,1
FAIR-005586,RUN-006715,G1_senior,0,0.3646,0.4046,0.5,0
FAIR-005587,RUN-009904,G2_mid,0,0.1391,0.1391,0.5,0
FAIR-005588,RUN-004144,G3_junior,0,0.5904,0.4704,0.5,0
FAIR-005589,RUN-001874,G3_junior,1,0.7737,0.6537,0.5,1
FAIR-005590,RUN-006797,G2_mid,0,0.1947,0.1947,0.5,0
FAIR-005591,RUN-009573,G3_junior,0,0.12,0,0.5,0
FAIR-005592,RUN-008299,G2_mid,1,0.4612,0.4612,0.5,0
FAIR-005593,RUN-008430,G3_junior,1,0.8602,0.7402,0.5,1
FAIR-005594,RUN-001407,G1_senior,0,0.2895,0.3295,0.5,0
FAIR-005595,RUN-004701,G3_junior,1,0.7301,0.6101,0.5,1
FAIR-005596,RUN-008065,G0_unknown,1,0.4569,0.4569,0.5,0
FAIR-005597,RUN-000850,G3_junior,0,0.2792,0.1592,0.5,0
FAIR-005598,RUN-007827,G3_junior,1,0.7619,0.6419,0.5,1
FAIR-005599,RUN-006333,G3_junior,0,0.4488,0.3288,0.5,0
FAIR-005600,RUN-003003,G3_junior,0,0.559,0.439,0.5,0
FAIR-005601,RUN-002521,G3_junior,0,0.237,0.117,0.5,0
FAIR-005602,RUN-008062,G1_senior,0,0.3313,0.3713,0.5,0
FAIR-005603,RUN-003507,G3_junior,0,0.395,0.275,0.5,0
FAIR-005604,RUN-008020,G3_junior,0,0.2631,0.1431,0.5,0
FAIR-005605,RUN-010639,G2_mid,0,0.3127,0.3127,0.5,0
FAIR-005606,RUN-005108,G1_senior,0,0.2731,0.3131,0.5,0
FAIR-005607,RUN-006623,G1_senior,0,0.2044,0.2444,0.5,0
FAIR-005608,RUN-007173,G0_unknown,1,0.7116,0.7116,0.5,1
FAIR-005609,RUN-009654,G3_junior,1,0.6774,0.5574,0.5,1
FAIR-005610,RUN-001528,G3_junior,1,1,0.9026,0.5,1
FAIR-005611,RUN-003059,G3_junior,1,0.9167,0.7967,0.5,1
FAIR-005612,RUN-007803,G2_mid,0,0.1626,0.1626,0.5,0
FAIR-005613,RUN-007840,G0_unknown,1,0.7782,0.7782,0.5,1
FAIR-005614,RUN-000882,G3_junior,1,0.7621,0.6421,0.5,1
FAIR-005615,RUN-003013,G3_junior,0,0.2595,0.1395,0.5,0
FAIR-005616,RUN-006294,G3_junior,0,0.4045,0.2845,0.5,0
FAIR-005617,RUN-004047,G3_junior,0,0.2688,0.1488,0.5,0
FAIR-005618,RUN-004369,G3_junior,1,0.9882,0.8682,0.5,1
